#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,P16B,P16H,P16L,P22B,P22H,P22L,P28B,P28H,P28L,P34B,P34H,P34L,P40B,P40H,P40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
330.3588,1.420658,1.450571,1.400638,1.438196,1.478348,1.410246,1.445167,1.490656,1.413129,1.445959,1.492025,1.413472,1.450964,1.498335,1.417066
330.5112,1.286683,1.242879,1.305996,1.327228,1.296289,1.343409,1.351552,1.32921,1.364359,1.359132,1.344153,1.367849,1.367129,1.364514,1.368657
330.6636,1.286973,1.22491,1.31559,1.312152,1.25113,1.344176,1.33812,1.2894,1.366281,1.358049,1.322262,1.379981,1.369387,1.336803,1.390241
330.8160,1.322027,1.308663,1.328567,1.332616,1.319142,1.339543,1.347309,1.332499,1.355477,1.364136,1.350836,1.372016,1.378884,1.371525,1.383461
330.9684,1.320213,1.320473,1.32009,1.344069,1.349592,1.341208,1.359697,1.361268,1.358818,1.367614,1.362457,1.370652,1.376046,1.371264,1.378965
331.1208,1.312293,1.304772,1.315764,1.346277,1.347171,1.345805,1.37453,1.38528,1.368264,1.384238,1.395581,1.377363,1.380735,1.383214,1.379221
331.2732,1.321052,1.310706,1.326056,1.354791,1.352259,1.35619,1.380997,1.389174,1.376067,1.391305,1.402571,1.384273,1.392737,1.397834,1.389484
331.4256,1.27742,1.239546,1.293127,1.301442,1.268413,1.316755,1.325313,1.301379,1.337507,1.337968,1.320004,1.347538,1.338562,1.319976,1.348504
331.5780,1.262601,1.158504,1.309184,1.301565,1.238951,1.332795,1.33146,1.287908,1.355481,1.344244,1.309648,1.364049,1.352983,1.343348,1.358364
331.7304,1.317106,1.312567,1.319234,1.329791,1.307218,1.341498,1.335148,1.305438,1.351232,1.346918,1.332299,1.354962,1.3721,1.386888,1.363649
331.8828,1.338119,1.327886,1.343473,1.363838,1.345509,1.374828,1.392729,1.389209,1.395027,1.414819,1.422971,1.409173,1.422981,1.417933,1.426739
332.0352,1.328355,1.314768,1.335206,1.36953,1.373657,1.367135,1.395264,1.410153,1.385907,1.404211,1.424381,1.391247,1.413228,1.441736,1.394642
332.1876,1.358803,1.367142,1.354184,1.385092,1.394199,1.379491,1.414768,1.43675,1.400079,1.438155,1.47441,1.41265,1.449913,1.490439,1.420487
332.3400,1.192552,1.106739,1.216212,1.245634,1.178914,1.270347,1.284029,1.225647,1.310285,1.300657,1.247389,1.326467,1.313327,1.276049,1.331835
332.4924,1.135227,0.9810648,1.165886,1.188682,1.065011,1.224478,1.228519,1.121947,1.267422,1.248048,1.145082,1.290131,1.265257,1.170262,1.307423
332.6448,1.246671,1.171313,1.275292,1.301431,1.244903,1.329166,1.3372,1.299418,1.358294,1.355215,1.331015,1.369389,1.377522,1.364709,1.385562
332.7972,1.178346,1.030456,1.220077,1.249482,1.15105,1.289609,1.300977,1.229115,1.337603,1.32075,1.256853,1.356086,1.340283,1.295806,1.365954
332.9496,1.185792,1.082048,1.214046,1.267068,1.198826,1.295722,1.314624,1.266611,1.339279,1.33392,1.295203,1.355253,1.370663,1.352125,1.382127
333.1020,1.193912,1.092722,1.222944,1.254328,1.174185,1.286511,1.301901,1.241987,1.331629,1.322319,1.269172,1.351071,1.330825,1.275409,1.36231
333.2544,1.20695,1.069084,1.253856,1.273299,1.16703,1.324303,1.325342,1.256743,1.364725,1.349182,1.316276,1.36837,1.364288,1.363661,1.364644
333.4068,1.175203,1.056391,1.206031,1.220306,1.120175,1.254483,1.259303,1.176437,1.29377,1.279517,1.202749,1.31478,1.287796,1.21012,1.325232
333.5592,1.234288,1.157102,1.261638,1.264482,1.200963,1.290488,1.300858,1.257814,1.321228,1.330589,1.302845,1.345217,1.345791,1.32224,1.358979
333.7116,1.241824,1.187969,1.260828,1.276907,1.23461,1.294568,1.313726,1.286382,1.327013,1.338859,1.322571,1.347535,1.349607,1.338406,1.355793
333.8640,1.290306,1.269988,1.298971,1.313652,1.302091,1.319069,1.344251,1.349847,1.341351,1.364418,1.380475,1.355559,1.364922,1.376663,1.358364
334.0164,1.299215,1.271767,1.311642,1.334745,1.322651,1.341003,1.359117,1.360707,1.358229,1.370597,1.379467,1.365488,1.380958,1.393828,1.373292
334.1688,1.30477,1.287418,1.312658,1.332708,1.32927,1.334431,1.353435,1.357813,1.351061,1.362718,1.368972,1.359208,1.368086,1.377415,1.362773
334.3212,1.236224,1.196458,1.249438,1.269038,1.241716,1.279643,1.293226,1.272789,1.302069,1.30347,1.2899,1.309553,1.308829,1.309438,1.308558
334.4736,1.369618,1.37626,1.365787,1.387594,1.408857,1.374846,1.401918,1.437002,1.38038,1.408868,1.450985,1.382751,1.412036,1.455643,1.384764
334.6260,1.378687,1.376314,1.380142,1.390933,1.399291,1.385686,1.405726,1.426268,1.392455,1.41579,1.442273,1.398262,1.418167,1.443027,1.401491
334.7784,1.328244,1.323501,1.330578,1.358084,1.363677,1.354998,1.374897,1.387588,1.367518,1.382987,1.398049,1.373986,1.395481,1.412709,1.384708
334.9308,1.256261,1.200287,1.277787,1.289836,1.245535,1.309708,1.317981,1.287668,1.33312,1.339764,1.32112,1.349793,1.360908,1.350866,1.366723
335.0832,1.238533,1.188349,1.255781,1.289367,1.262112,1.30111,1.324859,1.312422,1.331013,1.341678,1.337818,1.3437,1.358196,1.367657,1.353033
335.2356,1.25485,1.203322,1.274323,1.310649,1.294901,1.317985,1.345594,1.346579,1.345068,1.350434,1.351378,1.349921,1.351032,1.357397,1.347638
335.3880,1.14526,1.037826,1.166762,1.190226,1.112099,1.211136,1.223291,1.161781,1.243039,1.245598,1.18975,1.265819,1.272826,1.228712,1.290926
335.5404,1.158975,1.057121,1.181571,1.21061,1.13639,1.233176,1.24886,1.193396,1.269297,1.272611,1.221564,1.293849,1.298795,1.250993,1.321437
335.6928,1.130494,1.009048,1.152316,1.16998,1.063508,1.195923,1.202049,1.109693,1.229569,1.223642,1.142243,1.250905,1.243127,1.17348,1.26872
335.8452,1.149617,1.04969,1.170096,1.200482,1.12425,1.222267,1.238897,1.176832,1.260791,1.258714,1.2032,1.280337,1.275567,1.232525,1.293442
335.9976,1.226074,1.183735,1.239399,1.283834,1.270508,1.289256,1.32361,1.331652,1.319828,1.33663,1.350939,1.329595,1.344712,1.361119,1.336394
336.1500,1.239512,1.217082,1.246817,1.308002,1.317985,1.303584,1.350368,1.380014,1.33534,1.360721,1.397649,1.341508,1.371411,1.419881,1.345749
336.3024,1.093231,0.9248918,1.11512,1.130217,0.9735087,1.160064,1.168105,1.028042,1.203978,1.1912,1.064655,1.228708,1.197293,1.077846,1.233711
336.4548,1.142861,1.030631,1.165045,1.178473,1.077891,1.204297,1.21258,1.124957,1.240294,1.233428,1.153838,1.261628,1.242011,1.166217,1.270052
336.6072,1.215041,1.14492,1.236797,1.256596,1.200336,1.278289,1.288514,1.250423,1.30525,1.302645,1.275295,1.315235,1.308767,1.282346,1.321273
336.7596,1.23522,1.172217,1.257012,1.264629,1.219649,1.282322,1.286069,1.251701,1.300856,1.298612,1.273175,1.310041,1.311261,1.302427,1.315331
336.9120,1.268008,1.247271,1.275909,1.297653,1.283816,1.303687,1.323557,1.320755,1.324903,1.340219,1.334188,1.343371,1.349625,1.324035,1.364291
337.0644,1.249945,1.216756,1.26171,1.315382,1.308382,1.318655,1.362034,1.375537,1.354615,1.379795,1.400025,1.368015,1.391828,1.413804,1.378447
337.2168,1.245654,1.197012,1.263011,1.301161,1.283115,1.309238,1.33992,1.334154,1.342927,1.361604,1.366396,1.358919,1.389128,1.425085,1.368173
337.3692,1.173282,1.090244,1.193138,1.229902,1.169466,1.250024,1.271306,1.224237,1.290552,1.290443,1.246578,1.310133,1.305974,1.268186,1.32407
337.5216,1.055553,0.8472494,1.071623,1.100261,0.9099287,1.128267,1.131678,0.9532729,1.167598,1.151323,0.9777015,1.192789,1.17432,1.009123,1.221256
337.6740,1.066217,0.9106213,1.07969,1.106598,0.9536866,1.129307,1.138651,0.9876426,1.169462,1.160087,1.010127,1.19684,1.179023,1.033045,1.220258
337.8264,1.268012,1.240587,1.278603,1.325905,1.328352,1.324728,1.36907,1.393206,1.355742,1.384151,1.414976,1.366331,1.389648,1.42305,1.370029
337.9788,1.2568,1.225463,1.268289,1.320959,1.319842,1.321489,1.365765,1.385241,1.355044,1.379115,1.404335,1.36464,1.385304,1.414167,1.368464
338.1312,1.241763,1.199494,1.256323,1.301512,1.286964,1.307976,1.347402,1.352649,1.344633,1.366895,1.379941,1.359562,1.377755,1.397571,1.366294
338.2836,1.16925,1.071424,1.19258,1.226138,1.150422,1.251588,1.272177,1.215896,1.295817,1.294492,1.24842,1.315748,1.306474,1.267761,1.325121
338.4360,1.186801,1.09988,1.20989,1.225796,1.152076,1.250424,1.258895,1.196421,1.28363,1.275419,1.218749,1.299667,1.281538,1.229281,1.304406
338.5884,1.330213,1.298794,1.346895,1.35535,1.33636,1.366323,1.376938,1.368927,1.381884,1.391753,1.391492,1.391918,1.403457,1.410034,1.399086
338.7408,1.226301,1.149518,1.252197,1.2744,1.214301,1.300178,1.310971,1.268042,1.332339,1.3289,1.29121,1.349115,1.340539,1.29827,1.364815
338.8932,1.249879,1.163506,1.284167,1.305219,1.248578,1.33357,1.348748,1.312604,1.369972,1.369622,1.338133,1.38973,1.38352,1.353029,1.404206
339.0456,1.315561,1.253466,1.348823,1.361826,1.325649,1.384417,1.405028,1.391867,1.414339,1.429511,1.430409,1.428836,1.439925,1.450442,1.431929
339.1980,1.246146,1.181691,1.269983,1.311214,1.2812,1.325712,1.352156,1.339686,1.359144,1.364541,1.362063,1.365972,1.379404,1.400602,1.367108
339.3504,1.263272,1.184797,1.296317,1.301362,1.259087,1.32138,1.34095,1.313568,1.356091,1.358781,1.330306,1.375933,1.356558,1.334032,1.369771
339.5028,1.2226,1.131552,1.253508,1.263691,1.173563,1.302831,1.303205,1.234594,1.338268,1.317813,1.260805,1.348265,1.306015,1.231391,1.345386
339.6552,1.140859,0.9914632,1.17186,1.190458,1.061735,1.228604,1.224978,1.113173,1.265362,1.243675,1.138878,1.28556,1.263877,1.163989,1.308424
339.8076,1.216628,1.134615,1.242946,1.247972,1.169467,1.278234,1.275934,1.207269,1.306244,1.291228,1.227136,1.321612,1.295816,1.226228,1.330107
339.9600,1.272798,1.196154,1.306707,1.290468,1.235787,1.315695,1.319004,1.287253,1.334998,1.338304,1.318729,1.348788,1.336215,1.317289,1.346239
340.1124,1.256132,1.223559,1.268061,1.288262,1.246673,1.306656,1.311537,1.269386,1.332537,1.32971,1.295018,1.348246,1.350328,1.324949,1.36491
340.2648,1.289073,1.245244,1.30864,1.310093,1.276002,1.326628,1.329866,1.302386,1.344295,1.344962,1.321928,1.357795,1.356626,1.339803,1.366353
340.4172,1.317244,1.304592,1.323289,1.33019,1.325776,1.332388,1.351449,1.354552,1.34978,1.3699,1.381775,1.36313,1.376704,1.39961,1.363616
340.5696,1.301525,1.293029,1.305257,1.334673,1.318598,1.343067,1.357079,1.348555,1.361913,1.360813,1.351336,1.36629,1.354472,1.322872,1.373294
340.7220,1.312282,1.295968,1.319957,1.342201,1.331286,1.348024,1.360813,1.354413,1.36448,1.365562,1.361197,1.368103,1.367424,1.364728,1.368998
340.8744,1.285028,1.237369,1.306046,1.300429,1.256762,1.321079,1.316406,1.276835,1.33647,1.327066,1.287905,1.347964,1.331232,1.289253,1.354262
341.0268,1.316933,1.29671,1.326747,1.336943,1.319157,1.346368,1.352987,1.337356,1.361851,1.360366,1.344758,1.369513,1.362464,1.345807,1.372344
341.1792,1.285299,1.255775,1.297821,1.314672,1.276417,1.333841,1.341376,1.307778,1.360297,1.355102,1.330829,1.369313,1.356057,1.333999,1.368953
341.3316,1.345773,1.318112,1.361427,1.374606,1.358878,1.384427,1.40057,1.394931,1.404398,1.417108,1.426418,1.41062,1.4272,1.459711,1.405065
341.4840,1.388838,1.421928,1.369423,1.414504,1.45649,1.387879,1.431327,1.478221,1.400046,1.443604,1.491804,1.410086,1.460151,1.510811,1.423004
341.6364,1.2658,1.219554,1.284153,1.314737,1.287907,1.327818,1.349746,1.337502,1.356527,1.365745,1.361506,1.368213,1.378768,1.383067,1.376175
341.7888,1.195817,1.09717,1.224348,1.250628,1.175489,1.279822,1.29258,1.235821,1.31919,1.311833,1.264901,1.335531,1.324292,1.287236,1.343697
341.9412,1.266752,1.219144,1.285802,1.319466,1.296261,1.330941,1.358332,1.349146,1.363575,1.374974,1.370632,1.377604,1.386484,1.390624,1.383903
342.0936,1.221268,1.13617,1.24957,1.267359,1.197912,1.29665,1.297762,1.239895,1.325714,1.317383,1.267509,1.343476,1.344254,1.305772,1.366518
342.2460,1.229465,1.116428,1.271618,1.284683,1.203501,1.323504,1.326331,1.264906,1.361038,1.348991,1.299517,1.379212,1.371936,1.342498,1.390821
342.3984,1.233047,1.142739,1.265729,1.294994,1.225488,1.329086,1.341004,1.289657,1.371333,1.361671,1.322144,1.386581,1.376468,1.348427,1.394758
342.5508,1.281537,1.245072,1.296933,1.340806,1.311645,1.35699,1.38037,1.370239,1.386755,1.403124,1.406598,1.400796,1.429615,1.431958,1.427859
342.7032,1.191418,1.101053,1.216368,1.258794,1.18992,1.286441,1.302342,1.251042,1.3273,1.323087,1.280169,1.345767,1.349865,1.314592,1.370636
342.8556,1.174318,1.082624,1.196782,1.223102,1.13585,1.252589,1.25569,1.183426,1.284409,1.273841,1.21738,1.297782,1.293775,1.246422,1.315612
343.0080,1.239895,1.13779,1.279504,1.260381,1.169184,1.299343,1.293229,1.222905,1.327472,1.318642,1.266845,1.346052,1.321433,1.275773,1.345541
343.1604,1.313096,1.293622,1.322358,1.330681,1.314155,1.339161,1.356672,1.35282,1.358826,1.372947,1.379959,1.368849,1.369237,1.375688,1.36552
343.3128,1.395286,1.400744,1.39176,1.398922,1.40346,1.395942,1.414205,1.424071,1.407418,1.427477,1.444994,1.415045,1.426289,1.447431,1.411505
343.4652,1.293115,1.248894,1.31329,1.329759,1.297282,1.347018,1.361407,1.33885,1.374939,1.380827,1.366347,1.39009,1.393399,1.388426,1.39667
343.6176,1.298293,1.232084,1.331061,1.321554,1.264018,1.352936,1.354186,1.310516,1.381073,1.379202,1.3446,1.402511,1.385283,1.350242,1.409592
343.7700,1.42879,1.450515,1.413471,1.460875,1.491364,1.437188,1.47236,1.505476,1.445727,1.470877,1.506247,1.442771,1.47674,1.520877,1.441805
343.9224,1.315889,1.277543,1.335223,1.359174,1.33659,1.372582,1.387273,1.375391,1.395028,1.397836,1.390702,1.402643,1.407436,1.405815,1.408555
344.0748,1.358374,1.354732,1.360405,1.41269,1.423328,1.405416,1.444337,1.465615,1.428371,1.448438,1.475199,1.428364,1.449594,1.481998,1.425577
344.2272,1.247378,1.174335,1.27509,1.296283,1.252778,1.316413,1.327267,1.296363,1.343425,1.339077,1.307514,1.356561,1.353469,1.327726,1.368487
344.3796,1.281229,1.246571,1.295787,1.326347,1.298207,1.340901,1.348836,1.327662,1.360787,1.356063,1.341767,1.364254,1.371166,1.365605,1.374496
344.5320,1.277054,1.230339,1.296746,1.315662,1.262587,1.343404,1.342689,1.299566,1.367759,1.354436,1.316482,1.377433,1.359691,1.308399,1.392874
344.6844,1.466035,1.520822,1.425463,1.480052,1.540364,1.433836,1.491525,1.554809,1.441498,1.494833,1.561486,1.44203,1.4924,1.565667,1.435806
344.8368,1.464541,1.524431,1.420995,1.483906,1.548276,1.434457,1.489224,1.556462,1.437028,1.487823,1.562888,1.43097,1.493355,1.584002,1.426063
344.9892,1.271156,1.222016,1.291355,1.303555,1.26375,1.322498,1.327996,1.301025,1.342011,1.343772,1.320982,1.356388,1.358187,1.329076,1.375703
345.1416,1.204593,1.11661,1.231023,1.230979,1.143853,1.261889,1.255593,1.175686,1.287896,1.27225,1.198766,1.304404,1.281349,1.208458,1.314841
345.2940,1.284587,1.245973,1.301233,1.315761,1.280905,1.333176,1.336569,1.308524,1.351789,1.35008,1.329982,1.361456,1.366392,1.353935,1.373829
345.4464,1.305847,1.266709,1.324663,1.324812,1.295084,1.340137,1.346102,1.327243,1.356553,1.359908,1.349988,1.365626,1.36332,1.35944,1.365556
345.5988,1.281209,1.260929,1.289471,1.313458,1.31078,1.314688,1.335267,1.333358,1.336234,1.343073,1.335432,1.347136,1.348645,1.346559,1.349767
345.7512,1.317188,1.294806,1.328118,1.347445,1.336687,1.353322,1.367784,1.367708,1.367828,1.373649,1.380095,1.369865,1.375068,1.385912,1.368734
345.9036,1.31816,1.309001,1.322519,1.348745,1.333976,1.356943,1.371759,1.365141,1.375743,1.385613,1.382335,1.387689,1.395357,1.378918,1.406623
346.0560,1.300154,1.272514,1.312711,1.350883,1.340134,1.356824,1.375807,1.380421,1.373039,1.385997,1.406676,1.37364,1.410242,1.451913,1.384225
346.2084,1.19056,1.093226,1.21763,1.237095,1.148355,1.269892,1.265821,1.18472,1.300685,1.282121,1.206381,1.317319,1.304814,1.236407,1.340058
346.3608,1.197621,1.070098,1.237296,1.236938,1.119839,1.283203,1.265349,1.166285,1.309817,1.282771,1.202765,1.320508,1.300514,1.235406,1.333023
346.5132,1.263308,1.15719,1.311268,1.304634,1.224075,1.347546,1.338418,1.285367,1.369509,1.357488,1.322773,1.378643,1.371142,1.345252,1.387522
346.6656,1.26008,1.208159,1.280295,1.295457,1.24677,1.318174,1.317945,1.277238,1.338801,1.329781,1.294293,1.348787,1.343165,1.307336,1.363638
346.8180,1.318088,1.333142,1.31128,1.33953,1.349727,1.334405,1.357285,1.360019,1.355775,1.365317,1.359883,1.368487,1.366568,1.355718,1.373022
346.9704,1.293928,1.207364,1.338157,1.328269,1.264662,1.364799,1.345555,1.30012,1.372531,1.361014,1.333989,1.377396,1.395536,1.394355,1.396311
347.1228,1.312165,1.292215,1.321623,1.33019,1.292188,1.350716,1.350416,1.327592,1.363446,1.369627,1.36973,1.369567,1.382217,1.379988,1.383604
347.2752,1.342929,1.330494,1.349613,1.37917,1.38303,1.376833,1.39696,1.407676,1.390104,1.401936,1.415736,1.393,1.413641,1.437669,1.397769
347.4276,1.298145,1.27391,1.308981,1.325676,1.311306,1.332845,1.351339,1.341948,1.356543,1.364209,1.356206,1.368886,1.366176,1.361663,1.368812
347.5800,1.297487,1.263943,1.312753,1.318302,1.278058,1.338936,1.338088,1.301209,1.358717,1.350927,1.319452,1.369362,1.356048,1.323164,1.37585
347.7324,1.293956,1.273856,1.302681,1.320437,1.305311,1.327813,1.337223,1.327455,1.342307,1.343845,1.334408,1.348902,1.349391,1.33615,1.356733
347.8848,1.292031,1.246385,1.312805,1.325334,1.292859,1.342229,1.34516,1.317796,1.36059,1.356543,1.333433,1.370122,1.37413,1.364107,1.38028
348.0372,1.357148,1.362333,1.354302,1.367072,1.389494,1.354745,1.381229,1.401389,1.369418,1.386083,1.398148,1.378726,1.378664,1.39547,1.368841
348.1896,1.357099,1.348075,1.362224,1.399115,1.40789,1.393424,1.428331,1.44759,1.414686,1.433974,1.457029,1.417452,1.430264,1.458912,1.410329
348.3420,1.305782,1.287815,1.314006,1.331126,1.304232,1.345311,1.348518,1.326214,1.361126,1.359199,1.338566,1.371389,1.368598,1.335356,1.389838
348.4944,1.337269,1.299995,1.35806,1.380317,1.370256,1.386657,1.407739,1.411877,1.404922,1.417082,1.426364,1.410613,1.426678,1.446839,1.412519
348.6468,1.291123,1.253391,1.307901,1.325417,1.299072,1.338915,1.350185,1.33116,1.360921,1.361238,1.344973,1.370817,1.368468,1.355849,1.376069
348.7992,1.212743,1.121323,1.241912,1.251296,1.169786,1.283551,1.280125,1.207413,1.313295,1.294098,1.225492,1.327506,1.303099,1.237145,1.336554
348.9516,1.293259,1.249752,1.313089,1.321607,1.292121,1.336564,1.342361,1.320383,1.354427,1.350056,1.326527,1.363492,1.35261,1.326089,1.368057
349.1040,1.334025,1.30208,1.351327,1.353277,1.3341,1.364264,1.370291,1.359515,1.376805,1.3794,1.366991,1.387241,1.382677,1.363664,1.395095
349.2564,1.294222,1.26177,1.308712,1.31495,1.280088,1.332299,1.331684,1.298648,1.349428,1.343046,1.31072,1.361332,1.35182,1.316071,1.373095
349.4088,1.357157,1.345508,1.363818,1.358774,1.321377,1.381875,1.374474,1.34923,1.390656,1.392632,1.383425,1.398737,1.395254,1.368708,1.414009
349.5612,1.374951,1.377638,1.37335,1.390158,1.392691,1.388547,1.403596,1.407668,1.400871,1.411528,1.416497,1.408103,1.415039,1.419192,1.412128
349.7136,1.349282,1.333845,1.357885,1.374753,1.367653,1.379087,1.391172,1.387747,1.393392,1.397468,1.39876,1.396619,1.402756,1.415449,1.394487
349.8660,1.351549,1.332534,1.362355,1.370362,1.35713,1.378417,1.38427,1.375063,1.390161,1.390501,1.382686,1.395616,1.393654,1.386977,1.398069
350.0184,1.368248,1.359439,1.373491,1.378505,1.371256,1.382999,1.391043,1.386184,1.394201,1.399696,1.39705,1.401467,1.401751,1.400568,1.402545
350.1708,1.294065,1.240971,1.318924,1.323635,1.278573,1.347648,1.342484,1.301216,1.366341,1.350539,1.309854,1.374942,1.358573,1.32078,1.381925
350.3232,1.388366,1.38142,1.392861,1.39812,1.385091,1.407065,1.406664,1.398693,1.412255,1.411991,1.409148,1.413999,1.414209,1.40613,1.420061
350.4756,1.424137,1.434884,1.416465,1.428527,1.436643,1.422585,1.433257,1.440868,1.427572,1.437436,1.443745,1.432625,1.440271,1.442742,1.438342
350.6280,1.380048,1.359157,1.393608,1.394359,1.375579,1.407262,1.405041,1.39005,1.415707,1.412254,1.401063,1.42037,1.419151,1.410669,1.425431
350.7804,1.367996,1.342056,1.384178,1.38742,1.361819,1.404834,1.402254,1.379937,1.418301,1.412245,1.395821,1.424352,1.421358,1.411381,1.428848
350.9328,1.398605,1.391696,1.403274,1.412652,1.406173,1.417291,1.429383,1.42711,1.431105,1.437364,1.439118,1.436008,1.433178,1.435347,1.431532
351.0852,1.396774,1.384689,1.405,1.410621,1.403404,1.415757,1.421104,1.418305,1.423156,1.427485,1.428143,1.426994,1.432859,1.436877,1.42983
351.2376,1.369288,1.344886,1.384535,1.380932,1.360959,1.393912,1.39264,1.374128,1.405254,1.405264,1.388667,1.417142,1.418802,1.407863,1.426952
351.3900,1.379904,1.363839,1.390183,1.394332,1.385924,1.399935,1.410457,1.408237,1.412009,1.427736,1.431429,1.425005,1.444564,1.455749,1.43592
351.5424,1.366405,1.356387,1.372348,1.417551,1.427369,1.410709,1.450609,1.472827,1.433599,1.458388,1.483101,1.439045,1.461333,1.487507,1.440709
351.6948,1.339845,1.323977,1.348325,1.407687,1.417499,1.401115,1.448769,1.473499,1.430105,1.454648,1.481401,1.434124,1.457261,1.485976,1.43514
351.8472,1.285083,1.264058,1.293811,1.348871,1.354051,1.346102,1.382064,1.404048,1.36917,1.387042,1.412285,1.372058,1.398899,1.42622,1.381993
351.9996,1.135548,1.021208,1.156813,1.180728,1.082422,1.206277,1.211597,1.126692,1.238136,1.225773,1.142825,1.254017,1.238507,1.152232,1.270499
352.1520,1.139521,1.037544,1.158767,1.17004,1.076615,1.19228,1.191199,1.105013,1.214772,1.203342,1.121714,1.227362,1.215771,1.13955,1.239816
352.3044,1.235875,1.176658,1.256281,1.270536,1.228309,1.287581,1.292599,1.261969,1.306111,1.302288,1.284161,1.310449,1.31331,1.316442,1.311891
352.4568,1.224927,1.18708,1.236659,1.277393,1.262847,1.283137,1.316115,1.317717,1.315375,1.329653,1.335178,1.326966,1.334228,1.341319,1.330723
352.6092,1.287686,1.286537,1.28815,1.328623,1.34429,1.321207,1.366325,1.398097,1.34927,1.387688,1.429059,1.364008,1.396137,1.442785,1.368872
352.7616,1.238819,1.223194,1.243857,1.283925,1.285166,1.283432,1.321459,1.338198,1.313803,1.343825,1.371252,1.330297,1.359582,1.396388,1.340573
352.9140,1.137308,1.019724,1.159644,1.169575,1.040869,1.202191,1.196276,1.076006,1.23276,1.212714,1.101323,1.249802,1.221127,1.101424,1.264078
353.0664,1.276435,1.244805,1.289308,1.294688,1.271843,1.304698,1.311292,1.299795,1.316617,1.323215,1.320155,1.324685,1.331645,1.332209,1.331364
353.2188,1.365002,1.374731,1.359539,1.367039,1.382409,1.358449,1.376153,1.397568,1.363898,1.392676,1.423769,1.37409,1.409894,1.453976,1.382578
353.3712,1.395306,1.428379,1.375336,1.426947,1.472469,1.39692,1.44622,1.498508,1.409863,1.450608,1.510858,1.408895,1.452861,1.52927,1.401564
353.5236,1.172767,1.070207,1.198087,1.241129,1.174244,1.265265,1.297714,1.257651,1.316236,1.316594,1.288432,1.330489,1.315477,1.298134,1.323777
353.6760,1.256154,1.197667,1.278759,1.302977,1.278677,1.314105,1.34524,1.347985,1.343801,1.358767,1.373624,1.350741,1.350516,1.372044,1.339453
353.8284,1.245075,1.204325,1.259342,1.287674,1.274854,1.292981,1.312492,1.317145,1.310393,1.317662,1.323293,1.315069,1.323092,1.326282,1.321575
353.9808,1.200114,1.119577,1.223264,1.213113,1.133095,1.238119,1.243574,1.188831,1.263118,1.265698,1.213778,1.286548,1.256742,1.161215,1.297114
354.1332,1.219799,1.12472,1.251796,1.258211,1.210616,1.276389,1.285121,1.273078,1.290039,1.302935,1.310673,1.299624,1.327696,1.356041,1.314677
354.2856,1.172172,1.207643,1.165155,1.214399,1.251433,1.204857,1.236295,1.284254,1.222565,1.248355,1.302304,1.232052,1.270316,1.318337,1.253968
354.4380,1.068889,1.023067,1.072469,1.108007,1.064455,1.113588,1.129581,1.094155,1.135115,1.140636,1.110081,1.145854,1.158287,1.126304,1.164589
354.5904,1.069596,1.058727,1.070418,1.095356,1.079245,1.097087,1.112887,1.099849,1.114573,1.120033,1.108394,1.121642,1.123774,1.104936,1.1265
354.7428,1.048905,0.9676479,1.053498,1.066402,0.9984814,1.071642,1.082465,1.014366,1.089128,1.086182,1.015204,1.093501,1.079022,1.016274,1.084838
354.8952,1.085594,1.029947,1.091177,1.101676,1.055888,1.107172,1.118353,1.073929,1.124681,1.121392,1.076385,1.127998,1.110211,1.071961,1.11519
355.0476,1.141771,1.07665,1.153588,1.17257,1.134685,1.180939,1.202922,1.178568,1.209372,1.208782,1.194479,1.212645,1.191387,1.200029,1.189368
355.2000,1.169837,1.092858,1.187588,1.186149,1.143519,1.196562,1.210057,1.175335,1.219826,1.217791,1.179636,1.229118,1.203306,1.178102,1.210003
355.3524,1.359073,1.360484,1.358286,1.35349,1.365288,1.347216,1.356852,1.37874,1.345308,1.360694,1.377978,1.351334,1.356108,1.354389,1.357063
355.5048,1.362688,1.389481,1.348365,1.355374,1.393037,1.336291,1.350922,1.394857,1.329347,1.356927,1.400321,1.335061,1.370802,1.411244,1.349111
355.6572,1.341475,1.348382,1.337949,1.335947,1.344067,1.331913,1.333213,1.348834,1.325669,1.348913,1.371394,1.337462,1.381007,1.403465,1.367933
355.8096,1.352293,1.405083,1.326676,1.367645,1.416527,1.342214,1.372639,1.43158,1.342003,1.383489,1.450667,1.347683,1.409632,1.470315,1.373461
355.9620,1.239891,1.294819,1.22402,1.300021,1.356719,1.278156,1.321638,1.392665,1.292283,1.319092,1.395751,1.288054,1.330984,1.395099,1.303086
356.1144,1.13325,1.131356,1.133538,1.17927,1.180519,1.178992,1.194211,1.200769,1.192639,1.191916,1.19418,1.191373,1.20261,1.192219,1.205289
356.2668,1.040338,0.9521706,1.044438,1.061224,0.973126,1.067613,1.075027,0.9827711,1.083424,1.080107,0.9801034,1.089997,1.082866,0.9769961,1.093828
356.4192,1.00989,0.8537011,1.011741,1.02958,0.8796021,1.035018,1.048915,0.8993828,1.058142,1.05768,0.9061353,1.068887,1.055921,0.9068432,1.066545
