#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,323.1109
DEPTH_WMSF,GR,ECGR
m,gAPI,gAPI
278.7625,50.50385,53.99095
278.9149,50.35702,53.75211
279.0673,49.16096,52.48805
279.2197,48.82736,52.16568
279.3721,48.57942,51.88623
279.5245,45.41026,48.50817
279.6769,45.76001,48.85896
279.8293,42.5406,45.52811
279.9817,45.3145,48.43341
280.1341,46.1655,49.43415
280.2865,47.24319,50.55208
280.4389,47.28695,50.694
280.5913,47.52388,51.00048
280.7437,45.5965,48.90279
280.8961,44.78518,48.00083
281.0485,42.79793,45.91381
281.2009,43.71343,46.95005
281.3533,43.74815,47.04156
281.5057,46.59558,50.1932
281.6581,50.89024,54.95349
281.8105,50.47313,54.61023
281.9629,47.85136,51.70196
282.1153,49.78879,53.8107
282.2677,55.43779,60.4522
282.4201,55.29313,60.39851
282.5725,51.50714,56.10498
282.7249,45.34685,49.1025
282.8773,52.0492,55.78207
283.0297,52.24314,56.13328
283.1821,55.26237,60.032
283.3345,48.68266,53.19364
283.4869,49.30815,53.87958
283.6393,48.02921,52.44865
283.7917,48.85668,53.33507
283.9441,47.33195,51.19738
284.0965,47.59107,51.37748
284.2489,46.02575,49.88951
284.4013,42.53604,46.03966
284.5537,44.29704,47.92983
284.7061,42.77961,46.22757
284.8585,43.59589,47.03359
285.0109,40.59295,43.80067
285.1633,42.54346,46.04473
285.3157,43.37394,46.94174
285.4681,42.18039,45.81774
285.6205,44.05075,48.06271
285.7729,43.13599,47.64479
285.9253,44.01688,48.79789
286.0777,41.51947,46.03902
286.2301,38.89523,43.20198
286.3825,34.19733,37.54251
286.5349,30.99163,34.09203
286.6873,32.00305,35.41288
286.8397,33.14193,36.28907
286.9921,35.92467,39.63994
287.1445,36.77867,40.70136
287.2969,40.10247,44.39756
287.4493,40.37508,44.68872
287.6017,38.00076,42.02641
287.7541,34.39486,38.03669
287.9065,31.95536,35.30477
288.0589,33.38308,36.8634
288.2113,36.45501,40.27345
288.3637,39.52842,43.89571
288.5161,38.94465,42.9663
288.6685,36.63087,40.45151
288.8209,34.68774,38.44294
288.9733,37.51651,41.61821
289.1257,41.07203,45.48471
289.2781,42.8724,46.9952
289.4305,41.95268,45.54791
289.5829,41.63181,45.5092
289.7353,43.70647,48.20012
289.8877,44.9467,49.30418
290.0401,44.25436,48.83186
290.1925,41.48724,45.60799
290.3449,39.29518,43.02216
290.4973,40.57249,44.39102
290.6497,42.59899,46.53762
290.8021,48.29576,52.94415
290.9545,50.08607,54.8852
291.1069,48.41334,52.85269
291.2593,47.04498,51.28648
291.4117,46.96171,51.16551
291.5641,49.63128,54.1076
291.7165,49.04117,53.44093
291.8689,47.00736,51.17182
292.0213,44.96053,48.93598
292.1737,45.13143,49.14033
292.3261,48.70219,53.03301
292.4785,52.4686,57.11209
292.6309,53.52097,58.24895
292.7833,51.99948,56.60205
292.9357,50.25385,54.74917
293.0881,48.39603,53.03562
293.2405,48.31721,53.57246
293.3929,48.87777,54.88929
293.5453,51.87176,58.1165
293.6977,57.30338,63.98989
293.8501,59.28191,65.54449
294.0025,58.39393,63.05331
294.1549,54.25092,58.56475
294.3073,54.10137,58.41898
294.4597,55.63704,60.10106
294.6121,52.89713,57.1373
294.7645,53.02636,57.34987
294.9169,53.95052,58.56509
295.0693,57.88816,62.82858
295.2217,56.5363,61.32557
295.3741,53.76787,58.07566
295.5265,52.41245,56.19911
295.6789,52.01924,55.85583
295.8313,52.77935,56.76064
295.9837,52.99114,56.87916
296.1361,52.45277,56.2879
296.2885,50.94109,54.64104
296.4409,50.29501,54.0491
296.5933,52.54679,56.95385
296.7457,52.22923,57.48074
296.8981,51.20705,56.49788
297.0505,47.95369,52.33986
297.2029,49.12482,53.69165
297.3553,49.33577,54.59542
297.5077,51.42245,57.45629
297.6601,51.52946,59.36432
297.8125,52.90829,61.73215
297.9649,48.8076,58.58086
298.1173,46.75464,56.88297
298.2697,45.61557,52.37176
298.4221,47.08499,53.95384
298.5745,48.30492,55.20055
298.7269,49.04864,54.78905
298.8793,48.93864,52.37976
299.0317,49.60013,53.14668
299.1841,48.91224,53.34699
299.3365,48.987,56.68407
299.4889,51.84378,61.51924
299.6413,51.1447,60.79654
299.7937,50.19867,60.18317
299.9461,43.51226,53.21874
300.0985,42.95487,55.24496
300.2509,42.65383,54.85231
300.4033,42.61211,54.80441
300.5557,41.08018,52.83407
300.7081,37.60603,48.36065
300.8605,39.12179,50.30459
301.0129,39.64686,51.0073
301.1653,44.49101,57.22016
301.3177,43.49055,55.77616
301.4701,44.51802,56.1146
301.6225,46.18396,57.95097
301.7749,47.96712,59.98371
301.9273,51.22392,62.68167
302.0797,46.8993,55.6894
302.2321,50.42569,60.89767
302.3845,47.40724,58.15664
302.5369,47.66583,57.0135
302.6893,43.85752,51.28562
302.8417,43.09515,50.57625
302.9941,44.00081,50.3289
303.1465,43.70356,48.14495
303.2989,44.46548,49.31358
303.4513,43.45842,48.23721
303.6037,44.51316,50.07775
303.7561,43.45182,50.72566
303.9085,43.20151,50.5576
304.0609,43.72546,50.73936
304.2133,45.53134,52.20523
304.3657,47.79125,53.06206
304.5181,47.02976,52.69451
304.6705,46.56058,51.43425
304.8229,50.3659,55.3541
304.9753,49.59918,55.07456
305.1277,49.57498,54.92613
305.2801,44.65934,48.97007
305.4325,45.183,49.34779
305.5849,44.16744,48.12932
305.7373,45.03212,48.74913
305.8897,44.46338,48.09455
306.0421,42.92709,46.43272
306.1945,38.36185,41.48212
306.3469,37.13551,40.33498
306.4993,39.46932,43.52744
306.6517,40.9808,45.31348
306.8041,38.69604,42.6339
306.9565,35.61745,39.2616
307.1089,37.13704,41.14825
307.2613,38.74869,43.08178
307.4137,38.73997,42.12169
307.5661,38.24213,41.62086
307.7185,37.40533,40.80137
307.8709,39.12333,42.68217
308.0233,38.86752,42.4101
308.1757,40.61681,44.36023
308.3281,36.3696,39.53776
308.4805,36.8703,40.07815
308.6329,35.87832,40.77364
308.7853,38.49455,43.47558
308.9377,37.23931,42.16255
309.0901,37.99074,42.6153
309.2425,39.08201,42.54809
309.3949,40.32957,43.89264
309.5473,39.32502,42.88217
309.6997,38.40722,42.00014
309.8521,38.51088,41.86584
310.0045,35.72491,38.87438
310.1569,36.47305,39.65773
310.3093,34.35951,37.5638
310.4617,37.36069,40.99076
310.6141,32.92055,36.81362
310.7665,32.90754,37.56247
310.9189,31.37853,39.78391
311.0713,31.01446,39.88324
311.2237,32.03925,40.14511
311.3761,33.33199,41.50511
311.5285,35.58791,44.45047
311.6809,33.7159,43.01857
311.8333,30.42598,37.75188
311.9857,29.88571,36.69869
312.1381,30.97346,39.60532
312.2905,30.83696,39.65582
312.4429,34.33944,44.16474
312.5953,34.35356,44.16369
312.7477,37.59159,44.75495
312.9001,35.64869,40.43038
313.0525,34.00649,38.65007
313.2049,33.18893,37.01053
313.3573,32.43985,35.71429
313.5097,36.25327,40.1694
313.6621,37.34369,41.18913
313.8145,38.42632,42.38114
313.9669,36.49306,41.14213
314.1193,32.61911,39.36596
314.2717,31.54501,38.333
314.4241,33.48498,40.51217
314.5765,40.61771,47.66706
314.7289,42.232,46.88614
314.8813,39.81178,43.95292
315.0337,37.63581,41.57661
315.1861,39.05225,43.1555
315.3385,38.19038,42.33361
315.4909,35.48782,39.20576
315.6433,34.09994,38.08418
315.7957,38.71444,43.7048
315.9481,41.26271,46.79142
316.1005,40.99705,45.49534
316.2529,40.75158,45.73595
316.4053,44.06335,48.73005
316.5577,46.21213,51.02691
316.7101,43.47782,48.01516
316.8625,41.4638,45.78441
317.0149,43.37286,48.00377
317.1673,45.55188,50.30652
317.3197,44.76711,49.59433
317.4721,40.14594,44.56314
317.6245,39.04719,43.09507
317.7769,37.7753,41.67828
317.9293,35.07621,38.69431
318.0817,37.25221,41.10114
318.2341,37.26356,41.10728
318.3865,40.51037,44.69716
318.5389,39.43413,43.74818
318.6913,42.47039,47.31952
318.8437,42.74902,47.51558
318.9961,42.81395,47.62928
319.1485,36.87255,41.01971
319.3009,33.89319,37.71686
319.4533,34.63254,38.5404
319.6057,38.55378,43.05619
319.7581,42.33294,47.40785
319.9105,43.3969,48.90046
320.0629,44.10549,50.91934
320.2153,42.67054,50.30002
320.3677,38.05714,45.07763
320.5201,33.17563,39.73179
320.6725,34.45671,41.99799
320.8249,40.47126,48.85403
320.9773,45.1612,51.07883
321.1297,46.40616,52.09031
321.2821,43.9739,50.06755
321.4345,41.43843,47.7328
321.5869,37.38989,43.19113
321.7393,34.59729,39.67144
321.8917,38.38593,44.77241
322.0441,41.12918,46.65067
322.1965,41.07869,47.62292
322.3489,38.42709,44.3792
322.5013,39.98745,46.37524
322.6537,41.22458,47.19877
322.8061,41.38711,47.71543
322.9585,29.97814,34.77493
323.1109,20.6707,23.07353

