#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.0332
#BOTTOM:,196.3244
DEPTH_LSF,DTCO,DTSM,VCO,VSH
m,us/ft,us/ft,km/s,km/s
153.3476,184.65947,-999.25.00000,1.6506,-999.25
153.5000,184.89165,-999.25.00000,1.6485,-999.25
153.6524,186.06599,-999.25.00000,1.6381,-999.25
153.8048,185.32854,-999.25.00000,1.6446,-999.25
153.9572,183.00322,-999.25.00000,1.6655,-999.25
154.1096,179.74591,-999.25.00000,1.6957,-999.25
154.2620,176.68530,-999.25.00000,1.7251,-999.25
154.4144,176.14281,-999.25.00000,1.7304,-999.25
154.5668,177.42946,-999.25.00000,1.7179,-999.25
154.7192,179.12018,-999.25.00000,1.7017,-999.25
154.8716,179.53746,-999.25.00000,1.6977,-999.25
155.0240,179.08975,-999.25.00000,1.7019,-999.25
155.1764,176.48695,-999.25.00000,1.7270,-999.25
155.3288,171.56053,-999.25.00000,1.7766,-999.25
155.4812,167.62108,-999.25.00000,1.8184,-999.25
155.6336,166.83441,-999.25.00000,1.8270,-999.25
155.7860,168.67650,-999.25.00000,1.8070,-999.25
155.9384,173.67963,-999.25.00000,1.7550,-999.25
156.0908,179.47652,-999.25.00000,1.6983,-999.25
156.2432,184.00917,-999.25.00000,1.6564,-999.25
156.3956,184.87582,-999.25.00000,1.6487,-999.25
156.5480,182.17902,-999.25.00000,1.6731,-999.25
156.7004,176.92497,-999.25.00000,1.7228,-999.25
156.8528,171.58911,-999.25.00000,1.7763,-999.25
157.0052,171.52518,-999.25.00000,1.7770,-999.25
157.1576,176.40433,-999.25.00000,1.7278,-999.25
157.3100,180.63016,-999.25.00000,1.6874,-999.25
157.4624,183.05861,-999.25.00000,1.6650,-999.25
157.6148,183.64714,-999.25.00000,1.6597,-999.25
157.7672,181.58791,-999.25.00000,1.6785,-999.25
157.9196,179.69208,-999.25.00000,1.6962,-999.25
158.0720,180.87260,-999.25.00000,1.6852,-999.25
158.2244,182.48053,-999.25.00000,1.6703,-999.25
158.3768,182.26862,-999.25.00000,1.6723,-999.25
158.5292,182.74117,-999.25.00000,1.6679,-999.25
158.6816,184.63835,-999.25.00000,1.6508,-999.25
158.8340,184.38747,-999.25.00000,1.6530,-999.25
158.9864,183.44806,-999.25.00000,1.6615,-999.25
159.1388,182.72763,-999.25.00000,1.6681,-999.25
159.2912,180.81702,-999.25.00000,1.6857,-999.25
159.4436,178.68219,-999.25.00000,1.7058,-999.25
159.5960,177.23868,-999.25.00000,1.7197,-999.25
159.7484,175.81763,-999.25.00000,1.7336,-999.25
159.9008,174.33076,-999.25.00000,1.7484,-999.25
160.0532,173.06949,-999.25.00000,1.7611,-999.25
160.2056,-999.25.00000,-999.25.00000,-999.25,-999.25
160.3580,-999.25.00000,-999.25.00000,-999.25,-999.25
160.5104,-999.25.00000,-999.25.00000,-999.25,-999.25
160.6628,-999.25.00000,-999.25.00000,-999.25,-999.25
160.8152,-999.25.00000,-999.25.00000,-999.25,-999.25
160.9676,-999.25.00000,-999.25.00000,-999.25,-999.25
161.1200,-999.25.00000,-999.25.00000,-999.25,-999.25
161.2724,-999.25.00000,-999.25.00000,-999.25,-999.25
161.4248,-999.25.00000,-999.25.00000,-999.25,-999.25
161.5772,-999.25.00000,-999.25.00000,-999.25,-999.25
161.7296,-999.25.00000,-999.25.00000,-999.25,-999.25
161.8820,-999.25.00000,-999.25.00000,-999.25,-999.25
162.0344,-999.25.00000,-999.25.00000,-999.25,-999.25
162.1868,-999.25.00000,-999.25.00000,-999.25,-999.25
162.3392,-999.25.00000,-999.25.00000,-999.25,-999.25
162.4916,-999.25.00000,-999.25.00000,-999.25,-999.25
162.6440,-999.25.00000,-999.25.00000,-999.25,-999.25
162.7964,-999.25.00000,-999.25.00000,-999.25,-999.25
162.9488,-999.25.00000,-999.25.00000,-999.25,-999.25
163.1012,-999.25.00000,-999.25.00000,-999.25,-999.25
163.2536,-999.25.00000,-999.25.00000,-999.25,-999.25
163.4060,-999.25.00000,-999.25.00000,-999.25,-999.25
163.5584,-999.25.00000,-999.25.00000,-999.25,-999.25
163.7108,-999.25.00000,-999.25.00000,-999.25,-999.25
163.8632,-999.25.00000,-999.25.00000,-999.25,-999.25
164.0156,-999.25.00000,-999.25.00000,-999.25,-999.25
164.1680,-999.25.00000,-999.25.00000,-999.25,-999.25
164.3204,-999.25.00000,-999.25.00000,-999.25,-999.25
164.4728,-999.25.00000,-999.25.00000,-999.25,-999.25
164.6252,-999.25.00000,-999.25.00000,-999.25,-999.25
164.7776,-999.25.00000,-999.25.00000,-999.25,-999.25
164.9300,-999.25.00000,-999.25.00000,-999.25,-999.25
165.0824,-999.25.00000,-999.25.00000,-999.25,-999.25
165.2348,-999.25.00000,-999.25.00000,-999.25,-999.25
165.3872,-999.25.00000,-999.25.00000,-999.25,-999.25
165.5396,-999.25.00000,-999.25.00000,-999.25,-999.25
165.6920,-999.25.00000,-999.25.00000,-999.25,-999.25
165.8444,-999.25.00000,-999.25.00000,-999.25,-999.25
165.9968,-999.25.00000,-999.25.00000,-999.25,-999.25
166.1492,-999.25.00000,-999.25.00000,-999.25,-999.25
166.3016,-999.25.00000,-999.25.00000,-999.25,-999.25
166.4540,-999.25.00000,-999.25.00000,-999.25,-999.25
166.6064,-999.25.00000,-999.25.00000,-999.25,-999.25
166.7588,-999.25.00000,-999.25.00000,-999.25,-999.25
166.9112,-999.25.00000,-999.25.00000,-999.25,-999.25
167.0636,-999.25.00000,-999.25.00000,-999.25,-999.25
167.2160,-999.25.00000,-999.25.00000,-999.25,-999.25
167.3684,-999.25.00000,-999.25.00000,-999.25,-999.25
167.5208,-999.25.00000,-999.25.00000,-999.25,-999.25
167.6732,-999.25.00000,-999.25.00000,-999.25,-999.25
167.8256,-999.25.00000,-999.25.00000,-999.25,-999.25
167.9780,-999.25.00000,-999.25.00000,-999.25,-999.25
168.1304,-999.25.00000,-999.25.00000,-999.25,-999.25
168.2828,-999.25.00000,-999.25.00000,-999.25,-999.25
168.4352,-999.25.00000,-999.25.00000,-999.25,-999.25
168.5876,-999.25.00000,-999.25.00000,-999.25,-999.25
168.7400,184.50397,-999.25.00000,1.6520,-999.25
168.8924,184.10358,-999.25.00000,1.6556,-999.25
169.0448,182.28346,-999.25.00000,1.6721,-999.25
169.1972,180.65346,-999.25.00000,1.6872,-999.25
169.3496,180.10533,-999.25.00000,1.6923,-999.25
169.5020,181.35938,-999.25.00000,1.6806,-999.25
169.6544,182.56956,-999.25.00000,1.6695,-999.25
169.8068,181.98799,-999.25.00000,1.6748,-999.25
169.9592,180.59291,-999.25.00000,1.6878,-999.25
170.1116,178.93016,-999.25.00000,1.7035,-999.25
170.2640,178.70615,-999.25.00000,1.7056,-999.25
170.4164,179.89412,-999.25.00000,1.6943,-999.25
170.5688,182.29443,-999.25.00000,1.6720,-999.25
170.7212,185.86867,-999.25.00000,1.6399,-999.25
170.8736,189.81798,-999.25.00000,1.6057,-999.25
171.0260,191.63844,-999.25.00000,1.5905,-999.25
171.1784,190.07716,-999.25.00000,1.6036,-999.25
171.3308,186.73723,-999.25.00000,1.6322,-999.25
171.4832,182.51740,-999.25.00000,1.6700,-999.25
171.6356,178.60004,-999.25.00000,1.7066,-999.25
171.7880,176.24908,-999.25.00000,1.7294,-999.25
171.9404,175.10977,-999.25.00000,1.7406,-999.25
172.0928,175.11185,-999.25.00000,1.7406,-999.25
172.2452,176.28354,-999.25.00000,1.7290,-999.25
172.3976,177.94591,-999.25.00000,1.7129,-999.25
172.5500,178.41818,-999.25.00000,1.7083,-999.25
172.7024,178.44200,-999.25.00000,1.7081,-999.25
172.8548,178.67419,-999.25.00000,1.7059,-999.25
173.0072,179.39731,-999.25.00000,1.6990,-999.25
173.1596,179.86169,-999.25.00000,1.6946,-999.25
173.3120,180.58479,-999.25.00000,1.6878,-999.25
173.4644,180.80907,-999.25.00000,1.6858,-999.25
173.6168,180.58487,-999.25.00000,1.6878,-999.25
173.7692,179.86183,-999.25.00000,1.6946,-999.25
173.9216,179.39720,-999.25.00000,1.6990,-999.25
174.0740,178.68213,-999.25.00000,1.7058,-999.25
174.2264,178.69818,-999.25.00000,1.7057,-999.25
174.3788,179.86983,-999.25.00000,1.6946,-999.25
174.5312,181.52431,-999.25.00000,1.6791,-999.25
174.6836,181.74052,-999.25.00000,1.6771,-999.25
174.8360,180.33675,-999.25.00000,1.6902,-999.25
174.9884,177.71893,-999.25.00000,1.7151,-999.25
175.1408,176.08295,-999.25.00000,1.7310,-999.25
175.2932,175.58401,-999.25.00000,1.7359,-999.25
175.4456,177.01418,-999.25.00000,1.7219,-999.25
175.5980,178.41794,-999.25.00000,1.7083,-999.25
175.7504,179.38922,-999.25.00000,1.6991,-999.25
175.9028,179.86984,-999.25.00000,1.6946,-999.25
176.0552,180.80121,-999.25.00000,1.6858,-999.25
176.2076,181.04375,-999.25.00000,1.6836,-999.25
176.3600,178.90625,-999.25.00000,1.7037,-999.25
176.5124,177.47868,-999.25.00000,1.7174,-999.25
176.6648,176.50221,-999.25.00000,1.7269,-999.25
176.8172,173.62862,-999.25.00000,1.7555,-999.25
176.9696,170.09337,-999.25.00000,1.7920,-999.25
177.1220,167.14862,-999.25.00000,1.8235,-999.25
177.2744,166.37077,-999.25.00000,1.8321,-999.25
177.4268,165.64378,-999.25.00000,1.8401,-999.25
177.5792,160.50110,-999.25.00000,1.8991,-999.25
177.7316,157.97978,-999.25.00000,1.9294,-999.25
177.8840,160.77992,-999.25.00000,1.8958,-999.25
178.0364,166.86380,-999.25.00000,1.8266,-999.25
178.1888,173.16464,-999.25.00000,1.7602,-999.25
178.3412,176.04085,-999.25.00000,1.7314,-999.25
178.4936,181.08929,-999.25.00000,1.6831,-999.25
178.6460,187.23772,-999.25.00000,1.6279,-999.25
178.7984,190.81606,-999.25.00000,1.5973,-999.25
178.9508,191.54440,-999.25.00000,1.5913,-999.25
179.1032,191.08008,-999.25.00000,1.5951,-999.25
179.2556,188.93742,-999.25.00000,1.6132,-999.25
179.4080,185.85533,-999.25.00000,1.6400,-999.25
179.5604,183.48027,-999.25.00000,1.6612,-999.25
179.7128,182.27672,-999.25.00000,1.6722,-999.25
179.8652,182.03638,-999.25.00000,1.6744,-999.25
180.0176,182.22876,-999.25.00000,1.6726,-999.25
180.1700,181.96713,-999.25.00000,1.6750,-999.25
180.3224,177.90895,-999.25.00000,1.7132,-999.25
180.4748,171.60011,-999.25.00000,1.7762,-999.25
180.6272,165.91183,-999.25.00000,1.8371,-999.25
180.7796,161.67032,-999.25.00000,1.8853,-999.25
180.9320,160.36415,-999.25.00000,1.9007,-999.25
181.0844,160.72699,-999.25.00000,1.8964,-999.25
181.2368,163.85120,-999.25.00000,1.8602,-999.25
181.3892,171.71730,-999.25.00000,1.7750,-999.25
181.5416,180.98169,-999.25.00000,1.6841,-999.25
181.6940,186.41013,-999.25.00000,1.6351,-999.25
181.8464,188.31854,-999.25.00000,1.6185,-999.25
181.9988,190.12743,-999.25.00000,1.6031,-999.25
182.1512,191.69681,-999.25.00000,1.5900,-999.25
182.3036,193.74872,-999.25.00000,1.5732,-999.25
182.4560,195.71417,-999.25.00000,1.5574,-999.25
182.6084,196.15700,-999.25.00000,1.5539,-999.25
182.7608,193.94919,-999.25.00000,1.5715,-999.25
182.9132,192.28688,-999.25.00000,1.5851,-999.25
183.0656,191.84613,-999.25.00000,1.5888,-999.25
183.2180,186.58221,-999.25.00000,1.6336,-999.25
183.3704,176.53963,-999.25.00000,1.7265,-999.25
183.5228,170.07764,-999.25.00000,1.7921,-999.25
183.6752,173.45645,-999.25.00000,1.7572,-999.25
183.8276,181.21120,-999.25.00000,1.6820,-999.25
183.9800,183.90140,-999.25.00000,1.6574,-999.25
184.1324,183.21675,-999.25.00000,1.6636,-999.25
184.2848,182.03687,-999.25.00000,1.6744,-999.25
184.4372,181.30527,-999.25.00000,1.6811,-999.25
184.5896,181.54018,-999.25.00000,1.6790,-999.25
184.7420,180.82628,-999.25.00000,1.6856,-999.25
184.8944,180.14880,-999.25.00000,1.6919,-999.25
185.0468,180.48048,-999.25.00000,1.6888,-999.25
185.1992,179.02762,-999.25.00000,1.7025,-999.25
185.3516,174.37257,-999.25.00000,1.7480,-999.25
185.5040,167.64842,-999.25.00000,1.8181,-999.25
185.6564,161.25552,-999.25.00000,1.8902,-999.25
185.8088,157.80414,-999.25.00000,1.9315,-999.25
185.9612,157.08844,-999.25.00000,1.9403,-999.25
186.1136,161.65741,-999.25.00000,1.8855,-999.25
186.2660,171.09120,-999.25.00000,1.7815,-999.25
186.4184,179.95392,-999.25.00000,1.6938,-999.25
186.5708,184.46671,-999.25.00000,1.6523,-999.25
186.7232,187.42059,-999.25.00000,1.6263,-999.25
186.8756,190.95236,-999.25.00000,1.5962,-999.25
187.0280,191.64972,-999.25.00000,1.5904,-999.25
187.1804,187.24930,-999.25.00000,1.6278,-999.25
187.3328,186.71973,-999.25.00000,1.6324,-999.25
187.4852,191.81929,-999.25.00000,1.5890,-999.25
187.6376,193.95407,-999.25.00000,1.5715,-999.25
187.7900,191.41296,-999.25.00000,1.5924,-999.25
187.9424,186.29967,-999.25.00000,1.6361,-999.25
188.0948,184.97256,-999.25.00000,1.6478,-999.25
188.2472,184.00140,-999.25.00000,1.6565,-999.25
188.3996,184.22675,-999.25.00000,1.6545,-999.25
188.5520,184.88451,-999.25.00000,1.6486,-999.25
188.7044,186.32993,-999.25.00000,1.6358,-999.25
188.8568,187.02649,-999.25.00000,1.6297,-999.25
189.0092,187.77344,-999.25.00000,1.6232,-999.25
189.1616,188.45410,-999.25.00000,1.6174,-999.25
189.3140,189.42004,-999.25.00000,1.6091,-999.25
189.4664,188.21379,-999.25.00000,1.6194,-999.25
189.6188,186.81802,-999.25.00000,1.6315,-999.25
189.7712,185.83893,-999.25.00000,1.6401,-999.25
189.9236,185.10251,-999.25.00000,1.6467,-999.25
190.0760,182.71948,-999.25.00000,1.6681,-999.25
190.2284,178.93806,-999.25.00000,1.7034,-999.25
190.3808,176.83972,-999.25.00000,1.7236,-999.25
190.5332,178.38757,-999.25.00000,1.7086,-999.25
190.6856,183.53787,-999.25.00000,1.6607,-999.25
190.8380,188.17021,-999.25.00000,1.6198,-999.25
190.9904,190.89775,-999.25.00000,1.5967,-999.25
191.1428,192.28203,-999.25.00000,1.5852,-999.25
191.2952,192.10902,-999.25.00000,1.5866,-999.25
191.4476,189.90341,-999.25.00000,1.6050,-999.25
191.6000,186.57410,-999.25.00000,1.6337,-999.25
191.7524,185.92531,-999.25.00000,1.6394,-999.25
191.9048,188.47771,-999.25.00000,1.6172,-999.25
192.0572,187.51642,-999.25.00000,1.6255,-999.25
192.2096,187.86760,-999.25.00000,1.6224,-999.25
192.3620,191.80313,-999.25.00000,1.5891,-999.25
192.5144,196.01875,-999.25.00000,1.5550,-999.25
192.6668,197.98831,-999.25.00000,1.5395,-999.25
192.8192,197.97255,-999.25.00000,1.5396,-999.25
192.9716,195.94682,-999.25.00000,1.5555,-999.25
193.1240,191.04956,-999.25.00000,1.5954,-999.25
193.2764,188.44682,-999.25.00000,1.6174,-999.25
193.4288,191.92337,-999.25.00000,1.5881,-999.25
193.5812,198.57541,-999.25.00000,1.5349,-999.25
193.7336,201.56258,-999.25.00000,1.5122,-999.25
193.8860,201.36411,-999.25.00000,1.5137,-999.25
194.0384,200.88159,-999.25.00000,1.5173,-999.25
194.1908,199.09117,-999.25.00000,1.5310,-999.25
194.3432,193.58968,-999.25.00000,1.5745,-999.25
194.4956,184.95706,-999.25.00000,1.6480,-999.25
194.6480,178.94736,-999.25.00000,1.7033,-999.25
194.8004,174.27835,-999.25.00000,1.7489,-999.25
194.9528,172.89963,-999.25.00000,1.7629,-999.25
195.1052,175.41951,-999.25.00000,1.7375,-999.25
195.2576,176.78741,-999.25.00000,1.7241,-999.25
195.4100,177.98244,-999.25.00000,1.7125,-999.25
195.5624,177.95358,-999.25.00000,1.7128,-999.25
195.7148,178.15077,-999.25.00000,1.7109,-999.25
195.8672,178.93686,-999.25.00000,1.7034,-999.25
196.0196,181.88692,-999.25.00000,1.6758,-999.25
196.1720,189.12071,-999.25.00000,1.6117,-999.25
196.3244,194.97368,-999.25.00000,1.5633,-999.25

