#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,333.7017
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
212.2389,2132.009,533.0953,1630.757
212.3913,2030.003,533.0953,1631.777
212.5437,2052.993,533.7046,1632.795
212.6961,2092.997,535.5337,1633.831
212.8485,2046.017,536.1429,1634.833
213.0009,2004,536.1432,1635.87
213.1533,2081.967,536.1432,1636.906
213.3057,2243.99,539.4958,1637.927
213.4581,2180.031,537.0588,1638.946
213.6105,2049.016,536.1433,1639.964
213.7629,2038.006,533.0969,1640.983
213.9153,2068.994,534.0094,1642.02
214.0677,2013.035,533.0958,1643.04
214.2201,1969.011,534.3141,1644.077
214.3725,2119.998,538.8864,1645.08
214.5249,2106.004,538.8864,1646.1
214.6773,2037,537.3622,1647.12
214.8297,2038.999,534.3156,1648.139
214.9821,2131,534.6192,1649.173
215.1345,2128.001,533.7052,1650.208
215.2869,2028.007,534.6191,1651.229
215.4393,2117.955,534.3145,1652.249
215.5917,2249.983,539.8,1653.269
215.7441,2205.025,537.0591,1654.287
215.8965,2160.009,537.3624,1655.321
216.0489,2023.98,537.0569,1656.341
216.2013,1910.029,533.4009,1657.377
216.3537,1918.011,534.6194,1658.381
216.5061,2012.97,536.1427,1659.418
216.6585,2082.007,535.2289,1660.438
216.8109,2218.948,535.8381,1661.458
216.9633,2144.001,536.7528,1662.477
217.1157,2046.043,536.1434,1663.503
217.2681,2081.997,535.8384,1664.531
217.4205,2087.997,535.5338,1665.551
217.5729,2060.004,534.9241,1666.588
217.7253,2070.994,534.924,1667.608
217.8777,2012.012,534.6193,1668.628
218.0301,2020.993,534.9241,1669.646
218.1825,1977.012,535.2288,1670.648
218.3349,1973.006,535.5335,1671.668
218.4873,2028.982,534.6195,1672.705
218.6397,2143.001,535.2289,1673.741
218.7921,2173.988,536.1428,1674.752
218.9445,2147,535.5336,1675.78
219.0969,2132.007,536.4476,1676.798
219.2493,2047.007,535.2289,1677.835
219.4017,1989.03,533.0963,1678.854
219.5541,2042.992,534.9238,1679.874
219.7065,2175.923,534.0101,1680.892
219.8589,2152.005,535.5333,1681.913
220.0113,2019.016,535.5338,1682.95
220.1637,2115.974,536.143,1683.969
220.3161,2093.997,536.7528,1685.005
220.4685,2063.01,536.7528,1686.023
220.6209,2049,536.448,1687.051
220.7733,2046.001,535.8386,1688.08
220.9257,2058,533.7048,1689.101
221.0781,2053.002,533.7048,1690.104
221.2305,2003.004,535.2287,1691.123
221.3829,2026.988,534.9242,1692.157
221.5353,2196.974,538.5811,1693.167
221.6877,2228.981,537.3632,1694.196
221.8401,2057.037,536.7529,1695.234
221.9925,2077.99,535.5335,1696.255
222.1449,2011.019,534.9242,1697.275
222.2973,2052.001,534.3144,1698.295
222.4497,2068.994,534.3144,1699.314
222.6021,2021.001,534.3144,1700.333
222.7545,2056.986,534.0097,1701.352
222.9069,2130.998,534.3144,1702.388
223.0593,1984.068,534.3144,1703.406
223.2117,2014.997,534.0096,1704.427
223.3641,2045.984,535.8374,1705.463
223.5165,2078.995,535.5337,1706.483
223.6689,2205.925,537.0567,1707.502
223.8213,2198.002,537.9718,1708.54
223.9737,2058.986,534.924,1709.544
224.1261,1962.028,534.6193,1710.579
224.2785,1907.011,534.924,1711.616
224.4309,2035.955,534.0099,1712.634
224.5833,2165.001,533.7048,1713.655
224.7357,2204.984,536.1422,1714.657
224.8881,2135.003,536.1432,1715.693
225.0405,2084.024,537.3619,1716.713
225.1929,2034.005,537.0577,1717.732
225.3453,2038.997,537.0576,1718.767
225.4977,2068.995,536.4481,1719.787
225.6501,2043.016,535.5342,1720.823
225.8025,1977.015,533.0958,1721.844
225.9549,2222.99,535.229,1722.864
226.1073,2149.021,536.4476,1723.883
226.2597,2062.994,535.2288,1724.885
226.4121,1980.029,535.2288,1725.905
226.5645,1901.003,535.5336,1726.908
226.7169,2079.926,534.3149,1727.945
226.8693,2174.996,535.5336,1728.981
227.0217,2077.047,534.6196,1729.999
227.1741,2280.978,538.8859,1731.034
227.3265,2241.022,543.7606,1732.053
227.4789,2045.034,537.3635,1733.075
227.6313,2074.982,533.707,1734.096
227.7837,2011.015,534.0095,1735.118
227.9361,1972.004,533.4001,1736.138
228.0885,2000.991,533.7047,1737.156
228.2409,2118.001,536.1434,1738.176
228.3933,2139.992,539.4948,1739.195
228.5457,2066,536.7528,1740.215
228.6981,2013.022,535.8387,1741.252
228.8505,2033.999,535.8384,1742.273
229.0029,2073.98,535.5338,1743.291
229.1553,2052.003,534.9241,1744.326
229.3077,2139.952,534.924,1745.345
229.4601,2283.974,539.4952,1746.382
229.6125,2149.083,537.0591,1747.387
229.7649,2070.019,535.534,1748.392
229.9173,1986.002,533.4,1749.428
230.0697,2001.995,532.7906,1750.446
230.2221,2245.994,538.5815,1751.481
230.3745,2148.036,536.7535,1752.517
230.5269,2053,535.2288,1753.521
230.6793,2198.937,540.1035,1754.542
230.8317,2141.004,540.4104,1755.563
230.9841,2104.018,537.9732,1756.6
231.1365,2026.01,535.2292,1757.619
231.2889,1978.027,534.0103,1758.637
231.4413,2026.991,534.3143,1759.658
231.5937,2061.01,534.924,1760.678
231.7461,2116.986,534.6193,1761.713
231.8985,2094.991,534.924,1762.734
232.0509,2017.024,534.924,1763.753
232.2033,1981,535.2289,1764.774
232.3557,1987.997,536.1428,1765.794
232.5081,2047,535.2288,1766.814
232.6605,2258.907,536.1428,1767.85
232.8129,2135.009,535.8384,1768.853
232.9653,2003.066,535.2291,1769.871
233.1177,2013.999,534.0098,1770.908
233.2701,2073.966,534.9235,1771.926
233.4225,2083.998,534.3145,1772.962
233.5749,2194.02,534.0107,1773.981
233.7273,2305.971,540.4088,1774.993
233.8797,2201.988,540.4102,1776.022
234.0321,2091.035,538.2775,1777.042
234.1845,1955.998,538.5814,1778.063
234.3369,1906.019,534.316,1779.082
234.4893,2010.999,535.8384,1780.084
234.6417,2136.944,534.9244,1781.127
234.7941,2155.999,534.6192,1782.137
234.9465,2214.97,534.3146,1783.173
235.0989,2199.002,537.6667,1784.21
235.2513,2044.088,536.144,1785.23
235.4037,2114.986,536.1432,1786.243
235.5561,2142.986,537.3623,1787.272
235.7085,2062.021,536.753,1788.29
235.8609,2067.996,536.1431,1789.309
236.0133,2029.013,535.2291,1790.346
236.1657,2102.998,534.924,1791.349
236.3181,2063.016,534.924,1792.387
236.4705,1998.001,534.6192,1793.423
236.6229,2001.998,534.6192,1794.442
236.7753,2097.992,534.6192,1795.461
236.9277,2098,534.0099,1796.498
237.0801,2124.996,534.9239,1797.502
237.2325,2094.018,536.4471,1798.522
237.3849,2147.989,537.3622,1799.559
237.5373,2128.995,537.6671,1800.577
237.6897,2100.008,537.0578,1801.612
237.8421,2061.995,536.7528,1802.631
237.9945,2015.016,536.4481,1803.65
238.1469,1934.003,535.2303,1804.671
238.2993,2027.963,576.0558,1805.708
238.4517,2169.996,540.7162,1806.745
238.6041,2239.968,533.708,1807.748
238.7565,2316.993,538.8859,1808.783
238.9089,2201.061,538.8864,1809.802
239.0613,2133.01,539.4958,1810.822
239.2137,2199.961,540.1052,1811.842
239.3661,2150.011,538.5819,1812.862
239.5185,2102.011,536.1427,1813.882
239.6709,2172.98,532.7913,1814.917
239.8233,2180,534.6192,1815.938
239.9757,2176.001,534.6192,1816.975
240.1281,2024.004,535.8384,1817.996
240.2805,2149.949,536.4478,1819.016
240.4329,2256.996,538.5815,1820.035
240.5853,2203.025,537.0583,1821.053
240.7377,2115.009,536.7528,1822.073
240.8901,2080.019,536.1435,1823.092
241.0425,2009.011,536.1432,1824.13
241.1949,2083.956,536.7524,1825.15
241.3473,2148.986,537.667,1826.17
241.4997,2068.003,536.7525,1827.207
241.6521,2091.993,534.6198,1828.226
241.8045,2020.994,535.8383,1829.255
241.9569,1949.025,535.229,1830.266
242.1093,2020.006,534.3144,1831.286
242.2617,2292.888,535.5331,1832.306
242.4141,2404.995,540.715,1833.326
242.5665,2279.06,539.192,1834.344
242.7189,2052.024,535.8387,1835.362
242.8713,2066.992,534.3152,1836.381
243.0237,2090.996,536.4476,1837.401
243.1761,2146.967,535.5342,1838.438
243.3285,2049.022,534.3147,1839.459
243.4809,2119.013,537.0578,1840.487
243.6333,2212.972,538.2764,1841.516
243.7857,2086.997,536.1431,1842.537
243.9381,2050.013,535.5339,1843.556
244.0905,2022,535.2288,1844.56
244.2429,2023.999,535.5335,1845.562
244.3953,1994.001,535.8384,1846.581
244.5477,2033.981,535.8384,1847.615
244.7001,2177.984,537.3622,1848.651
244.8525,2113.035,537.9717,1849.687
245.0049,2050.011,537.3625,1850.709
245.1573,2051,535.2301,1851.73
245.3097,1994.014,535.5336,1852.75
245.4621,2075.02,534.9243,1853.77
245.6145,2226.955,537.057,1854.789
245.7669,2206.99,536.7527,1855.809
245.9193,2066.051,536.1434,1856.828
246.0717,1944,536.448,1857.848
246.2241,1926.008,535.534,1858.867
246.3765,2005.995,535.8384,1859.885
246.5289,2085.961,537.057,1860.921
246.6813,2177.989,537.3624,1861.957
246.8337,2173.003,538.5809,1862.96
246.9861,2136.007,538.8864,1863.997
247.1385,2069.004,537.9719,1865.034
247.2909,2090.995,537.6672,1866.054
247.4433,2069.002,534.6191,1867.091
247.5957,2082.996,534.3145,1868.11
247.7481,2070.001,534.6193,1869.122
247.9005,2085.994,536.4473,1870.149
248.0529,2100,535.8384,1871.187
248.2053,2013.038,535.8384,1872.205
248.3577,2001.001,534.9241,1873.241
248.5101,2135.933,537.6658,1874.26
248.6625,2166.996,538.5815,1875.28
248.8149,2096.04,535.2307,1876.317
248.9673,2109.997,536.143,1877.355
249.1197,2049.004,534.3143,1878.359
249.2721,2073.994,534.0096,1879.395
249.4245,2135.995,534.6194,1880.397
249.5769,2096.012,536.4474,1881.416
249.7293,2073.004,535.8384,1882.452
249.8817,2148.971,536.7524,1883.488
250.0341,2108,537.0576,1884.509
250.1865,2063.02,536.4482,1885.528
250.3389,2132.995,536.448,1886.565
250.4913,2052.041,535.5341,1887.584
250.6437,2070.998,534.9241,1888.605
250.7961,2049.012,534.6194,1889.624
250.9485,2062.997,536.4476,1890.644
251.1009,2112.996,534.9241,1891.68
251.2533,2088.006,535.2288,1892.699
251.4057,2075.998,535.5336,1893.736
251.5581,2057.006,535.2289,1894.747
251.7105,2044.007,535.5338,1895.776
251.8629,2193.942,539.7991,1896.795
252.0153,2082.002,537.3625,1897.832
252.1677,1987.042,535.2298,1898.85
252.3201,2036.996,535.2288,1899.888
252.4725,2119.958,535.8381,1900.891
252.6249,2095.003,534.9241,1901.928
252.7773,2111.99,533.4009,1902.947
252.9297,2136.995,534.9237,1903.983
253.0821,2086.017,535.5337,1905.02
253.2345,2185.973,535.8383,1906.022
253.3869,2206.991,538.5815,1907.043
253.5393,2117.03,537.6675,1908.08
253.6917,2029.998,536.4479,1909.101
253.8441,1986.017,533.0965,1910.137
253.9965,2003,534.6191,1911.14
254.1489,2074.967,535.2285,1912.176
254.3013,2189.99,535.5336,1913.195
254.4537,2210.989,535.229,1914.232
254.6061,2124.013,535.2288,1915.251
254.7585,2183.965,535.838,1916.286
254.9109,2237.989,540.7142,1917.306
255.0633,2259.994,541.6293,1918.327
255.2157,2225.01,539.8013,1919.348
255.3681,2100.987,538.886,1920.386
255.5205,1963.046,535.23,1921.423
255.6729,2001,536.1431,1922.425
255.8253,2009.996,535.2292,1923.442
255.9777,1973.001,535.2288,1924.478
256.1301,2048.965,535.2288,1925.513
256.2825,2141.991,535.2288,1926.551
256.4349,2150.995,534.9242,1927.555
256.5873,2221.989,537.9715,1928.592
256.7397,2308.949,542.5413,1929.611
256.8921,2240.015,539.8014,1930.631
257.0445,2215.977,539.8003,1931.667
257.1969,2063.043,536.4489,1932.669
257.3493,1857.005,530.9619,1933.706
257.5017,1906.983,533.7039,1934.742
257.6541,2116,534.0096,1935.762
257.8065,2136.991,534.3143,1936.781
257.9589,2387.991,535.2288,1937.818
258.1113,2462.965,541.6266,1938.822
258.2637,2208.025,537.058,1939.841
258.4161,2100.057,537.3622,1940.876
258.5685,2058.007,537.9719,1941.912
258.7209,2034.014,537.972,1942.932
258.8733,2114.982,537.3625,1943.954
259.0257,2132.996,537.362,1944.975
259.1781,2107.008,534.62,1945.995
259.3305,2070,535.2287,1947.015
259.4829,2064.002,534.01,1948.05
259.6353,2084.004,533.7048,1949.052
259.7877,2270.923,533.4001,1950.088
259.9401,2274,535.5335,1951.125
260.0925,2238.017,534.6196,1952.145
260.2449,2151.009,535.2288,1953.165
260.3973,2110.022,535.2288,1954.186
260.5497,2063.008,533.0956,1955.19
260.7021,2033.018,535.8367,1956.21
260.8545,2068.992,534.9242,1957.247
261.0069,2151.024,534.0099,1958.265
261.1593,2322.949,536.752,1959.3
261.3117,2174.989,535.2286,1960.32
261.4641,2025.053,532.4866,1961.34
261.6165,2052.002,533.7048,1962.361
261.7689,2224.927,533.4001,1963.397
261.9213,2187.002,535.2287,1964.408
262.0737,2345.923,537.9706,1965.435
262.2261,2409.993,539.8006,1966.472
262.3785,2108.165,535.5359,1967.493
262.5309,1976.023,534.0098,1968.514
262.6833,2001.029,535.8381,1969.526
262.8357,2150.964,534.6195,1970.552
262.9881,2292.993,534.6191,1971.57
263.1405,2240.016,534.3145,1972.605
263.2929,2239.994,534.6193,1973.643
263.4453,2155.031,535.5333,1974.664
263.5977,2107,534.924,1975.669
263.7501,2095.005,535.838,1976.705
263.9025,2115.999,537.9719,1977.724
264.0549,2094.011,535.2302,1978.742
264.2073,2084.001,535.2288,1979.778
264.3597,2037.026,534.6196,1980.797
264.5121,2015.004,534.3145,1981.818
264.6645,2036.02,535.8381,1982.839
264.8169,2141.974,534.6195,1983.874
264.9693,2289.011,534.9241,1984.895
265.1217,2377.973,536.1428,1985.922
265.2741,2261.993,535.8384,1986.935
265.4265,2153.04,535.5338,1987.971
265.5789,2157,535.8384,1988.991
265.7313,2166.996,535.2291,1990.027
265.8837,2167,534.0096,1991.047
266.0361,2099.034,535.2282,1992.066
266.1885,2001.012,534.3145,1993.102
266.3409,2156.913,535.8375,1994.121
266.4933,2160.999,536.4479,1995.141
266.6457,2205.999,535.8385,1996.162
266.7981,2200.001,536.4478,1997.165
266.9505,2134.997,534.9238,1998.202
267.1029,2107.009,532.7911,1999.237
267.2553,2112,534.0096,2000.256
267.4077,2116.998,535.5331,2001.275
267.5601,2134,534.924,2002.312
267.7125,2064.031,535.5334,2003.315
267.8649,2159.993,536.1431,2004.335
268.0173,2120.02,534.9246,2005.354
268.1697,2057.009,532.1812,2006.39
268.3221,2185.927,534.6178,2007.426
268.4745,2161.005,535.2287,2008.463
268.6269,2067.004,534.6191,2009.466
268.7793,2092.993,534.0098,2010.486
268.9317,2086.008,533.7048,2011.523
269.0841,2156.977,533.7048,2012.542
269.2365,2139.994,534.924,2013.546
269.3889,2012.049,534.6193,2014.566
269.5413,2035,535.2288,2015.603
269.6937,2130.957,537.3615,2016.621
269.8461,2005.01,536.1433,2017.658
269.9985,2041.981,534.0107,2018.694
270.1509,2159.983,534.9239,2019.714
270.3033,2237.955,536.4471,2020.733
270.4557,2214.005,535.5338,2021.753
270.6081,2102.004,535.229,2022.79
270.7605,2128.993,536.4477,2023.81
270.9129,2118.993,536.1431,2024.814
271.0653,2051.022,535.2291,2025.834
271.2177,2031,534.924,2026.869
271.3701,2031,534.924,2027.888
271.5225,2090.999,534.6192,2028.924
271.6749,2097.997,534.3145,2029.961
271.8273,2405.974,539.4955,2030.981
271.9797,2417.994,542.5424,2032
272.1321,2247.025,538.2774,2033.036
272.2845,2112.078,537.0583,2034.055
272.4369,2095.004,535.5339,2035.075
272.5893,2060.025,533.0956,2036.079
272.7417,2218.957,535.2282,2037.115
272.8941,2215.99,537.0576,2038.152
273.0465,2116.034,536.4482,2039.171
273.1989,2282.001,537.9721,2040.208
273.3513,2317.986,541.9328,2041.235
273.5037,2178.004,537.9721,2042.247
273.6561,2169.004,538.5813,2043.282
273.8085,2151.002,537.3625,2044.319
273.9609,2029.064,533.4021,2045.339
274.1133,2025.001,533.0953,2046.342
274.2657,1981.026,534.9229,2047.379
274.4181,1959.005,534.6193,2048.401
274.5705,2024.005,536.4479,2049.42
274.7229,2053.991,535.5339,2050.438
274.8753,2127.01,535.5336,2051.473
275.0277,2233.963,534.9242,2052.501
275.1801,2284.998,537.0576,2053.512
275.3325,2213.029,537.3623,2054.549
275.4849,2126.003,536.7528,2055.571
275.6373,2076.023,536.7528,2056.558
275.7897,1988.009,533.0956,2057.594
275.9421,1980.004,533.0952,2058.628
276.0945,2046.989,533.7047,2059.647
276.2469,2052.996,535.8371,2060.683
276.3993,2106.988,534.6195,2061.704
276.5517,2268.982,540.1052,2062.725
276.7041,2141.037,537.3632,2063.745
276.8565,2104.002,537.0576,2064.765
277.0089,2126.992,536.1435,2065.801
277.1613,2112,535.5336,2066.837
277.3137,2101.005,534.9243,2067.855
277.4661,2152.998,534.6192,2068.875
277.6185,2143.005,535.8378,2069.893
277.7709,2066.008,534.6193,2070.931
277.9233,2060.003,534.6192,2071.951
278.0757,2052.001,535.5334,2072.989
278.2281,2069,535.2291,2073.976
278.3805,2067,536.7524,2075.011
278.5329,2140,535.8383,2076.031
278.6853,2137.001,534.9243,2077.066
278.8377,2094.003,534.6193,2078.103
278.9901,2130.987,535.2286,2079.138
279.1425,2063,535.5337,2080.142
279.2949,2042.009,538.885,2081.178
279.4473,2112.996,536.4481,2082.199
279.5997,2106.003,535.8387,2083.237
279.7521,2115.999,536.7527,2084.24
279.9045,2132.991,537.3621,2085.259
280.0569,2082.009,535.8386,2086.293
280.2093,1998.011,535.2289,2087.312
280.3617,2053.987,535.8383,2088.348
280.5141,2233.008,537.058,2089.368
280.6665,2296.981,539.7999,2090.405
280.8189,2259.993,537.3622,2091.408
280.9713,2150.04,534.3155,2092.444
281.1237,2142,533.0952,2093.481
281.2761,2119.01,533.3999,2094.5
281.4285,2149.998,536.4478,2095.521
281.5809,2095.027,536.448,2096.524
281.7333,2100,533.7051,2097.543
281.8857,2323.876,537.665,2098.578
282.0381,2301.004,538.2767,2099.613
282.1905,2165.976,535.8381,2100.633
282.3429,2037.032,534.6195,2101.669
282.4953,2021.012,534.3145,2102.674
282.6477,2117.97,534.9238,2103.71
282.8001,2174.004,534.924,2104.73
282.9525,2238.976,534.0099,2105.765
283.1049,2137,534.924,2106.785
283.2573,2030.047,534.3146,2107.821
283.4097,2117.994,535.2288,2108.823
283.5621,2052.033,536.1428,2109.843
283.7145,2142.988,536.4479,2110.879
283.8669,2255.937,538.2758,2111.898
284.0193,2171.016,537.3626,2112.919
284.1717,2093.009,534.0098,2113.957
284.3241,2143.987,535.5333,2114.993
284.4765,2199.008,534.9239,2116.012
284.6289,2271.977,533.7051,2117.031
284.7813,2182.995,533.7048,2118.067
284.9337,2080.039,534.3141,2119.087
285.0861,2106,536.1432,2120.108
285.2385,2034.032,535.8385,2121.127
285.3909,2025.001,534.6193,2122.164
285.5433,2138.942,535.2285,2123.183
285.6957,2164.997,535.2288,2124.203
285.8481,2087.044,534.0103,2125.224
286.0005,2133.991,534.3143,2126.26
286.1529,2079.008,534.3144,2127.296
286.3053,2122.989,534.3144,2128.315
286.4577,2210.997,534.3144,2129.334
286.6101,2186.008,534.3144,2130.353
286.7625,2162,534.3144,2131.374
286.9149,2157.002,534.9238,2132.394
287.0673,2204.999,535.8384,2133.415
287.2197,2217.994,538.2757,2134.443
287.3721,2169.004,538.5816,2135.471
287.5245,2108.031,537.6677,2136.49
287.6769,2086.003,533.4006,2137.526
287.8293,2125.977,534.0092,2138.561
287.9817,2120.001,534.0096,2139.598
288.1341,2171.03,533.0965,2140.603
288.2865,2355.95,541.0179,2141.622
288.4389,2286.981,541.3243,2142.642
288.5913,2099.062,536.1449,2143.679
288.7437,2019.999,533.0952,2144.717
288.8961,2000.008,532.1812,2145.719
289.0485,1948.001,534.0095,2146.755
289.2009,2000.976,533.4003,2147.772
289.3533,2308.973,537.3621,2148.791
289.5057,2389.958,541.3228,2149.827
289.6581,2239.023,536.144,2150.866
289.8105,2085.09,535.534,2151.887
289.9629,2055.006,534.0099,2152.907
290.1153,2054.989,533.4003,2153.926
290.2677,1984.02,535.2283,2154.961
290.4201,1957.008,534.3144,2155.98
290.5725,2041.971,534.6191,2157.008
290.7249,2255.004,536.4481,2158.037
290.8773,2373.952,540.1041,2159.074
291.0297,2266.003,538.2769,2160.112
291.1821,2128.064,535.5349,2161.13
291.3345,2101.002,534.6193,2162.165
291.4869,2102,534.0099,2163.166
291.6393,2084.003,532.4858,2164.201
291.7917,2091.995,532.7902,2165.222
291.9441,2088.001,532.1809,2166.26
292.0965,2195.992,537.0577,2167.265
292.2489,2144.015,537.667,2168.283
292.4013,2226.007,534.01,2169.301
292.5537,2304.973,538.8847,2170.335
292.7061,2242.998,537.3624,2171.371
292.8585,2137.043,535.839,2172.391
293.0109,2122,534.3145,2173.428
293.1633,2076.022,534.3144,2174.431
293.3157,2132.994,536.143,2175.452
293.4681,2171.979,535.8386,2176.471
293.6205,2026.024,534.6194,2177.508
293.7729,2036.993,534.3146,2178.527
293.9253,2068.993,534.9239,2179.547
294.0777,2264.011,538.2771,2180.584
294.2301,2344.977,540.4098,2181.604
294.3825,2155.997,537.6671,2182.64
294.5349,2113.015,536.7531,2183.659
294.6873,2062,535.8384,2184.679
294.8397,2070.996,534.9244,2185.699
294.9921,2080,534.3144,2186.736
295.1445,2080,534.3144,2187.755
295.2969,2118.996,534.3144,2188.791
295.4493,2142.987,535.2283,2189.81
295.6017,2074.012,534.9241,2190.822
295.7541,2049.025,534.9241,2191.833
295.9065,2173.971,535.5335,2192.869
296.0589,2078.016,535.5336,2193.889
296.2113,2195.965,535.5336,2194.925
296.3637,2238.99,536.4478,2195.945
296.5161,2099.05,534.3152,2196.964
296.6685,2044.001,534.3144,2198
296.8209,2110.972,533.0957,2199.02
296.9733,2205.995,533.7047,2200.056
297.1257,2199.003,533.0955,2201.075
297.2781,2296.989,537.3619,2202.111
297.4305,2154.078,538.5809,2203.113
297.5829,1975.032,531.8772,2204.149
297.7353,1922.025,533.0955,2205.17
297.8877,2051.969,534.6188,2206.206
298.0401,2057.031,536.7529,2207.243
298.1925,2294.928,537.3622,2208.245
298.3449,2486.988,541.3246,2209.264
298.4973,2301.068,537.9732,2210.3
298.6497,2147,530.9616,2211.336
298.8021,2172.989,532.4849,2212.355
298.9545,2195.999,534.3143,2213.392
299.1069,2069.063,534.3144,2214.395
299.2593,1988.01,534.0096,2215.415
299.4117,1959.016,534.0096,2216.434
299.5641,2190.957,535.838,2217.469
299.7165,2266,540.4098,2218.506
299.8689,2266,537.0585,2219.525
300.0213,2169.998,536.7524,2220.546
300.1737,2150.006,533.4011,2221.582
300.3261,2100.999,532.1808,2222.603
300.4785,2080.008,533.7042,2223.604
300.6309,2021,532.7904,2224.623
300.7833,1994.012,532.4857,2225.657
300.9357,2037.997,534.0095,2226.695
301.0881,2110.964,537.97,2227.697
301.2405,2069.005,536.4482,2228.717
301.3929,2050.011,531.8785,2229.753
301.5453,2103.99,534.6187,2230.789
301.6977,2143.006,534.3148,2231.808
301.8501,2177.991,536.7522,2232.828
302.0025,2185.99,540.1049,2233.865
302.1549,2094.029,533.7068,2234.886
302.3073,1996.006,529.4377,2235.889
302.4597,2119.953,531.8751,2236.924
302.6121,2118,538.5815,2237.942
302.7645,2147.987,536.4489,2238.961
302.9169,2165.999,536.448,2239.982
303.0693,2127.02,535.2294,2241.019
303.2217,2086.006,532.486,2242.039
303.3741,2183.944,532.4856,2243.059
303.5265,2176.002,533.7045,2244.077
303.6789,2158.999,533.4,2245.113
303.8313,2151.002,533.4,2246.132
303.9837,2083.995,534.3143,2247.168
304.1361,2035.016,533.705,2248.189
304.2885,2015.003,533.0952,2249.2
304.4409,2077.976,533.3999,2250.21
304.5933,2076,533.0952,2251.229
304.7457,2298.9,535.5325,2252.264
304.8981,2456.987,543.7625,2253.301
305.0505,2298.082,540.4121,2254.337
305.2029,2107.028,536.4485,2255.324
305.3553,2119.992,533.0972,2256.344
305.5077,2063.012,533.4,2257.379
305.6601,2072.992,533.7047,2258.398
305.8125,2027.012,533.4001,2259.434
305.9649,2183.008,535.2294,2260.453
306.1173,2265.972,541.0181,2261.472
306.2697,2153.998,536.7527,2262.492
306.4221,2099.022,535.5341,2263.529
306.5745,2094,534.0096,2264.55
306.7269,2106.994,534.3143,2265.57
306.8793,2076.003,533.4001,2266.589
307.0317,1973.054,533.0954,2267.608
307.1841,2018.993,533.4,2268.644
307.3365,2241.87,538.5786,2269.664
307.4889,2258.996,538.2769,2270.683
307.6413,2160.987,535.8379,2271.703
307.7937,2078.023,532.7913,2272.713
307.9461,2031.007,534.3146,2273.725
308.0985,2106.974,536.1426,2274.745
308.2509,2164.006,534.9241,2275.783
308.4033,2349.925,537.6661,2276.819
308.5557,2233.004,537.0576,2277.822
308.7081,2161.033,536.7529,2278.84
308.8605,2027.013,534.0098,2279.876
309.0129,2085.969,534.3142,2280.912
309.1653,2071.002,533.7049,2281.932
309.3177,2131.964,533.0956,2282.951
309.4701,2329.956,537.3615,2283.987
309.6225,2206.988,539.1908,2284.998
309.7749,2128.022,536.144,2286.025
309.9273,2090.003,536.1432,2287.062
310.0797,2123.988,535.8385,2288.08
310.2321,2099,535.8383,2289.116
310.3845,2098,534.0103,2290.152
310.5369,2149.998,534.3144,2291.156
310.6893,2169.99,533.7051,2292.192
310.8417,2143.003,534.0095,2293.229
310.9941,2200.969,534.0096,2294.248
311.1465,2199,536.7524,2295.284
311.2989,2113.007,533.4003,2296.295
311.4513,2146.992,534.6189,2297.322
311.6037,2126.995,535.5336,2298.359
311.7561,2090.011,535.2289,2299.394
311.9085,2136.001,536.1432,2300.431
312.0609,2155.993,536.7526,2301.443
312.2133,2098,536.7527,2302.439
312.3657,2080.008,532.7921,2303.475
312.5181,2043.002,534.9239,2304.493
312.6705,2045.999,534.6193,2305.528
312.8229,1979.007,533.0954,2306.564
312.9753,2215.872,536.4462,2307.601
313.1277,2363.974,539.4954,2308.604
313.2801,2271.975,539.8005,2309.641
313.4325,2143.03,538.5819,2310.677
313.5849,2109.983,534.6191,2311.714
313.7373,1986.037,533.705,2312.717
313.8897,2058,535.5336,2313.753
314.0421,2063.998,534.6195,2314.756
314.1945,2120,534.3144,2315.775
314.3469,2182.973,535.2285,2316.811
314.4993,2167.001,534.3145,2317.846
314.6517,2139.014,534.6191,2318.881
314.8041,2283.983,534.0096,2319.892
314.9565,2359.958,541.0162,2320.92
315.1089,2291.012,539.4962,2321.958
315.2613,2142.981,537.0571,2322.995
315.4137,2041.025,534.3151,2324.03
315.5661,2116.019,534.0101,2325.067
315.7185,2267.954,537.9708,2326.086
315.8709,2315.998,535.5336,2327.122
316.0233,2287.011,535.8383,2328.157
316.1757,2243,535.8384,2329.194
316.3281,2117.054,535.2291,2330.23
316.4805,2062.003,534.6193,2331.251
316.6329,2055.003,534.6192,2332.288
316.7853,2148.988,536.143,2333.34
316.9377,2304.913,541.6265,2334.541
317.0901,2159.027,537.6679,2335.594
317.2425,2043.985,537.3619,2336.664
317.3949,1964.02,534.3151,2337.701
317.5473,1975.011,533.0955,2338.772
317.6997,2067.971,534.9235,2339.841
317.8521,2235.011,537.9722,2340.893
318.0045,2437.924,541.3235,2341.961
318.1569,2379,538.5816,2343.015
318.3093,2239.061,537.9722,2344.068
318.4617,2066.012,533.0955,2345.121
318.6141,1934.066,534.3138,2346.189
318.7665,1952.998,534.924,2347.26
318.9189,1981.984,534.3148,2348.305
319.0713,2078.981,534.3144,2349.366
319.2237,2205.03,536.1439,2350.42
319.3761,2376.956,540.1046,2351.472
319.5285,2190.995,537.3621,2352.541
