#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,203.7412
DEPTH_LSF,RES_BD,RES_BIT,RES_BM,RES_BS,RES_RING
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
136.6852,1.900914,2.10712,1.95067,1.471987,2.182418
136.8376,1.503822,2.277932,2.587731,1.797099,1.841293
136.9900,2.390429,2.680315,2.200594,2.060183,2.314022
137.1424,2.636883,2.173833,2.458768,2.097485,2.875946
137.2948,2.336315,2.069939,2.356182,3.49912,2.382275
137.4472,2.055721,1.92873,2.399863,2.155846,2.509875
137.5996,1.760263,1.758847,1.702573,1.715732,2.529237
137.7520,2.049225,1.624138,1.693197,1.800112,1.652877
137.9044,1.745271,1.848153,1.925169,1.55115,2.127351
138.0568,1.781647,1.866181,2.031044,1.782974,1.627735
138.2092,1.623529,1.856086,1.628504,2.085196,1.684719
138.3616,1.785649,1.574814,1.658129,1.814581,1.704395
138.5140,2.3,1.525053,1.698344,1.521802,1.761142
138.6664,1.613572,1.617138,0.9245113,1.176454,1.45489
138.8188,1.865135,1.738006,1.876533,1.606055,1.599697
138.9712,1.86706,1.709571,1.599453,1.518575,1.625104
139.1236,1.740919,1.61082,1.647894,1.511635,1.750801
139.2760,1.92653,1.756119,2.022491,1.868599,1.854235
139.4284,1.430451,1.858002,1.688445,1.676308,1.867746
139.5808,2.019051,2.041449,1.633523,1.312542,1.68019
139.7332,2.060637,1.948509,1.870597,1.757257,1.992538
139.8856,2.386009,2.27023,2.418264,3.526822,1.375785
140.0380,2.748375,2.270254,1.60403,2.697156,1.819189
140.1904,15.71219,1.940675,4.007347,9.641223,2.505603
140.3428,2.237514,2.01932,2.536489,2.25451,1.810565
140.4952,2.483244,1.840938,2.738614,1.935415,2.025859
140.6476,1.781907,1.870284,2.050398,1.60063,2.056803
140.8000,1.464904,2.060915,1.734551,1.640694,1.9685
140.9524,2.006233,2.560713,1.500765,1.458654,2.031775
141.1048,1.936193,2.166948,2.195376,2.669973,2.214311
141.2572,2.212102,2.230861,2.30336,1.826143,2.14537
141.4096,2.64233,1.922397,2.286628,1.668835,1.918653
141.5620,1.900626,1.864251,1.816189,3.619008,1.572979
141.7144,2.139587,1.668759,2.031511,2.16995,1.865432
141.8668,2.289498,1.81949,2.096465,1.935601,1.896019
142.0192,1.7398,1.728042,1.644757,1.901909,1.865403
142.1716,1.837708,1.606693,1.659864,1.422404,1.683981
142.3240,1.517235,1.669173,1.873916,1.722771,1.793133
142.4764,1.784458,1.953954,1.469573,1.848666,1.737121
142.6288,1.885573,1.968425,1.67575,1.739843,1.809705
142.7812,2.086138,1.631085,1.657173,1.669452,1.914984
142.9336,2.192522,1.718635,2.330016,2.075583,2.093316
143.0860,1.861962,1.796075,2.150934,2.049329,1.7718
143.2384,2.09331,1.736968,2.086145,1.693459,1.744118
143.3908,1.839607,1.771959,1.930409,1.436105,2.083809
143.5432,1.64496,1.463294,2.424248,1.553954,1.230715
143.6956,0.8103667,1.534171,0.7585152,0.6999964,1.764567
143.8480,0.8308474,1.59083,1.540297,1.014176,1.699482
144.0004,1.798345,1.683648,2.133014,1.348208,1.960117
144.1528,1.957681,1.924648,2.137684,1.659412,1.883906
144.3052,1.623069,1.84926,1.724549,1.687274,1.917797
144.4576,1.642771,1.77023,1.825767,1.703151,2.031729
144.6100,1.746449,1.722018,1.705968,1.725168,1.492112
144.7624,1.995486,1.744513,1.661987,1.756171,1.677833
144.9148,1.88243,1.546513,1.60197,1.821249,1.751973
145.0672,1.79977,1.441842,1.955822,1.256215,1.814207
145.2196,1.935319,1.358944,1.845669,1.703049,1.697103
145.3720,1.006906,1.369897,1.391489,1.45152,1.108207
145.5244,1.057108,1.408189,0.9145274,1.56268,1.443832
145.6768,1.683684,1.351376,1.428834,1.452789,1.060663
145.8292,1.634731,1.643149,1.537527,1.395581,1.438564
145.9816,1.588981,1.557276,1.627142,1.485966,1.601719
146.1340,1.610802,1.544319,1.602429,1.530954,1.361271
146.2864,1.504871,1.522559,1.445198,1.436442,1.476969
146.4388,1.61461,1.514742,1.431595,1.473673,1.451619
146.5912,1.620764,1.430337,1.480467,1.761879,1.538528
146.7436,1.581093,1.425066,1.701288,1.487933,1.56164
146.8960,1.818298,1.478134,1.642208,1.332726,1.492783
147.0484,1.521678,1.502656,1.303229,1.490875,1.587791
147.2008,1.466032,1.434285,1.474628,1.596534,1.415145
147.3532,1.580359,1.481126,1.375641,1.578151,1.350982
147.5056,1.646285,1.523476,1.602225,1.583605,1.473466
147.6580,1.602722,1.467778,1.395929,1.387797,1.529031
147.8104,1.545623,1.444127,1.526656,1.443961,1.441114
147.9628,1.377718,1.454749,1.585396,1.353414,1.464696
148.1152,1.540472,1.466291,1.585238,1.471933,1.432329
148.2676,1.413751,1.440832,1.838589,1.130068,1.457308
148.4200,1.518883,1.489568,1.57188,1.500376,1.316556
148.5724,1.377243,1.497494,1.349262,1.526807,1.620498
148.7248,1.515979,1.418594,1.612252,1.478292,1.424032
148.8772,1.543559,1.390351,1.564494,1.615232,1.494796
149.0296,1.467179,1.465726,1.589394,1.397411,1.626267
149.1820,1.489041,1.501725,1.501572,1.831582,1.553468
149.3344,1.429192,1.446378,1.855404,1.410985,1.533839
149.4868,1.951412,1.565966,1.676547,1.430478,1.45399
149.6392,1.259664,1.51097,1.638463,1.751112,1.788783
149.7916,1.405601,1.327968,1.645302,1.32199,1.559931
149.9440,1.702014,1.379554,1.39846,1.246224,1.266985
150.0964,1.439077,1.336986,1.692937,1.515764,1.65427
150.2488,1.725064,1.449086,1.79793,1.560105,1.337414
150.4012,1.309448,1.299537,1.613003,1.236309,1.331558
150.5536,0.9694597,1.24228,1.165256,1.53091,1.31537
150.7060,0.995951,1.336844,1.059779,0.9423661,1.760405
150.8584,1.777649,1.638196,1.376371,1.521163,1.493679
151.0108,1.524364,1.356592,1.137017,1.058722,1.666099
151.1632,0.966965,1.248634,1.482929,1.137647,1.402917
151.3156,1.414578,1.202578,1.407253,0.6583949,1.578613
151.4680,1.287416,1.378703,1.308436,0.6986,1.842174
151.6204,1.402798,1.209695,0.8630859,1.139846,1.121961
151.7728,1.315698,1.330633,1.403274,1.188572,1.103437
151.9252,0.9945523,1.351794,0.8655588,1.439781,0.7649675
152.0776,0.827713,1.431433,1.064723,0.774385,1.195289
152.2300,1.826523,1.520327,0.9076845,1.260001,1.411783
152.3824,1.921393,1.552675,1.421244,1.255525,1.711502
152.5348,1.61379,1.621372,1.433889,1.369286,1.683298
152.6872,1.498604,1.59721,1.51386,1.367789,1.586879
152.8396,1.72513,1.351181,1.496721,1.369545,1.397652
152.9920,1.528623,1.305248,1.104107,1.450747,1.459474
153.1444,1.456118,1.29249,1.673034,1.31041,1.526998
153.2968,1.172883,1.308131,1.188432,1.298599,1.399363
153.4492,0.6742248,1.317804,1.1984,1.388884,1.493033
153.6016,1.495161,1.398709,1.252801,1.301165,1.643144
153.7540,1.790364,1.500167,1.320299,1.456648,1.524222
153.9064,1.682602,1.255573,1.812137,1.535543,0.9716206
154.0588,0.5854331,1.196962,1.832002,1.346578,0.8229949
154.2112,1.426678,1.171967,0.6570458,0.7592345,1.452581
154.3636,1.482467,1.146281,1.242223,1.348044,1.582434
154.5160,1.811553,1.583778,1.51927,1.419685,1.468508
154.6684,1.7285,1.456275,1.612201,1.525099,1.572561
154.8208,0.9357061,1.417734,1.490971,1.46648,0.8630806
154.9732,1.200761,1.416209,0.9129587,1.109821,1.034369
155.1256,1.096645,1.294595,1.217978,0.9892682,1.596503
155.2780,1.439998,1.475418,0.9863718,0.8280908,1.463979
155.4304,1.346818,1.349758,1.544391,1.290062,1.79401
155.5828,1.597398,1.675923,1.511796,1.557441,1.601313
155.7352,1.480175,1.58521,1.880911,1.366713,1.383485
155.8876,1.137535,1.428307,1.79208,1.368088,1.527748
156.0400,1.27713,1.350948,1.453268,1.3375,1.43148
156.1924,0.9324653,1.255541,1.026506,0.6816446,1.265313
156.3448,1.584601,1.103933,1.438605,2.079677,1.193402
156.4972,1.118384,1.059628,0.8978779,0.6875321,0.9469794
156.6496,2.751954,1.279932,1.233971,0.8053743,0.8486488
156.8020,0.9802159,0.9866232,0.9232007,0.7933989,1.187686
156.9544,1.347274,1.47259,0.867374,0.7493851,1.549424
157.1068,1.838258,1.38097,1.312732,0.8816277,1.789421
157.2592,1.580023,1.357974,1.399757,1.240111,1.596561
157.4116,1.447593,1.284511,1.498338,0.9807839,1.460946
157.5640,1.34016,1.137738,1.35415,1.015398,1.333959
157.7164,0.7230782,1.108464,1.046494,0.6766543,0.9938552
157.8688,0.8421709,1.291315,0.778774,1.09153,1.042663
158.0212,1.420868,1.062233,1.706618,1.416449,1.173043
158.1736,1.865644,1.345922,1.490201,1.363861,1.969688
158.3260,1.555838,1.394546,1.127831,1.044701,1.466834
158.4784,1.340885,1.530377,1.239706,1.286511,1.325688
158.6308,1.672628,1.427092,1.846286,1.301926,1.671767
158.7832,1.690473,1.506448,0.8071558,1.325325,1.48642
158.9356,1.520351,1.247681,0.7465496,0.7843182,1.424668
159.0880,1.286171,1.131347,2.079673,1.25632,0.7034985
159.2404,1.249866,1.208468,1.135332,1.183347,0.8831713
159.3928,1.922297,1.240601,1.491228,1.155849,0.885586
159.5452,1.035384,1.363853,1.153977,1.331295,1.790493
159.6976,0.9588259,1.46074,1.340215,1.379859,1.208244
159.8500,1.48787,1.312981,0.7648923,0.8560921,1.140548
160.0024,1.092468,1.356859,0.8992357,1.011755,1.41363
160.1548,1.605356,1.385463,1.785242,0.8992748,1.509202
160.3072,1.504895,1.653532,1.403003,1.39703,1.530179
160.4596,1.69883,1.362532,1.746839,1.624287,2.152816
160.6120,1.632451,1.322682,1.64014,1.110312,1.515323
160.7644,1.196798,1.237816,1.548876,1.297495,1.297765
160.9168,0.8421597,1.261042,1.456217,0.9081743,1.218667
161.0692,1.081764,1.524332,1.583736,1.082397,1.098175
161.2216,2.504896,1.172946,0.9477833,0.6247674,1.257567
161.3740,1.361465,1.342672,0.8576155,0.7052144,1.388111
161.5264,1.532805,1.552765,1.178391,1.084437,1.153832
161.6788,1.365048,1.343268,1.201505,0.6531916,1.405114
161.8312,1.504317,1.318716,2.048125,0.6449655,1.407393
161.9836,1.469631,1.319686,1.320864,0.6870496,1.558742
162.1360,1.470532,1.43508,1.624041,0.8972092,1.306075
162.2884,1.227115,1.394709,2.120785,1.463412,1.320984
162.4408,0.8919652,1.236961,1.426544,0.9281092,1.443569
162.5932,1.293287,1.448674,1.103246,0.5866124,1.219487
162.7456,1.067493,1.11683,1.157669,0.5918834,1.492114
162.8980,1.575232,1.163665,0.9226735,1.164448,1.407157
163.0504,1.631436,1.177323,1.265839,1.199318,1.316659
163.2028,1.103931,1.169482,1.835533,0.6906754,1.054508
163.3552,0.9532182,1.158572,0.85002,0.7464506,1.091039
163.5076,1.740129,1.177326,0.758773,0.9166242,1.216895
163.6600,1.162963,1.33137,1.249619,0.548636,1.322722
163.8124,1.457653,1.126006,0.8353145,0.5805914,1.098221
163.9648,1.16834,1.147241,1.008656,0.4985678,1.285962
164.1172,1.273766,1.27708,1.150188,0.7099065,1.0384
164.2696,0.8042331,1.336168,1.185763,1.389608,1.214695
164.4220,1.117826,1.130941,1.120184,0.756438,1.513167
164.5744,2.030432,1.214596,1.576537,1.215124,1.34162
164.7268,0.8609138,1.222556,1.389497,0.8783858,1.170828
164.8792,1.728388,1.155999,0.8297171,0.9248464,1.186471
165.0316,1.361076,1.327508,1.132227,0.968484,1.764066
165.1840,2.195713,1.44518,1.817893,0.8197259,1.040119
165.3364,1.586301,1.207415,2.355363,1.052653,1.31477
165.4888,1.331546,1.134965,1.164121,0.6836143,1.15231
165.6412,1.063997,1.082088,1.246824,0.7204509,1.311056
165.7936,1.023611,1.197859,1.082915,0.6556778,1.355345
165.9460,1.022048,1.134975,0.957059,0.5722732,1.086961
166.0984,0.8710101,1.206121,0.7419181,0.643887,0.9624384
166.2508,1.582561,1.329437,1.360245,1.050653,1.346787
166.4032,1.162991,1.231714,1.1911,0.9477195,1.342314
166.5556,0.9453912,1.298735,0.971886,0.5274255,1.655024
166.7080,1.239822,1.217327,1.241038,0.7620875,0.9363164
166.8604,1.409253,1.596605,1.142481,0.7846128,1.043089
167.0128,0.6009395,1.463305,1.029121,1.030603,1.040722
167.1652,1.37183,1.61834,1.494421,1.454287,1.290525
167.3176,1.029956,1.571275,1.750387,1.181663,1.25096
167.4700,1.939647,1.718037,1.405226,1.329192,1.733649
167.6224,1.562264,1.517938,1.530318,1.668919,1.545977
167.7748,1.437964,1.265371,1.88038,1.02434,1.670629
167.9272,1.448302,1.312567,1.120628,0.7741187,1.167576
168.0796,1.486998,1.121217,1.43099,0.5510142,1.211057
168.2320,1.295927,1.157414,0.9527533,1.041729,1.151648
168.3844,1.100397,1.333325,1.293102,0.8050104,1.103287
168.5368,1.196296,1.123166,1.303144,1.117873,1.087648
168.6892,1.562642,1.4892,0.8221449,1.04929,1.054982
168.8416,1.057003,1.365481,1.161125,1.247801,1.611693
168.9940,1.362896,1.368327,0.973968,1.647069,1.247258
169.1464,1.680087,1.324872,1.527184,1.525622,1.461741
169.2988,1.29347,1.27672,1.452446,1.407532,1.654578
169.4512,1.735153,1.380129,1.419226,1.117168,1.055041
169.6036,2.326351,1.225768,1.160395,1.340616,1.334959
169.7560,1.332196,1.323091,1.202194,1.472748,1.367386
169.9084,1.408575,1.169496,0.7620794,0.9257587,1.365872
170.0608,0.9292701,1.434667,1.099276,0.8685156,1.168528
170.2132,1.56322,1.386071,1.185683,1.253708,1.614453
170.3656,0.8976381,1.21909,0.9620564,1.015891,1.735461
170.5180,1.998598,1.202748,1.52213,1.108642,1.663683
170.6704,1.33805,1.485846,1.833994,1.17717,1.584975
170.8228,1.543016,1.495134,1.533206,1.440878,1.167736
170.9752,1.639668,1.33764,1.436356,1.436978,1.01826
171.1276,1.82241,1.362015,1.559929,1.292076,1.31821
171.2800,1.204214,1.194733,1.623678,0.9975203,1.187011
171.4324,1.08275,1.180777,1.363696,1.075935,1.204779
171.5848,1.193232,1.110146,1.278305,1.07846,1.06546
171.7372,1.168675,1.259681,1.232021,0.878105,1.269789
171.8896,1.390149,1.165911,1.317204,0.946585,1.298967
172.0420,1.053269,1.373044,1.374736,1.320833,1.382598
172.1944,1.304074,1.384472,1.500053,1.474013,1.556304
172.3468,1.460133,1.411377,1.535498,1.397913,1.378746
172.4992,1.608009,1.400885,1.663319,1.793882,1.451647
172.6516,1.438885,1.365448,1.318689,1.354094,1.597955
172.8040,1.786448,1.314002,1.060124,1.56924,1.318858
172.9564,1.430277,1.318034,1.057148,0.9393805,1.450034
173.1088,1.58856,1.349903,1.577134,1.407798,1.282548
173.2612,1.783018,1.413906,1.305325,1.218047,1.398214
173.4136,1.366924,1.285361,1.412821,1.185694,1.328604
173.5660,1.667861,1.348051,1.599673,1.535661,1.446526
173.7184,1.341397,1.430243,1.36393,1.355285,1.335162
173.8708,1.837327,1.393034,1.2195,1.077045,1.594145
174.0232,1.432894,1.352577,1.254646,1.336359,1.462683
174.1756,1.487817,1.538681,1.257098,1.361006,1.529031
174.3280,1.370972,1.424201,1.361435,1.4119,1.335359
174.4804,1.881351,1.374095,1.328779,1.511914,1.565825
174.6328,1.416489,1.482109,1.61646,1.42281,1.576335
174.7852,1.665146,1.340379,1.480878,1.313645,1.041387
174.9376,1.63689,1.314541,1.414887,1.459807,1.552201
175.0900,1.180713,1.323455,0.9805928,1.056766,1.212074
175.2424,1.552269,1.469677,1.819728,1.447159,1.177934
175.3948,1.659895,1.341065,1.443362,1.59316,1.384479
175.5472,1.562489,1.493121,1.499282,1.54331,1.546019
175.6996,1.580443,1.428001,1.567133,1.522923,1.461053
175.8520,1.315964,1.428556,1.383909,1.432347,1.539295
176.0044,1.631177,1.506981,1.432793,1.648599,1.422791
176.1568,1.572028,1.500057,1.552946,1.263809,1.413637
176.3092,1.519601,1.32196,1.444264,1.390256,1.480567
176.4616,1.514738,1.454972,1.145953,1.350636,1.407823
176.6140,1.582759,1.444173,1.05942,1.531424,1.272231
176.7664,1.568109,1.458085,1.552145,1.213593,1.200446
176.9188,1.803277,1.500708,1.519092,1.561162,1.55149
177.0712,1.985474,1.57082,1.533708,1.555991,1.670811
177.2236,1.57236,1.484335,1.605171,1.565471,1.522081
177.3760,1.401874,1.496445,1.466576,1.495448,1.540273
177.5284,1.637716,1.430288,1.448099,1.715931,1.539211
177.6808,1.579419,1.32353,1.735722,1.570164,1.521126
177.8332,1.769273,1.313101,0.882063,1.544132,1.206796
177.9856,1.276337,1.267298,1.390617,1.191671,1.7428
178.1380,1.123045,1.385183,1.644561,1.185707,1.807637
178.2904,1.756389,1.317307,1.420193,1.284463,1.665878
178.4428,1.037128,1.219627,1.436043,1.246643,1.603156
178.5952,0.9315494,1.128609,0.9574413,1.375124,1.007665
178.7476,0.8406428,1.075232,0.8426526,0.5912414,0.806578
178.9000,0.6109344,1.190979,0.9547386,0.7572915,1.036801
179.0524,1.264773,1.302262,0.9180884,1.233683,1.373502
179.2048,1.940905,1.519387,1.208645,0.9844867,1.751272
179.3572,1.582613,1.288446,1.151633,1.26896,1.196133
179.5096,1.620723,1.47274,1.07743,1.738044,1.381791
179.6620,1.812312,1.371786,1.573608,1.982131,1.596577
179.8144,1.247493,1.33059,1.642999,1.384995,1.237611
179.9668,1.624497,1.373994,1.245599,1.525594,1.399741
180.1192,1.194427,1.588765,1.583023,1.520902,1.638519
180.2716,1.253455,1.453571,1.393731,1.561869,1.443128
180.4240,1.396496,1.381978,1.547104,1.632143,1.462963
180.5764,1.464432,1.38024,1.397136,1.70169,1.47084
180.7288,2.315688,1.283813,1.301902,1.196881,1.73486
180.8812,2.175689,1.344634,1.15739,1.217938,1.269911
181.0336,1.43202,1.436247,1.217058,1.355128,1.751463
181.1860,1.290408,1.429094,1.128122,1.503006,1.2567
181.3384,1.729381,1.476652,1.643377,1.336974,1.427916
181.4908,1.036524,1.390269,1.528573,1.20726,1.877169
181.6432,0.7584926,1.261888,0.7094941,0.8531746,0.9513284
181.7956,0.7090964,1.215465,0.7916929,0.6190618,0.7735214
181.9480,0.9620709,1.230898,0.8500885,0.7589782,1.234924
182.1004,1.327352,1.211725,0.9697446,1.118096,1.151103
182.2528,1.417361,1.343816,1.506865,1.060708,1.437538
182.4052,1.654473,1.253472,1.329653,1.373638,1.104233
182.5576,0.8230414,1.227093,0.9633167,1.311531,1.278373
182.7100,1.473408,1.202548,1.547348,1.693429,1.197163
182.8624,1.618464,1.174077,0.9236038,0.8445507,1.008655
183.0148,1.604264,1.205637,0.966881,0.6111046,0.9710898
183.1672,1.084383,1.100889,1.624617,1.380725,1.290678
183.3196,1.311139,1.270216,1.489643,1.53911,1.402115
183.4720,1.795377,1.122846,1.620816,1.605761,1.173969
183.6244,1.109528,1.182449,1.085219,0.7998835,1.095133
183.7768,1.206316,1.214614,1.228419,0.9839949,1.120133
183.9292,1.32826,1.31691,1.256742,1.011295,1.257521
184.0816,1.121175,1.36843,1.227852,1.009866,1.051882
184.2340,2.04874,1.316292,1.355143,1.214588,1.680686
184.3864,1.366775,1.364545,0.90475,1.421967,1.130885
184.5388,0.8966305,1.532523,1.088499,1.230938,1.370709
184.6912,1.034236,1.50518,1.314944,1.358711,1.386066
184.8436,1.359732,1.476917,1.417994,1.458039,1.577009
184.9960,1.394908,1.396755,1.516106,1.401249,1.154129
185.1484,1.62033,1.44714,1.499086,1.534887,1.404504
185.3008,1.714587,1.391837,1.640982,1.296242,1.428331
185.4532,1.804995,1.493842,1.565887,1.265102,1.021361
185.6056,0.9396321,1.496021,1.215667,1.471996,1.403982
185.7580,1.476021,1.303986,1.563236,1.407351,1.172345
185.9104,1.684559,1.514261,1.572795,1.41256,1.496855
186.0628,1.735066,1.512388,1.627204,1.633821,1.652097
186.2152,1.484753,1.384919,1.42022,1.508744,1.368298
186.3676,1.248174,1.238973,1.59405,1.112587,1.602969
186.5200,1.14663,1.140631,1.317739,0.8217233,1.1976
186.6724,1.187477,1.180765,1.71888,0.6068779,1.417783
186.8248,1.609017,1.55382,1.592657,1.124431,1.364614
186.9772,1.471812,1.187355,1.284735,1.21686,1.566795
187.1296,1.110035,1.235224,1.306448,1.14765,1.287084
187.2820,1.257011,1.239755,1.507504,0.6437818,1.373567
187.4344,1.69981,1.249721,1.632886,1.345659,1.172695
187.5868,1.673219,1.163881,1.580866,1.451635,1.331837
187.7392,1.045349,1.103703,0.8450848,0.9649749,0.7344683
187.8916,0.9691855,1.086031,0.9327148,0.5543228,1.020515
188.0440,1.17065,1.058353,1.308801,0.843699,1.226817
188.1964,1.275567,1.412125,1.299027,1.284832,1.550056
188.3488,1.014266,1.312972,1.488488,0.8317225,1.472559
188.5012,1.603396,1.358112,1.406623,1.479292,1.429764
188.6536,1.086405,1.439421,1.158335,1.456175,1.361887
188.8060,1.509915,1.476811,1.376434,1.334187,1.409913
188.9584,1.574018,1.474531,1.348499,1.489021,1.462015
189.1108,1.472693,1.438031,1.555098,1.384486,1.424965
189.2632,0.9323433,1.442142,1.597305,1.264498,1.268341
189.4156,1.455035,1.444358,1.498101,1.313585,1.571576
189.5680,1.735338,1.47493,1.556289,1.67812,1.129458
189.7204,1.245426,1.51527,1.528023,0.9022078,1.482753
189.8728,1.910803,1.485469,1.553998,1.626711,1.466504
190.0252,1.450527,1.486589,1.62753,1.427248,1.338721
190.1776,1.786985,1.445133,1.231456,1.078015,1.317917
190.3300,1.721813,1.313809,1.6455,1.543771,1.739699
190.4824,1.63848,1.309107,1.408535,1.45636,1.581125
190.6348,1.426883,1.294648,0.9333426,1.422852,1.64029
190.7872,1.168644,1.185708,1.070383,1.65711,1.308787
190.9396,0.8979962,1.20736,1.56004,1.060671,0.9730664
191.0920,1.148772,1.179074,0.9904794,0.5570065,1.542213
191.2444,1.119354,1.499726,1.029955,0.6574116,0.9877945
191.3968,1.059834,1.360081,1.209063,0.8972339,1.136786
191.5492,1.126521,1.416756,1.24637,1.449613,1.275625
191.7016,1.309749,1.313911,1.306516,1.228499,1.357028
191.8540,1.392285,1.550575,1.227815,1.424259,1.435296
192.0064,1.424292,1.457958,1.570164,1.454604,1.479904
192.1588,1.281565,1.47037,1.133728,1.541165,1.09759
192.3112,1.5788,1.419031,1.010121,1.46815,1.615658
192.4636,1.569317,1.504505,1.567957,1.566765,1.704999
192.6160,1.661281,1.333988,1.709394,1.280443,1.543663
192.7684,1.835591,1.274174,1.227224,0.897863,0.9289457
192.9208,1.263976,1.34879,1.499861,1.440835,1.573091
193.0732,1.626045,1.238246,1.505401,1.113357,1.452586
193.2256,1.599545,1.354622,1.336637,1.000529,1.289769
193.3780,1.653774,1.296072,1.345911,0.7779933,1.298167
193.5304,1.659415,1.338705,1.317746,0.723323,1.119718
193.6828,1.431442,1.206079,1.219013,0.884314,1.238405
193.8352,1.182663,1.143656,1.42112,0.9169875,1.332724
193.9876,1.405524,1.393406,1.177821,1.33802,1.548382
194.1400,1.37395,1.185193,1.727333,1.243063,1.373966
194.2924,1.69754,1.329037,1.253407,1.297954,1.197803
194.4448,1.378247,1.258202,1.332509,1.123599,1.46102
194.5972,1.055328,1.299128,1.300199,1.179424,1.640725
194.7496,1.485718,1.361138,1.409709,1.198444,1.337082
194.9020,1.266981,1.228153,1.274053,1.535004,1.551771
195.0544,1.1075,1.184224,1.767351,1.161254,1.376295
195.2068,1.232407,1.121333,1.110408,1.31445,1.230176
195.3592,1.0434,1.118058,1.355462,1.011107,1.22308
195.5116,1.05106,1.204061,1.251098,0.9184876,1.121378
195.6640,1.117652,1.073731,1.535345,0.8767499,1.556408
195.8164,1.541731,1.31694,1.210824,1.443611,1.162335
195.9688,1.87728,1.259214,1.642135,1.378191,1.364805
196.1212,1.015676,1.221408,1.260647,0.8662357,1.483353
196.2736,1.029816,1.277245,1.04332,1.064503,1.471765
196.4260,1.446861,1.391879,1.110749,1.008407,1.206429
196.5784,1.496466,1.457296,1.623849,1.006294,1.461663
196.7308,1.35355,1.410073,1.152612,1.486082,1.167629
196.8832,1.437791,1.193215,1.899241,1.218925,1.388467
197.0356,1.997809,1.172459,1.3654,1.446635,1.459502
197.1880,1.238222,1.169268,1.238806,1.042001,1.323017
197.3404,1.01791,1.124362,1.097755,1.057679,1.008832
197.4928,1.248575,1.094694,1.371696,1.252967,1.269328
197.6452,1.258028,1.223942,1.416453,1.001286,1.182838
197.7976,1.069873,1.18997,1.19827,0.6757808,0.9474183
197.9500,1.048478,1.236879,1.028645,1.110506,1.096002
198.1024,1.267729,1.149264,1.502032,1.073075,1.199943
198.2548,1.112762,1.118789,1.291763,0.9782714,1.549155
198.4072,1.176827,1.426087,1.038448,0.7996619,1.085613
198.5596,0.8850583,1.376981,1.238742,1.240183,1.123277
198.7120,1.477404,1.354526,1.253084,1.360961,1.469658
198.8644,1.317702,1.384685,1.455004,1.225243,1.544191
199.0168,1.577226,1.295888,1.715932,1.386348,1.400211
199.1692,1.697776,1.236213,1.601715,1.376644,1.551357
199.3216,1.570269,1.242174,1.601165,1.292179,1.466718
199.4740,1.045384,1.160212,1.008312,0.829608,1.086423
199.6264,0.8832923,1.13106,1.106088,0.7690063,0.9473956
199.7788,1.290027,1.04883,1.190938,0.3761571,1.161089
199.9312,1.364071,1.292719,1.077067,0.4670557,1.160896
200.0836,1.488158,1.383802,1.093504,1.45876,1.37714
200.2360,1.75875,1.31296,1.5277,1.277791,1.364226
200.3884,1.070444,1.320665,1.196915,1.292408,1.618955
200.5408,1.588025,1.337083,1.491176,1.132718,1.494558
200.6932,1.334563,1.339507,1.650593,1.437784,1.275968
200.8456,1.595194,1.340956,1.420201,1.375503,1.471604
200.9980,1.508932,1.388551,1.31926,1.420602,1.423882
201.1504,1.24799,1.219995,1.321888,1.119929,1.371263
201.3028,1.097729,1.247756,1.37567,1.204877,1.25235
201.4552,1.343248,1.371906,1.321073,1.353427,1.441469
201.6076,1.34986,1.464292,1.453938,1.34777,1.393961
201.7600,1.498467,1.407823,1.530366,1.395824,1.326201
201.9124,1.468622,1.381993,1.582731,1.44023,1.402012
202.0648,1.50344,1.443697,1.583549,1.468926,1.384583
202.2172,1.481351,1.470684,1.592795,1.495104,1.458422
202.3696,1.612796,1.255833,1.317943,1.485916,1.3113
202.5220,1.320677,1.162019,1.600349,1.36742,1.430028
202.6744,1.584538,1.122642,1.33176,0.920569,1.132706
202.8268,1.210041,1.00389,1.030173,0.5993733,1.302221
202.9792,1.059534,0.9499254,0.8663119,0.4137744,0.9973185
203.1316,0.945132,0.988846,0.8078175,0.6297315,0.9199671
203.2840,0.7740293,0.8530136,0.5125683,0.3459201,0.9558851
203.4364,1.047334,0.8861743,0.6173072,0.4369141,0.9938834
203.5888,0.8043858,0.890029,0.8310725,0.4574608,1.003701
203.7412,0.8889247,0.8452491,0.7374945,0.4574608,0.9077078

