#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,60.9829
#BOTTOM:,331.6453
DEPTH_WMSF,LCAL
m,in
271.2949,10.87982
271.4473,11.07319
271.5997,11.23643
271.7521,11.26814
271.9045,11.29021
272.0569,11.45114
272.2093,11.43435
272.3617,11.5055
272.5141,11.90762
272.6665,11.86185
272.8189,11.55727
272.9713,11.25082
273.1237,11.29615
273.2761,11.69357
273.4285,11.15181
273.5809,10.70322
273.7333,10.5934
273.8857,10.5897
274.0381,10.62755
274.1905,10.6612
274.3429,10.65639
274.4953,10.56362
274.6477,10.56968
274.8001,10.55903
274.9525,10.55762
275.1049,10.52819
275.2573,10.49556
275.4097,10.49244
275.5621,10.49666
275.7145,10.50556
275.8669,10.52761
276.0193,10.55943
276.1717,10.5793
276.3241,10.60222
276.4765,10.55291
276.6289,10.55259
276.7813,10.57013
276.9337,10.563
277.0861,10.56228
277.2385,10.5709
277.3909,10.55719
277.5433,10.55752
277.6957,10.56629
277.8481,10.55826
278.0005,10.59243
278.1529,10.86514
278.3053,10.89665
278.4577,10.88001
278.6101,10.7737
278.7625,10.64856
278.9149,10.60625
279.0673,10.613
279.2197,10.63115
279.3721,10.62328
279.5245,10.62724
279.6769,10.61416
279.8293,10.68013
279.9817,10.64328
280.1341,10.69495
280.2865,10.67496
280.4389,10.72777
280.5913,10.7568
280.7437,10.73987
280.8961,10.72122
281.0485,10.74763
281.2009,10.78012
281.3533,10.81277
281.5057,10.86352
281.6581,10.93298
281.8105,10.98928
281.9629,10.94965
282.1153,10.95787
282.2677,11.21398
282.4201,11.26459
282.5725,11.18283
282.7249,11.01157
282.8773,10.71951
283.0297,10.79121
283.1821,11.1042
283.3345,11.27348
283.4869,11.27467
283.6393,11.25611
283.7917,11.24675
283.9441,10.98133
284.0965,10.92569
284.2489,11.04173
284.4013,10.99991
284.5537,10.99041
284.7061,10.95309
284.8585,10.90699
285.0109,10.91143
285.1633,10.99797
285.3157,10.99695
285.4681,11.10247
285.6205,11.23081
285.7729,11.59171
285.9253,11.70119
286.0777,11.70769
286.2301,11.7586
286.3825,11.40632
286.5349,11.47172
286.6873,11.64465
286.8397,11.33625
286.9921,11.55832
287.1445,11.64835
287.2969,11.66041
287.4493,11.65335
287.6017,11.62873
287.7541,11.62768
287.9065,11.59847
288.0589,11.58385
288.2113,11.59665
288.3637,11.74929
288.5161,11.55514
288.6685,11.58679
288.8209,11.69256
288.9733,11.72045
289.1257,11.6706
289.2781,11.3696
289.4305,11.08614
289.5829,11.28586
289.7353,11.54231
289.8877,11.38889
290.0401,11.56488
290.1925,11.44467
290.3449,11.33182
290.4973,11.31281
290.6497,11.26834
290.8021,11.3622
290.9545,11.35651
291.1069,11.24689
291.2593,11.20668
291.4117,11.18967
291.5641,11.20653
291.7165,11.19366
291.8689,11.16497
292.0213,11.16036
292.1737,11.17085
292.3261,11.17412
292.4785,11.16272
292.6309,11.15826
292.7833,11.16294
292.9357,11.18824
293.0881,11.36257
293.2405,11.7019
293.3929,12.09453
293.5453,12.04487
293.6977,11.91554
293.8501,11.63305
294.0025,10.93148
294.1549,10.92469
294.3073,10.93201
294.4597,10.94404
294.6121,10.94178
294.7645,10.97965
294.9169,11.08377
295.0693,11.07874
295.2217,11.06165
295.3741,10.93865
295.5265,10.73298
295.6789,10.77218
295.8313,10.81692
295.9837,10.7625
296.1361,10.75566
296.2885,10.74318
296.4409,10.79405
296.5933,11.04135
296.7457,11.48416
296.8981,11.55232
297.0505,11.24201
297.2029,11.2827
297.3553,11.64638
297.5077,11.94265
297.6601,12.89251
297.8125,13.32569
297.9649,14.28971
298.1173,14.771
298.2697,12.78525
298.4221,12.72272
298.5745,12.63773
298.7269,11.93183
298.8793,10.6822
299.0317,10.71407
299.1841,11.22602
299.3365,13.03379
299.4889,13.8811
299.6413,13.94209
299.7937,14.24596
299.9461,14.96848
300.0985,16.95957
300.2509,16.95531
300.4033,16.95979
300.5557,16.95971
300.7081,16.9551
300.8605,16.95059
301.0129,16.97368
301.1653,16.95922
301.3177,16.83961
301.4701,16.12547
301.6225,15.94408
301.7749,15.80976
301.9273,14.98
302.0797,13.90401
302.2321,14.49967
302.3845,15.07371
302.5369,14.15755
302.6893,13.38457
302.8417,13.50544
302.9941,12.66532
303.1465,11.51311
303.2989,11.71247
303.4513,11.73758
303.6037,12.14689
303.7561,13.32848
303.9085,13.41039
304.0609,13.13034
304.2133,12.74246
304.3657,11.74646
304.5181,12.02215
304.6705,11.59511
304.8229,11.44381
304.9753,11.74924
305.1277,11.6829
305.2801,11.37649
305.4325,11.26038
305.5849,11.19452
305.7373,11.00448
305.8897,10.98133
306.0421,10.98128
306.1945,10.97266
306.3469,11.10017
306.4993,11.54512
306.6517,11.6233
306.8041,11.51686
306.9565,11.53157
307.1089,11.68493
307.2613,11.78802
307.4137,11.13046
307.5661,11.1586
307.7185,11.22348
307.8709,11.22813
308.0233,11.23292
308.1757,11.26001
308.3281,11.12562
308.4805,11.1231
308.6329,12.46093
308.7853,12.26681
308.9377,12.34407
309.0901,12.05719
309.2425,11.16753
309.3949,11.15853
309.5473,11.21457
309.6997,11.29699
309.8521,11.12582
310.0045,11.15348
310.1569,11.13113
310.3093,11.28919
310.4617,11.39391
310.6141,11.96247
310.7665,12.60169
310.9189,16.36234
311.0713,16.95457
311.2237,15.88759
311.3761,15.64276
311.5285,15.76303
311.6809,16.62298
311.8333,15.50501
311.9857,15.11084
312.1381,16.71424
312.2905,16.95516
312.4429,16.95979
312.5953,16.94394
312.7477,13.99523
312.9001,12.39716
313.0525,12.46378
313.2049,11.87794
313.3573,11.49458
313.5097,11.68525
313.6621,11.54935
313.8145,11.54808
313.9669,12.21369
314.1193,14.47469
314.2717,14.72402
314.4241,14.56593
314.5765,13.50479
314.7289,11.74411
314.8813,11.57741
315.0337,11.59599
315.1861,11.60574
315.3385,11.6978
315.4909,11.59762
315.6433,11.9237
315.7957,12.25319
315.9481,12.39314
316.1005,11.73116
316.2529,12.0731
316.4053,11.6283
316.5577,11.582
316.7101,11.58661
316.8625,11.58234
317.0149,11.6515
317.1673,11.58711
317.3197,11.68009
317.4721,11.73939
317.6245,11.56795
317.7769,11.55867
317.9293,11.55406
318.0817,11.55867
318.2341,11.55406
318.3865,11.5595
318.5389,11.72235
318.6913,11.85167
318.8437,11.77922
318.9961,11.80546
319.1485,11.80551
319.3009,11.81478
319.4533,11.81533
319.6057,11.92233
319.7581,12.00663
319.9105,12.19612
320.0629,12.96368
320.2153,13.65483
320.3677,13.81881
320.5201,14.20212
320.6725,14.83493
320.8249,14.48519
320.9773,12.31183
321.1297,12.07783
321.2821,12.51993
321.4345,12.89082
321.5869,12.98213
321.7393,12.74421
321.8917,13.29978
322.0441,12.40033
322.1965,13.09919
322.3489,12.97484
322.5013,13.1116
322.6537,12.69588
322.8061,12.91936
322.9585,13.11727
323.1109,11.90759
323.2633,11.84714
323.4157,11.80542
323.5681,11.79623
323.7205,11.80932
323.8729,11.65102
324.0253,11.5056
324.1777,11.44098
324.3301,11.1998
324.4825,11.1257
324.6349,11.13037
324.7873,11.13915
324.9397,11.04845
325.0921,11.44506
325.2445,11.08255
325.3969,10.86452
325.5493,10.78577
325.7017,10.78582
325.8541,10.79511
326.0065,10.79967
326.1589,10.78561
326.3113,10.75489
326.4637,10.78674
326.6161,10.96591
326.7685,10.66891
326.9209,10.58083
327.0733,10.56691
327.2257,10.56228
327.3781,10.56259
327.5305,10.62396
327.6829,10.83274
327.8353,10.91405
327.9877,11.38085
328.1401,11.20335
328.2925,11.79039
328.4449,11.56753
328.5973,11.47879
328.7497,11.3265
328.9021,11.44203
329.0545,11.1201
329.2069,10.94212
329.3593,10.59432
329.5117,11.39711
329.6641,12.49028
329.8165,12.56107
329.9689,12.51676
330.1213,12.29527
330.2737,11.59781
330.4261,11.03508
330.5785,10.63932
330.7309,11.15585
330.8833,10.69632
331.0357,10.5196
331.1881,10.37135
331.3405,10.36646
331.4929,10.31488
331.6453,10.17822

