#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,83.7657
#BOTTOM:,325.0149
DEPTH_WMSF,HSGR,HCGR,HFK,HTHO,HURA,HBHK
m,gAPI,gAPI,%,ppm,ppm,%
141.6777,35.79993,25.81991,0.5610486,4.992536,1.399161,0.0375
141.8301,37.41132,27.02395,0.5670592,5.343321,1.470691,0.0375
141.9825,38.22354,27.41735,0.5973212,5.292257,1.470346,0.0375
142.1349,38.00877,26.58433,0.6135041,4.930453,1.547895,0.0375
142.2873,36.69822,25.4887,0.6177951,4.554076,1.553124,0.0375
142.4397,35.33008,24.88247,0.627594,4.302334,1.453752,0.0375
142.5921,33.9317,24.05202,0.6342561,3.997064,1.374994,0.0375
142.7445,35.07423,24.30425,0.7056091,3.660116,1.463804,0.0375
142.8969,37.294,26.50423,0.797829,3.8254,1.446284,0.0375
143.0493,39.32955,27.08012,0.7884617,4.06483,1.679296,0.0375
143.2017,40.69394,27.28853,0.7906933,4.118565,1.863934,0.0375
143.3541,41.01931,26.93272,0.8005294,3.946919,1.947095,0.0375
143.5065,40.7834,26.34637,0.8307996,3.581753,1.968308,0.0375
143.6589,41.27004,27.16034,0.8589057,3.678166,1.965743,0.0375
143.8113,41.53201,27.65207,0.8760864,3.735244,1.932171,0.0375
143.9637,41.18638,27.77907,0.8946179,3.6675,1.819165,0.0375
144.1161,39.4312,26.96966,0.8653333,3.579514,1.660163,0.0375
144.2685,37.4692,25.85478,0.8079999,3.557832,1.527513,0.0375
144.4209,37.45278,25.77108,0.7960277,3.601155,1.532929,0.0375
144.5733,39.12202,26.47184,0.8552893,3.478906,1.645749,0.0375
144.7257,41.33869,28.65153,0.9679918,3.517889,1.575242,0.0375
144.8781,42.53226,30.59425,1.051075,3.654313,1.382668,0.0375
145.0305,42.28572,31.27644,1.075826,3.728137,1.207343,0.0375
145.1829,41.78081,32.47908,1.082239,4.076158,0.9777107,0.0375
145.3353,41.52986,33.33562,1.073672,4.400925,0.8464977,0.0375
145.4877,41.44778,33.80379,1.074767,4.544609,0.7704919,0.0375
145.6401,41.47319,34.20532,1.070109,4.700602,0.7446032,0.0375
145.7925,40.8693,33.33046,1.033337,4.635415,0.8236113,0.0375
145.9449,39.38339,31.58787,0.9985452,4.280441,0.916123,0.0375
146.0973,38.52163,30.23751,0.9867268,3.916726,0.9928969,0.0375
146.2497,38.73201,30.29808,0.948362,4.160781,0.9906971,0.0375
146.4021,39.25451,29.23495,0.8862117,4.183856,1.210567,0.0375
146.5545,38.97559,27.87227,0.8493893,3.962615,1.39149,0.0375
146.7069,38.23524,26.37277,0.8070006,3.730066,1.493935,0.0375
146.8593,37.48998,24.84171,0.7759897,3.420789,1.63008,0.0375
147.0117,38.66052,23.86124,0.7910993,3.018021,1.920538,0.0375
147.1641,38.26755,22.45229,0.747716,2.820343,2.12322,0.0375
147.3165,39.14408,20.9211,0.6891782,2.672215,2.479659,0.0375
147.4689,37.52548,19.74969,0.6622626,2.454307,2.33996,0.0375
147.6213,37.25958,19.18332,0.6256361,2.48721,2.362759,0.0375
147.7737,35.59518,18.78795,0.5798556,2.628504,2.172573,0.0375
147.9261,35.4731,19.25399,0.5989984,2.665838,2.13055,0.0375
148.0785,34.28772,19.2108,0.6072762,2.603537,2.026075,0.0375
148.2309,35.65117,20.20674,0.6258346,2.81419,2.100985,0.0375
148.3833,36.84602,20.33343,0.6188592,2.895693,2.289808,0.0375
148.5357,38.3182,21.84311,0.6887792,2.970407,2.249839,0.0375
148.6881,37.84045,22.14541,0.6734037,3.157467,2.136558,0.0375
148.8405,38.03085,22.09893,0.7078953,2.940836,2.082289,0.0375
148.9929,37.41837,23.93952,0.7892291,3.055149,1.712582,0.0375
149.1453,36.09291,23.1708,0.7717263,2.911387,1.618041,0.0375
149.2977,34.68,21.85938,0.7277686,2.748388,1.557845,0.0375
149.4501,34.91474,21.30227,0.7083806,2.68345,1.691361,0.0375
149.6025,36.9459,21.49288,0.727336,2.633907,1.89812,0.0375
149.7549,38.49214,23.0194,0.7619997,2.920656,1.87376,0.0375
149.9073,38.54206,22.91281,0.770892,2.834593,1.890002,0.0375
150.0597,36.50404,23.35257,0.7736057,2.959857,1.518768,0.0375
150.2121,32.28403,19.45888,0.6350603,2.522458,1.516675,0.0375
150.3645,30.46186,17.80311,0.5897222,2.257025,1.489304,0.0375
150.5169,31.08549,18.62826,0.6100025,2.4029,1.463692,0.0375
150.6693,32.22845,18.84375,0.6171231,2.430179,1.508132,0.0375
150.8217,32.83578,19.12763,0.6083544,2.572555,1.626786,0.0375
150.9741,33.70022,20.33428,0.6541962,2.691015,1.62494,0.0375
151.1265,35.22594,22.44464,0.7385493,2.873762,1.544028,0.0375
151.2789,36.8894,23.36528,0.7964205,2.829988,1.621173,0.0375
151.4313,38.29134,25.00988,0.8511553,3.036704,1.586736,0.0375
151.5837,38.03336,25.08792,0.8261862,3.207785,1.518253,0.0375
151.7361,36.0322,23.45057,0.7192197,3.308836,1.543478,0.0375
151.8885,34.00912,23.25841,0.6801085,3.476156,1.297054,0.0375
152.0409,34.93293,23.8835,0.6883429,3.62832,1.311757,0.0375
152.1933,36.11562,23.61244,0.676056,3.613268,1.512751,0.0375
152.3457,37.33308,23.90531,0.6736509,3.721137,1.704804,0.0375
152.4981,36.51373,24.01958,0.6739922,3.755559,1.555793,0.0375
152.6505,34.61597,24.33613,0.6535621,3.976623,1.268155,0.0375
152.8029,32.67318,23.3419,0.6114445,3.904416,1.141127,0.0375
152.9553,32.80465,23.70698,0.6148933,4.001335,1.116735,0.0375
153.1077,34.28613,23.48193,0.6185837,3.907675,1.336336,0.0375
153.2601,35.70507,24.44888,0.6810332,3.852264,1.401006,0.0375
153.4125,36.76647,24.9934,0.7414804,3.673208,1.499744,0.0375
153.5649,36.51054,25.44491,0.8034688,3.455317,1.428081,0.0375
153.7173,36.78038,26.00593,0.8586313,3.312382,1.384104,0.0375
153.8697,36.75787,27.79881,0.9166651,3.547504,1.144363,0.0375
154.0221,39.23232,30.57669,1.019635,3.835347,1.083969,0.0375
154.1745,42.08136,31.98827,1.115995,3.723835,1.265925,0.0375
154.3269,44.27737,33.23586,1.178054,3.76054,1.386344,0.0375
154.4793,44.85871,33.27374,1.207043,3.60293,1.50422,0.0375
154.6317,42.70965,31.22212,1.121946,3.443172,1.486498,0.0375
154.7841,41.77552,31.03746,1.106495,3.474307,1.394734,0.0375
154.9365,40.13116,29.66349,1.062426,3.291627,1.29816,0.0375
155.0889,40.32825,29.87102,1.077013,3.272564,1.204359,0.0375
155.2413,40.72907,30.12827,1.071896,3.384748,1.194651,0.0375
155.3937,41.67021,30.65044,1.065871,3.587268,1.272615,0.0375
155.5461,42.00898,29.73162,1.017514,3.575736,1.447513,0.0375
155.6985,41.18054,28.21946,0.944847,3.516398,1.556892,0.0375
155.8509,40.61624,27.82397,0.9176086,3.549133,1.533733,0.0375
156.0033,38.4902,25.93493,0.8585228,3.289441,1.490121,0.0375
156.1557,35.86326,24.41668,0.77692,3.280423,1.311293,0.0375
156.3081,32.66846,22.36417,0.7034699,3.052345,1.176265,0.0375
156.4605,30.30014,19.87218,0.624985,2.712802,1.230378,0.0375
156.6129,28.36839,18.28418,0.5705916,2.522065,1.247541,0.0375
156.7653,27.29168,17.00584,0.5273728,2.365211,1.332336,0.0375
156.9177,26.98761,16.74403,0.4972947,2.45742,1.338049,0.0375
157.0701,26.74998,16.79022,0.4939122,2.492066,1.284771,0.0375
157.2225,27.13727,17.08833,0.5214439,2.426432,1.282802,0.0375
157.3749,27.73026,17.93099,0.5690113,2.418064,1.262295,0.0375
157.5273,28.3112,18.65884,0.5805375,2.583858,1.242255,0.0375
157.6797,28.5142,18.35718,0.5620356,2.595383,1.308121,0.0375
157.8321,27.89647,17.26491,0.5405567,2.370878,1.377626,0.0375
157.9845,26.88751,16.92254,0.5424143,2.250184,1.275184,0.0375
158.1369,26.40947,17.28983,0.5466301,2.343261,1.131042,0.0375
158.2893,26.88425,17.75267,0.5376419,2.544276,1.099861,0.0375
158.4417,27.29919,18.13252,0.5430951,2.634113,1.079764,0.0375
158.5941,26.77548,17.06228,0.5279427,2.37961,1.14146,0.0375
158.7465,27.28496,16.62718,0.5179926,2.298329,1.251081,0.0375
158.8989,29.47081,18.04344,0.5286123,2.69027,1.304596,0.0375
159.0513,32.02785,20.41104,0.5366508,3.402408,1.323776,0.0375
159.2037,32.21828,20.61396,0.520498,3.562189,1.359585,0.0375
159.3561,31.66161,20.41929,0.5133839,3.541584,1.332667,0.0375
159.5085,31.61303,20.39461,0.5141569,3.529254,1.352018,0.0375
159.6609,32.22615,20.0603,0.5010911,3.498639,1.515593,0.0375
159.8133,33.19859,20.74513,0.5173652,3.622978,1.554049,0.0375
159.9657,33.97073,21.22831,0.5310924,3.697529,1.598374,0.0375
160.1181,36.41445,24.17166,0.5903223,4.294443,1.554193,0.0375
160.2705,37.46435,26.21529,0.6317242,4.70717,1.461039,0.0375
160.4229,36.61835,28.70019,0.6460552,5.419756,1.102437,0.0375
160.5753,34.03076,28.19444,0.6407322,5.2886,0.8523773,0.0375
160.7277,32.07607,26.19907,0.611353,4.820696,0.8446342,0.0375
160.8801,30.84406,24.62668,0.5904454,4.438798,0.8665257,0.0375
161.0325,30.51751,23.98141,0.5804972,4.289968,0.9089808,0.0375
161.1849,29.74109,24.0045,0.584882,4.271511,0.8142632,0.0375
161.3373,30.49969,25.40977,0.6152634,4.544003,0.7150813,0.0375
161.4897,31.1093,25.3546,0.6200311,4.498264,0.8262054,0.0375
161.6421,31.5507,25.34184,0.6277377,4.448864,0.8761491,0.0375
161.7945,30.53638,24.01803,0.5982456,4.196999,0.8958611,0.0375
161.9469,29.47861,22.17506,0.565037,3.800538,1.002274,0.0375
162.0993,29.58861,20.33317,0.5784714,3.13135,1.233701,0.0375
162.2517,31.53209,20.39585,0.6050125,2.99598,1.511087,0.0375
162.4041,33.25017,21.36844,0.6454695,3.070831,1.612506,0.0375
162.5565,33.94466,22.20432,0.6943844,3.052352,1.551876,0.0375
162.7089,33.0312,22.08105,0.7085997,2.929594,1.454404,0.0375
162.8613,32.97379,22.25656,0.7045223,3.009726,1.459175,0.0375
163.0137,33.67935,23.68202,0.7270986,3.334507,1.370986,0.0375
163.1661,33.93996,25.24026,0.7646123,3.6144,1.161325,0.0375
163.3185,32.58173,24.79576,0.7682803,3.450452,1.025847,0.0303
163.4709,30.9534,23.70854,0.7411777,3.26063,0.9708175,0.0254
163.6233,29.7277,22.48005,0.675617,3.250678,0.9677036,0.0254
163.7757,28.83184,20.92699,0.6089,3.143449,1.04905,0.0254
163.9281,27.8663,19.55146,0.5763941,2.892832,1.095331,0.0254
164.0805,28.27402,19.0704,0.5703151,2.774226,1.210939,0.0254
164.2329,29.80785,19.62488,0.5782506,2.905532,1.403566,0.0254
164.3853,31.22499,20.85863,0.5984015,3.183078,1.438868,0.0254
164.5377,31.06163,20.3941,0.5840352,3.118301,1.405041,0.0254
164.6901,30.75138,19.29313,0.5620533,2.894097,1.48407,0.0254
164.8425,31.21029,18.85335,0.5601659,2.76419,1.627286,0.0254
164.9949,32.22469,18.33962,0.5526063,2.643784,1.841476,0.0254
165.1473,34.37858,18.60495,0.572076,2.614882,2.06654,0.0254
165.2997,35.67927,19.40527,0.6238222,2.568513,2.096817,0.0254
165.4521,35.47176,19.14581,0.6288813,2.455745,2.077433,0.0254
165.6045,34.04425,18.6575,0.6083188,2.419611,1.922722,0.0254
165.7569,33.70679,18.90766,0.6121151,2.477587,1.811054,0.0254
165.9093,34.55755,19.4752,0.6162556,2.635267,1.818364,0.0254
166.0617,34.52834,19.63544,0.6231986,2.645952,1.783755,0.0254
166.2141,33.82986,19.384,0.6447619,2.439078,1.735536,0.0254
166.3665,33.6116,18.77613,0.6590326,2.160646,1.783639,0.0254
166.5189,34.20004,18.66877,0.6638483,2.098017,1.877676,0.0254
166.6713,34.90019,19.21807,0.6594644,2.299758,1.91289,0.0254
166.8237,34.81014,18.57446,0.6295901,2.268321,1.99908,0.0254
166.9761,33.69914,17.59475,0.5942203,2.161315,1.99439,0.0254
167.1285,31.87164,17.39626,0.5799368,2.181291,1.8062,0.0254
167.2809,31.49414,17.25993,0.5572594,2.270356,1.797673,0.0254
167.4333,32.80922,17.62893,0.5487158,2.438692,1.91353,0.0254
167.5857,33.5228,18.16763,0.5665119,2.507282,1.931792,0.0254
167.7381,33.64516,18.1185,0.5529046,2.571286,1.967322,0.0254
167.8905,33.24093,18.03944,0.5202941,2.736871,1.934529,0.0254
168.0429,33.11586,19.33747,0.5183949,3.164092,1.774359,0.0254
168.1953,32.81465,20.48633,0.527739,3.47767,1.620265,0.0254
168.3477,31.94678,20.77227,0.5324519,3.54174,1.478961,0.0254
168.5001,31.3116,21.82459,0.5577847,3.730772,1.27229,0.0254
168.6525,30.66823,21.61489,0.5499191,3.709611,1.237604,0.0254
168.8049,30.47531,20.91507,0.5190246,3.666157,1.3097,0.0254
168.9573,30.43473,21.80033,0.5399495,3.827426,1.206546,0.0254
169.1097,30.17463,22.78775,0.5619262,4.01526,1.089766,0.0254
169.2621,29.40479,22.06841,0.5378974,3.925276,1.089075,0.0254
169.4145,27.99939,20.57845,0.5203473,3.550324,1.071265,0.0254
169.5669,27.36502,19.88055,0.5029202,3.428621,1.077604,0.0254
169.7193,27.58144,19.40436,0.5032129,3.274237,1.147307,0.0254
169.8717,27.78354,18.76207,0.5162822,2.991806,1.20821,0.0254
170.0241,27.8428,19.16234,0.5354378,3.007941,1.153304,0.0254
170.1765,27.19295,18.78695,0.536369,2.88212,1.114564,0.0254
170.3289,27.2546,19.45246,0.5515962,3.006276,1.017152,0.0254
170.4813,27.58036,20.78425,0.5978104,3.162607,0.8553099,0.0254
170.6337,27.45616,20.94196,0.600346,3.198284,0.8003241,0.0254
170.7861,27.9538,21.55831,0.6247371,3.253024,0.7623203,0.0254
170.9385,27.81051,21.2101,0.6221285,3.156656,0.7573338,0.0254
171.0909,27.73818,20.97294,0.5927699,3.252506,0.7271041,0.0254
171.2433,26.65646,20.60283,0.5762565,3.230537,0.5922601,0.0254
171.3957,27.03688,21.38808,0.6079293,3.296817,0.5080399,0.0254
171.5481,27.92423,22.12176,0.6121786,3.507124,0.5174572,0.0254
171.7005,28.87244,21.99399,0.5946768,3.568638,0.6494607,0.0254
171.8529,29.45274,21.44004,0.5877432,3.431664,0.7594544,0.0254
172.0053,29.98029,21.6716,0.608832,3.38243,0.7855589,0.0254
172.1577,30.8932,22.48917,0.637637,3.475878,0.820833,0.0254
172.3101,30.0769,21.13927,0.6195049,3.149332,0.9204406,0.0254
172.4625,29.46408,19.51433,0.5880095,2.812856,1.119684,0.0254
172.6149,28.12969,18.57998,0.5772324,2.576447,1.143432,0.0254
172.7673,27.98405,18.29653,0.5784439,2.478505,1.254988,0.0254
172.9197,28.84496,18.0183,0.5847983,2.352159,1.449239,0.0254
173.0721,30.03511,17.86568,0.5754108,2.358346,1.657329,0.0254
173.2245,30.34984,17.69451,0.578844,2.28358,1.677981,0.0254
173.3769,28.21285,16.05807,0.5565948,1.889334,1.58363,0.0254
173.5293,25.87325,14.99093,0.5112852,1.812545,1.418929,0.0254
173.6817,24.37624,14.24003,0.462559,1.857106,1.30587,0.0254
173.8341,24.99143,14.16387,0.4363481,1.986163,1.39856,0.0254
173.9865,26.98842,15.30594,0.458788,2.220924,1.511135,0.0254
174.1389,28.69299,16.56212,0.4835453,2.478692,1.532583,0.0254
174.2913,28.83767,16.53067,0.4718878,2.536865,1.548149,0.0254
174.4437,28.72872,16.48276,0.449736,2.651184,1.541081,0.0254
174.5961,29.1144,16.71312,0.4691858,2.611128,1.543854,0.0254
174.7485,29.93404,17.32106,0.4848197,2.714376,1.556516,0.0254
174.9009,29.69154,17.43312,0.46569,2.862134,1.56669,0.0254
175.0533,29.22813,17.34418,0.4387378,2.991391,1.546957,0.0254
175.2057,29.41513,17.96514,0.4266665,3.261197,1.508229,0.0254
175.3581,31.40062,19.49665,0.4578658,3.569618,1.595965,0.0254
175.5105,33.77577,20.59163,0.5184485,3.565971,1.736643,0.0254
175.6629,35.43125,21.17429,0.5252263,3.713096,1.882466,0.0254
175.8153,37.03893,20.69049,0.522344,3.574898,2.155913,0.0254
175.9677,38.74015,22.30992,0.5485318,3.940735,2.086631,0.0254
176.1201,40.48105,24.51687,0.6239451,4.206714,1.939107,0.0254
176.2725,40.8765,25.76508,0.657537,4.410189,1.806344,0.0254
176.4249,40.40151,25.96654,0.6837624,4.321233,1.723621,0.0254
176.5773,38.47939,24.47105,0.6710598,3.916181,1.668709,0.0254
176.7297,37.33636,23.55624,0.6636227,3.666408,1.627192,0.0254
176.8821,36.11771,21.93161,0.6643769,3.141064,1.689265,0.0254
177.0345,36.45404,21.32736,0.6690536,2.919857,1.774717,0.0254
177.1869,36.28606,22.24135,0.6890079,3.096033,1.630654,0.0254
177.3393,36.91347,24.0877,0.7552755,3.299943,1.45813,0.0254
177.4917,37.647,25.00413,0.8105879,3.269888,1.395935,0.0254
177.6441,38.99089,25.48164,0.8828391,2.999952,1.527815,0.0254
177.7965,38.18359,24.36455,0.877489,2.673156,1.646664,0.0254
177.9489,37.60941,23.79745,0.8557349,2.618701,1.698551,0.0254
178.1013,36.59663,23.00385,0.8243694,2.547906,1.670917,0.0254
178.2537,36.45773,23.49266,0.8436084,2.591944,1.579096,0.0254
178.4061,36.98259,23.79581,0.8587055,2.600724,1.594827,0.0254
178.5585,37.02657,23.74914,0.8497501,2.638183,1.604107,0.0254
178.7109,37.07157,24.72732,0.8782461,2.784912,1.49517,0.0254
178.8633,35.44436,23.41081,0.8341733,2.620902,1.472218,0.0254
179.0157,34.27077,22.16114,0.7860125,2.502263,1.505939,0.0254
179.1681,35.94387,23.95918,0.8293773,2.824771,1.511931,0.0254
179.3205,37.89024,25.45044,0.8583032,3.133476,1.598258,0.0254
179.4729,38.78237,26.38094,0.8805255,3.301672,1.568015,0.0254
179.6253,37.91311,25.91173,0.8535602,3.309154,1.501183,0.0254
179.7777,37.12243,24.56278,0.8042607,3.165389,1.567114,0.0254
179.9301,37.3369,24.32661,0.7853022,3.200707,1.598384,0.0254
180.0825,36.67061,25.07002,0.7847351,3.442369,1.39244,0.0254
180.2349,36.07314,25.34209,0.7662393,3.637896,1.259818,0.0254
180.3873,35.12746,24.2359,0.7195501,3.556667,1.280358,0.0254
180.5397,34.87348,23.38316,0.6996303,3.399965,1.33356,0.0254
180.6921,34.75771,22.97905,0.6858204,3.351322,1.327915,0.0254
180.8445,34.8171,22.9854,0.6750606,3.416416,1.29259,0.0254
180.9969,34.84699,22.57041,0.6402987,3.486947,1.30573,0.0254
181.1493,33.43015,20.6926,0.5780481,3.249467,1.3771,0.0254
181.3017,31.63624,19.53891,0.5509709,3.038201,1.321704,0.0254
181.4541,30.20742,18.96417,0.5208581,3.030283,1.239132,0.0254
181.6065,30.51328,18.32319,0.4939543,2.982342,1.40363,0.0254
181.7589,30.16885,17.11526,0.4740828,2.711477,1.553911,0.0254
181.9113,29.08857,16.14594,0.4720699,2.412557,1.573077,0.0254
182.0637,28.26514,15.34991,0.4522009,2.273721,1.584251,0.0254
182.2161,28.32019,14.9813,0.4450479,2.197451,1.637478,0.0254
182.3685,28.68441,15.38202,0.4804773,2.118512,1.61876,0.0254
182.5209,28.50293,15.57992,0.500991,2.061877,1.55469,0.0254
182.6733,28.82321,16.10403,0.5328124,2.043621,1.520226,0.0254
182.8257,28.93755,16.40832,0.5533233,2.021107,1.505782,0.0254
182.9781,29.99154,16.48103,0.5725806,1.931696,1.614166,0.0254
183.1305,30.19339,17.20217,0.599313,2.006411,1.535185,0.0254
183.2829,30.31208,18.39515,0.6304422,2.206653,1.391585,0.0254
183.4353,29.10487,18.13158,0.6076567,2.25556,1.28706,0.0254
183.5877,28.5917,17.67563,0.5966868,2.173614,1.286991,0.0254
183.7401,27.72998,17.90893,0.5760275,2.36943,1.183763,0.0254
183.8925,28.64577,20.05943,0.6068078,2.878793,1.050928,0.0254
184.0449,29.83916,21.45271,0.6035289,3.344762,1.025988,0.0254
184.1973,29.6546,21.9184,0.5822655,3.618598,1.011123,0.0254
184.3497,29.02615,21.99794,0.5665523,3.736117,0.9295785,0.0254
184.5021,28.22602,20.98921,0.5162784,3.707044,0.9152164,0.0254
184.6545,28.0881,20.3966,0.4961944,3.634638,0.9579027,0.0254
184.8069,28.332,19.69258,0.4961705,3.409071,1.085534,0.0254
184.9593,29.24335,19.4262,0.4872409,3.375962,1.313082,0.0254
185.1117,30.89608,20.17352,0.5052485,3.510163,1.480972,0.0254
185.2641,30.73605,20.10188,0.4969858,3.535577,1.452311,0.0254
185.4165,28.96527,18.59166,0.4762682,3.172607,1.375902,0.0254
185.5689,29.32972,17.76219,0.4820683,2.872628,1.505061,0.0254
185.7213,31.27228,18.27876,0.5248159,2.787931,1.704317,0.0254
185.8737,33.12064,18.54782,0.5583919,2.677591,1.891476,0.0254
186.0261,33.37278,18.11045,0.5541049,2.562434,1.9663,0.0254
186.1785,32.85936,18.77942,0.5826424,2.609821,1.803202,0.0254
186.3309,33.08436,19.6181,0.5909672,2.829959,1.724046,0.0254
186.4833,32.98962,19.26189,0.5703353,2.836537,1.781231,0.0254
186.6357,31.58718,18.54616,0.5744759,2.582823,1.611362,0.0254
186.7881,30.88647,19.06078,0.5996055,2.600698,1.367298,0.0254
186.9405,30.43432,18.5521,0.5948824,2.46526,1.408075,0.0254
187.0929,31.3583,18.47424,0.6165108,2.313676,1.548736,0.0254
187.2453,30.72855,18.47365,0.6082371,2.361954,1.46003,0.0254
187.3977,30.7797,18.08451,0.6031566,2.266958,1.53564,0.0254
187.5501,30.41551,17.74583,0.5898583,2.236243,1.577235,0.0254
187.7025,30.90359,18.28023,0.6087721,2.296862,1.613762,0.0254
187.8549,30.64591,17.19293,0.5684316,2.18445,1.777272,0.0254
188.0073,30.3052,16.207,0.5622966,1.904279,1.892565,0.0254
188.1597,29.6608,16.85062,0.5846334,1.979898,1.682217,0.0254
188.3121,29.73203,17.40691,0.5922269,2.113794,1.613724,0.0254
188.4645,29.79978,17.04713,0.6102753,1.892753,1.674234,0.0254
188.6169,30.84872,17.95463,0.6490014,1.956967,1.669238,0.0254
188.7693,31.58443,18.33651,0.6602468,2.013545,1.696363,0.0254
188.9217,30.8479,17.33306,0.6432479,1.791313,1.708493,0.0254
189.0741,31.76578,18.04211,0.6550017,1.949815,1.746436,0.0254
189.2265,31.64809,18.69353,0.6414557,2.237961,1.597186,0.0254
189.3789,32.803,19.51355,0.6780741,2.286434,1.612459,0.0254
189.5313,31.80143,20.42948,0.7144586,2.366999,1.298281,0.0254
189.6837,31.30472,20.76682,0.6985334,2.568327,1.216326,0.0254
189.8361,30.03076,20.10712,0.6505519,2.63762,1.180284,0.0254
189.9885,30.49997,20.46414,0.6584461,2.705806,1.173935,0.0254
190.1409,30.94678,20.4701,0.6213665,2.924748,1.257283,0.0254
190.2933,33.62667,22.45351,0.6872752,3.174694,1.267017,0.0254
190.4457,34.43401,22.8557,0.7190088,3.1178,1.290001,0.0254
190.5981,35.27141,24.705,0.7210308,3.698785,1.232844,0.0254
190.7505,33.86012,24.08026,0.6742678,3.772245,1.083146,0.0254
190.9029,34.14482,24.91719,0.6902221,3.947094,1.021786,0.0254
191.0553,33.48484,25.13507,0.6277135,4.382903,0.9507214,0.0254
191.2077,34.62768,24.83871,0.6214077,4.32482,1.186201,0.0254
191.3601,33.31295,23.7796,0.5885549,4.177635,1.152617,0.0254
191.5125,33.03113,23.17988,0.5986385,3.92635,1.148645,0.0254
191.6649,32.98576,23.35734,0.6071073,3.933673,1.154886,0.0254
191.8173,32.72125,23.36764,0.613852,3.897498,1.054296,0.0254
191.9697,33.8865,24.21411,0.622098,4.120616,1.145802,0.0254
192.1221,35.57152,26.10735,0.6346136,4.654339,1.130376,0.0254
192.2745,36.69064,27.56177,0.7057446,4.704225,1.023135,0.0254
192.4269,36.66186,27.67813,0.7578294,4.436624,1.043261,0.0254
192.5793,35.26378,24.71196,0.6981189,3.835303,1.240085,0.0254
192.7317,34.86089,23.06913,0.7130584,3.221185,1.337627,0.0254
192.8841,35.3426,24.90272,0.7330465,3.692044,1.120608,0.0254
193.0365,35.81728,25.30781,0.7559169,3.688059,1.094406,0.0254
193.1889,35.81604,25.28446,0.7412358,3.766577,1.100479,0.0254
193.3413,35.18653,24.72431,0.715545,3.737469,1.066234,0.0254
193.4937,34.43281,24.26629,0.7085808,3.631467,1.094334,0.0254
193.6461,34.25348,24.20358,0.7272074,3.502364,1.049195,0.0254
193.7985,32.93274,22.52432,0.7008132,3.118545,1.100453,0.0254
193.9509,32.38551,21.83231,0.6664879,3.097703,1.144493,0.0254
194.1033,32.83401,22.97151,0.6968379,3.285318,0.9702978,0.0254
194.2557,35.18325,25.93336,0.7859057,3.713517,0.8663551,0.0254
194.4081,36.4734,26.85267,0.7993698,3.929466,0.931558,0.0254
194.5605,37.13499,25.90165,0.8161655,3.526272,1.124104,0.0254
194.7129,35.51637,24.71082,0.7980106,3.250769,1.095724,0.0254
194.8653,36.10172,23.70611,0.7838414,3.011609,1.292222,0.0254
195.0177,35.45287,23.17413,0.7859465,2.828734,1.257723,0.0254
195.1701,37.56476,24.7607,0.8194639,3.141187,1.24374,0.0254
195.3225,35.72826,24.27693,0.7746308,3.248553,1.151958,0.0254
195.4749,36.44585,25.3925,0.8261632,3.304522,1.167516,0.0254
195.6273,34.02578,24.01743,0.818239,2.91004,1.063097,0.0254
195.7797,35.67295,23.58963,0.8239428,2.739508,1.435725,0.0254
195.9321,35.31708,22.05079,0.7892111,2.449493,1.637566,0.0254
196.0845,37.35447,22.89825,0.8455904,2.391161,1.770115,0.0254
196.2369,38.29302,24.60046,0.890072,2.676568,1.731852,0.0254
196.3893,39.34771,24.89232,0.8885463,2.779129,1.84974,0.0254
196.5417,37.50834,25.57596,0.9032018,2.912563,1.537425,0.0254
196.6941,35.88591,24.7712,0.8553507,2.934768,1.447199,0.0254
196.8465,37.42955,24.90647,0.8720958,2.880197,1.687997,0.0254
196.9989,38.61874,25.23484,0.9047201,2.794603,1.809091,0.0254
197.1513,39.24274,25.76925,0.9363778,2.78072,1.782568,0.0254
197.3037,38.05968,23.7516,0.862422,2.566882,1.844785,0.0254
197.4561,37.97726,24.33352,0.876982,2.668282,1.69673,0.0254
197.6085,37.15778,24.53511,0.8827307,2.699273,1.556955,0.0254
197.7609,34.78913,23.97252,0.8768528,2.553337,1.345121,0.0254
197.9133,36.10745,24.11481,0.8966938,2.482977,1.438894,0.0254
198.0657,36.74393,25.52264,0.9117321,2.846429,1.345271,0.0254
198.2181,38.30531,26.42047,0.924817,3.057766,1.430151,0.0254
198.3705,37.15551,25.19958,0.8605023,3.042819,1.456029,0.0254
198.5229,36.32458,25.00401,0.8526542,3.026051,1.391311,0.0254
198.6753,36.77156,27.01192,0.8586242,3.634982,1.203673,0.0254
198.8277,37.2927,26.56733,0.7991445,3.840651,1.406266,0.0254
198.9801,37.46296,27.04228,0.7941836,4.022015,1.440602,0.0254
199.1325,35.94003,26.31377,0.7412125,4.098546,1.390404,0.0254
199.2849,34.58172,25.72205,0.7345549,3.947783,1.239974,0.0254
199.4373,34.70471,25.43715,0.7030952,4.040584,1.289846,0.0254
199.5897,35.80386,25.29736,0.7020706,4.001644,1.473958,0.0254
199.7421,36.75989,24.45427,0.7111505,3.678097,1.660131,0.0254
199.8945,36.75332,23.78427,0.7068733,3.488288,1.709675,0.0254
200.0469,35.60201,22.84269,0.706719,3.187252,1.688348,0.0254
200.1993,35.14334,22.45403,0.698083,3.113153,1.66114,0.0254
200.3517,35.6485,20.95814,0.7004626,2.619474,1.870891,0.0254
