#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0980
#BOTTOM:,322.4241
DEPTH_WMSF,GR,ECGR
m,gAPI,gAPI
278.2281,45.57313,47.36304
278.3805,46.32887,48.14846
278.5329,46.08328,47.89323
278.6853,42.2604,43.92019
278.8377,42.7753,44.45531
278.9901,44.50991,46.25806
279.1425,46.04906,47.85766
279.2949,48.59189,50.50036
279.4473,45.43397,47.21841
279.5997,44.40458,46.1486
279.7521,44.51102,46.25922
279.9045,49.20211,51.13455
280.0569,51.23945,53.25191
280.2093,53.62336,55.72945
280.3617,49.55484,51.50113
280.5141,46.25224,48.06881
280.6665,39.43275,40.98149
280.8189,43.09124,44.78367
280.9713,46.89087,48.73254
281.1237,52.04564,54.08976
281.2761,46.60694,48.43745
281.4285,46.10411,47.91488
281.5809,44.43587,46.18111
281.7333,51.80189,53.83643
281.8857,52.71225,54.78255
282.0381,51.77121,53.80456
282.1905,49.23815,51.17201
282.3429,56.70772,58.93494
282.4953,56.22746,58.43582
282.6477,54.18583,56.314
282.8001,43.01096,44.70024
282.9525,47.06448,48.91296
283.1049,49.09173,51.01983
283.2573,52.63669,54.70403
283.4097,48.81461,50.73183
283.5621,44.25433,45.99244
283.7145,41.77686,43.41767
283.8669,40.0006,41.57164
284.0193,44.82363,46.58411
284.1717,47.05344,48.90149
284.3241,43.58635,45.29822
284.4765,37.9968,39.48915
284.6289,33.38495,34.69616
284.7813,39.90486,41.47214
284.9337,40.91576,42.52275
285.0861,43.30716,45.00807
285.2385,38.22158,39.72275
285.3909,36.95369,38.40506
285.5433,34.31998,35.66792
285.6957,34.05871,35.39639
285.8481,36.09266,37.51022
286.0005,34.19219,35.53511
286.1529,35.72328,37.12633
286.3053,32.92617,34.21936
286.4577,36.74049,38.18349
286.6101,37.75762,39.24057
286.7625,39.01109,40.54327
286.9149,38.90323,40.43118
287.0673,37.1165,38.57427
287.2197,38.54643,40.06036
287.3721,35.74898,37.15304
287.5245,37.28703,38.7515
287.6769,36.57262,38.00903
287.8293,41.14896,42.7651
287.9817,36.81193,38.25774
288.1341,38.71829,40.23898
288.2865,37.44688,38.91763
288.4389,40.21903,41.79866
288.5913,38.37906,39.88642
288.7437,34.55747,35.91473
288.8961,34.32461,35.67273
289.0485,35.58959,36.98739
289.2009,37.37464,38.84255
289.3533,42.85348,44.53657
289.5057,44.63288,46.38586
289.6581,48.19477,50.08764
289.8105,42.71999,44.39784
289.9629,41.20551,42.82388
290.1153,39.92581,41.49392
290.2677,38.00912,39.50195
290.4201,35.71228,37.1149
290.5725,37.92436,39.41386
290.7249,43.15565,44.85061
290.8773,45.4442,47.22905
291.0297,46.1604,47.97337
291.1821,42.60806,44.28151
291.3345,44.12487,45.8579
291.4869,42.94096,44.62749
291.6393,43.95774,45.68421
291.7917,41.56296,43.19537
291.9441,43.63142,45.34507
292.0965,44.6498,46.40345
292.2489,47.04037,48.8879
292.4013,44.51429,46.26261
292.5537,49.15042,51.08083
292.7061,55.24838,57.41829
292.8585,55.23288,57.40218
293.0109,52.62998,54.69705
293.1633,51.38008,53.39806
293.3157,53.75156,55.86268
293.4681,55.87681,58.0714
293.6205,56.88468,59.11885
293.7729,56.55561,58.77687
293.9253,60.02514,62.38266
294.0777,56.78864,59.01904
294.2301,57.28819,59.53821
294.3825,52.45494,54.51514
294.5349,53.40827,55.50591
294.6873,58.26255,60.55084
294.8397,59.63317,61.9753
294.9921,58.11222,60.39461
295.1445,56.55376,58.77494
295.2969,58.69042,60.99552
295.4493,57.92789,60.20303
295.6017,53.87058,55.98637
295.7541,52.9167,54.99503
295.9065,55.71381,57.902
296.0589,57.26002,59.50894
296.2113,52.59555,54.66127
296.3637,51.37358,53.39131
296.5161,46.77819,48.61543
296.6685,48.10495,49.9943
296.8209,48.05326,49.94058
296.9733,48.83099,50.74886
297.1257,48.11608,50.00586
297.2781,46.08083,47.89068
297.4305,45.29613,47.07515
297.5829,46.01087,47.81797
297.7353,48.30053,50.19756
297.8877,48.31474,50.21233
298.0401,49.02946,50.95512
298.1925,44.45237,46.19827
298.3449,46.18019,47.99395
298.4973,48.5271,50.43302
298.6497,47.256,49.112
298.8021,47.97099,49.85507
298.9545,41.62113,43.25583
299.1069,43.39338,45.09768
299.2593,43.16356,44.85883
299.4117,49.01131,50.93626
299.5641,52.41168,54.47017
299.7165,49.68154,51.6328
299.8689,41.53459,43.16589
300.0213,36.36135,37.78946
300.1737,36.69844,38.13979
300.3261,40.77872,42.38033
300.4785,40.69611,42.29446
300.6309,39.08752,40.6227
300.7833,35.78185,37.1872
300.9357,38.16459,39.66352
301.0881,43.76481,45.4837
301.2405,43.7676,45.4866
301.3929,43.23973,44.93799
301.5453,40.91462,42.52156
301.6977,47.28273,49.13978
301.8501,48.56137,50.46865
302.0025,44.75203,46.50969
302.1549,41.93219,43.5791
302.3073,40.46506,42.05434
302.4597,42.26736,43.92743
302.6121,40.75593,42.35664
302.7645,42.66253,44.33812
302.9169,45.72272,47.5185
303.0693,44.45163,46.19749
303.2217,42.54378,44.21471
303.3741,39.73981,41.30061
303.5265,42.79032,44.47093
303.6789,46.54713,48.3753
303.8313,48.53671,50.44302
303.9837,45.22426,47.00047
304.1361,42.66167,44.33723
304.2885,40.93914,42.54705
304.4409,46.28467,48.10252
304.5933,48.67102,50.58261
304.7457,50.68194,52.6725
304.8981,49.15662,51.08727
305.0505,47.55592,49.42371
305.2029,48.45731,50.3605
305.3553,50.9999,53.00294
305.5077,46.39896,48.22131
305.6601,43.98515,45.7127
305.8125,41.44233,43.07
305.9649,45.27376,47.05191
306.1173,42.20903,43.86681
306.2697,36.09798,37.51575
306.4221,31.78292,33.03121
306.5745,29.86833,31.04142
306.7269,35.98285,37.3961
306.8793,36.24001,37.66336
307.0317,38.86724,40.39378
307.1841,39.35434,40.9
307.3365,39.3487,40.89414
307.4889,38.62774,40.14487
307.6413,35.0815,36.45934
307.7937,34.57865,35.93674
307.9461,33.86323,35.19323
308.0985,34.11142,35.45117
308.2509,35.12906,36.50877
308.4033,34.59145,35.95005
308.5557,34.33697,35.68557
308.7081,40.02195,41.59383
308.8605,40.02459,41.59658
309.0129,38.80928,40.33354
309.1653,35.6582,37.0587
309.3177,38.71535,40.23591
309.4701,39.66565,41.22354
309.6225,36.87455,38.32282
309.7749,35.30736,36.69407
309.9273,34.55715,35.9144
310.0797,35.31378,36.70075
310.2321,34.84003,36.20839
310.3845,34.87454,36.24426
310.5369,32.42984,33.70354
310.6893,30.64984,31.85363
310.8417,29.59752,30.75998
310.9941,31.27102,32.49921
311.1465,30.2502,31.43829
311.2989,27.71125,28.79962
311.4513,28.6591,29.7847
311.6037,28.66407,29.78986
311.7561,31.71546,32.9611
311.9085,32.43181,33.70559
312.0609,34.47141,35.8253
312.2133,33.34089,34.65038
312.3657,30.16569,31.35046
312.5181,29.25036,30.39918
312.6705,29.35449,30.5074
312.8229,29.86327,31.03617
312.9753,32.04282,33.30132
313.1277,35.75408,37.15834
313.2801,37.79088,39.27514
313.4325,42.9994,44.68822
313.5849,40.5659,42.15915
313.7373,40.31162,41.89488
313.8897,36.97342,38.42556
314.0421,36.2159,37.63829
314.1945,35.19516,36.57747
314.3469,31.28902,32.51791
314.4993,33.83115,35.15989
314.6517,30.78711,31.99629
314.8041,34.93141,36.30336
314.9565,31.37235,32.60452
315.1089,35.36908,36.75821
315.2613,30.9597,32.17566
315.4137,32.06968,33.32924
315.5661,31.6286,32.87083
315.7185,37.479,38.95101
315.8709,39.63235,41.18893
316.0233,39.11808,40.65446
316.1757,38.62899,40.14617
316.3281,37.91116,39.40014
316.4805,38.93408,40.46323
316.6329,35.12108,36.50048
316.7853,35.59315,36.99109
316.9377,38.64422,40.16199
317.0901,41.98337,43.63229
317.2425,43.54455,45.25479
317.3949,40.4323,42.0203
317.5473,42.041,43.69218
317.6997,42.86385,44.54734
317.8521,42.3868,44.05156
318.0045,38.63314,40.15047
318.1569,37.678,39.15783
318.3093,40.0624,41.63588
318.4617,41.97079,43.61921
318.6141,43.63912,45.35307
318.7665,47.20092,49.05476
318.9189,45.86367,47.66499
319.0713,43.24066,44.93896
319.2237,40.39458,41.98111
319.3761,41.73248,43.37154
319.5285,43.6401,45.35409
319.6809,41.96475,43.61294
319.8333,41.2552,42.87552
319.9857,39.66316,41.22095
320.1381,37.99354,39.48576
320.2905,36.80132,38.24671
320.4429,40.06231,41.63578
320.5953,40.53918,42.13138
320.7477,41.48722,43.11665
320.9001,44.82352,46.58399
321.0525,46.49412,48.32021
321.2049,41.53122,43.16238
321.3573,31.28301,32.51166
321.5097,28.41937,29.53556
321.6621,30.99544,32.2128
321.8145,34.95424,36.32708
321.9669,32.57093,33.85018
322.1193,33.62359,34.94418
322.2717,32.62259,33.90385
322.4241,35.43117,36.82275

