#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,37.6176
#BOTTOM:,99.3700
DEPTH_LSF,GRMA_FILT
m,gAPI
79.4056,50.39654
79.4361,50.32148
79.4666,50.24595
79.4971,50.17088
79.5276,50.09535
79.5580,49.75972
79.5885,49.4206
79.6190,49.08475
79.6495,48.74563
79.6800,48.40712
79.7104,48.10309
79.7409,47.79607
79.7714,47.49203
79.8019,47.18503
79.8324,46.88099
79.8628,46.74804
79.8933,46.6168
79.9238,46.48474
79.9543,46.3535
79.9848,46.22144
80.0152,46.27889
80.0457,46.33659
80.0762,46.39466
80.1067,46.45237
80.1372,46.51044
80.1676,46.50588
80.1981,46.50119
80.2286,46.49651
80.2591,46.49186
80.2896,46.48713
80.3200,46.37279
80.3505,46.25732
80.3810,46.14298
80.4115,46.02752
80.4420,45.91317
80.4724,45.48877
80.5029,45.06522
80.5334,44.63904
80.5639,44.2155
80.5944,43.78933
80.6248,44.23574
80.6553,44.68276
80.6858,45.13256
80.7163,45.57959
80.7468,46.02939
80.7772,46.18736
80.8077,46.34377
80.8382,46.50115
80.8687,46.65756
80.8992,46.81494
80.9296,47.39691
80.9601,47.98465
80.9906,48.56672
81.0211,49.15445
81.0516,49.73652
81.0820,49.9014
81.1125,50.06389
81.1430,50.2248
81.1735,50.38729
81.2040,50.54821
81.2344,51.1091
81.2649,51.6683
81.2954,52.231
81.3259,52.79021
81.3564,53.35289
81.3868,53.20426
81.4173,53.05466
81.4478,52.90413
81.4783,52.75454
81.5088,52.60401
81.5392,52.19566
81.5697,51.78309
81.6002,51.37452
81.6307,50.96196
81.6612,50.55025
81.6916,50.28955
81.7221,50.02628
81.7526,49.76558
81.7831,49.50232
81.8136,49.2416
81.8440,49.09591
81.8745,48.95171
81.9050,48.80661
81.9355,48.66241
81.9660,48.51731
81.9964,48.32759
82.0269,48.1389
82.0574,47.94903
82.0879,47.76033
82.1184,47.57047
82.1488,47.34367
82.1793,47.1146
82.2098,46.88591
82.2403,46.65866
82.2708,46.42992
82.3012,46.05367
82.3317,45.67374
82.3622,45.29748
82.3927,44.91755
82.4232,44.54129
82.4536,44.49378
82.4841,44.44846
82.5146,44.40285
82.5451,44.35717
82.5756,44.31193
82.6060,43.14164
82.6365,41.97421
82.6670,40.79952
82.6975,39.63209
82.7280,38.45741
82.7584,37.35284
82.7889,36.25526
82.8194,35.15084
82.8499,34.05326
82.8804,32.94885
82.9108,31.10298
82.9413,29.23887
82.9718,27.39278
83.0023,25.52872
83.0328,23.68259
83.0632,22.93612
83.0937,22.19545
83.1242,21.46197
83.1547,20.72131
83.1852,19.98781
83.2156,19.68084
83.2461,19.37772
83.2766,19.07272
83.3071,18.76959
83.3376,18.46459
83.3680,18.67484
83.3985,18.88516
83.4290,19.0968
83.4595,19.30713
83.4900,19.51876
83.5204,20.4209
83.5509,21.33246
83.5814,22.23522
83.6119,23.14676
83.6424,24.05686
83.6728,25.04437
83.7033,26.04156
83.7338,27.02909
83.7643,28.02626
83.7948,29.01381
83.8252,30.44269
83.8557,31.86496
83.8862,33.29607
83.9167,34.71836
83.9472,36.14945
83.9776,37.35335
84.0081,38.54903
84.0386,39.75216
84.0691,40.94785
84.0996,42.15096
84.1300,44.30326
84.1605,46.47804
84.1910,48.64911
84.2215,50.80668
84.2520,52.97696
84.2824,53.17805
84.3129,53.3811
84.3434,53.58219
84.3739,53.78524
84.4044,53.98634
84.4348,54.76573
84.4653,55.54362
84.4958,56.32635
84.5263,57.11047
84.5568,57.88699
84.5872,56.40785
84.6177,54.929
84.6482,53.44094
84.6787,51.96209
84.7092,50.47405
84.7396,50.18652
84.7701,49.90329
84.8006,49.61829
84.8311,49.33507
84.8616,49.05008
84.8920,47.17019
84.9225,45.27149
84.9530,43.39113
84.9835,41.49247
85.0140,39.61208
85.0444,39.18098
85.0749,38.75854
85.1054,38.34019
85.1359,37.91776
85.1664,37.4994
85.1968,36.59875
85.2273,35.70148
85.2578,34.79864
85.2883,33.90137
85.3188,32.99855
85.3492,32.69583
85.3797,32.39662
85.4102,32.09555
85.4407,31.79634
85.4712,31.49527
85.5016,31.55492
85.5321,31.61548
85.5626,31.67546
85.5931,31.73602
85.6236,31.79672
85.6540,32.11039
85.6845,32.42712
85.7150,32.74079
85.7455,33.05752
85.7760,33.3712
85.8064,32.98346
85.8369,32.59448
85.8674,32.20308
85.8979,31.8141
85.9284,31.4227
85.9588,31.42613
85.9893,31.43086
86.0198,31.43562
86.0503,31.44035
86.0808,31.44511
86.1112,31.94856
86.1417,32.45771
86.1722,32.96598
86.2027,33.4711
86.2332,33.97963
86.2636,35.31476
86.2941,36.66296
86.3246,37.99812
86.3551,39.34629
86.3856,40.68148
86.4160,40.93888
86.4465,41.1884
86.4770,41.43947
86.5075,41.69098
86.5380,41.94006
86.5684,42.48363
86.5989,43.02499
86.6294,43.56973
86.6599,44.11109
86.6904,44.65582
86.7208,44.65493
86.7513,44.65289
86.7818,44.65084
86.8123,44.6488
86.8428,44.64675
86.8732,44.91521
86.9037,45.18637
86.9342,45.45492
86.9647,45.72608
86.9952,45.99463
87.0256,45.88238
87.0561,45.76744
87.0866,45.65362
87.1171,45.53869
87.1476,45.42487
87.1780,45.88358
87.2085,46.34209
87.2390,46.80344
87.2695,47.26194
87.3000,47.72329
87.3304,48.2448
87.3609,48.76325
87.3914,49.28492
87.4219,49.80337
87.4524,50.32504
87.4828,50.60467
87.5133,50.88681
87.5438,51.16623
87.5743,51.44836
87.6048,51.72967
87.6352,51.61982
87.6657,51.5089
87.6962,51.39906
87.7267,51.28814
87.7572,51.1783
87.7876,50.88072
87.8181,50.584
87.8486,50.28545
87.8791,49.98873
87.9096,49.69018
87.9400,49.0241
87.9705,48.36091
88.0010,47.69359
88.0315,47.0304
88.0620,46.36309
88.0924,45.53139
88.1229,44.69131
88.1534,43.85266
88.1839,43.01923
88.2144,42.18041
88.2448,40.70531
88.2753,39.21577
88.3058,37.74064
88.3363,36.25113
88.3668,34.77596
88.3972,32.99136
88.4277,31.21603
88.4582,29.42968
88.4887,27.64016
88.5192,25.86796
88.5496,24.36971
88.5801,22.88185
88.6106,21.38474
88.6411,19.89689
88.6716,18.3998
88.7020,17.17613
88.7325,15.96064
88.7630,14.73759
88.7935,13.52209
88.8240,12.29904
88.8544,11.8513
88.8849,11.39944
88.9154,10.95195
88.9459,10.50011
88.9764,10.05261
89.0068,10.0497
89.0373,10.0497
89.0678,10.0497
89.0983,10.0497
89.1288,10.0497
89.1592,10.69818
89.1897,11.34564
89.2202,11.99713
89.2507,12.6446
89.2812,13.29608
89.3116,15.0377
89.3421,16.77158
89.3726,18.51624
89.4031,20.25012
89.4336,21.99477
89.4640,23.51127
89.4945,25.04237
89.5250,26.5587
89.5555,28.08977
89.5860,29.6179
89.6164,30.70745
89.6469,31.80767
89.6774,32.89724
89.7079,33.99744
89.7384,35.08704
89.7688,35.5318
89.7993,35.97039
89.8298,36.41171
89.8603,36.85031
89.8908,37.29162
89.9212,37.96242
89.9517,38.62984
89.9822,39.30142
90.0127,39.96885
90.0432,40.64042
90.0736,40.87953
90.1041,41.12028
90.1346,41.36062
90.1651,41.59947
90.1956,41.84002
90.2260,42.90644
90.2565,43.98332
90.2870,45.04977
90.3175,46.12662
90.3480,47.19309
90.3784,47.72532
90.4089,48.25108
90.4394,48.78011
90.4699,49.31008
90.5004,49.83492
90.5308,51.11033
90.5613,52.38086
90.5918,53.6593
90.6223,54.92984
90.6528,56.20826
90.6832,56.27793
90.7137,56.34449
90.7442,56.41148
90.7747,56.47804
90.8052,56.54502
90.8356,56.42399
90.8661,56.3017
90.8966,56.18059
90.9271,56.05831
90.9576,55.93719
90.9880,55.01465
91.0185,54.08524
91.0490,53.16484
91.0795,52.23544
91.1100,51.31502
91.1404,50.55991
91.1709,49.81027
91.2014,49.05597
91.2319,48.30632
91.2624,47.55203
91.2928,47.45031
91.3233,47.35107
91.3538,47.25122
91.3843,47.15199
91.4148,47.05213
91.4452,47.24714
91.4757,47.44434
91.5062,47.63964
91.5367,47.83685
91.5672,48.03366
91.5976,48.16555
91.6281,48.29874
91.6586,48.43062
91.6891,48.5638
91.7196,48.69569
91.7500,48.53865
91.7805,48.38105
91.8110,48.22247
91.8415,48.06486
91.8720,47.90628
91.9024,47.78496
91.9329,47.66451
91.9634,47.54331
91.9939,47.42286
92.0244,47.30167
92.0548,47.65096
92.0853,48.00444
92.1158,48.35732
92.1463,48.708
92.1768,49.06085
92.2072,49.31456
92.2377,49.57076
92.2682,49.82447
92.2987,50.08067
92.3292,50.33439
92.3596,50.58436
92.3901,50.83276
92.4206,51.0827
92.4511,51.33309
92.4816,51.58105
92.5120,51.35115
92.5425,51.12072
92.5730,50.88885
92.6035,50.65842
92.6340,50.42657
92.6644,50.44166
92.6949,50.45723
92.7254,50.47288
92.7559,50.48844
92.7864,50.50409
92.8168,50.76517
92.8473,51.0289
92.8778,51.29009
92.9083,51.55382
92.9388,51.81501
92.9692,51.87628
92.9997,51.93633
93.0302,51.99581
93.0607,52.05586
93.0912,52.11533
93.1216,52.06912
93.1521,52.0227
93.1826,51.97599
93.2131,51.92957
93.2436,51.88287
93.2740,51.50024
93.3045,51.11903
93.3350,50.73545
93.3655,50.35423
93.3960,49.97065
93.4264,50.20879
93.4569,50.44991
93.4874,50.6887
93.5179,50.92981
93.5484,51.17049
93.5788,51.37353
93.6093,51.57854
93.6398,51.78157
93.6703,51.98659
93.7008,52.18963
93.7312,52.31157
93.7617,52.43232
93.7922,52.55382
93.8227,52.67457
93.8532,52.79607
93.8836,53.10993
93.9141,53.42252
93.9446,53.73706
93.9751,54.04965
94.0056,54.36418
94.0360,54.7538
94.0665,55.14112
94.0970,55.53086
94.1275,55.91818
94.1580,56.308
94.1884,57.14335
94.2189,57.98687
94.2494,58.82224
94.2799,59.66574
94.3104,60.50113
94.3408,60.55303
94.3713,60.59993
94.4018,60.64712
94.4323,60.6944
94.4628,60.74121
94.4932,60.48683
94.5237,60.23277
94.5542,59.97714
94.5847,59.72309
94.6152,59.46746
94.6456,59.47293
94.6761,59.47896
94.7066,59.48503
94.7371,59.49107
94.7676,59.49713
94.7980,59.50581
94.8285,59.51458
94.8590,59.52327
94.8895,59.53204
94.9200,59.54073
94.9504,59.68402
94.9809,59.82847
95.0114,59.97151
95.0419,60.11595
95.0724,60.259
95.1028,60.05683
95.1333,59.85427
95.1638,59.65046
95.1943,59.44791
95.2248,59.2441
95.2552,59.24477
95.2857,59.24604
95.3162,59.24732
95.3467,59.24859
95.3772,59.24987
95.4076,59.173
95.4381,59.09531
95.4686,59.01836
95.4991,58.94066
95.5296,58.86286
95.5600,58.48646
95.5905,58.10637
95.6210,57.72995
95.6515,57.34987
95.6820,56.97345
95.7124,56.40023
95.7429,55.82951
95.7734,55.25524
95.8039,54.68452
95.8344,54.11026
95.8648,54.17049
95.8953,54.23259
95.9258,54.29508
95.9563,54.35718
95.9868,54.41967
96.0172,54.83832
96.0477,55.25498
96.0782,55.67423
96.1087,56.09089
96.1392,56.51028
96.1696,57.84461
96.2001,59.19201
96.2306,60.52637
96.2611,61.87374
96.2916,63.20813
96.3220,64.05959
96.3525,64.90285
96.3830,65.75136
96.4135,66.60136
96.4440,67.44314
96.4744,67.799
96.5049,68.15063
96.5354,68.50444
96.5659,68.85607
96.5964,69.20988
96.6268,69.06154
96.6573,68.91296
96.6878,68.76345
96.7183,68.61487
96.7488,68.46536
96.7792,68.22762
96.8097,67.98752
96.8402,67.74973
96.8707,67.50962
96.9012,67.27183
96.9316,67.26957
96.9621,67.26888
96.9926,67.2682
97.0231,67.2675
97.0536,67.26682
97.0840,67.23595
97.1145,67.20512
97.1450,67.1741
97.1755,67.14327
97.2060,67.11225
97.2364,66.88618
97.2669,66.66095
97.2974,66.43432
97.3279,66.20908
97.3584,65.98244
97.3888,66.0276
97.4193,66.07349
97.4498,66.11893
97.4803,66.16483
97.5108,66.21021
97.5412,65.66219
97.5717,65.10882
97.6022,64.56079
97.6327,64.00742
97.6632,63.45939
97.6936,63.14259
97.7241,62.82901
97.7546,62.51348
97.7851,62.19989
97.8156,61.88437
97.8460,62.1815
97.8765,62.47897
97.9070,62.77829
97.9375,63.07576
97.9680,63.37507
97.9984,63.52237
98.0289,63.66849
98.0594,63.81552
98.0899,63.96164
98.1204,64.10865
98.1508,64.02993
98.1813,63.95042
98.2118,63.8717
98.2423,63.7922
98.2728,63.71347
98.3032,62.97
98.3337,62.22714
98.3642,61.47966
98.3947,60.73085
98.4252,59.98929
98.4556,59.6111
98.4861,59.23678
98.5166,58.86013
98.5471,58.48582
98.5776,58.10918
98.6080,58.35798
98.6385,58.60672
98.6690,58.857
98.6995,59.10574
98.7300,59.35601
98.7604,59.23373
98.7909,59.11007
98.8214,58.98758
98.8519,58.86391
98.8824,58.74144
98.9128,59.299
98.9433,59.86209
98.9738,60.41973
99.0043,60.98282
99.0348,61.54047
99.0652,61.45859
99.0957,61.37414
99.1262,61.28916
99.1567,61.20471
99.1872,61.11973
99.2176,61.91327
99.2481,62.7045
99.2786,63.50066
99.3091,64.29189
99.3396,65.08804
99.3700,65.08895

