#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.3271
#BOTTOM:,748.5446
DEPTH_LSF,BPHI,TNPH
m,%,%
280.3716,75.4046,80.0758
280.5240,74.4220,76.7253
280.6764,71.5648,70.2999
280.8288,74.2464,76.7279
280.9812,71.7833,71.2677
281.1336,74.3098,76.5868
281.2860,68.9505,67.8716
281.4384,62.0926,57.3974
281.5908,56.5963,50.4458
281.7432,69.5524,74.3037
281.8956,63.6210,61.3594
282.0480,67.2657,67.4131
282.2004,64.1783,61.2780
282.3528,68.5753,68.1533
282.5052,69.4877,69.3083
282.6576,64.2549,59.7796
282.8100,70.2253,70.5849
282.9624,70.6935,71.7113
283.1148,66.9585,63.5836
283.2672,64.5131,58.6457
283.4196,63.7934,56.5567
283.5720,76.5083,79.9656
283.7244,72.9049,70.3295
283.8768,78.3127,79.7252
284.0292,78.7654,78.6152
284.1816,75.1612,70.8337
284.3340,77.8832,75.8019
284.4864,85.3348,93.4360
284.6388,78.6283,78.4586
284.7912,83.2868,93.4870
284.9436,75.3708,72.1165
285.0960,70.6435,64.2626
285.2484,80.6995,91.4635
285.4008,72.9389,74.3934
285.5532,66.3591,62.1051
285.7056,68.5074,68.8120
285.8580,73.4209,80.8460
286.0104,66.1548,64.5522
286.1628,58.5248,51.9647
286.3152,70.7935,73.6743
286.4676,69.4633,69.5701
286.6200,73.4161,76.8563
286.7724,63.1852,57.5565
286.9248,71.9967,74.1424
287.0772,67.2882,64.7444
287.2296,68.7567,67.8467
287.3820,68.7460,69.1629
287.5344,62.8258,57.9041
287.6868,67.8269,67.0820
287.8392,68.4509,66.5481
287.9916,68.9022,65.6957
288.1440,73.7312,74.2683
288.2964,67.9680,62.7621
288.4488,75.9456,81.5532
288.6012,71.2971,74.1171
288.7536,70.4939,74.6407
288.9060,55.2795,49.2987
289.0584,61.1190,60.3760
289.2108,60.6546,59.6409
289.3632,64.1168,66.2539
289.5156,61.0492,60.1723
289.6680,69.7424,75.8859
289.8204,62.5000,58.9500
289.9728,64.2724,61.8522
290.1252,63.5748,59.7070
290.2776,56.4747,47.5379
290.4300,64.3654,59.5521
290.5824,68.7619,66.1178
290.7348,72.6046,72.2057
290.8872,74.5204,76.2722
291.0396,73.6248,73.4615
291.1920,73.6138,73.8256
291.3444,80.6413,93.5174
291.4968,72.5981,72.4209
291.6492,63.4854,56.4158
291.8016,67.6694,66.2897
291.9540,64.3346,60.5764
292.1064,59.4357,54.2974
292.2588,64.3719,62.2523
292.4112,63.2909,61.9281
292.5636,73.1616,82.0021
292.7160,61.2657,56.9830
292.8684,68.0727,67.2642
293.0208,70.4617,72.0088
293.1732,74.3931,76.7493
293.3256,67.4928,61.3817
293.4780,68.3373,63.7317
293.6304,74.7823,76.9076
293.7828,66.4455,60.3607
293.9352,78.7120,83.3782
294.0876,72.2791,68.0089
294.2400,80.5233,85.3568
294.3924,83.5297,91.9830
294.5448,84.4535,90.6292
294.6972,81.3544,81.1790
294.8496,88.9228,103.6998
295.0020,88.8408,105.8668
295.1544,77.3048,76.9844
295.3068,77.9239,79.5649
295.4592,75.4004,75.2012
295.6116,78.9377,85.1484
295.7640,73.0397,72.5764
295.9164,77.6154,86.1268
296.0688,66.4023,63.5102
296.2212,64.3748,60.7341
296.3736,61.6753,56.9764
296.5260,69.2645,70.3151
296.6784,64.6060,59.1246
296.8308,74.0493,75.4684
296.9832,66.1999,60.4581
297.1356,72.7898,72.1472
297.2880,67.2065,61.0147
297.4404,70.8107,66.9512
297.5928,76.4335,78.6647
297.7452,80.8388,89.8549
297.8976,80.3140,91.3103
298.0500,70.8709,66.9812
298.2024,73.3093,73.2057
298.3548,76.0592,81.3279
298.5072,64.3852,58.8419
298.6596,63.5855,57.8126
298.8120,54.8475,46.0061
298.9644,63.6796,58.4128
299.1168,65.1443,61.1193
299.2692,66.1431,62.6116
299.4216,75.8969,82.7634
299.5740,77.6911,87.8403
299.7264,76.3767,82.4224
299.8788,68.0339,64.2996
300.0312,74.5321,77.5926
300.1836,71.3436,69.2514
300.3360,67.3176,59.9381
300.4884,72.9245,69.2376
300.6408,74.1076,71.1860
300.7932,70.2611,64.5116
300.9456,67.9379,60.9120
301.0980,71.1397,68.1452
301.2504,72.3556,72.3542
301.4028,67.0688,64.3546
301.5552,71.5134,72.4211
301.7076,65.2906,61.6624
301.8600,72.0173,75.8880
302.0124,66.4169,64.6356
302.1648,70.2223,71.0915
302.3172,67.6802,66.0663
302.4696,62.2424,56.0032
302.6220,65.5874,62.6433
302.7744,68.3774,68.0628
302.9268,67.8959,66.9985
303.0792,62.6785,56.5997
303.2316,67.6635,65.2537
303.3840,70.1967,68.5336
303.5364,76.7371,81.5475
303.6888,73.5597,72.1170
303.8412,72.2776,68.3542
303.9936,82.6282,89.9300
304.1460,73.5023,68.9662
304.2984,76.5044,76.1492
304.4508,73.4437,71.9857
304.6032,68.8555,66.2828
304.7556,68.0642,67.4623
304.9080,60.5978,55.1730
305.0604,67.5306,68.2757
305.2128,67.6568,69.4658
305.3652,64.9926,63.7397
305.5176,66.2854,66.6868
305.6700,61.3156,55.7512
305.8224,67.1558,64.8288
305.9748,73.8938,77.9411
306.1272,73.7737,77.2393
306.2796,71.7648,70.7470
306.4320,71.3541,71.5475
306.5844,77.1051,85.5118
306.7368,63.2043,58.5557
306.8892,70.9779,75.5032
307.0416,65.0018,66.0693
307.1940,63.0934,63.3960
307.3464,56.8462,53.4776
307.4988,63.8527,64.3288
307.6512,65.3110,67.5812
307.8036,65.3631,67.6165
307.9560,62.0339,60.4596
308.1084,59.8990,56.6848
308.2608,58.8355,55.3803
308.4132,64.0025,65.7297
308.5656,59.7903,57.7033
308.7180,55.7903,51.1940
308.8704,62.0054,61.1781
309.0228,58.0985,53.7360
309.1752,66.8692,69.2188
309.3276,66.3374,67.8998
309.4800,70.9148,75.6827
309.6324,59.5538,54.4457
309.7848,65.8350,65.1249
309.9372,68.0303,69.5846
310.0896,61.7459,57.1870
310.2420,63.4481,60.7496
310.3944,64.7331,62.9912
310.5468,61.4216,56.6903
310.6992,63.8979,61.0304
310.8516,69.9293,72.4943
311.0040,55.3566,48.0673
311.1564,70.0496,76.2317
311.3088,57.1852,53.6336
311.4612,59.8808,58.9999
311.6136,57.0442,55.0559
311.7660,57.4851,54.2869
311.9184,55.3178,50.9134
312.0708,59.3179,56.2426
312.2232,59.5416,56.1029
312.3756,60.6178,57.5408
312.5280,66.0756,68.0682
312.6804,67.4635,71.9262
312.8328,64.9087,69.1989
312.9852,51.8409,46.9804
313.1376,56.5816,54.1418
313.2900,63.1441,65.0686
313.4424,59.1965,56.8930
313.5948,62.5224,62.2115
313.7472,63.5479,66.1120
313.8996,62.4255,63.1587
314.0520,60.3988,59.1736
314.2044,60.6143,60.4237
314.3568,59.4543,58.4672
314.5092,58.9890,56.0427
314.6616,61.3097,59.7453
314.8140,56.2384,51.3921
314.9664,63.2935,63.8339
315.1188,60.2560,58.2649
315.2712,61.0589,59.8601
315.4236,58.0226,55.2655
315.5760,64.4256,66.9331
315.7284,57.7611,55.4682
315.8808,62.9198,65.5593
316.0332,58.2895,57.0044
316.1856,59.2018,58.5367
316.3380,61.9920,62.7922
316.4904,70.1102,79.7335
316.6428,67.4307,73.1219
316.7952,68.2067,73.8377
316.9476,59.6844,56.7072
317.1000,65.3770,66.1884
317.2524,60.0414,55.4060
317.4048,67.4621,69.6652
317.5572,62.5629,60.9114
317.7096,56.5753,50.3681
317.8620,61.5834,58.4571
318.0144,63.7572,62.5003
318.1668,73.6202,85.1408
318.3192,71.1075,78.9481
318.4716,60.9289,58.7008
318.6240,62.9543,62.6179
318.7764,59.7115,58.0903
318.9288,63.9100,67.4272
319.0812,61.2200,62.9234
319.2336,59.8816,59.2111
319.3860,67.6337,73.7756
319.5384,64.6210,65.1464
319.6908,62.1322,58.5121
319.8432,66.5941,65.9799
319.9956,63.1697,60.1835
320.1480,67.8084,70.6772
320.3004,56.5507,51.9987
320.4528,65.7773,69.1149
320.6052,59.0979,57.3179
320.7576,62.4500,62.7024
320.9100,69.1896,76.1107
321.0624,69.0074,75.9460
321.2148,65.2245,67.2193
321.3672,59.0229,55.5653
321.5196,63.4850,63.3107
321.6720,59.9102,57.1446
321.8244,61.9158,59.7532
321.9768,62.5394,60.3343
322.1292,66.7365,67.6336
322.2816,69.3864,72.0554
322.4340,67.7562,69.0338
322.5864,68.4596,70.1466
322.7388,64.7278,60.5737
322.8912,69.6051,67.9295
323.0436,71.6223,72.1857
323.1960,71.8220,71.9080
323.3484,67.1836,62.1745
323.5008,71.8492,71.5456
323.6532,67.8535,63.4444
323.8056,63.7656,57.9620
323.9580,72.7905,77.9816
324.1104,65.4507,62.1205
324.2628,72.0270,75.3321
324.4152,72.1755,75.8052
324.5676,67.0607,63.7494
324.7200,71.2837,71.6540
324.8724,62.4338,56.5531
325.0248,67.0233,64.0060
325.1772,66.5878,64.5698
325.3296,74.0147,81.1974
325.4820,71.9340,76.8049
325.6344,63.0219,58.5478
325.7868,66.1189,64.6941
325.9392,64.3671,61.1293
326.0916,63.9532,60.4211
326.2440,59.3111,52.6175
326.3964,66.4387,65.7536
326.5488,67.0868,66.7328
326.7012,63.9212,61.4250
326.8536,63.3636,60.5081
327.0060,64.2879,61.5725
327.1584,72.0080,76.1628
327.3108,67.7469,67.3939
327.4632,61.6102,56.2031
327.6156,68.3063,66.6660
327.7680,72.4811,76.6179
327.9204,73.5948,78.3593
328.0728,66.3394,64.8065
328.2252,68.9342,72.6030
328.3776,63.7769,62.5200
328.5300,67.2637,68.7848
328.6824,69.7917,77.0295
328.8348,71.9754,83.8581
328.9872,62.6847,62.2255
329.1396,60.5688,59.3548
329.2920,62.0778,65.6539
329.4444,55.1589,52.9938
329.5968,55.3257,52.2815
329.7492,60.7129,60.1298
329.9016,56.3628,52.3170
330.0540,65.8499,67.5464
330.2064,56.6993,51.4877
330.3588,65.9175,65.5380
330.5112,58.1047,53.2868
330.6636,59.7358,56.6066
330.8160,60.6212,59.3335
330.9684,69.1091,75.5757
331.1208,61.8336,59.2651
331.2732,70.4631,74.8392
331.4256,60.0872,55.4269
331.5780,64.2703,62.8501
331.7304,67.4624,70.0517
331.8828,60.9319,56.6799
332.0352,63.2430,61.4178
332.1876,71.8733,79.7264
332.3400,67.8821,68.3150
332.4924,67.0412,65.3312
332.6448,68.9962,68.8778
332.7972,66.7569,62.4446
332.9496,70.1495,69.8310
333.1020,71.0872,72.0530
333.2544,71.3008,72.4201
333.4068,68.6992,66.3651
333.5592,68.8551,67.6777
333.7116,68.7764,69.1670
333.8640,61.1427,56.3393
334.0164,64.6420,62.2257
334.1688,66.5489,67.8095
334.3212,67.8596,72.2116
334.4736,55.9095,50.3726
334.6260,61.2744,58.0944
334.7784,61.6679,59.1551
334.9308,67.8115,68.9142
335.0832,69.9762,71.1266
335.2356,75.4080,81.3460
335.3880,71.4733,68.8617
335.5404,68.4477,63.1109
335.6928,64.7484,58.8090
335.8452,67.3333,63.7265
335.9976,65.9086,60.5258
336.1500,71.9949,72.5859
336.3024,77.8832,89.4394
336.4548,69.0710,68.6709
336.6072,72.6212,74.6583
336.7596,70.3675,70.8596
336.9120,64.8975,60.6083
337.0644,70.0786,70.3868
337.2168,73.0923,78.0059
337.3692,77.0358,85.8851
337.5216,58.6847,50.3371
337.6740,61.0840,53.8604
337.8264,65.1889,60.3793
337.9788,79.7959,89.8785
338.1312,72.6282,72.7118
338.2836,69.3408,67.8356
338.4360,67.0984,66.0307
338.5884,58.3525,51.0678
338.7408,59.1928,52.7769
338.8932,65.5320,64.7478
339.0456,64.2899,62.7127
339.1980,71.5283,78.2944
339.3504,61.1605,57.4445
339.5028,63.2951,61.7305
339.6552,63.7401,62.6559
339.8076,59.0017,55.1072
339.9600,64.1070,65.6508
340.1124,61.8763,62.0686
340.2648,58.3364,56.2187
340.4172,60.9081,60.1950
340.5696,64.0326,65.2993
340.7220,59.3460,55.5300
340.8744,61.7989,59.0670
341.0268,63.1682,59.7075
341.1792,63.6280,60.3356
341.3316,63.8497,58.9388
341.4840,67.9765,67.4321
341.6364,68.0018,72.3546
341.7888,62.9727,62.3605
341.9412,59.2581,56.0052
342.0936,62.9795,62.4995
342.2460,60.1928,56.2797
342.3984,64.7458,61.3853
342.5508,65.3250,63.6157
342.7032,64.8213,63.6085
342.8556,58.7736,54.5175
343.0080,66.0808,69.7134
343.1604,58.5175,56.7395
343.3128,57.8716,56.9464
343.4652,58.5509,58.8262
343.6176,57.6782,58.6304
343.7700,55.4854,53.8960
343.9224,51.3767,45.8529
344.0748,58.1012,55.1203
344.2272,61.9923,61.1073
344.3796,63.7816,62.8387
344.5320,56.9870,51.2754
344.6844,64.7702,64.3148
344.8368,66.9761,69.7938
344.9892,64.0161,64.7526
345.1416,57.5022,54.4308
345.2940,62.6887,64.6711
345.4464,60.7689,61.3085
345.5988,56.4467,53.1062
345.7512,58.7327,57.7680
345.9036,60.4815,61.4090
346.0560,54.8850,51.6824
346.2084,56.8119,54.4289
346.3608,57.9892,57.0070
346.5132,57.6935,55.8624
346.6656,57.7635,56.3937
346.8180,61.5698,63.4847
346.9704,58.5311,57.2979
347.1228,60.8816,61.6798
347.2752,61.7626,63.4405
347.4276,61.6465,63.2646
347.5800,59.3472,58.8428
347.7324,60.7606,62.2221
347.8848,52.0794,48.2382
348.0372,52.9822,49.6102
348.1896,55.0947,52.7601
348.3420,59.9084,59.7738
348.4944,62.5267,63.6060
348.6468,61.0411,60.2350
348.7992,59.3113,57.1367
348.9516,58.2911,55.5606
349.1040,56.3639,53.8939
349.2564,60.1062,60.4983
349.4088,55.5762,54.1153
349.5612,63.4307,69.7128
349.7136,54.7640,53.4592
349.8660,57.8152,58.6525
350.0184,58.0999,59.3139
350.1708,60.0974,62.7555
350.3232,53.6595,52.1843
350.4756,57.3119,58.4229
350.6280,54.9647,54.6030
350.7804,57.5538,61.0293
350.9328,56.7081,60.4344
351.0852,54.4632,56.0969
351.2376,54.8082,56.2393
351.3900,54.2151,53.7456
351.5424,55.0457,52.9668
351.6948,61.5270,60.5975
351.8472,61.8832,59.1572
351.9996,65.9508,64.6348
352.1520,57.4902,49.9219
352.3044,67.4401,64.6158
352.4568,68.5865,69.1188
352.6092,70.0188,72.8730
352.7616,65.3981,64.6937
352.9140,63.9789,63.3236
353.0664,57.6369,52.3359
353.2188,56.6218,50.2399
353.3712,60.7732,57.7849
353.5236,64.5920,64.1334
353.6760,67.3888,66.8749
353.8284,63.7789,58.9343
353.9808,70.4843,70.0643
354.1332,69.1353,65.0427
354.2856,69.4244,65.4215
354.4380,69.6949,67.7845
354.5904,73.6605,78.1363
354.7428,70.7386,70.6604
354.8952,65.2223,61.5206
355.0476,75.5931,86.0982
355.2000,68.6249,71.5420
355.3524,59.9212,56.2343
355.5048,60.5170,60.5238
355.6572,56.5719,55.5656
355.8096,61.7655,64.5470
355.9620,58.0812,56.5221
356.1144,64.5248,67.3844
356.2668,68.4882,77.6203
356.4192,62.1136,64.3898
356.5716,49.5993,44.1337
356.7240,58.0221,58.2343
356.8764,55.8327,56.4946
357.0288,56.2245,59.7812
357.1812,57.9402,63.8899
357.3336,51.2383,51.5937
357.4860,56.0001,61.2534
357.6384,54.2448,57.9337
357.7908,49.8636,49.6437
357.9432,50.7357,51.1926
358.0956,55.7359,58.2202
358.2480,48.8588,46.7897
358.4004,51.4473,50.5959
358.5528,49.4711,47.6755
358.7052,58.2591,63.8330
358.8576,51.5633,53.2110
359.0100,55.3905,60.8648
359.1624,50.5069,52.9005
359.3148,48.7222,49.6522
359.4672,50.9200,53.2727
359.6196,52.2134,54.2555
359.7720,49.3540,47.5007
359.9244,56.5137,57.9353
360.0768,62.2892,67.1372
360.2292,65.4640,72.5228
360.3816,68.4030,78.0604
360.5340,58.3162,57.2653
360.6864,58.6395,58.8507
360.8388,58.2378,61.0736
360.9912,56.6513,59.8046
361.1436,52.4006,53.2260
361.2960,49.6453,49.5350
361.4484,52.0810,55.0282
361.6008,52.4920,55.3113
361.7532,51.7014,52.9608
361.9056,57.8601,64.4032
362.0580,51.2493,52.1465
362.2104,47.5978,46.4752
362.3628,54.8545,58.9716
362.5152,56.3218,62.6254
362.6676,52.2936,54.9166
362.8200,46.6639,45.8557
362.9724,52.4046,55.2651
363.1248,52.2113,54.5904
363.2772,52.4359,54.6502
363.4296,53.3054,56.1497
363.5820,50.0201,50.4535
363.7344,53.8858,56.3499
363.8869,53.1155,54.9794
364.0393,58.5997,65.2030
364.1917,52.2097,53.1858
364.3441,53.6285,55.2854
364.4965,52.7523,54.2268
364.6489,53.7184,55.6502
364.8013,52.3667,54.2974
364.9537,50.5062,51.3956
365.1061,51.9845,53.5746
365.2585,53.4174,55.5129
365.4109,57.1999,61.8524
365.5633,57.2477,62.5899
365.7157,52.9255,55.0081
365.8681,49.9558,49.2897
366.0205,52.9748,55.0290
366.1729,57.2632,64.3978
366.3253,52.7417,55.2207
366.4777,55.5425,60.4880
366.6301,53.8422,57.6470
366.7825,50.4185,51.6211
366.9349,57.2741,64.6227
367.0873,50.3721,51.6092
367.2397,51.6881,54.1109
367.3921,50.5480,52.2107
367.5445,52.9416,55.8304
367.6969,54.2300,58.2096
367.8493,52.9788,55.2093
368.0017,49.8673,49.8680
368.1541,55.0239,58.7732
368.3065,55.1219,59.0252
368.4589,54.7420,58.3155
368.6113,53.0287,55.9392
368.7637,52.2478,54.5675
368.9161,51.4602,53.8301
369.0685,50.3444,52.7674
369.2209,51.9301,55.1521
369.3733,50.0058,51.0270
369.5257,51.1832,52.9675
369.6781,48.7526,49.2680
369.8305,52.0016,54.3941
369.9829,49.8482,50.8570
370.1353,47.3049,46.9242
370.2877,48.2336,48.6537
370.4401,46.8174,46.2549
370.5925,52.0749,54.3255
370.7449,60.6218,70.2372
370.8973,53.5348,56.2777
371.0497,55.6564,59.7275
371.2021,51.2010,52.2501
371.3545,54.6976,59.1866
371.5069,50.3480,51.1451
371.6593,52.8514,54.9176
371.8117,52.7235,54.1619
371.9641,60.2212,68.0717
372.1165,56.3862,60.1527
372.2689,53.3515,54.4795
372.4213,53.8095,55.7100
372.5737,61.2802,72.7638
372.7261,51.0938,53.7128
372.8785,51.4855,54.8656
373.0309,51.0987,54.9499
373.1833,57.7415,67.8330
373.3357,47.8481,48.1536
373.4881,51.2618,53.0036
373.6405,58.6849,64.9078
373.7929,60.3854,67.2497
373.9453,55.4242,54.7837
374.0977,58.9720,61.9293
374.2501,68.9552,83.7443
374.4025,50.6404,48.5210
374.5549,51.5411,50.0437
374.7073,50.1123,50.3548
374.8597,49.7860,49.9743
375.0121,49.7707,51.5843
375.1645,55.5348,62.4525
375.3169,46.2709,46.9851
375.4693,50.9136,54.6432
375.6217,42.5883,40.7542
375.7741,53.7259,57.1299
375.9265,56.4180,60.1652
376.0789,59.2400,62.6219
376.2313,68.6295,83.9824
376.3837,47.6007,42.7570
376.5361,57.6996,58.5354
376.6885,59.9496,65.5752
376.8409,50.6853,50.9066
376.9933,51.2351,52.9270
377.1457,53.5976,58.1759
377.2981,50.0240,51.1129
377.4505,53.5203,55.8724
377.6029,54.8888,56.5643
377.7553,56.3709,57.4310
377.9077,70.5886,90.9766
378.0601,64.5905,75.4292
378.2125,50.1156,48.1640
378.3649,52.2473,53.1718
378.5173,51.8535,54.9908
378.6697,49.8802,53.0053
378.8221,49.9067,52.6642
378.9745,51.2356,54.5663
379.1269,50.5152,52.4702
379.2793,48.8794,49.3583
379.4317,53.6153,57.1249
379.5841,48.0204,47.2244
379.7365,52.2909,54.7997
379.8889,53.7171,58.8979
380.0413,53.5453,58.8878
380.1937,43.0412,41.8678
380.3461,47.6932,48.8822
380.4985,53.3814,58.8944
380.6509,51.1513,54.5583
380.8033,53.6808,58.3286
380.9557,52.2700,55.4847
381.1081,53.6820,58.1203
381.2605,56.8313,63.9747
381.4129,54.9958,60.3432
381.5653,54.2871,59.4519
381.7177,53.9736,58.8650
381.8701,50.8371,53.2827
382.0225,51.6361,55.0138
382.1749,52.1567,56.1893
382.3273,51.3086,54.8213
382.4797,44.4887,43.7684
382.6321,44.4144,43.8184
382.7845,53.0530,58.9614
382.9369,53.5991,59.5469
383.0893,51.6487,55.3669
383.2417,47.9715,48.9530
383.3941,48.9664,50.8484
383.5465,49.9756,52.7718
383.6989,48.2054,49.0513
383.8513,50.4606,52.9704
384.0037,52.4604,56.4045
384.1561,50.2424,52.7652
384.3085,47.7116,47.6537
384.4609,48.2799,48.5772
384.6133,52.2333,54.9889
384.7657,54.0374,58.7809
384.9181,60.5793,70.6875
385.0705,53.4905,56.7607
385.2229,56.8987,63.3739
385.3753,51.4729,54.4456
385.5277,51.9846,55.0119
385.6801,53.4319,57.1095
385.8325,53.0894,56.3837
385.9849,56.3615,61.9707
386.1373,52.1244,54.3406
386.2897,56.1157,62.1719
386.4421,51.8429,54.1028
386.5945,52.2696,55.2118
386.7469,49.0550,49.7682
386.8993,56.6717,61.8116
387.0517,56.6168,61.3350
387.2041,60.4538,68.1001
387.3565,52.4370,52.1686
387.5089,53.9497,55.5689
387.6613,56.8636,62.2328
387.8137,45.5658,44.0343
387.9661,49.1362,50.4363
388.1185,51.3509,55.3300
388.2709,50.7501,53.5960
388.4233,50.7533,53.2496
388.5757,49.3066,50.8989
388.7281,53.5779,58.2236
388.8805,54.9247,60.4145
389.0329,49.3413,50.4102
389.1853,51.0790,53.4498
389.3377,53.0278,57.6596
389.4901,51.9695,56.0013
389.6425,47.5734,48.5750
389.7949,50.0658,53.5459
389.9473,50.5620,54.3261
390.0997,49.5688,51.6257
390.2521,49.8777,51.8462
390.4045,52.1004,56.0678
390.5569,53.3677,57.7453
390.7093,49.1612,49.6750
390.8617,50.5194,51.9331
391.0141,54.0863,57.9761
391.1665,57.7783,65.7110
391.3189,53.6347,56.8811
391.4713,55.4972,61.0596
391.6237,53.8110,57.9699
391.7761,50.4706,52.1005
391.9285,50.9161,53.6078
392.0809,50.0629,52.4084
392.2333,50.0556,51.3954
392.3857,49.6285,51.5889
392.5381,49.9024,52.1149
392.6905,53.7635,59.4696
392.8429,55.4354,63.1009
392.9953,45.2168,44.5262
393.1477,52.0071,56.1155
393.3001,54.8447,62.6523
393.4525,52.2295,55.8407
393.6049,51.7456,54.5747
393.7573,54.7408,60.9361
393.9097,49.7042,51.5674
394.0621,48.8566,51.0234
394.2145,58.3380,69.2197
394.3669,48.9692,51.1068
394.5193,52.4722,57.1004
394.6717,51.2075,54.6298
394.8241,52.4061,56.0191
394.9765,51.0649,52.6972
395.1289,50.7916,51.8379
395.2813,52.3147,54.6734
395.4337,56.5074,62.4552
395.5861,53.2081,54.9220
395.7385,55.3289,59.3879
395.8909,56.2426,61.8696
396.0433,52.2648,54.5740
396.1957,52.8993,55.0991
396.3481,57.2212,63.7994
396.5005,59.4182,66.7571
396.6529,52.0980,51.6694
396.8053,52.4655,52.0076
396.9577,55.5435,57.9383
397.1101,51.4205,50.4129
397.2625,48.3364,46.6342
397.4149,57.5013,63.4732
397.5673,45.1124,42.6444
397.7197,44.8583,42.7957
397.8721,55.2475,60.5939
398.0245,49.6309,50.1044
398.1769,52.0026,53.9976
398.3293,53.1425,55.8940
398.4817,52.4920,55.0326
398.6341,53.7334,58.0256
398.7865,50.1794,51.8284
398.9389,51.5065,54.4926
399.0913,52.4702,55.8182
399.2437,53.6321,57.8863
399.3961,49.8066,51.6721
399.5485,52.9853,57.5029
399.7009,47.4485,48.3485
399.8533,53.8327,59.3815
400.0057,47.7789,48.4467
400.1581,53.4754,58.6180
400.3105,49.0354,50.7295
400.4629,49.4569,50.4476
400.6153,50.2104,51.9057
400.7677,56.7629,64.5179
400.9201,51.6503,54.1947
401.0725,52.3437,55.6443
401.2249,48.8518,50.4443
401.3773,41.4382,38.8705
401.5297,47.9197,48.9008
401.6821,50.2921,53.4916
401.8345,52.9180,57.5369
401.9869,46.8228,46.3760
402.1393,51.6076,53.4739
402.2917,53.3065,56.1543
402.4441,46.4613,44.7215
402.5965,53.6149,56.8298
402.7489,47.5319,46.9859
402.9013,50.8236,53.3985
403.0537,46.7877,47.2316
403.2061,45.4458,45.9297
403.3585,49.4072,52.0490
403.5109,50.9376,54.8698
403.6633,56.6908,65.2705
403.8157,49.7993,51.8431
403.9681,50.5289,52.1683
404.1205,52.9937,56.4963
404.2729,52.1848,54.4342
404.4253,50.7568,51.2406
404.5777,53.9504,56.2549
404.7301,60.4091,66.9667
404.8825,53.0862,51.1048
405.0349,67.5046,75.0977
405.1873,64.5149,65.1685
405.3397,69.5241,71.6890
405.4921,58.9274,50.4196
405.6445,67.9257,63.6403
405.7969,73.8422,76.8470
405.9493,68.9817,66.7329
406.1017,72.1667,76.0438
406.2541,73.1111,77.6071
406.4065,67.6597,64.2959
406.5589,68.6173,65.4171
406.7113,73.9725,73.7078
406.8637,76.7745,75.7128
407.0161,75.4049,73.3577
407.1685,75.2513,74.8076
407.3209,73.1076,71.1150
407.4733,79.7159,88.4859
407.6257,72.5290,74.0375
407.7781,69.4067,69.8927
407.9305,69.9082,72.8809
408.0829,62.9887,60.8911
408.2353,62.2557,63.2575
408.3877,58.3228,59.0338
408.5401,59.6109,64.2834
408.6925,51.8922,52.7397
408.8449,53.3512,57.2774
408.9973,46.5426,46.0221
409.1497,52.4572,56.6621
409.3021,53.5213,58.6133
409.4545,47.2926,47.6287
409.6069,54.7027,60.9051
409.7593,50.5991,53.3238
409.9117,54.0006,59.2409
410.0641,51.8477,55.3769
410.2165,55.1838,60.6497
410.3689,56.1906,61.7003
410.5213,55.4329,59.1466
410.6737,52.4975,53.1475
410.8261,56.3651,58.9171
410.9785,57.1994,60.8108
411.1309,53.4021,54.0910
411.2833,51.0366,50.3745
411.4357,53.4347,53.2886
411.5881,57.7806,61.0040
411.7405,64.9137,77.8470
411.8929,55.4353,57.5490
412.0453,53.5480,54.2415
412.1977,50.4046,49.6950
412.3501,49.5413,48.4256
412.5025,51.7541,52.2085
412.6549,55.4062,58.5970
412.8073,52.5391,52.5200
412.9597,55.6720,57.9155
413.1121,54.5481,56.2782
413.2645,56.4173,58.4823
413.4169,57.2908,59.6184
413.5693,56.2820,56.4575
413.7217,54.7962,52.8458
413.8741,60.2198,62.7841
414.0265,57.3070,56.5233
414.1789,56.1875,53.8607
414.3313,53.8715,51.2495
414.4837,59.6031,62.1524
414.6361,55.0392,54.7352
414.7885,51.6592,50.0004
414.9409,50.0097,47.1996
415.0933,56.9531,58.7454
415.2457,54.3782,54.9271
415.3981,54.2556,54.7360
415.5505,51.9846,51.5618
415.7029,55.9183,58.2001
415.8553,54.7645,55.1151
416.0077,54.5493,53.5039
416.1601,70.6853,88.3174
416.3125,59.1410,60.6850
416.4649,56.1089,54.8467
416.6173,56.2768,56.6211
416.7697,58.8007,63.6531
416.9221,54.7943,58.6647
417.0745,51.7969,54.0745
417.2269,49.1669,50.7901
417.3793,54.0284,59.5465
417.5317,50.1581,52.4625
417.6841,53.9320,58.5775
417.8365,49.7268,50.7432
417.9889,49.3416,49.0948
418.1413,53.0547,55.5290
418.2937,55.2617,58.1436
418.4461,47.7097,45.1143
418.5985,59.5451,65.1276
418.7509,58.9068,62.4908
418.9033,59.3606,64.1235
419.0557,63.6542,74.1619
419.2081,64.6878,77.2569
419.3605,49.4526,48.4107
419.5129,60.4888,70.7644
419.6653,55.7404,60.0006
419.8177,52.5041,54.1516
419.9701,56.8002,61.3182
420.1225,54.4869,55.9681
420.2749,59.5008,65.7528
420.4273,46.7076,43.4991
420.5797,51.9029,50.8254
420.7321,59.3553,65.5734
420.8845,53.1197,54.7949
421.0369,53.6289,56.1471
421.1893,56.8571,63.5394
421.3417,54.1452,58.5542
421.4941,49.8732,51.0848
421.6465,51.9781,55.1170
