#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,1.0223
#BOTTOM:,748.8494
DEPTH_LSF,RHON
m,g/cm3
422.2561,1.886872
422.4085,1.903627
422.5609,1.899072
422.7133,1.911788
422.8657,1.908754
423.0181,1.91557
423.1705,1.896797
423.3229,1.903324
423.4753,1.911489
423.6277,1.922718
423.7801,1.933687
423.9325,1.926199
424.0849,1.917851
424.2373,1.9079
424.3897,1.884
424.5421,1.880454
424.6945,1.87903
424.8469,1.891767
424.9993,1.894989
425.1517,1.90719
425.3041,1.907999
425.4565,1.933708
425.6089,1.932723
425.7613,1.934081
425.9137,1.92603
426.0661,1.920365
426.2185,1.908913
426.3709,1.889737
426.5233,1.863606
426.6757,1.850011
426.8281,1.821146
426.9805,1.780766
427.1329,1.770165
427.2853,1.74358
427.4377,1.746574
427.5901,1.772557
427.7425,1.775543
427.8949,1.784052
428.0473,1.795273
428.1997,1.806919
428.3521,1.824043
428.5045,1.844406
428.6569,1.834004
428.8093,1.814815
428.9617,1.791686
429.1141,1.776808
429.2665,1.773477
429.4189,1.771219
429.5713,1.783706
429.7237,1.81456
429.8761,1.838483
430.0285,1.859405
430.1809,1.852743
430.3333,1.846819
430.4857,1.841863
430.6381,1.797378
430.7905,1.719159
430.9429,1.655131
431.0953,1.588078
431.2477,1.520709
431.4001,1.522159
431.5525,1.540931
431.7049,1.533584
431.8573,1.531158
432.0097,1.577662
432.1621,1.681187
432.3145,1.712806
432.4669,1.774302
432.6193,1.822211
432.7717,1.826409
432.9241,1.792173
433.0765,1.767851
433.2289,1.742651
433.3813,1.715309
433.5337,1.692085
433.6861,1.682989
433.8385,1.718189
433.9909,1.715372
434.1433,1.7277
434.2957,1.69528
434.4481,1.679009
434.6005,1.642976
434.7529,1.603848
434.9053,1.555178
435.0577,1.515032
435.2101,1.464508
435.3625,1.423589
435.5149,1.431081
435.6673,1.471202
435.8197,1.549362
435.9721,1.654108
436.1245,1.75034
436.2769,1.840083
436.4293,1.871706
436.5817,1.872984
436.7341,1.86384
436.8865,1.858659
437.0389,1.87291
437.1913,1.877658
437.3437,1.869203
437.4961,1.892749
437.6485,1.882257
437.8009,1.869534
437.9533,1.852437
438.1057,1.832825
438.2581,1.811353
438.4105,1.836757
438.5629,1.803536
438.7153,1.774712
438.8677,1.771728
439.0201,1.774234
439.1725,1.746127
439.3249,1.782998
439.4773,1.828152
439.6297,1.839899
439.7821,1.833871
439.9345,1.789399
440.0869,1.754313
440.2393,1.7059
440.3917,1.685748
440.5441,1.686565
440.6965,1.678751
440.8489,1.675753
441.0013,1.668648
441.1537,1.637556
441.3061,1.611104
441.4585,1.589075
441.6109,1.579454
441.7633,1.622737
441.9157,1.679011
442.0681,1.718256
442.2205,1.75747
442.3729,1.815546
442.5253,1.833093
442.6777,1.843375
442.8301,1.836427
442.9825,1.844969
443.1349,1.841113
443.2873,1.835466
443.4397,1.829788
443.5921,1.853921
443.7445,1.832091
443.8969,1.855929
444.0493,1.870921
444.2017,1.863198
444.3541,1.825428
444.5065,1.799912
444.6589,1.769163
444.8113,1.772536
444.9637,1.814683
445.1161,1.85568
445.2685,1.876514
445.4209,1.910876
445.5733,1.922781
445.7257,1.907951
445.8781,1.895457
446.0305,1.846932
446.1829,1.776437
446.3353,1.717407
446.4877,1.681069
446.6401,1.654931
446.7925,1.637449
446.9449,1.662015
447.0973,1.689812
447.2497,1.688906
447.4021,1.7003
447.5545,1.71804
447.7069,1.711527
447.8593,1.694129
448.0117,1.701716
448.1641,1.724957
448.3165,1.751011
448.4689,1.766844
448.6213,1.772424
448.7737,1.776672
448.9261,1.773479
449.0785,1.749002
449.2309,1.743934
449.3833,1.753635
449.5357,1.750983
449.6881,1.789864
449.8405,1.815027
449.9929,1.82108
450.1453,1.828896
450.2977,1.836765
450.4501,1.820778
450.6025,1.81473
450.7549,1.812619
450.9073,1.816781
451.0597,1.810456
451.2121,1.775025
451.3645,1.738366
451.5169,1.700318
451.6693,1.659685
451.8217,1.643842
451.9741,1.641636
452.1265,1.674189
452.2789,1.705415
452.4313,1.727846
452.5837,1.712964
452.7361,1.655053
452.8885,1.6125
453.0409,1.580969
453.1933,1.53898
453.3457,1.538683
453.4981,1.48905
453.6505,1.453534
453.8029,1.41837
453.9553,1.373758
454.1077,1.335278
454.2601,1.318403
454.4125,1.279277
454.5649,1.277124
454.7173,1.290072
454.8697,1.32136
455.0221,1.407638
455.1745,1.511629
455.3269,1.586006
455.4793,1.638369
455.6317,1.644682
455.7841,1.602858
455.9365,1.539669
456.0889,1.463326
456.2413,1.417274
456.3937,1.437458
456.5461,1.484115
456.6985,1.523484
456.8509,1.571343
457.0033,1.614328
457.1557,1.657928
457.3081,1.690623
457.4605,1.723588
457.6129,1.760244
457.7653,1.805132
457.9177,1.811483
458.0701,1.804416
458.2225,1.800521
458.3749,1.800819
458.5273,1.781569
458.6797,1.777195
458.8321,1.784892
458.9845,1.812066
459.1369,1.831471
459.2893,1.853029
459.4417,1.846452
459.5941,1.820862
459.7465,1.791724
459.8989,1.782645
460.0513,1.76539
460.2037,1.77756
460.3561,1.791833
460.5085,1.799758
460.6609,1.81245
460.8133,1.824229
460.9657,1.809804
461.1181,1.825732
461.2705,1.840802
461.4229,1.827152
461.5753,1.822251
461.7277,1.786028
461.8801,1.774165
462.0325,1.766377
462.1849,1.775479
462.3373,1.790647
462.4897,1.816178
462.6421,1.829772
462.7945,1.847755
462.9469,1.834836
463.0993,1.789703
463.2517,1.771434
463.4041,1.764608
463.5565,1.735334
463.7089,1.709793
463.8613,1.726709
464.0137,1.723915
464.1661,1.757297
464.3185,1.80033
464.4709,1.819903
464.6233,1.853951
464.7757,1.890934
464.9281,1.908205
465.0805,1.908775
465.2329,1.894835
465.3853,1.851193
465.5377,1.821987
465.6901,1.825379
465.8425,1.816333
465.9949,1.80349
466.1473,1.81139
466.2997,1.797791
466.4521,1.782691
466.6045,1.779618
466.7569,1.766921
466.9093,1.760758
467.0617,1.768438
467.2141,1.798272
467.3665,1.798052
467.5189,1.791005
467.6713,1.789239
467.8237,1.790381
467.9761,1.76879
468.1285,1.777805
468.2809,1.794841
468.4333,1.81258
468.5857,1.829437
468.7381,1.831215
468.8905,1.829367
469.0429,1.806229
469.1953,1.806374
469.3477,1.811217
469.5001,1.828389
469.6525,1.845696
469.8049,1.85938
469.9573,1.862854
470.1097,1.880038
470.2621,1.874951
470.4145,1.88134
470.5669,1.885321
470.7193,1.862275
470.8717,1.842974
471.0241,1.819261
471.1765,1.783804
471.3289,1.766422
471.4813,1.778516
471.6337,1.798198
471.7861,1.836238
471.9385,1.860735
472.0909,1.858512
472.2433,1.865878
472.3957,1.874673
472.5481,1.867931
472.7005,1.878319
472.8529,1.869525
473.0053,1.872369
473.1577,1.870634
473.3101,1.89104
473.4625,1.897629
473.6149,1.90058
473.7673,1.909675
473.9197,1.93192
474.0721,1.940151
474.2245,1.938856
474.3769,1.946705
474.5293,1.960689
474.6817,1.961788
474.8341,1.95271
474.9865,1.939661
475.1389,1.91842
475.2913,1.905531
475.4437,1.890807
475.5961,1.856106
475.7485,1.837869
475.9009,1.814824
476.0533,1.805111
476.2057,1.815256
476.3581,1.854117
476.5105,1.895427
476.6629,1.90562
476.8153,1.911967
476.9677,1.917551
477.1201,1.899601
477.2725,1.877864
477.4249,1.874035
477.5773,1.879351
477.7297,1.875841
477.8821,1.862435
478.0345,1.841272
478.1869,1.821039
478.3393,1.814493
478.4917,1.814657
478.6441,1.823768
478.7965,1.825325
478.9489,1.839108
479.1013,1.837274
479.2537,1.831248
479.4061,1.831125
479.5585,1.81919
479.7109,1.766556
479.8633,1.726013
480.0157,1.6805
480.1681,1.629137
480.3205,1.650128
480.4729,1.670281
480.6253,1.698619
480.7777,1.747092
480.9301,1.784137
481.0825,1.817065
481.2349,1.822479
481.3873,1.807938
481.5397,1.810798
481.6921,1.78832
481.8445,1.775773
481.9969,1.735512
482.1493,1.702515
482.3017,1.675873
482.4541,1.630344
482.6065,1.553594
482.7589,1.525864
482.9113,1.484359
483.0637,1.461291
483.2161,1.412535
483.3685,1.364697
483.5209,1.389218
483.6733,1.431376
483.8257,1.471406
483.9781,1.587378
484.1305,1.71445
484.2829,1.789851
484.4353,1.802504
484.5877,1.796504
484.7401,1.738098
484.8925,1.685379
485.0449,1.642755
485.1973,1.65715
485.3497,1.635113
485.5021,1.60236
485.6545,1.582836
485.8069,1.61615
485.9593,1.626415
486.1117,1.635936
486.2641,1.664862
486.4165,1.689296
486.5689,1.668786
486.7213,1.697209
486.8737,1.795033
487.0261,1.891223
487.1785,1.853541
487.3309,1.898757
487.4833,1.898152
487.6357,-999.25
487.7881,-999.25
487.9405,-999.25
488.0929,-999.25
488.2453,-999.25
488.3977,-999.25
488.5501,-999.25
488.7025,-999.25
488.8549,-999.25
489.0073,-999.25
489.1597,-999.25
489.3121,-999.25
489.4645,-999.25
489.6169,-999.25
489.7693,-999.25
489.9217,-999.25
490.0741,-999.25
490.2265,-999.25
490.3789,-999.25
490.5313,-999.25
490.6837,-999.25
490.8361,-999.25
490.9885,-999.25
491.1409,-999.25
491.2933,-999.25
491.4457,-999.25
491.5981,-999.25
491.7505,-999.25
491.9029,-999.25
492.0553,-999.25
492.2077,-999.25
492.3601,-999.25
492.5125,-999.25
492.6649,-999.25
492.8173,-999.25
492.9697,-999.25
493.1221,-999.25
493.2745,1.720888
493.4269,1.797567
493.5793,1.769933
493.7317,1.782401
493.8841,1.811502
494.0365,1.776012
494.1889,1.715565
494.3413,1.675909
494.4937,1.630158
494.6461,1.587847
494.7985,1.544224
494.9509,1.504508
495.1033,1.474444
495.2557,1.4998
495.4081,1.532149
495.5605,1.579995
495.7129,1.565162
495.8653,1.560332
496.0177,1.523193
496.1701,1.530064
496.3225,1.526185
496.4749,1.554107
496.6273,1.585907
496.7797,1.672294
496.9321,1.714206
497.0845,1.747155
497.2369,1.754211
497.3893,1.751497
497.5417,1.754752
497.6941,1.76284
497.8465,1.771467
497.9989,1.795053
498.1513,1.81698
498.3037,1.843181
498.4561,1.837942
498.6085,1.822106
498.7609,1.799509
498.9133,1.699904
499.0657,1.656084
499.2181,1.598799
499.3705,1.56484
499.5229,1.54593
499.6753,1.544271
499.8277,1.534685
499.9801,1.55241
500.1325,1.52586
500.2849,1.516198
500.4373,1.502477
500.5897,1.50685
500.7421,1.502712
500.8945,1.549326
501.0469,1.627414
501.1993,1.644371
501.3517,1.656869
501.5041,1.602936
501.6565,1.559349
501.8089,1.505221
501.9613,1.502113
502.1137,1.481703
502.2661,1.521397
502.4185,1.527729
502.5709,1.565218
502.7233,1.578046
502.8757,1.535629
503.0281,1.504666
503.1805,1.436947
503.3329,1.349685
503.4853,1.261424
503.6377,1.259934
503.7901,1.219912
503.9425,1.221207
504.0949,1.248616
504.2473,1.286978
504.3997,1.305186
504.5521,1.362734
504.7045,1.390129
504.8569,1.436128
505.0093,1.458706
505.1617,1.452166
505.3141,1.395041
505.4665,1.347092
505.6189,1.268078
505.7713,1.276859
505.9237,1.278166
506.0761,1.33381
506.2285,1.38678
506.3809,1.415806
506.5333,1.41274
506.6857,1.422873
506.8381,1.405841
506.9905,1.424599
507.1429,1.462928
507.2953,1.511417
507.4477,1.522931
507.6001,1.520295
507.7525,1.507154
507.9049,1.490002
508.0573,1.46962
508.2097,1.488772
508.3621,1.483894
508.5145,1.495176
508.6669,1.507941
508.8193,1.514174
508.9717,1.520803
509.1241,1.542229
509.2765,1.582546
509.4289,1.595453
509.5813,1.62994
509.7337,1.644402
509.8861,1.665494
510.0385,1.646023
510.1909,1.601158
510.3433,1.523838
510.4957,1.425526
510.6481,1.343466
510.8005,1.267723
510.9529,1.267044
511.1053,1.301108
511.2577,1.373104
511.4101,1.416422
511.5625,1.484755
511.7149,1.542974
511.8673,1.556912
512.0197,1.540438
512.1721,1.521267
512.3245,1.492006
512.4769,1.457238
512.6293,1.442467
512.7817,1.504127
512.9341,1.585695
513.0865,1.649311
513.2389,1.695295
513.3913,1.732366
513.5437,1.759026
513.6961,1.777581
513.8485,1.796355
514.0009,1.774409
514.1533,1.760602
514.3057,1.764704
514.4581,1.75398
514.6105,1.766378
514.7629,1.765917
514.9153,1.774521
515.0677,1.800522
515.2201,1.831782
515.3725,1.820332
515.5249,1.836467
515.6773,1.843489
515.8297,1.86561
515.9821,1.879535
516.1345,1.877734
516.2869,1.880637
516.4393,1.889202
516.5917,1.891555
516.7441,1.873037
516.8965,1.869988
517.0489,1.872001
517.2013,1.877522
517.3537,1.871754
517.5061,1.87291
517.6585,1.854493
517.8109,1.851009
517.9633,1.852979
518.1157,1.847385
518.2681,1.850127
518.4205,1.854096
518.5729,1.857419
518.7253,1.852606
518.8777,1.851466
519.0301,1.852312
519.1825,1.84681
519.3349,1.838731
519.4873,1.841335
519.6397,1.848046
519.7921,1.856784
519.9445,1.855626
520.0969,1.853827
520.2493,1.834686
520.4017,1.826727
520.5541,1.824297
520.7065,1.811006
520.8589,1.804197
521.0113,1.8053
521.1637,1.799907
521.3161,1.777166
521.4685,1.728481
521.6209,1.666609
521.7733,1.616881
521.9257,1.564741
522.0781,1.543266
522.2305,1.522568
522.3829,1.522992
522.5353,1.533405
522.6877,1.557833
522.8401,1.576864
522.9925,1.623884
523.1449,1.668576
523.2973,1.713172
523.4497,1.758598
523.6021,1.783916
523.7545,1.800168
523.9069,1.816989
524.0593,1.813022
524.2117,1.807663
524.3641,1.81703
524.5165,1.831017
524.6689,1.839811
524.8213,1.837874
524.9737,1.831769
525.1261,1.867148
525.2785,1.881953
525.4309,1.887949
525.5833,1.875357
525.7357,1.859362
525.8881,1.840133
526.0405,1.818868
526.1929,1.781307
526.3453,1.776079
526.4977,1.757865
526.6501,1.76372
526.8025,1.768153
526.9549,1.780418
527.1073,1.773427
527.2597,1.769727
527.4121,1.765669
527.5645,1.771531
527.7169,1.778917
527.8693,1.783878
528.0217,1.807841
528.1741,1.8338
528.3265,1.868116
528.4789,1.866695
528.6313,1.85878
528.7837,1.842309
528.9361,1.848069
529.0885,1.845582
529.2409,1.848828
529.3933,1.839574
529.5457,1.846311
529.6981,1.845508
529.8505,1.840363
530.0029,1.841492
530.1553,1.857134
530.3077,1.848271
530.4601,1.850827
530.6125,1.837046
530.7649,1.840459
530.9173,1.818496
531.0697,1.765958
531.2221,1.728425
531.3745,1.727236
531.5269,1.702719
531.6793,1.665755
531.8317,1.624838
531.9841,1.597869
532.1365,1.544875
532.2889,1.50542
532.4413,1.451728
532.5937,1.409471
532.7461,1.36677
532.8985,1.314303
533.0509,1.266983
533.2033,1.273832
533.3557,1.255623
533.5081,1.280912
533.6605,1.343825
533.8129,1.413274
533.9653,1.493572
534.1177,1.608995
534.2701,1.689547
534.4225,1.784412
534.5749,1.83819
534.7273,1.860125
534.8797,1.882185
535.0321,1.886143
535.1845,1.881492
535.3369,1.902592
535.4893,1.904365
535.6417,1.90534
535.7941,1.888344
535.9465,1.888643
536.0989,1.878891
536.2513,1.876171
536.4037,1.871022
536.5561,1.861447
536.7085,1.826362
536.8609,1.812854
537.0133,1.829603
537.1657,1.834199
537.3181,1.861767
537.4705,1.895872
537.6229,1.926445
537.7753,1.937979
537.9277,1.930807
538.0801,1.881195
538.2325,1.858508
538.3849,1.830109
538.5373,1.810892
538.6897,1.79571
538.8421,1.795255
538.9945,1.792551
539.1469,1.82315
539.2993,1.837326
539.4517,1.855997
539.6041,1.867706
539.7565,1.89112
539.9089,1.885014
540.0613,1.889693
540.2137,1.899954
540.3661,1.899739
540.5185,1.891564
540.6709,1.877854
540.8233,1.878421
540.9757,1.872764
541.1281,1.852547
541.2805,1.831951
541.4329,1.83415
541.5853,1.829487
541.7377,1.839578
541.8901,1.847215
542.0425,1.848313
542.1949,1.840443
542.3473,1.825205
542.4997,1.803942
542.6521,1.788616
542.8045,1.755284
542.9569,1.749121
543.1093,1.742175
543.2617,1.76091
543.4141,1.781754
543.5665,1.796024
543.7189,1.814462
543.8713,1.835485
544.0237,1.825198
544.1761,1.82898
544.3285,1.811424
544.4809,1.784434
544.6333,1.757932
544.7857,1.730951
544.9381,1.69669
545.0905,1.737684
545.2429,1.747543
545.3953,1.78025
545.5477,1.795567
545.7001,1.830138
545.8525,1.836924
546.0049,1.847234
546.1573,1.83637
546.3097,1.843843
546.4621,1.843069
546.6145,1.8574
546.7669,1.86056
546.9193,1.864691
547.0717,1.863122
547.2241,1.837946
547.3765,1.808979
547.5289,1.767646
547.6813,1.729424
547.8337,1.716215
547.9861,1.707544
548.1385,1.726228
548.2909,1.773955
548.4433,1.809903
548.5957,1.81832
548.7481,1.801474
548.9005,1.744293
549.0529,1.649444
549.2053,1.521256
549.3577,1.400828
549.5101,1.339029
549.6625,1.376961
549.8149,1.489509
549.9673,1.586359
550.1197,1.649167
550.2721,1.701988
550.4245,1.750769
550.5769,1.744123
550.7293,1.711505
550.8817,1.660784
551.0341,1.591102
551.1865,1.514336
551.3389,1.560256
551.4913,1.558683
551.6437,1.569517
551.7961,1.613399
551.9485,1.655612
552.1009,1.633227
552.2533,1.565236
552.4057,1.487205
552.5581,1.395351
552.7105,1.323149
552.8629,1.313197
553.0153,1.345152
553.1677,1.365073
553.3201,1.439199
553.4725,1.53247
553.6249,1.59781
553.7773,1.668069
553.9297,1.734003
554.0821,1.721522
554.2345,1.684381
554.3869,1.606597
554.5393,1.647242
554.6917,1.673793
554.8441,1.71107
554.9965,1.751882
555.1489,1.835344
555.3013,1.857229
555.4537,1.901461
555.6061,1.910128
555.7585,1.916634
555.9109,1.918396
556.0633,1.906552
556.2157,1.894626
556.3681,1.881552
556.5205,1.839157
556.6729,1.802531
556.8253,1.769091
556.9777,1.755741
557.1301,1.733869
557.2825,1.705857
557.4349,1.70916
557.5873,1.716082
557.7397,1.682504
557.8921,1.680977
558.0445,1.661917
558.1969,1.670008
558.3493,1.710776
558.5017,1.750636
558.6541,1.799331
558.8065,1.869213
558.9589,1.892951
559.1113,1.906407
559.2637,1.907369
559.4161,1.878895
559.5685,1.887127
559.7209,1.877611
559.8733,1.86867
560.0257,1.855081
560.1781,1.865934
560.3305,1.869466
560.4829,1.883999
560.6353,1.880017
560.7877,1.884174
560.9401,1.868674
561.0925,1.881505
561.2449,1.882067
561.3973,1.875089
561.5497,1.882312
561.7021,1.87995
561.8545,1.878299
562.0069,1.878951
562.1593,1.870435
562.3117,1.879402
562.4641,1.884885
562.6165,1.88418
562.7689,1.890269
562.9213,1.888826
563.0737,1.879447
563.2261,1.872622
563.3785,1.871119
563.5309,1.870854
563.6833,1.873348
563.8357,1.870866
563.9881,1.855046
564.1405,1.836283
564.2929,1.814819
564.4453,1.760236
564.5977,1.725358
564.7501,1.673906
564.9025,1.652471
565.0549,1.659204
565.2073,1.691489
565.3597,1.712656
565.5121,1.762782
565.6645,1.81169
565.8169,1.844342
565.9693,1.832874
566.1217,1.789055
566.2741,1.750703
566.4265,1.763447
566.5789,1.75629
566.7313,1.755492
566.8837,1.776524
567.0361,1.817143
567.1885,1.831105
567.3409,1.850008
567.4933,1.844224
567.6457,1.831406
567.7981,1.804246
567.9505,1.777921
568.1029,1.754955
568.2553,1.742021
568.4077,1.730233
568.5601,1.757173
568.7125,1.797028
568.8649,1.836848
569.0173,1.86731
569.1697,1.876112
569.3221,1.873318
569.4745,1.871502
569.6269,1.870579
569.7793,1.878252
569.9317,1.866257
570.0841,1.86647
570.2365,1.862761
570.3889,1.85864
570.5413,1.843875
570.6937,1.837543
570.8461,1.822085
570.9985,1.795395
571.1509,1.777992
571.3033,1.762242
571.4557,1.772867
571.6081,1.780565
571.7605,1.813269
571.9129,1.831757
572.0653,1.864502
572.2177,1.876419
572.3701,1.902974
572.5225,1.911903
572.6749,1.92328
572.8273,1.922643
572.9797,1.918486
573.1321,1.89827
573.2845,1.890913
573.4369,1.889488
573.5893,1.897114
573.7417,1.892778
573.8941,1.889518
574.0465,1.888955
574.1989,1.892839
574.3513,1.885183
574.5037,1.882609
574.6561,1.870156
574.8085,1.869701
574.9609,1.868151
575.1133,1.868417
575.2657,1.877294
575.4181,1.894607
575.5705,1.883618
575.7229,1.870095
575.8753,1.871152
576.0277,1.863369
576.1801,1.863942
576.3325,1.862304
576.4849,1.862889
576.6373,1.869661
576.7897,1.884988
576.9421,1.896898
577.0945,1.905967
577.2469,1.895689
577.3993,1.890847
577.5517,1.886581
577.7041,1.876934
577.8565,1.882123
578.0089,1.877308
578.1613,1.869263
578.3137,1.867747
578.4661,1.863064
578.6185,1.864224
578.7709,1.864114
578.9233,1.857656
579.0757,1.850401
579.2281,1.856618
579.3805,1.85596
579.5329,1.852405
579.6853,1.850291
579.8377,1.848344
579.9901,1.840394
580.1425,1.843819
580.2949,1.840491
580.4473,1.845893
580.5997,1.863748
580.7521,1.870807
580.9045,1.879084
581.0569,1.883014
581.2093,1.880697
581.3617,1.879892
581.5141,1.889115
581.6665,1.8862
581.8189,1.866824
581.9713,1.848558
582.1237,1.846239
582.2761,1.841061
582.4285,1.839309
582.5809,1.853731
582.7333,1.849825
582.8857,1.85512
583.0381,1.858356
583.1905,1.838694
583.3429,1.817369
583.4953,1.783774
583.6477,1.72918
583.8001,1.715288
583.9525,1.708115
584.1049,1.688694
584.2573,1.695552
584.4097,1.741778
584.5621,1.766988
584.7145,1.774057
584.8669,1.791457
585.0193,1.818313
585.1717,1.82378
585.3241,1.823946
585.4765,1.811863
585.6289,1.79574
585.7813,1.755138
585.9337,1.698513
586.0861,1.666005
586.2385,1.658487
586.3909,1.668735
586.5433,1.718228
586.6957,1.7873
586.8481,1.851719
587.0005,1.899158
587.1529,1.912486
587.3053,1.897068
587.4577,1.887174
587.6101,1.858045
587.7625,1.841101
587.9149,1.834854
588.0673,1.856135
588.2197,1.88545
588.3721,1.937026
588.5245,1.944357
588.6769,1.972438
588.8293,1.962353
588.9817,1.954978
589.1341,1.958102
589.2865,1.970008
589.4389,1.965488
589.5913,1.958838
589.7437,1.939022
589.8961,1.954526
590.0485,1.939161
590.2009,1.875337
590.3533,1.825419
590.5057,1.772538
590.6581,1.74348
590.8105,1.748242
590.9629,1.766789
591.1153,1.803059
591.2677,1.858483
591.4201,1.887063
591.5725,1.887358
591.7249,1.888881
591.8773,1.894677
592.0297,1.886092
592.1821,1.882313
592.3345,1.874738
592.4869,1.868734
592.6393,1.882491
592.7917,1.883699
592.9441,1.89147
593.0965,1.908601
593.2489,1.914782
593.4013,1.907514
593.5537,1.911058
593.7061,1.893367
593.8585,1.897142
594.0109,1.883371
594.1633,1.863194
594.3157,1.855884
594.4681,1.864851
594.6205,1.853238
594.7729,1.860084
594.9253,1.867688
595.0777,1.851175
595.2301,1.799601
595.3825,1.752259
595.5349,1.69558
595.6873,1.65206
595.8397,1.631939
595.9921,1.643731
596.1445,1.646271
596.2969,1.68967
596.4493,1.720118
596.6017,1.758927
596.7541,1.75243
596.9065,1.695706
597.0589,1.601168
597.2113,1.572468
597.3637,1.549663
597.5161,1.545528
597.6685,1.549133
597.8209,1.611146
597.9733,1.614898
598.1257,1.60797
598.2781,1.637779
598.4305,1.698045
598.5829,1.697805
598.7353,1.668899
598.8877,1.653587
599.0401,1.651367
599.1925,1.67653
599.3449,1.727161
599.4973,1.767978
599.6497,1.777185
599.8021,1.772205
599.9545,1.726144
600.1069,1.671366
600.2593,1.574303
600.4117,1.512162
600.5641,1.493027
600.7165,1.499312
600.8689,1.512567
601.0213,1.565238
601.1737,1.597405
601.3261,1.637092
601.4785,1.655587
601.6309,1.660165
601.7833,1.695976
601.9357,1.726107
602.0881,1.774129
602.2405,1.837247
602.3929,1.875006
602.5453,1.898112
602.6977,1.926305
602.8501,1.911707
603.0025,1.90469
603.1549,1.8895
603.3073,1.876438
603.4597,1.871568
603.6121,1.877527
603.7645,1.875773
603.9169,1.88221
604.0693,1.870769
604.2217,1.871889
604.3741,1.883593
604.5265,1.887557
604.6789,1.909661
604.8313,1.918846
604.9837,1.923848
605.1361,1.932955
605.2885,1.939433
605.4409,1.934009
605.5933,1.928012
605.7457,1.904865
605.8981,1.878432
606.0505,1.877945
606.2029,1.882418
606.3553,1.88445
606.5077,1.900588
606.6601,1.914684
606.8125,1.921791
606.9649,1.939795
607.1173,1.944906
607.2697,1.937847
607.4221,1.932878
607.5745,1.92781
607.7269,1.938784
607.8793,1.933545
608.0317,1.919477
608.1841,1.90684
608.3365,1.90546
608.4889,1.908074
608.6413,1.905914
608.7937,1.890837
608.9461,1.899136
609.0985,1.904897
609.2509,1.902979
609.4033,1.903155
609.5557,1.91232
609.7081,1.905321
609.8605,1.919615
610.0129,1.92492
610.1653,1.928834
610.3177,1.922373
610.4701,1.905241
610.6225,1.904974
610.7749,1.900808
610.9273,1.885383
611.0797,1.883757
611.2321,1.877389
611.3845,1.876848
611.5369,1.898151
611.6893,1.887392
611.8417,1.901704
611.9941,1.914449
612.1465,1.919072
612.2989,1.903123
612.4513,1.899423
612.6037,1.889567
612.7561,1.882146
612.9085,1.876534
613.0609,1.856953
613.2133,1.865678
613.3657,1.856804
613.5181,1.840593
613.6705,1.854794
613.8229,1.875849
613.9753,1.894072
614.1277,1.935534
614.2801,1.950312
614.4325,1.964629
614.5849,1.984646
614.7373,1.976461
614.8897,1.978148
615.0421,1.953085
615.1945,1.927482
615.3469,1.913974
615.4993,1.900018
615.6517,1.897148
615.8041,1.921106
615.9565,1.940182
616.1089,1.957846
616.2613,1.965892
616.4137,1.978394
616.5661,1.984898
616.7185,1.987469
616.8709,1.970288
617.0233,1.968702
617.1757,1.967523
617.3281,1.972446
617.4805,1.973353
617.6329,1.969434
617.7853,1.963356
617.9377,1.974249
618.0901,1.960482
618.2425,1.949869
618.3949,1.947589
618.5473,1.920838
618.6997,1.892205
618.8521,1.890295
619.0045,1.869375
619.1569,1.869223
619.3093,1.882197
619.4617,1.900237
619.6141,1.926188
619.7665,1.945613
619.9189,1.948124
620.0713,1.965171
620.2237,1.95524
620.3761,1.948865
620.5285,1.941625
620.6809,1.929368
620.8333,1.929762
620.9857,1.929096
621.1381,1.937311
621.2905,1.958457
621.4429,1.96852
621.5953,1.97324
621.7477,1.966488
621.9001,1.961388
622.0525,1.963904
622.2049,1.958423
622.3573,1.94285
622.5097,1.936976
622.6621,1.937851
622.8145,1.936391
622.9669,1.917459
623.1193,1.922063
623.2717,1.91987
623.4241,1.927118
623.5765,1.943817
623.7289,1.94598
623.8813,1.95402
624.0337,1.980103
624.1861,1.986284
624.3385,1.989633
624.4909,1.977424
624.6433,1.974516
624.7957,1.9763
624.9481,1.982662
625.1005,1.980044
625.2529,1.965752
625.4053,1.965953
625.5577,1.958155
625.7101,1.949443
625.8625,1.935718
626.0149,1.936861
626.1673,1.938691
626.3197,1.948979
626.4721,1.952898
626.6245,1.974283
626.7769,1.974252
626.9293,1.977209
627.0817,1.984643
627.2341,1.984515
627.3865,1.987738
627.5389,1.99768
627.6913,1.981978
627.8437,1.97676
627.9961,1.96819
628.1485,1.963531
628.3009,1.962419
628.4533,1.964598
628.6057,1.951802
628.7581,1.945914
628.9105,1.938451
629.0629,1.934019
629.2153,1.932377
629.3677,1.929997
629.5201,1.933415
629.6725,1.935392
629.8249,1.936679
629.9773,1.936616
630.1297,1.938025
630.2821,1.942765
630.4345,1.944534
630.5869,1.949428
630.7393,1.951592
630.8917,1.95486
631.0441,1.950059
631.1965,-999.25
631.3489,-999.25
631.5013,-999.25
631.6537,-999.25
631.8061,-999.25
631.9585,-999.25
632.1109,-999.25
632.2633,-999.25
632.4157,-999.25
632.5681,-999.25
632.7205,-999.25
632.8729,-999.25
633.0253,-999.25
633.1777,-999.25
633.3301,-999.25
633.4825,-999.25
633.6349,-999.25
633.7873,-999.25
633.9397,-999.25
634.0921,-999.25
634.2445,-999.25
634.3969,-999.25
