#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,33.3504
#BOTTOM:,96.1393
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
58.9537,1.143244,1.045663,1.162126,1.171238,1.086894,1.191173,1.187799,1.104845,1.209827,1.196751,1.113532,1.220258,1.20503,1.131935,1.226424
59.1061,1.158345,1.07935,1.175112,1.186154,1.114977,1.204444,1.206649,1.139602,1.226252,1.218331,1.154802,1.238192,1.224245,1.168303,1.242116
59.2585,1.20917,1.162798,1.222433,1.2179,1.175003,1.230768,1.238328,1.211479,1.247141,1.250551,1.240425,1.253998,1.242738,1.236709,1.24469
59.4109,1.225116,1.188087,1.236592,1.24726,1.235374,1.251248,1.267115,1.271695,1.265459,1.275693,1.287273,1.27138,1.273617,1.289688,1.26774
59.5633,1.231199,1.203609,1.239908,1.250585,1.234667,1.256063,1.267826,1.265897,1.268534,1.275195,1.274729,1.275372,1.272197,1.259461,1.277078
59.7157,1.243233,1.211833,1.25392,1.260133,1.250417,1.263612,1.275966,1.282103,1.273654,1.279841,1.295511,1.273929,1.272095,1.294726,1.263978
59.8681,1.242856,1.207342,1.255013,1.261613,1.245231,1.267599,1.273434,1.27161,1.274122,1.275836,1.276606,1.275543,1.273347,1.269107,1.274955
60.0205,1.259671,1.217049,1.275912,1.294348,1.285308,1.298189,1.309754,1.321359,1.304668,1.311184,1.333357,1.301608,1.313912,1.348739,1.299053
60.1729,1.242829,1.172264,1.268765,1.269177,1.216322,1.290856,1.28497,1.247796,1.300977,1.294923,1.268681,1.306523,1.305385,1.287841,1.313392
60.3253,1.255333,1.18716,1.282125,1.302902,1.279523,1.313583,1.328293,1.332983,1.326023,1.340004,1.363336,1.328583,1.356413,1.405016,1.332229
60.4777,1.254109,1.226843,1.263884,1.269751,1.246653,1.278675,1.280045,1.26232,1.287187,1.286956,1.270451,1.293823,1.292467,1.273288,1.300715
60.6301,1.251306,1.206372,1.267735,1.25869,1.217301,1.274336,1.26596,1.232747,1.278799,1.278921,1.264403,1.284698,1.29608,1.306553,1.291766
60.7825,1.228853,1.192394,1.24039,1.23659,1.198237,1.249328,1.249279,1.217729,1.260386,1.266412,1.248002,1.273337,1.281231,1.274678,1.283828
60.9349,1.211917,1.148128,1.231088,1.248493,1.227979,1.255534,1.272705,1.273123,1.272549,1.287792,1.297883,1.283794,1.303126,1.332184,1.291189
61.0873,1.182924,1.132576,1.195129,1.217655,1.183399,1.227757,1.24212,1.220205,1.249401,1.259912,1.246234,1.26484,1.275769,1.271484,1.277413
61.2397,1.218783,1.186185,1.228433,1.232318,1.2054,1.240859,1.253247,1.233503,1.260191,1.275891,1.263432,1.280755,1.290869,1.28438,1.293566
61.3921,1.136203,0.9518997,1.175402,1.206953,1.112697,1.236082,1.251563,1.212077,1.265862,1.266888,1.234226,1.279562,1.282259,1.254268,1.29391
61.5445,1.098979,0.877854,1.132858,1.171086,1.011234,1.21482,1.218077,1.109236,1.255412,1.235528,1.137003,1.272417,1.251279,1.157813,1.289331
61.6969,1.123994,0.9238811,1.16295,1.20209,1.086288,1.238322,1.252603,1.187911,1.277442,1.273657,1.219794,1.296341,1.298723,1.264081,1.314626
61.8493,1.112382,0.9101763,1.147317,1.183661,1.04226,1.224625,1.229985,1.133994,1.264506,1.251161,1.168537,1.28392,1.273825,1.206297,1.303209
62.0017,1.049779,0.9883777,1.053237,1.167663,1.153194,1.170643,1.217239,1.216349,1.217488,1.235773,1.240906,1.234205,1.28325,1.333077,1.265263
62.1541,1.01888,0.7340837,1.02669,1.100046,0.8548644,1.139939,1.15622,0.9509733,1.211162,1.189439,1.004965,1.251386,1.216431,1.049773,1.281834
62.3065,1.04235,0.819643,1.055415,1.09954,0.8737285,1.134688,1.144173,0.9449618,1.191296,1.171224,0.9871227,1.224528,1.178439,0.9785117,1.242411
62.4589,1.052367,0.8184745,1.06996,1.094811,0.8385596,1.134697,1.138615,0.9079441,1.194204,1.173094,0.9687976,1.236301,1.180714,0.963469,1.255113
62.6113,1.082152,0.876836,1.106666,1.127206,0.9485171,1.161662,1.181773,1.04774,1.219454,1.222113,1.117437,1.258625,1.228332,1.119334,1.268296
62.7637,1.103922,0.9171469,1.132433,1.15489,1.029307,1.183023,1.200003,1.113447,1.225154,1.222936,1.139944,1.250704,1.231772,1.153021,1.259348
62.9161,1.147621,1.02113,1.174327,1.194121,1.112332,1.216756,1.228922,1.163589,1.250792,1.242682,1.178267,1.266029,1.245138,1.191885,1.264265
63.0685,1.173922,1.082825,1.19615,1.184276,1.086784,1.210224,1.19751,1.096072,1.227356,1.208226,1.10584,1.240677,1.2121,1.110429,1.245112
63.2209,1.197723,1.131707,1.2159,1.219519,1.172932,1.233727,1.234518,1.187104,1.25035,1.237535,1.183761,1.256041,1.233991,1.185749,1.250077
63.3733,1.221889,1.175998,1.236069,1.226549,1.191553,1.237447,1.242155,1.216454,1.250757,1.252625,1.230235,1.260512,1.248214,1.2228,1.257004
63.5257,1.234521,1.213447,1.241221,1.233006,1.209986,1.240287,1.23969,1.22182,1.245505,1.250887,1.237574,1.255455,1.258307,1.242491,1.263979
63.6781,1.24463,1.248523,1.243377,1.227737,1.228807,1.227421,1.231499,1.231322,1.231552,1.242173,1.230738,1.245902,1.243213,1.208735,1.255014
63.8305,1.212629,1.18945,1.219132,1.215435,1.185628,1.224041,1.227117,1.202027,1.234816,1.256093,1.239341,1.262042,1.291031,1.277781,1.296618
63.9829,1.186125,1.179513,1.187652,1.211458,1.210353,1.211755,1.224968,1.230622,1.223342,1.261695,1.282539,1.254576,1.328993,1.376643,1.307803
64.1353,1.087203,1.038117,1.092187,1.169466,1.14404,1.174853,1.203799,1.196893,1.205585,1.253038,1.271248,1.247062,1.360223,1.42676,1.327779
64.2877,0.8962179,0.7461564,0.8962161,1.026087,0.7964238,1.034228,1.088279,0.8380919,1.123545,1.149476,0.945383,1.200733,1.276738,1.177235,1.324548
64.4401,0.8068956,0.6410186,0.8068954,0.9766162,0.7219768,0.9766152,1.06086,0.7748647,1.088691,1.12751,0.9038391,1.174926,1.292535,1.248686,1.312435
64.5925,0.7931472,0.6040125,0.7931471,0.9253051,0.6314749,0.9253045,1.017442,0.6704651,1.027107,1.088294,0.7507649,1.14599,1.169002,0.8717782,1.29095
64.7449,0.7165968,0.4676844,0.7165964,0.8843209,0.5058904,0.8843208,1.013901,0.556735,1.026202,1.078865,0.6383529,1.167493,1.138732,0.7626309,1.299649
64.8973,0.6976675,0.4100161,0.6976642,0.9138871,0.5092376,0.9138865,1.041836,0.5954297,1.081385,1.110244,0.739124,1.207291,1.271257,1.127132,1.348273
65.0497,0.8388034,0.5550321,0.8387932,0.9747657,0.6002761,0.9747633,1.063681,0.6574339,1.118053,1.124137,0.749306,1.24724,1.186125,0.8757172,1.36304
65.2021,0.6854511,0.4286842,0.6854421,0.8920318,0.4551686,0.8920297,1.025786,0.5002596,1.05834,1.079659,0.6025568,1.195853,1.144925,0.7659606,1.34114
65.3545,0.777348,0.4724391,0.7773466,0.8949364,0.4973027,0.8949364,1.021981,0.6051539,1.038814,1.100444,0.7367156,1.180626,1.127559,0.7675836,1.243309
65.5069,0.7704275,0.4315359,0.7704251,0.8806882,0.4584412,0.8806876,1.010026,0.5589004,1.018551,1.085605,0.679503,1.167045,1.109787,0.7003495,1.236888
65.6593,0.9403696,0.6861835,0.9403688,0.9693646,0.6965957,0.9693653,1.056533,0.8167145,1.076356,1.136378,0.9465065,1.177293,1.136051,0.9371352,1.179594
65.8117,0.996764,0.8261405,0.9967628,1.010202,0.8266128,1.012535,1.094092,0.9353896,1.114638,1.17347,1.057046,1.203148,1.163855,1.038099,1.194151
65.9641,1.029925,0.9471144,1.032726,1.053816,0.9591893,1.059837,1.124079,1.015535,1.142049,1.178321,1.069353,1.206715,1.172175,1.062047,1.199645
66.1165,1.121549,1.108127,1.12344,1.128681,1.108582,1.13173,1.175573,1.133556,1.185118,1.212416,1.149765,1.231264,1.207671,1.134058,1.229611
66.2689,1.176893,1.188939,1.174348,1.182283,1.192057,1.180135,1.203428,1.188317,1.207381,1.217899,1.178413,1.229671,1.214685,1.168591,1.228323
66.4213,1.247215,1.255297,1.244598,1.244866,1.246645,1.244291,1.237892,1.231678,1.239853,1.236225,1.226212,1.239376,1.242792,1.235768,1.245072
66.5737,1.260719,1.273677,1.256254,1.261561,1.27369,1.257358,1.251924,1.258934,1.249593,1.249215,1.256564,1.246806,1.260717,1.278984,1.254482
66.7261,1.233231,1.228282,1.234749,1.252063,1.242149,1.255465,1.257351,1.248377,1.260513,1.279212,1.28979,1.275195,1.326916,1.374109,1.306097
66.8785,1.158149,1.103926,1.169184,1.236936,1.221776,1.241768,1.268435,1.273953,1.26643,1.283446,1.306432,1.274739,1.321049,1.381923,1.295513
67.0309,1.05517,0.8761617,1.068288,1.183069,1.107555,1.202208,1.249924,1.235391,1.254895,1.261085,1.25159,1.264499,1.292068,1.310533,1.284718
67.1833,1.030879,0.7858686,1.04148,1.157111,1.02387,1.187948,1.231574,1.178106,1.249333,1.250059,1.208149,1.265183,1.288708,1.28092,1.291918
67.3357,1.003872,0.6530873,1.005982,1.117668,0.8662382,1.168686,1.189959,1.015397,1.247316,1.219379,1.080627,1.270944,1.260881,1.17759,1.29588
67.4881,1.032269,0.6996148,1.049648,1.117929,0.8598983,1.171245,1.188271,0.9996927,1.251703,1.228957,1.086776,1.285874,1.248798,1.137264,1.295604
67.6405,1.034866,0.6870614,1.055176,1.114165,0.8373547,1.171441,1.192099,0.9996994,1.259535,1.25273,1.138105,1.302425,1.28276,1.220548,1.310817
67.7929,1.059433,0.7878624,1.084495,1.130489,0.8919519,1.184429,1.19624,1.023138,1.255712,1.24938,1.140221,1.295073,1.275043,1.190221,1.313838
67.9453,1.055472,0.7253682,1.086881,1.121181,0.8496304,1.181325,1.189956,1.008151,1.250823,1.254132,1.171745,1.287352,1.290942,1.269711,1.300044
68.0977,1.121734,1.036219,1.135091,1.141023,1.071162,1.153712,1.200595,1.176161,1.206972,1.249875,1.270231,1.24333,1.240409,1.270249,1.231423
68.2501,1.129193,1.04313,1.143627,1.147554,1.078641,1.160755,1.201219,1.176654,1.207657,1.250438,1.267269,1.244976,1.252433,1.276734,1.244566
68.4025,1.141933,1.067111,1.155735,1.162708,1.097581,1.176685,1.211155,1.191298,1.216647,1.256054,1.284697,1.246675,1.261512,1.304079,1.247511
68.5549,1.128735,1.033183,1.14493,1.168198,1.096572,1.18439,1.207972,1.165031,1.22009,1.240812,1.227722,1.245061,1.260848,1.274854,1.256027
68.7073,1.136714,1.04334,1.153668,1.193677,1.1596,1.20232,1.221961,1.217491,1.223245,1.234794,1.240027,1.233202,1.255848,1.281743,1.247339
68.8597,1.121791,1.021615,1.137801,1.180158,1.132053,1.191556,1.209139,1.182999,1.216357,1.221345,1.201822,1.227081,1.240584,1.243627,1.239625
69.0121,1.084897,0.9391543,1.101323,1.158662,1.069816,1.177882,1.203141,1.15471,1.216524,1.225352,1.198155,1.233643,1.252639,1.259567,1.250326
69.1645,1.023939,0.7997735,1.031139,1.119098,0.9520817,1.14814,1.174428,1.062019,1.203071,1.202233,1.116049,1.227633,1.239006,1.180393,1.259552
69.3169,1.045222,0.8187878,1.059564,1.136051,0.9864084,1.16579,1.193506,1.109459,1.216767,1.21579,1.148138,1.236778,1.240793,1.188586,1.259045
69.4693,0.9971223,0.7116339,0.9971219,1.107698,0.9220524,1.137224,1.181415,1.080379,1.207938,1.214786,1.132886,1.240755,1.251445,1.178751,1.279669
69.6217,0.9263879,0.6413783,0.9263872,1.051169,0.7999514,1.070107,1.127512,0.9226264,1.169253,1.174169,0.9940973,1.227071,1.232568,1.094283,1.288695
69.7741,0.8775866,0.5347859,0.8775857,1.027867,0.674626,1.044199,1.102569,0.7950301,1.162035,1.154466,0.8921755,1.23507,1.234302,1.041299,1.32889
69.9265,0.8649508,0.5224119,0.8649508,1.03312,0.7201853,1.049373,1.125451,0.8892979,1.175833,1.188808,1.014577,1.245498,1.312673,1.26351,1.337742
70.0789,0.7901453,0.4680977,0.7901453,0.9928813,0.6433064,0.9928812,1.096609,0.7994134,1.148397,1.164538,0.9440895,1.230615,1.301736,1.241522,1.331609
70.2313,0.7576777,0.4330717,0.7576774,0.9723244,0.5907628,0.9723241,1.081772,0.7387335,1.135571,1.150338,0.8929396,1.225114,1.285163,1.192722,1.330869
70.3837,0.7246713,0.3938906,0.7246712,0.935691,0.5103696,0.935691,1.055119,0.6403583,1.102473,1.12,0.7845517,1.208209,1.217921,1.010265,1.312163
70.5361,0.7360776,0.4139271,0.7360775,0.930747,0.5001495,0.930747,1.048118,0.6072964,1.093685,1.112559,0.7462001,1.209869,1.203502,0.9612173,1.31483
70.6885,0.8040572,0.4809889,0.8040569,0.940676,0.5178261,0.940676,1.041893,0.6092153,1.079013,1.107071,0.7309638,1.202675,1.154791,0.8188525,1.296117
70.8409,0.805352,0.5071252,0.8053517,0.9281414,0.5404678,0.9281414,1.034029,0.6288916,1.059796,1.099819,0.736994,1.178838,1.134487,0.7874136,1.250471
70.9933,0.8408106,0.5298077,0.8408027,0.9232761,0.5581462,0.9232762,1.022872,0.6613533,1.036592,1.092204,0.7776615,1.145936,1.109962,0.7839267,1.182971
71.1457,0.991791,0.7664409,0.9917834,1.016687,0.7867662,1.021822,1.0925,0.9262828,1.113838,1.169411,1.08615,1.188769,1.16596,1.077489,1.186195
71.2981,0.9867209,0.793447,0.9867209,1.017746,0.8248175,1.022108,1.093855,0.9297462,1.115228,1.15947,1.031431,1.189384,1.158302,1.02752,1.188725
71.4505,1.122927,1.075827,1.129954,1.149405,1.118046,1.155155,1.194841,1.180337,1.198424,1.225815,1.224275,1.226261,1.221596,1.225656,1.220445
71.6029,0.9556642,0.7225839,0.9556546,1.000545,0.7598718,1.000679,1.075199,0.8490648,1.100422,1.135116,0.9301358,1.180145,1.143667,0.9373348,1.19301
71.7553,1.17566,1.153838,1.180457,1.188564,1.182826,1.189905,1.21038,1.18699,1.216853,1.218606,1.181883,1.229545,1.208585,1.188285,1.214115
71.9077,1.267151,1.282763,1.261616,1.266666,1.278302,1.262521,1.258755,1.276525,1.252743,1.250337,1.27065,1.243787,1.24721,1.258723,1.243504
72.0601,1.259944,1.271972,1.255809,1.270183,1.279708,1.266719,1.27232,1.292975,1.264878,1.272648,1.306167,1.26082,1.275928,1.312951,1.262735
72.2125,1.252122,1.24949,1.253013,1.259152,1.253977,1.260979,1.264679,1.265669,1.264324,1.272498,1.289081,1.266473,1.282053,1.316231,1.269448
72.3649,1.257704,1.259974,1.256916,1.265664,1.265538,1.26571,1.268406,1.278448,1.26479,1.271401,1.298749,1.261707,1.277246,1.318276,1.262632
72.5173,1.221408,1.166564,1.238592,1.246729,1.234887,1.250691,1.257056,1.267715,1.253437,1.258632,1.268545,1.255234,1.262926,1.268276,1.261037
72.6697,1.170443,1.1388,1.17726,1.2041,1.20103,1.204891,1.216727,1.209965,1.218618,1.215788,1.210344,1.217299,1.217713,1.248166,1.209636
72.8221,1.160782,1.089244,1.176065,1.206973,1.209853,1.206222,1.222513,1.237986,1.218194,1.246941,1.273988,1.238472,1.31167,1.410447,1.274329
72.9745,1.054264,0.9344698,1.062202,1.151176,1.06952,1.167616,1.203097,1.13929,1.221223,1.241451,1.202644,1.254715,1.312154,1.348057,1.296986
73.1269,1.152484,1.105352,1.161557,1.196648,1.166196,1.204472,1.207982,1.180894,1.21542,1.228644,1.213076,1.233383,1.283368,1.305559,1.274952
73.2793,0.8078415,0.5098234,0.8078309,1.017462,0.7609857,1.023668,1.138443,0.9667208,1.17482,1.206916,1.108201,1.237697,1.350495,1.40981,1.322287
73.4317,0.9725287,0.6768281,0.9725282,1.087761,0.9378713,1.105427,1.165548,1.143691,1.170025,1.210737,1.217583,1.208928,1.284697,1.318696,1.271994
73.5841,0.8990651,0.8614062,0.8990635,1.056294,1.01089,1.059138,1.142227,1.102382,1.149207,1.19844,1.187802,1.201109,1.315742,1.377153,1.290577
73.7365,0.8279988,0.5021552,0.8279982,0.9878195,0.7322273,0.9878262,1.077069,0.9029694,1.095442,1.127206,0.9631084,1.158001,1.213242,1.106582,1.24851
73.8889,0.8612326,0.6108105,0.8612324,1.022116,0.7576525,1.030412,1.100011,0.8483311,1.141493,1.148587,0.9471022,1.198482,1.259784,1.206411,1.280601
74.0413,0.8153726,0.4762151,0.8153726,1.007222,0.6503205,1.011302,1.103215,0.7951491,1.163372,1.159869,0.9109242,1.237341,1.262464,1.141692,1.319051
74.1937,0.778985,0.4333655,0.778984,0.9709911,0.5655276,0.9709911,1.064238,0.6643517,1.117461,1.11614,0.758958,1.212553,1.209099,0.9650155,1.328504
74.3461,0.8399012,0.5274898,0.8399012,0.9795824,0.5892609,0.9795822,1.060734,0.6578357,1.111077,1.107622,0.7373722,1.200428,1.149555,0.8259417,1.268083
74.4985,0.8354911,0.5239439,0.8354911,0.957846,0.5331686,0.9578459,1.035859,0.5765101,1.070924,1.079603,0.6280022,1.176176,1.102663,0.6478971,1.276184
74.6509,0.9286504,0.6383451,0.92865,0.9621086,0.6432251,0.9621086,1.032184,0.7548134,1.045365,1.096033,0.8860174,1.126429,1.101796,0.8730785,1.1386
74.8033,0.9442819,0.6829449,0.9442817,0.9837199,0.691798,0.9837208,1.052033,0.8077578,1.070582,1.120621,0.9419478,1.152861,1.137751,0.9480467,1.179154
74.9557,0.9866106,0.832771,0.9866111,1.016713,0.8474885,1.020187,1.090081,0.9387887,1.108483,1.155622,1.035513,1.182417,1.159854,1.035092,1.188909
75.1081,1.103737,1.039272,1.111844,1.127059,1.072653,1.135578,1.167419,1.113639,1.179148,1.197577,1.148374,1.21071,1.200833,1.166256,1.210024
75.2605,1.117251,1.088082,1.121276,1.136266,1.105811,1.141276,1.168109,1.11322,1.180172,1.190027,1.122677,1.207681,1.192235,1.141884,1.205237
75.4129,1.157456,1.127679,1.163266,1.18323,1.169614,1.186348,1.205495,1.188827,1.209924,1.217444,1.194191,1.224162,1.220631,1.204326,1.225375
75.5653,1.178123,1.126989,1.190128,1.214239,1.192462,1.220396,1.234017,1.222816,1.237507,1.237996,1.226311,1.241721,1.238408,1.23318,1.240059
75.7177,1.177482,1.072053,1.204601,1.226347,1.166093,1.246006,1.249202,1.220868,1.259112,1.249194,1.230421,1.255641,1.247669,1.230061,1.253653
75.8701,1.198849,1.119141,1.221531,1.242063,1.218381,1.249955,1.260641,1.26803,1.258071,1.259252,1.275149,1.253844,1.258961,1.284674,1.250373
76.0225,1.197283,1.098846,1.22603,1.239096,1.190179,1.255921,1.262482,1.250384,1.266886,1.266808,1.270633,1.265426,1.267113,1.277906,1.263256
76.1749,1.196072,1.086826,1.228413,1.232976,1.17742,1.251659,1.254228,1.227494,1.263807,1.260572,1.24558,1.266005,1.265172,1.267477,1.264345
76.3273,1.198345,1.118739,1.220914,1.218963,1.172419,1.233111,1.23124,1.20199,1.240502,1.245194,1.236447,1.24808,1.266962,1.296206,1.256853
76.4797,1.237596,1.244638,1.235425,1.216663,1.204442,1.220112,1.216893,1.198638,1.222105,1.230225,1.211749,1.23593,1.239771,1.214859,1.247985
76.6321,1.163352,1.066835,1.185305,1.202652,1.137983,1.220998,1.228568,1.19462,1.239244,1.252401,1.259131,1.250156,1.283526,1.343982,1.262057
76.7845,1.128291,1.030164,1.14492,1.191639,1.130502,1.207662,1.226195,1.193835,1.236201,1.253925,1.254819,1.25362,1.298067,1.349694,1.278171
76.9369,1.066875,0.8978254,1.08197,1.153252,1.04235,1.177123,1.206874,1.140054,1.226433,1.237255,1.195354,1.251322,1.278838,1.28254,1.277417
77.0893,1.04246,0.8934972,1.05036,1.157533,1.089975,1.17152,1.219244,1.207087,1.222727,1.236263,1.239439,1.235287,1.266774,1.30358,1.254228
77.2417,1.010671,0.7223992,1.015086,1.102851,0.8537677,1.145139,1.166406,0.9675409,1.223714,1.198423,1.016428,1.263556,1.212906,1.019099,1.293369
77.3941,1.054381,0.8098184,1.073895,1.129362,0.9416703,1.166986,1.182415,1.037594,1.224289,1.219805,1.108498,1.258637,1.263489,1.204651,1.287196
77.5465,1.04314,0.6928396,1.069166,1.109633,0.8084,1.172368,1.164598,0.9263424,1.23972,1.20403,0.9996903,1.285799,1.229472,1.029607,1.326253
77.6989,1.075193,0.8444821,1.101158,1.137179,0.9097658,1.190801,1.187382,0.9937099,1.252964,1.232068,1.073429,1.300086,1.26258,1.110431,1.341482
77.8513,1.067664,0.8202538,1.093047,1.138706,0.9496373,1.180292,1.199908,1.07254,1.240166,1.234301,1.126957,1.275023,1.246677,1.129536,1.295909
78.0037,1.077935,0.9282094,1.093352,1.169483,1.087641,1.188493,1.230504,1.18241,1.246213,1.251071,1.210878,1.265607,1.26494,1.257262,1.267748
78.1561,1.085315,0.8980308,1.107988,1.164388,1.04669,1.192434,1.22881,1.163897,1.250506,1.252864,1.191359,1.276354,1.25508,1.186573,1.281988
78.3085,1.081604,0.8191579,1.116061,1.155481,0.9516527,1.2095,1.208519,1.039344,1.271601,1.244534,1.095199,1.312374,1.288248,1.180811,1.344781
78.4609,1.106058,0.9036906,1.138624,1.168567,1.016215,1.208765,1.208833,1.072716,1.255562,1.227044,1.082038,1.284781,1.248106,1.117623,1.305505
78.6133,1.123772,0.9829242,1.148296,1.18698,1.114926,1.205632,1.230316,1.174296,1.248878,1.247972,1.17318,1.276564,1.260627,1.185123,1.291725
78.7657,1.206531,1.171233,1.216271,1.22007,1.182923,1.231244,1.239097,1.194932,1.254144,1.251314,1.204716,1.268409,1.251066,1.210662,1.265684
78.9181,1.183088,1.13884,1.193719,1.190721,1.111184,1.212137,1.200498,1.101306,1.23015,1.209701,1.10274,1.244272,1.213673,1.101293,1.251414
79.0705,1.180842,1.100385,1.201093,1.210393,1.144003,1.230252,1.232325,1.171728,1.252829,1.243263,1.181101,1.265761,1.246987,1.184534,1.270096
79.2229,1.212004,1.142421,1.23316,1.221448,1.152682,1.243594,1.236104,1.17105,1.258822,1.247334,1.186191,1.269942,1.249027,1.189228,1.27129
79.3753,1.208054,1.158574,1.222188,1.224687,1.189918,1.235391,1.245852,1.209999,1.25834,1.258468,1.216344,1.274398,1.258284,1.217448,1.273671
79.5277,1.238929,1.208694,1.24895,1.253015,1.234605,1.259465,1.260566,1.236919,1.269281,1.263501,1.235704,1.273991,1.266673,1.250538,1.272724
79.6801,1.270181,1.271896,1.269547,1.269677,1.269838,1.269618,1.270202,1.266521,1.271574,1.272286,1.264632,1.275192,1.274581,1.265085,1.278241
79.8325,1.244925,1.23275,1.24896,1.256716,1.249278,1.25932,1.265869,1.260734,1.267747,1.269163,1.263101,1.271421,1.267593,1.259918,1.270438
79.9849,1.252874,1.232496,1.260036,1.26974,1.26514,1.271453,1.278121,1.283516,1.276063,1.279327,1.288455,1.27585,1.279235,1.291212,1.274699
80.1373,1.238514,1.204511,1.249838,1.265036,1.255752,1.268443,1.279147,1.285061,1.276883,1.281359,1.29155,1.277445,1.280737,1.293297,1.27595
80.2897,1.217277,1.16302,1.233836,1.250853,1.226887,1.25924,1.268941,1.259845,1.272346,1.272867,1.265619,1.275625,1.274282,1.270577,1.275692
80.4421,1.206765,1.128581,1.230136,1.240924,1.19529,1.256682,1.262473,1.236579,1.272155,1.26871,1.248092,1.276593,1.268865,1.251068,1.275637
80.5945,1.21265,1.143049,1.233899,1.245638,1.212901,1.25696,1.265106,1.252691,1.26969,1.270461,1.26162,1.273794,1.271971,1.265355,1.274474
80.7469,1.225749,1.170945,1.243378,1.24442,1.210743,1.256009,1.25806,1.239358,1.264795,1.267124,1.258435,1.270344,1.274097,1.275658,1.273509
80.8993,1.21263,1.176541,1.222987,1.227245,1.198387,1.236167,1.240906,1.22062,1.247581,1.24847,1.227976,1.255503,1.24859,1.218781,1.259009
81.0517,1.215136,1.171337,1.228077,1.229863,1.205238,1.237534,1.244928,1.236618,1.247663,1.253172,1.25678,1.251957,1.252941,1.265423,1.248807
81.2041,1.212802,1.1821,1.221539,1.228789,1.20953,1.234696,1.239877,1.2291,1.243342,1.242165,1.233199,1.245075,1.238512,1.227568,1.242006
81.3565,1.200188,1.164722,1.209592,1.220734,1.191868,1.229324,1.233555,1.19846,1.24494,1.238799,1.193864,1.254107,1.241202,1.19526,1.257102
81.5089,1.232028,1.206194,1.240194,1.249515,1.265586,1.244318,1.266337,1.30676,1.252668,1.264536,1.309053,1.249719,1.246243,1.288063,1.233503
81.6613,1.196392,1.175358,1.201707,1.21331,1.196083,1.218115,1.226618,1.208007,1.232249,1.230858,1.208795,1.23774,1.227682,1.205284,1.234545
81.8137,1.23449,1.204074,1.244324,1.231688,1.209352,1.238691,1.234238,1.218904,1.239055,1.234675,1.229426,1.236299,1.229209,1.235966,1.227222
81.9661,1.237508,1.22891,1.240227,1.222266,1.210163,1.225796,1.219591,1.200228,1.225219,1.217546,1.202063,1.221964,1.208375,1.208369,1.208376
82.1185,1.235704,1.230189,1.23742,1.226386,1.236417,1.223499,1.223134,1.238106,1.218937,1.221038,1.234017,1.217431,1.216554,1.227892,1.213476
82.2709,1.214687,1.184092,1.223478,1.229055,1.239182,1.22609,1.239022,1.270189,1.229721,1.249345,1.287316,1.237516,1.262515,1.310185,1.246888
82.4233,1.081837,1.015713,1.08823,1.147226,1.114423,1.153155,1.176013,1.159149,1.179705,1.220268,1.219402,1.220513,1.311395,1.35199,1.294453
82.5757,1.023011,0.9146522,1.025891,1.104376,0.9987729,1.118584,1.140955,1.055769,1.156796,1.187935,1.135371,1.201173,1.284394,1.290393,1.282037
82.7281,0.8004802,0.5798599,0.800478,0.9175978,0.6318846,0.9175991,0.9935806,0.6708884,0.9935879,1.052826,0.7438696,1.079503,1.132642,0.8853874,1.191001
82.8805,0.9105571,0.6638788,0.9105487,1.034474,0.778553,1.047099,1.092282,0.8721895,1.123189,1.152793,1.021768,1.181924,1.304159,1.348275,1.286449
83.0329,1.058199,1.086224,1.0565,1.146094,1.173025,1.141623,1.172953,1.201244,1.167256,1.21171,1.234773,1.20573,1.302324,1.328918,1.291388
83.1853,0.7071101,0.4720291,0.707098,0.9143513,0.6047869,0.914346,1.031924,0.6996111,1.049057,1.098412,0.8280994,1.143807,1.234524,1.135632,1.271349
83.3377,0.6863506,0.4735635,0.6863506,0.8700126,0.5331538,0.8700126,0.9900756,0.5830328,0.9900756,1.053011,0.6723874,1.091215,1.141961,0.8662034,1.21952
83.4901,0.6958832,0.4540554,0.6958815,0.8557279,0.4840002,0.8557277,0.9870291,0.526734,0.9870293,1.05411,0.5875603,1.114341,1.098179,0.6577727,1.228947
83.6425,0.7642628,0.5540422,0.7642531,0.8804972,0.5650764,0.8804966,1.000759,0.6228687,1.001222,1.077487,0.704589,1.136381,1.120104,0.7588239,1.225078
83.7949,0.8971809,0.6401074,0.8971776,0.9142665,0.6417268,0.9142663,0.9985494,0.7755411,0.9985496,1.082997,0.9446743,1.098033,1.082916,0.9355918,1.09914
83.9473,0.8534454,0.6032972,0.8534448,0.8862817,0.6058289,0.8862815,0.9788473,0.7214261,0.9788473,1.066559,0.8735399,1.084336,1.078189,0.8708301,1.101652
84.0997,0.7416434,0.4703223,0.7416362,0.826346,0.4867428,0.8263425,0.9415238,0.5544984,0.9415247,1.031977,0.6355997,1.05507,1.059428,0.6623078,1.107013
84.2521,0.9096762,0.7611154,0.9096751,0.9490831,0.7898451,0.9490823,1.02867,0.8520691,1.03509,1.095861,0.9058557,1.122348,1.107524,0.9114932,1.139232
84.4045,0.958986,0.9089816,0.9589854,0.9930263,0.9296387,0.9930258,1.060699,0.9453331,1.069286,1.109701,0.9573568,1.133088,1.119653,0.9693965,1.145169
