#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,60.3733
#BOTTOM:,332.4073
DEPTH_WMSF,DRH,NRHB,PEFL,RHL,RHOM
m,g/cm3,g/cm3,barns/e-,g/cm3,g/cm3
195.7045,0.05775237,2.302043,3.123912,2.24429,2.302043
195.8569,0.07950383,2.334679,3.24231,2.255175,2.334679
196.0093,0.09321497,2.356848,3.238383,2.263633,2.356848
196.1617,0.08265878,2.345204,3.255203,2.262546,2.345204
196.3141,0.08359857,2.341333,3.316779,2.257735,2.341333
196.4665,0.08780122,2.338393,3.053426,2.250592,2.338393
196.6189,0.07804278,2.302989,3.077627,2.224946,2.302989
196.7713,0.06219389,2.253805,3.070234,2.191611,2.253805
196.9237,0.05602917,2.19452,3.169498,2.13849,2.19452
197.0761,0.04874301,2.129519,2.965207,2.080776,2.129519
197.2285,0.04185184,2.08025,2.988771,2.038398,2.08025
197.3809,0.04402712,2.071508,3.052012,2.027481,2.071508
197.5333,0.05365555,2.093741,3.105507,2.040085,2.093741
197.6857,0.05019552,2.10426,2.975304,2.054064,2.10426
197.8381,0.04004132,2.094062,2.926623,2.054021,2.094062
197.9905,0.03153284,2.082287,2.99645,2.050755,2.082287
198.1429,0.02670677,2.077849,3.138198,2.051142,2.077849
198.2953,0.01582462,2.083123,3.098905,2.067298,2.083123
198.4477,0.0238465,2.121629,3.379733,2.097782,2.121629
198.6001,0.03509321,2.135897,3.52975,2.100804,2.135897
198.7525,0.03506884,2.125594,3.84759,2.090525,2.125594
198.9049,0.03451842,2.107481,3.851184,2.072962,2.107481
199.0573,0.05103648,2.124935,3.845158,2.073899,2.124935
199.2097,0.0557429,2.131841,3.64817,2.076098,2.131841
199.3621,0.0462925,2.121558,3.392372,2.075266,2.121558
199.5145,0.0387594,2.116688,3.142815,2.077929,2.116688
199.6669,0.04631328,2.117654,3.013016,2.071341,2.117654
199.8193,0.05355987,2.110639,2.910029,2.057079,2.110639
199.9717,0.06051845,2.096873,2.829004,2.036355,2.096873
200.1241,0.06758111,2.094683,2.730142,2.027102,2.094683
200.2765,0.07536817,2.109474,2.68746,2.034106,2.109474
200.4289,0.0669003,2.109633,2.670735,2.042732,2.109633
200.5813,0.06256527,2.110035,2.625528,2.047469,2.110035
200.7337,0.05221489,2.112296,2.623792,2.060081,2.112296
200.8861,0.04793012,2.126159,2.623585,2.078229,2.126159
201.0385,0.05723134,2.157055,2.714433,2.099824,2.157055
201.1909,0.07240837,2.17635,2.797528,2.103941,2.17635
201.3433,0.09423231,2.17615,2.795055,2.081918,2.17615
201.4957,0.1232187,2.15978,2.773252,2.036561,2.15978
201.6481,0.162548,2.14244,2.832308,1.979892,2.14244
201.8005,0.2170938,2.145352,2.978563,1.928258,2.145352
201.9529,0.2748961,2.167278,3.078425,1.892382,2.167278
202.1053,0.2966225,2.170979,3.00253,1.874357,2.170979
202.2577,0.284084,2.157548,2.825468,1.873464,2.157548
202.4101,0.2538591,2.163334,2.767805,1.909475,2.163334
202.5625,0.2484174,2.212162,2.801941,1.963745,2.212162
202.7149,0.2977753,2.252898,2.787893,1.955122,2.252898
202.8673,0.2899236,2.184124,2.766459,1.8942,2.184124
203.0197,0.269209,2.147061,2.707885,1.877852,2.147061
203.1721,0.3002043,2.241009,2.607359,1.940804,2.241009
203.3245,0.2913407,2.318979,2.379262,2.027639,2.318979
203.4769,0.1634648,2.233845,2.141473,2.07038,2.233845
203.6293,0.08249393,2.208971,2.055725,2.126477,2.208971
203.7817,0.04676186,2.234751,2.090796,2.187989,2.234751
203.9341,0.01748152,2.350444,2.554935,2.238207,2.255688
204.0865,0.01968209,2.336002,3.281013,2.267029,2.286711
204.2389,0.03742529,2.317998,4.036375,2.280572,2.317998
204.3913,0.07715335,2.317022,3.759947,2.239868,2.317022
204.5437,0.1016437,2.288155,3.36795,2.186512,2.288155
204.6961,0.1118318,2.242438,3.004963,2.130606,2.242438
204.8485,0.08685343,2.211339,2.919985,2.124486,2.211339
205.0009,0.07825024,2.211685,2.888528,2.133434,2.211685
205.1533,0.02863328,2.187825,2.888118,2.159192,2.187825
205.3057,0.02019014,2.187875,2.918371,2.167685,2.187875
205.4581,0.01430558,2.308573,3.039435,2.154913,2.169219
205.6105,0.03215836,2.169535,3.303318,2.137377,2.169535
205.7629,0.03846061,2.161653,3.518123,2.123192,2.161653
205.9153,0.05378056,2.164207,3.324148,2.110427,2.164207
206.0677,0.05860582,2.153947,3.288332,2.095341,2.153947
206.2201,0.05299249,2.131239,3.185015,2.078247,2.131239
206.3725,0.05270236,2.128011,3.250073,2.075309,2.128011
206.5249,0.06351258,2.144244,3.094062,2.080731,2.144244
206.6773,0.07110566,2.158607,2.99169,2.087501,2.158607
206.8297,0.07151034,2.140609,2.944172,2.069098,2.140609
206.9821,0.06411301,2.09803,2.919006,2.033917,2.09803
207.1345,0.05911596,2.0646,2.925575,2.005484,2.0646
207.2869,0.0629823,2.059618,2.899605,1.996636,2.059618
207.4393,0.06227566,2.062541,2.9587,2.000265,2.062541
207.5917,0.05885714,2.067458,3.013075,2.008601,2.067458
207.7441,0.05617199,2.085424,3.05547,2.029252,2.085424
207.8965,0.06066859,2.11148,3.028748,2.050811,2.11148
208.0489,0.06524491,2.131725,2.890197,2.06648,2.131725
208.2013,0.09041294,2.159275,2.815529,2.068862,2.159275
208.3537,0.1103736,2.183896,2.729967,2.073523,2.183896
208.5061,0.1329339,2.23187,2.792595,2.098936,2.23187
208.6585,0.1529279,2.286384,2.884026,2.133456,2.286384
208.8109,0.1725493,2.33575,3.029913,2.1632,2.33575
208.9633,0.1582134,2.333353,3.164567,2.175139,2.333353
209.1157,0.1294156,2.305057,3.085588,2.175641,2.305057
209.2681,0.1098481,2.282583,2.848547,2.172734,2.282583
209.4205,0.08541068,2.2542,2.662321,2.168789,2.2542
209.5729,0.06953315,2.23124,2.728225,2.161707,2.23124
209.7253,0.06434856,2.210591,2.915023,2.146243,2.210591
209.8777,0.05452469,2.186899,2.964527,2.132374,2.186899
210.0301,0.04771276,2.18255,2.915515,2.134837,2.18255
210.1825,0.05561425,2.209471,2.888113,2.153857,2.209471
210.3349,0.05867504,2.229736,2.925583,2.171061,2.229736
210.4873,0.04471357,2.214784,2.934683,2.170071,2.214784
210.6397,0.03893276,2.191221,2.849536,2.152288,2.191221
210.7921,0.04552905,2.163369,2.814373,2.11784,2.163369
210.9445,0.03887417,2.104628,2.821409,2.065753,2.104628
211.0969,0.02416174,2.038265,2.812014,2.014103,2.038265
211.2493,0.0181441,1.998718,2.748111,1.980574,1.998718
211.4017,0.02309255,1.991557,2.637502,1.968464,1.991557
211.5541,0.02685701,1.998128,2.598561,1.971271,1.998128
211.7065,0.03073717,1.997889,2.536646,1.967152,1.997889
211.8589,0.03724979,1.99684,2.549356,1.95959,1.99684
212.0113,0.03697501,1.983391,2.620892,1.946416,1.983391
212.1637,0.03592519,1.970435,2.754836,1.93451,1.970435
212.3161,0.03668037,1.971238,2.896674,1.934558,1.971238
212.4685,0.04946718,2.006491,3.031078,1.957024,2.006491
212.6209,0.06276539,2.048432,3.216151,1.985667,2.048432
212.7733,0.08482105,2.102566,3.300123,2.017745,2.102566
212.9257,0.09157784,2.126168,3.206176,2.03459,2.126168
213.0781,0.09726145,2.160385,3.04405,2.063123,2.160385
213.2305,0.09087577,2.183092,3.138028,2.092216,2.183092
213.3829,0.08966925,2.18923,3.394917,2.099561,2.18923
213.5353,0.1060883,2.189548,3.604746,2.08346,2.189548
213.6877,0.1607925,2.208018,3.494147,2.047225,2.208018
213.8401,0.2877841,2.304948,3.229744,2.017164,2.304948
213.9925,0.3868183,2.390279,3.017569,2.003461,2.390279
214.1449,0.4253038,2.426569,2.739177,2.001265,2.426569
214.2973,0.406389,2.41047,2.418467,2.004081,2.41047
214.4497,0.3161013,2.328447,2.317608,2.012346,2.328447
214.6021,0.1806973,2.219489,2.282343,2.038791,2.219489
214.7545,0.1161556,2.183249,2.558345,2.067094,2.183249
214.9069,0.1245742,2.236547,2.628837,2.111973,2.236547
215.0593,0.1061891,2.222043,2.86513,2.115854,2.222043
215.2117,0.09755187,2.215528,2.96537,2.117976,2.215528
215.3641,0.09303641,2.194951,3.126409,2.101915,2.194951
215.5165,0.1021032,2.207733,3.09347,2.105629,2.207733
215.6689,0.08239803,2.202181,3.252514,2.119783,2.202181
215.8213,0.09105815,2.218843,3.52368,2.127784,2.218843
215.9737,0.141785,2.225678,3.697456,2.083893,2.225678
216.1261,0.2115781,2.215472,3.50067,2.003894,2.215472
216.2785,0.2647811,2.126751,3.246921,1.86197,2.126751
216.4309,0.3316362,2.108732,3.12126,1.777095,2.108732
216.5833,0.4046611,2.139556,3.091429,1.734895,2.139556
216.7357,0.4239369,2.171882,3.080411,1.747945,2.171882
216.8881,0.4170289,2.180823,3.045894,1.763794,2.180823
217.0405,0.4256859,2.204268,2.979027,1.778582,2.204268
217.1929,0.4730271,2.272237,2.743539,1.79921,2.272237
217.3453,0.4883006,2.306311,2.782358,1.81801,2.306311
217.4977,0.507574,2.323594,2.899832,1.81602,2.323594
217.6501,0.5189013,2.284328,3.100239,1.765427,2.284328
217.8025,0.5108991,2.206605,3.11675,1.695706,2.206605
217.9549,0.5005127,2.142433,3.141177,1.64192,2.142433
218.1073,0.5349412,2.161804,3.26559,1.626863,2.161804
218.2597,0.5667551,2.204754,3.335083,1.637999,2.204754
218.4121,0.5729789,2.218569,3.151128,1.645589,2.218569
218.5645,0.5545953,2.19783,2.821796,1.643235,2.19783
218.7169,0.4870261,2.171229,2.55102,1.684203,2.171229
218.8693,0.3812751,2.188696,2.408854,1.807421,2.188696
219.0217,0.2968877,2.323254,2.526152,2.026366,2.323254
219.1741,0.2079033,2.424418,2.618305,2.216514,2.424418
219.3265,0.1004733,2.37569,2.651425,2.275217,2.37569
219.4789,0.03741,2.305969,2.666133,2.268559,2.305969
219.6313,0.03265446,2.290673,2.70358,2.258019,2.290673
219.7837,0.06021436,2.295884,2.757723,2.23567,2.295884
219.9361,0.09770363,2.292891,2.745346,2.195187,2.292891
220.0885,0.1322074,2.28509,2.743611,2.152883,2.28509
220.2409,0.1613783,2.287958,2.683454,2.12658,2.287958
220.3933,0.1745421,2.299032,2.622629,2.12449,2.299032
220.5457,0.1677622,2.311035,2.523308,2.143273,2.311035
220.6981,0.1558844,2.32186,2.50658,2.165976,2.32186
220.8505,0.1523044,2.293808,2.462772,2.141503,2.293808
221.0029,0.1450173,2.199189,2.154494,2.054172,2.199189
221.1553,0.1267421,2.107434,1.891768,1.980692,2.107434
221.3077,0.1247236,2.105762,1.66766,1.981038,2.105762
221.4601,0.1285264,2.162993,1.66008,2.034466,2.162993
221.6125,0.1072619,2.210159,1.743752,2.102897,2.210159
221.7649,0.06924599,2.19395,1.910717,2.124704,2.19395
221.9173,0.08932948,2.218565,2.018895,2.129236,2.218565
222.0697,0.1185066,2.218374,2.089263,2.099867,2.218374
222.2221,0.1339059,2.219634,2.110673,2.085728,2.219634
222.3745,0.1650162,2.239749,2.264166,2.074733,2.239749
222.5269,0.2311492,2.297963,2.466156,2.066814,2.297963
222.6793,0.190168,2.250993,2.530087,2.060825,2.250993
222.8317,0.1516951,2.242532,2.493518,2.090836,2.242532
222.9841,0.1775833,2.316914,2.313623,2.13933,2.316914
223.1365,0.1770397,2.374294,2.436019,2.197254,2.374294
223.2889,0.1474242,2.376173,2.507128,2.228749,2.376173
223.4413,0.1545898,2.422161,2.881304,2.267571,2.422161
223.5937,0.1639874,2.441949,2.777267,2.277962,2.441949
223.7461,0.1213507,2.408761,2.815838,2.28741,2.408761
223.8985,0.1055316,2.404432,2.690722,2.298901,2.404432
224.0509,0.07884732,2.378878,2.769884,2.30003,2.378878
224.2033,0.07640486,2.346653,2.741576,2.270248,2.346653
224.3557,0.07493144,2.277147,2.786052,2.202216,2.277147
224.5081,0.09779667,2.165356,2.47083,2.067559,2.165356
224.6605,0.138361,2.125243,2.461833,1.986882,2.125243
224.8129,0.1529778,2.144794,2.398429,1.991816,2.144794
224.9653,0.1619447,2.262807,2.593082,2.100863,2.262807
225.1177,0.1749777,2.402552,2.662642,2.227574,2.402552
225.2701,0.1219031,2.392749,2.495427,2.270845,2.392749
225.4225,0.07936149,2.349924,2.876443,2.270563,2.349924
225.5749,0.05975419,2.307275,2.893666,2.247521,2.307275
225.7273,0.05061116,2.270699,2.960176,2.220088,2.270699
225.8797,0.04518911,2.221318,2.655288,2.176129,2.221318
226.0321,0.03677802,2.187804,2.65769,2.151026,2.187804
226.1845,0.03690392,2.172888,2.862867,2.135984,2.172888
226.3369,0.0419684,2.167878,3.075805,2.12591,2.167878
226.4893,0.05109092,2.160118,3.049038,2.109027,2.160118
226.6417,0.05226862,2.144217,2.785505,2.091949,2.144217
226.7941,0.05522262,2.161642,2.615056,2.106419,2.161642
226.9465,0.05543888,2.198787,2.598975,2.143348,2.198787
227.0989,0.05495144,2.242148,2.653453,2.187196,2.242148
227.2513,0.0405323,2.246024,2.660011,2.205492,2.246024
227.4037,0.01874192,2.23652,2.727896,2.206132,2.224874
227.5561,0.01317166,2.216069,2.795617,2.212698,2.225869
227.7085,0.02374278,2.239411,3.008793,2.222906,2.246649
227.8609,0.03096597,2.251337,3.092592,2.220371,2.251337
228.0133,0.05159615,2.241247,3.020654,2.189651,2.241247
228.1657,0.0597991,2.241673,2.85929,2.181874,2.241673
228.3181,0.0676697,2.29453,2.696514,2.22686,2.29453
228.4705,0.08697871,2.404454,2.834116,2.317476,2.404454
228.6229,0.09627587,2.487075,3.034274,2.390799,2.487075
228.7753,0.06663657,2.478316,3.145179,2.411679,2.478316
228.9277,0.04357405,2.455276,3.076368,2.411702,2.455276
229.0801,0.04720274,2.459929,3.052754,2.412726,2.459929
229.2325,0.0496892,2.450606,3.056591,2.400917,2.450606
229.3849,0.05480266,2.432032,3.072574,2.377229,2.432032
229.5373,0.06501674,2.410288,3.017626,2.345271,2.410288
229.6897,0.08353094,2.403353,2.807992,2.319822,2.403353
229.8421,0.1117933,2.427805,2.640271,2.316012,2.427805
229.9945,0.1336299,2.467904,2.559836,2.334274,2.467904
230.1469,0.1390806,2.503748,2.634339,2.364667,2.503748
230.2993,0.13113,2.516261,2.775797,2.385131,2.516261
230.4517,0.1100107,2.504876,2.968354,2.394865,2.504876
230.6041,0.07402626,2.46097,3.073422,2.386944,2.46097
230.7565,0.04940617,2.424144,2.976849,2.374738,2.424144
230.9089,0.04135742,2.399442,2.873017,2.358084,2.399442
231.0613,0.03519881,2.385524,2.9249,2.346493,2.381692
231.2137,0.02933647,2.362673,3.100264,2.337765,2.367102
231.3661,0.03152938,2.348806,3.147989,2.337503,2.369032
231.5185,0.03994522,2.384038,3.040054,2.345752,2.385697
231.6709,0.05242022,2.404612,2.967441,2.352191,2.404612
231.8233,0.05692756,2.397973,2.899571,2.341045,2.397973
231.9757,0.059636,2.375906,2.880208,2.31627,2.375906
232.1281,0.07023174,2.363427,2.79748,2.293195,2.363427
232.2805,0.08909351,2.389967,2.81121,2.300874,2.389967
232.4329,0.1038867,2.443333,2.763152,2.339447,2.443333
232.5853,0.1156383,2.50558,2.721506,2.389942,2.50558
232.7377,0.1069531,2.518896,2.611763,2.411943,2.518896
232.8901,0.08695892,2.476856,2.632944,2.389896,2.476856
233.0425,0.07197511,2.425194,2.841207,2.353219,2.425194
233.1949,0.06763207,2.392362,3.000863,2.32473,2.392362
233.3473,0.07896426,2.397635,2.975025,2.318671,2.397635
233.4997,0.1046703,2.422576,2.810175,2.317906,2.422576
233.6521,0.1277136,2.431208,2.634861,2.303495,2.431208
233.8045,0.1382755,2.419688,2.612121,2.281413,2.419688
233.9569,0.1327526,2.412809,2.738152,2.280056,2.412809
234.1093,0.1287162,2.43802,3.038956,2.309304,2.43802
234.2617,0.1217724,2.45893,3.359591,2.337158,2.45893
234.4141,0.09386701,2.437465,3.448482,2.343598,2.437465
234.5665,0.07006354,2.398044,3.379158,2.327981,2.398044
234.7189,0.07549344,2.391449,3.225597,2.315955,2.391449
234.8713,0.0841412,2.38959,3.027849,2.305449,2.38959
235.0237,0.08028056,2.384036,2.83567,2.303756,2.384036
235.1761,0.08841734,2.402595,2.882064,2.314177,2.402595
235.3285,0.09379882,2.416727,3.058962,2.322928,2.416727
235.4809,0.09674039,2.421958,3.238591,2.325217,2.421958
235.6333,0.1073135,2.432024,3.344459,2.32471,2.432024
235.7857,0.117252,2.439214,3.386154,2.321961,2.439214
235.9381,0.1008042,2.399031,3.385157,2.298227,2.399031
236.0905,0.07929283,2.338518,3.226139,2.259225,2.338518
236.2429,0.06050119,2.284159,2.97565,2.223658,2.284159
236.3953,0.03834459,2.248741,2.734327,2.210396,2.248741
236.5477,0.02528377,2.235644,2.521727,2.21036,2.235644
236.7001,0.02238164,2.237528,2.410226,2.215146,2.237528
236.8525,0.01661333,2.257073,2.394828,2.218145,2.234758
237.0049,0.009120726,2.254004,2.532291,2.222172,2.231293
237.1573,0.01555868,2.245662,2.783318,2.237575,2.253134
237.3097,0.02957419,2.287246,3.001218,2.257672,2.287246
237.4621,0.04061228,2.314584,3.037559,2.273972,2.314584
237.6145,0.04900741,2.326166,2.931922,2.277158,2.326166
237.7669,0.06545807,2.335852,2.856306,2.270395,2.335852
237.9193,0.09317631,2.352508,3.001656,2.259332,2.352508
238.0717,0.1281812,2.30319,3.136825,2.175009,2.30319
238.2241,0.1509818,2.175389,2.893909,2.024407,2.175389
238.3765,0.1397102,2.045168,2.298004,1.905458,2.045168
238.5289,0.1221332,1.998937,1.787113,1.876803,1.998937
238.6813,0.1161989,2.059346,1.672028,1.943147,2.059346
238.8337,0.1124837,2.169355,2.131737,2.056871,2.169355
238.9861,0.1077776,2.27392,2.799259,2.166142,2.27392
239.1385,0.1027474,2.340588,3.136824,2.23784,2.340588
239.2909,0.1165641,2.377907,3.080002,2.261343,2.377907
239.4433,0.1372678,2.387102,3.047787,2.249834,2.387102
239.5957,0.1162011,2.343541,3.016134,2.22734,2.343541
239.7481,0.08326551,2.299677,2.930374,2.216411,2.299677
239.9005,0.07939643,2.30269,2.997351,2.223294,2.30269
240.0529,0.09016266,2.289218,3.197393,2.199055,2.289218
240.2053,0.09309886,2.236569,3.227971,2.14347,2.236569
240.3577,0.1013069,2.183794,3.035459,2.082488,2.183794
240.5101,0.1761317,2.203821,2.847142,2.027689,2.203821
240.6625,0.3029383,2.293393,2.751908,1.990455,2.293393
240.8149,0.3115395,2.284269,2.627379,1.97273,2.284269
240.9673,0.2481439,2.261388,2.468925,2.013244,2.261388
241.1197,0.2427904,2.353385,2.441333,2.110595,2.353385
241.2721,0.2111815,2.440755,2.600483,2.229573,2.440755
241.4245,0.1541869,2.458346,2.827147,2.304159,2.458346
241.5769,0.1458373,2.435867,2.820399,2.29003,2.435867
241.7293,0.1544505,2.379776,2.652365,2.225326,2.379776
241.8817,0.1185768,2.286489,2.587743,2.167912,2.286489
242.0341,0.1276531,2.246701,2.614838,2.119048,2.246701
242.1865,0.1597206,2.20034,2.442866,2.040619,2.20034
242.3389,0.1480625,2.094725,2.180254,1.946663,2.094725
242.4913,0.2042724,2.092613,1.964434,1.888341,2.092613
242.6437,0.2939789,2.201013,1.955503,1.907034,2.201013
242.7961,0.3065999,2.30071,2.079916,1.99411,2.30071
242.9485,0.2989225,2.404078,2.117475,2.105155,2.404078
243.1009,0.2580098,2.451885,2.097967,2.193876,2.451885
243.2533,0.151857,2.393142,2.113404,2.241285,2.393142
243.4057,0.09809866,2.383684,2.455605,2.285585,2.383684
243.5581,0.08351127,2.410378,2.907858,2.326867,2.410378
243.7105,0.05384813,2.402596,3.067406,2.348747,2.402596
243.8629,0.04054344,2.393107,2.88683,2.352564,2.393107
244.0153,0.03876159,2.389833,2.704658,2.351071,2.389833
244.1677,0.05026589,2.384123,2.500001,2.333858,2.384123
244.3201,0.06015382,2.347296,2.276385,2.287143,2.347296
244.4725,0.07922094,2.287434,2.205899,2.208213,2.287434
244.6249,0.1358536,2.268723,2.262641,2.13287,2.268723
244.7773,0.2747155,2.363486,2.502904,2.08877,2.363486
244.9297,0.4454848,2.521053,2.766022,2.075568,2.521053
245.0821,0.5797309,2.628108,2.745186,2.048377,2.628108
245.2345,0.6198819,2.607531,2.610891,1.987649,2.607531
245.3869,0.5602236,2.494808,2.381406,1.934584,2.494808
245.5393,0.4528248,2.413054,2.220749,1.960229,2.413054
245.6917,0.3380377,2.411139,2.038002,2.073101,2.411139
245.8441,0.2485346,2.470804,2.190983,2.222269,2.470804
245.9965,0.2206017,2.493484,2.581129,2.272882,2.493484
246.1489,0.244274,2.443247,2.768749,2.198973,2.443247
246.3013,0.3275853,2.422223,2.706617,2.094638,2.422223
246.4537,0.459348,2.471315,2.579625,2.011967,2.471315
246.6061,0.5769795,2.5476,2.481899,1.970621,2.5476
246.7585,0.6114376,2.576454,2.466608,1.965017,2.576454
246.9109,0.5652065,2.555909,2.548495,1.990702,2.555909
247.0633,0.483896,2.539479,2.730273,2.055583,2.539479
247.2157,0.3921958,2.515911,3.012372,2.123715,2.515911
247.3681,0.3452735,2.470275,3.084203,2.125001,2.470275
247.5205,0.3222508,2.376024,3.04213,2.053774,2.376024
247.6729,0.3408323,2.314716,3.036296,1.973884,2.314716
247.8253,0.4295452,2.364454,3.046316,1.934908,2.364454
247.9777,0.530476,2.456169,2.946296,1.925693,2.456169
248.1301,0.505116,2.393128,2.642078,1.888012,2.393128
248.2825,0.3633875,2.224975,2.281714,1.861587,2.224975
248.4349,0.2265261,2.094643,1.934078,1.868117,2.094643
248.5873,0.1419238,2.063715,1.75845,1.921791,2.063715
248.7397,0.08551227,2.063215,1.784298,1.977703,2.063215
248.8921,0.08755331,2.097207,1.991321,2.009653,2.097207
249.0445,0.1655181,2.222403,2.233855,2.056885,2.222403
249.1969,0.2325227,2.310107,2.43041,2.077584,2.310107
249.3493,0.2653891,2.363782,2.381825,2.098393,2.363782
249.5017,0.2322242,2.332519,2.252162,2.100294,2.332519
249.6541,0.1587249,2.264659,2.211679,2.105934,2.264659
249.8065,0.09256652,2.196477,2.302862,2.103911,2.196477
249.9589,0.04570936,2.143646,2.355103,2.097937,2.143646
250.1113,0.03066369,2.132293,2.389449,2.101629,2.132293
250.2637,0.03879025,2.136276,2.370248,2.097486,2.136276
250.4161,0.05144284,2.146294,2.409155,2.094851,2.146294
250.5685,0.06307109,2.160525,2.459839,2.097454,2.160525
250.7209,0.07001497,2.175973,2.394239,2.105958,2.175973
250.8733,0.06438643,2.178522,2.359588,2.114136,2.178522
251.0257,0.04063843,2.174133,2.376812,2.133495,2.174133
251.1781,0.01682063,2.18111,2.624376,2.164289,2.18111
251.3305,0.008727744,2.199944,2.889673,2.191216,2.199944
251.4829,0.008958138,2.19025,2.969685,2.181292,2.19025
251.6353,0.007991024,2.156746,2.998734,2.148755,2.156746
251.7877,0.006745948,2.123598,2.991698,2.116852,2.123598
251.9401,0.01167179,2.108958,2.867483,2.097286,2.108958
252.0925,0.02823536,2.110808,2.726163,2.082572,2.110808
252.2449,0.022222,2.097089,2.551646,2.074867,2.097089
252.3973,0.0117959,2.082986,2.55729,2.07119,2.082986
252.5497,0.002038983,2.077464,2.860116,2.075425,2.077464
252.7021,-0.009856249,2.029351,3.270135,2.039207,2.029351
252.8545,0.0100109,1.99607,3.530519,1.986059,1.99607
253.0069,0.02310797,1.958988,3.442604,1.93588,1.958988
253.1593,0.0403292,1.958405,3.111988,1.918076,1.958405
253.3117,0.05297693,1.9922,2.775211,1.939223,1.9922
253.4641,0.03517583,2.043623,2.504017,2.008447,2.043623
253.6165,0.02299811,2.127714,2.597636,2.104716,2.127714
253.7689,0.01322966,2.185133,2.624177,2.171904,2.185133
253.9213,0.0001160125,2.164758,2.676505,2.164877,2.164993
254.0737,-0.02020723,2.097491,2.668459,2.128879,2.108671
254.2261,-0.02142475,2.066072,2.676963,2.106067,2.084643
254.3785,-0.02479583,2.0539,2.731241,2.103719,2.078923
254.5309,-0.02700925,2.089547,2.793568,2.125454,2.098445
254.6833,-0.03325791,2.118369,2.959039,2.156693,2.123435
254.8357,-0.02988888,2.182408,2.896599,2.173333,2.143444
254.9881,-0.03318892,2.274907,2.714783,2.111228,2.07804
255.1405,-0.05414178,2.097201,2.669418,2.064771,2.010629
255.2929,-0.06468658,2.006289,2.785362,2.070976,2.006289
255.4453,-0.04366569,2.284402,3.003957,2.140658,2.096992
255.5977,-0.04083928,2.233878,3.039769,2.185151,2.144311
255.7501,-0.07583974,2.107016,3.018782,2.182856,2.107016
255.9025,-0.09013853,2.095142,3.025265,2.185281,2.095142
256.0549,-0.09160744,2.098912,2.994727,2.19052,2.098912
256.2073,-0.1002275,2.09359,3.062455,2.193818,2.09359
256.3597,-0.1160977,2.069548,2.967564,2.185646,2.069548
256.5121,-0.1280832,2.046603,2.8442,2.174686,2.046603
256.6645,-0.1346309,2.019984,2.699799,2.154615,2.019984
256.8169,-0.1375789,1.99934,2.74023,2.136919,1.99934
256.9693,-0.1382252,1.995022,2.911863,2.133247,1.995022
257.1217,-0.148186,1.998388,3.105864,2.146574,1.998388
257.2741,-0.1629135,2.001232,3.157507,2.164146,2.001232
257.4265,-0.1782329,2.002226,3.137151,2.180459,2.002226
257.5789,-0.2029089,1.981261,3.06308,2.18417,1.981261
257.7313,-0.2149653,1.960175,3.002698,2.17514,1.960175
257.8837,-0.2062922,1.953329,2.984174,2.159621,1.953329
258.0361,-0.1947861,1.98661,2.864079,2.181396,1.98661
258.1885,-0.1748894,2.049498,2.857723,2.224388,2.049498
258.3409,-0.1377631,2.111598,2.83607,2.249361,2.111598
258.4933,-0.1212212,2.114116,2.776417,2.235337,2.114116
258.6457,-0.1180917,2.100142,2.553854,2.218233,2.100142
258.7981,-0.1000259,2.151478,2.469741,2.251504,2.151478
258.9505,-0.07669956,2.226396,2.4639,2.303095,2.226396
259.1029,-0.07455523,2.283366,2.825659,2.357922,2.283366
259.2553,-0.09434058,2.277722,2.976297,2.372063,2.277722
259.4077,-0.1201226,2.252468,3.177871,2.372591,2.252468
259.5601,-0.1327074,2.228919,3.122262,2.361627,2.228919
259.7125,-0.1487069,2.204812,3.14552,2.353519,2.204812
259.8649,-0.1518487,2.199881,3.073243,2.351729,2.199881
260.0173,-0.1421459,2.201412,3.253157,2.343558,2.201412
260.1697,-0.1337877,2.197211,3.391803,2.330998,2.197211
260.3221,-0.1379205,2.180808,3.417303,2.318728,2.180808
260.4745,-0.1379913,2.191089,3.276404,2.329081,2.191089
260.6269,-0.149205,2.197574,3.125647,2.346779,2.197574
260.7793,-0.168613,2.165802,3.31711,2.334416,2.165802
260.9317,-0.1568404,2.137714,3.505754,2.294554,2.137714
261.0841,-0.1489065,2.117217,3.431492,2.266123,2.117217
261.2365,-0.1389291,2.122132,3.352145,2.261061,2.122132
261.3889,-0.117789,2.164878,3.2191,2.282667,2.164878
261.5413,-0.1120906,2.195904,3.274034,2.307995,2.195904
261.6937,-0.1373819,2.159018,3.015739,2.2964,2.159018
261.8461,-0.1350371,2.065829,2.877612,2.200866,2.065829
261.9985,-0.1340279,1.969222,2.67609,2.10325,1.969222
262.1509,-0.1095384,1.933723,2.82162,2.043261,1.933723
262.3033,-0.05413717,2.17737,2.99622,2.019368,1.965231
262.4557,-0.04780697,1.972358,3.078256,1.993295,1.945488
262.6081,-0.07778078,1.853539,2.936115,1.943336,1.865556
262.7605,-0.08509493,1.819416,2.606034,1.904511,1.819416
262.9129,-0.08301975,1.794598,2.451481,1.877618,1.794598
263.0653,-0.1091975,1.824139,2.315939,1.933336,1.824139
263.2177,-0.09212291,1.955185,2.546239,2.047308,1.955185
263.3701,-0.06991425,2.144124,2.749316,2.214038,2.144124
263.5225,-0.08200535,2.203964,2.728094,2.28597,2.203964
