#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,186.6724
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
48.7504,1.637938,1.631238,1.650404,1.649684,1.644328,1.660086,1.653344,1.650738,1.658366,1.652675,1.654001,1.650209,1.65338,1.658685,1.643793
48.9028,1.628161,1.621282,1.640413,1.634363,1.625517,1.650852,1.633495,1.62448,1.650255,1.631912,1.623095,1.648154,1.634317,1.625417,1.650912
49.0552,1.619076,1.606149,1.642285,1.629825,1.616742,1.654622,1.632432,1.621619,1.65276,1.629032,1.622496,1.640689,1.625598,1.623467,1.629214
49.2076,1.617507,1.607336,1.635217,1.628199,1.616271,1.650391,1.633767,1.623664,1.652759,1.633535,1.627497,1.644481,1.630609,1.628237,1.63473
49.3600,1.622271,1.60976,1.645001,1.629557,1.618043,1.651039,1.633544,1.624514,1.65034,1.633649,1.627737,1.644362,1.631997,1.628474,1.638211
49.5124,1.6187,1.609941,1.633864,1.626438,1.616845,1.643776,1.632078,1.624026,1.646825,1.632479,1.627541,1.641307,1.628664,1.626475,1.632431
49.6648,1.625909,1.612464,1.650988,1.629743,1.619873,1.647905,1.631907,1.625838,1.642831,1.629101,1.627774,1.631374,1.62294,1.626305,1.617507
49.8172,1.61981,1.611141,1.634885,1.625,1.616943,1.639279,1.626568,1.620908,1.636479,1.622089,1.620965,1.623954,1.61461,1.618295,1.608874
49.9696,1.614244,1.604558,1.630793,1.617417,1.61082,1.62858,1.619648,1.616141,1.625505,1.617683,1.617728,1.61761,1.612518,1.615873,1.607329
50.1220,1.606234,1.597932,1.619765,1.61005,1.603633,1.620545,1.61126,1.606905,1.618314,1.609528,1.608238,1.611558,1.606935,1.609146,1.603569
50.2744,1.593256,1.585611,1.604964,1.59771,1.591152,1.607877,1.600955,1.596056,1.608571,1.599548,1.598105,1.601727,1.594485,1.597332,1.590381
50.4268,1.580504,1.569171,1.597315,1.585282,1.577479,1.596833,1.58677,1.582514,1.592971,1.585339,1.584367,1.586719,1.583573,1.585155,1.581376
50.5792,1.559193,1.547554,1.574936,1.566987,1.556466,1.581614,1.570216,1.562302,1.581198,1.569511,1.565609,1.574784,1.568059,1.568206,1.567867
50.7316,1.555697,1.547362,1.566594,1.563059,1.557097,1.570994,1.565866,1.561238,1.572053,1.565751,1.562481,1.570088,1.565952,1.564857,1.567389
50.8840,1.516204,1.502623,1.531618,1.528092,1.512983,1.546282,1.533437,1.52057,1.549107,1.53405,1.525704,1.544006,1.533977,1.529812,1.538843
51.0364,1.502703,1.48777,1.518803,1.511933,1.497634,1.527924,1.518488,1.50597,1.532762,1.518672,1.509919,1.528483,1.514795,1.511112,1.518765
51.1888,1.490751,1.476743,1.505044,1.499292,1.484808,1.514651,1.503842,1.491205,1.517391,1.502849,1.494308,1.511802,1.499175,1.495147,1.503257
51.3412,1.481601,1.467871,1.495062,1.489417,1.476286,1.502691,1.495477,1.483529,1.507803,1.495543,1.486952,1.504282,1.491841,1.487092,1.496525
51.4936,1.479492,1.463839,1.494824,1.484636,1.471291,1.497869,1.490092,1.479253,1.500974,1.492434,1.483334,1.501592,1.490989,1.482557,1.4994
51.6460,1.475703,1.461716,1.489093,1.480481,1.468428,1.492162,1.484744,1.475079,1.494187,1.485255,1.479596,1.490707,1.48233,1.481492,1.483114
51.7984,1.473499,1.457737,1.488555,1.477966,1.465642,1.489797,1.482251,1.47193,1.492257,1.483285,1.475861,1.490431,1.481236,1.478318,1.483973
51.9508,1.458917,1.447979,1.46856,1.467416,1.457322,1.476609,1.47171,1.463204,1.479548,1.47308,1.467162,1.478511,1.474339,1.471646,1.476792
52.1032,1.455458,1.444658,1.464838,1.464329,1.454351,1.473295,1.469623,1.460154,1.478304,1.47037,1.463461,1.476662,1.469069,1.467123,1.4708
52.2556,1.44842,1.435237,1.459633,1.460552,1.446609,1.473071,1.464698,1.452581,1.475691,1.463878,1.455029,1.471782,1.463758,1.458122,1.468732
52.4080,1.442625,1.428589,1.45431,1.453609,1.438479,1.466858,1.460473,1.444448,1.474969,1.46248,1.447837,1.47577,1.462197,1.451473,1.471775
52.5604,1.445199,1.429826,1.4582,1.452507,1.437389,1.465683,1.457,1.443292,1.469113,1.458314,1.447344,1.467963,1.458151,1.450395,1.46489
52.7128,1.446388,1.432264,1.458339,1.454015,1.43909,1.467096,1.459883,1.446511,1.471828,1.461978,1.450974,1.471808,1.460947,1.451344,1.469443
52.8652,1.448831,1.435769,1.459956,1.455476,1.442555,1.466786,1.459248,1.449313,1.467987,1.458509,1.452988,1.463274,1.455209,1.453054,1.457023
53.0176,1.450212,1.437078,1.461466,1.458083,1.445539,1.46917,1.461759,1.452273,1.470176,1.462317,1.455705,1.468136,1.462485,1.456783,1.467492
53.1700,1.451513,1.439866,1.461495,1.459472,1.448326,1.46933,1.464648,1.455283,1.473056,1.465062,1.458696,1.470724,1.462517,1.459323,1.465297
53.3224,1.457314,1.448788,1.464716,1.465414,1.455281,1.474566,1.466324,1.459393,1.472533,1.465,1.461867,1.467753,1.466489,1.464349,1.468373
53.4748,1.456086,1.448007,1.463052,1.465857,1.454599,1.476086,1.469114,1.458597,1.478775,1.470973,1.461927,1.479299,1.475386,1.466374,1.483833
53.6272,1.456079,1.449319,1.461882,1.472098,1.462195,1.481285,1.478173,1.469258,1.486624,1.481956,1.474812,1.488786,1.489655,1.483247,1.49596
53.7796,1.454443,1.444968,1.462598,1.471237,1.45732,1.484306,1.47773,1.462456,1.492556,1.481,1.466784,1.494931,1.487633,1.475996,1.499234
53.9320,1.457529,1.438818,1.474418,1.479938,1.460816,1.498982,1.488198,1.470545,1.506302,1.49373,1.476469,1.511828,1.507415,1.488533,1.528586
54.0844,1.461966,1.442397,1.480033,1.485531,1.46277,1.509141,1.49656,1.474205,1.520863,1.500365,1.481457,1.520924,1.506745,1.491469,1.523528
54.2368,1.483568,1.463317,1.504158,1.507848,1.482238,1.537626,1.520209,1.495423,1.550572,1.525603,1.503855,1.552448,1.530595,1.511452,1.554414
54.3892,1.510177,1.488558,1.535056,1.530068,1.506025,1.560765,1.541799,1.52014,1.570577,1.546902,1.527959,1.572243,1.550604,1.533069,1.574256
54.5416,1.527991,1.508899,1.551465,1.549484,1.52793,1.579144,1.560918,1.542418,1.587238,1.562935,1.551127,1.579188,1.561456,1.556365,1.568154
54.6940,1.582811,1.574065,1.595695,1.597547,1.584559,1.618612,1.607938,1.596375,1.62741,1.609621,1.601246,1.623488,1.604384,1.597249,1.615822
54.8464,1.633186,1.627579,1.643296,1.643478,1.63586,1.658144,1.650222,1.645296,1.659773,1.649248,1.648272,1.651069,1.642591,1.643196,1.641508
54.9988,1.682529,1.686123,1.675061,1.69072,1.691985,1.687932,1.692927,1.695655,1.686939,1.686839,1.693419,1.67328,1.677074,1.686946,1.658075
55.1512,1.738686,1.740942,1.732506,1.745129,1.747604,1.738154,1.743286,1.74827,1.729824,1.733688,1.741709,1.713696,1.723565,1.733071,1.701252
55.3036,1.769532,1.772464,1.760238,1.772418,1.776263,1.760228,1.768174,1.774231,1.750002,1.758838,1.767046,1.735959,1.750825,1.759822,1.72688
55.4560,1.798713,1.80263,1.78446,1.800048,1.804486,1.783946,1.793738,1.800919,1.769735,1.782561,1.793105,1.750794,1.773667,1.785933,1.738946
55.6084,1.832307,1.835514,1.817903,1.833321,1.8369,1.817313,1.826168,1.832601,1.800377,1.814895,1.824647,1.780265,1.807199,1.818166,1.770399
55.7608,1.845624,1.848822,1.830007,1.846526,1.850063,1.829338,1.839833,1.846094,1.81267,1.827177,1.838458,1.785794,1.81585,1.831884,1.763957
55.9132,1.848004,1.851854,1.829299,1.849824,1.853984,1.829577,1.845441,1.850932,1.820362,1.836018,1.84518,1.799487,1.827018,1.84122,1.777416
56.0656,1.858222,1.858857,1.854494,1.85755,1.860222,1.843183,1.851317,1.856767,1.825529,1.841129,1.849692,1.805636,1.83257,1.843366,1.791568
56.2180,1.855698,1.857964,1.843489,1.856617,1.859409,1.841762,1.851995,1.855917,1.8325,1.843223,1.84796,1.821431,1.835483,1.840096,1.815139
56.3704,1.855042,1.857506,1.841918,1.855486,1.857828,1.84292,1.851452,1.855244,1.832597,1.841607,1.847558,1.815331,1.83051,1.837715,1.80143
56.5228,1.854268,1.85404,1.85562,1.851617,1.852237,1.848157,1.847408,1.850134,1.833735,1.839859,1.845448,1.815203,1.831161,1.838737,1.800719
56.6752,1.845248,1.846337,1.839548,1.845193,1.846018,1.840833,1.841732,1.843915,1.830996,1.835201,1.8387,1.819335,1.828869,1.832144,1.814493
56.8276,1.832597,1.833082,1.830225,1.834522,1.834522,1.834525,1.831909,1.833076,1.826355,1.825901,1.828887,1.812924,1.820479,1.824452,1.804161
56.9800,1.819122,1.818974,1.819795,1.824221,1.823875,1.825859,1.822969,1.82319,1.82195,1.817978,1.819661,1.810767,1.814348,1.817811,1.800456
57.1324,1.821162,1.820151,1.825959,1.826998,1.826509,1.829379,1.82546,1.826109,1.822457,1.8193,1.821333,1.8106,1.81468,1.817755,1.802209
57.2848,1.829583,1.829952,1.827808,1.833823,1.833763,1.834125,1.831858,1.83261,1.828237,1.825474,1.828278,1.813262,1.819817,1.824902,1.799538
57.4372,1.828828,1.82905,1.827758,1.828912,1.82936,1.826774,1.825274,1.826259,1.820765,1.820862,1.822136,1.81524,1.818819,1.819912,1.814038
57.5896,1.809439,1.806667,1.82226,1.817848,1.81629,1.825203,1.817152,1.817049,1.817616,1.812137,1.81353,1.806337,1.810177,1.812807,1.799677
57.7420,1.794423,1.790881,1.809467,1.804485,1.801701,1.816905,1.805671,1.803775,1.813964,1.803355,1.802589,1.806546,1.804299,1.804865,1.802008
57.8944,1.786065,1.781388,1.805428,1.797324,1.793588,1.813631,1.800213,1.797656,1.811202,1.799364,1.798346,1.803528,1.800978,1.801682,1.798194
58.0468,1.775504,1.768858,1.802513,1.788919,1.783925,1.810239,1.793439,1.790498,1.805625,1.792657,1.792043,1.795037,1.793251,1.794749,1.787691
58.1992,1.761623,1.75157,1.802466,1.776977,1.770155,1.805172,1.783514,1.779848,1.797998,1.783257,1.783478,1.782464,1.782762,1.787302,1.767756
58.3516,1.755629,1.746374,1.790566,1.772047,1.765828,1.796369,1.780311,1.777098,1.79259,1.782491,1.780995,1.788054,1.784367,1.783162,1.788868
58.5040,1.747713,1.737468,1.785153,1.763262,1.756544,1.788276,1.772385,1.768651,1.786109,1.774701,1.773537,1.778796,1.774656,1.77576,1.770941
58.6564,1.744473,1.733081,1.786418,1.759117,1.751587,1.786927,1.767368,1.763807,1.779991,1.769419,1.769263,1.769941,1.76982,1.771904,1.763106
58.8088,1.738515,1.728453,1.772722,1.745688,1.73958,1.765642,1.7514,1.74823,1.761522,1.751219,1.750824,1.752418,1.746102,1.748627,1.738954
58.9612,1.727184,1.71939,1.75065,1.73237,1.726998,1.748344,1.738586,1.735316,1.748305,1.735116,1.736119,1.732373,1.721103,1.728377,1.703819
59.1136,1.71412,1.707097,1.733444,1.711026,1.705456,1.725766,1.714313,1.711955,1.720388,1.710106,1.712797,1.703715,1.694064,1.7012,1.678972
59.2660,1.705596,1.697901,1.725985,1.692328,1.687436,1.703963,1.689912,1.688616,1.692834,1.684929,1.687175,1.680153,1.670397,1.674058,1.663188
59.4184,1.680294,1.678128,1.685003,1.658683,1.656823,1.662332,1.655472,1.654556,1.657228,1.654311,1.656198,1.650794,1.642568,1.646796,1.635205
59.5708,1.653309,1.6498,1.660126,1.63317,1.630668,1.637573,1.628694,1.627415,1.630878,1.62745,1.629737,1.623659,1.618869,1.625073,1.609199
59.7232,1.606413,1.603902,1.610347,1.593189,1.592112,1.594771,1.588755,1.589863,1.587179,1.587145,1.591314,1.581356,1.582682,1.588876,1.574326
59.8756,1.548709,1.544489,1.553951,1.548708,1.544701,1.553678,1.54681,1.546012,1.547776,1.54493,1.547636,1.54173,1.544529,1.548438,1.539941
60.0280,1.479431,1.465447,1.493031,1.489663,1.480211,1.499081,1.492829,1.483918,1.501804,1.49478,1.485648,1.504063,1.50119,1.494624,1.507968
60.1804,1.443531,1.423985,1.460193,1.456881,1.439539,1.472409,1.461924,1.445038,1.477345,1.461149,1.447769,1.473167,1.460871,1.455883,1.46521
60.3328,1.416166,1.389193,1.437112,1.424244,1.398548,1.444834,1.428814,1.403216,1.449735,1.430569,1.406579,1.450214,1.431793,1.412063,1.447792
60.4852,1.400852,1.372046,1.421872,1.407486,1.380534,1.427621,1.412754,1.385961,1.433234,1.416249,1.389125,1.437331,1.418369,1.392023,1.438984
60.6376,1.382442,1.354946,1.400837,1.387508,1.360563,1.405919,1.394601,1.367953,1.41338,1.396991,1.373453,1.413593,1.392697,1.374712,1.404936
60.7900,1.377118,1.347923,1.396282,1.380502,1.354743,1.397496,1.385494,1.363796,1.399956,1.386122,1.369445,1.397106,1.380975,1.368888,1.388659
60.9424,1.368234,1.345035,1.382611,1.372774,1.350411,1.386886,1.380903,1.359794,1.394665,1.385402,1.366855,1.397647,1.38277,1.367164,1.392869
61.0948,1.364057,1.345594,1.375141,1.370949,1.352038,1.382672,1.37778,1.358489,1.39012,1.379752,1.36216,1.39105,1.376357,1.362344,1.385135
61.2472,1.364591,1.347227,1.37501,1.370923,1.353837,1.381461,1.374153,1.358975,1.383598,1.373675,1.362696,1.380417,1.37148,1.365575,1.375023
61.3996,1.366632,1.348748,1.377477,1.37106,1.354388,1.381337,1.373295,1.358796,1.382267,1.372991,1.362162,1.379617,1.371533,1.364896,1.375523
61.5520,1.362608,1.34782,1.371343,1.369446,1.353095,1.379444,1.371497,1.356241,1.380882,1.370921,1.358556,1.37845,1.370774,1.361309,1.37649
61.7044,1.365331,1.348207,1.375634,1.371417,1.354678,1.381753,1.373079,1.358003,1.382415,1.371494,1.359915,1.378547,1.369772,1.362568,1.374077
61.8568,1.365446,1.34834,1.375742,1.371203,1.355073,1.381137,1.372355,1.359088,1.380504,1.371391,1.361259,1.377537,1.371416,1.363345,1.376284
62.0092,1.364223,1.348403,1.373661,1.370379,1.355317,1.379595,1.372819,1.359742,1.380864,1.372009,1.361775,1.378235,1.370424,1.362984,1.374885
62.1616,1.369107,1.350982,1.380226,1.372968,1.356243,1.383366,1.373178,1.360261,1.381133,1.369093,1.362564,1.372976,1.363695,1.363662,1.363714
62.3140,1.369915,1.358295,1.376946,1.372648,1.357984,1.381701,1.3722,1.362666,1.377994,1.367145,1.366591,1.367466,1.360007,1.36488,1.357298
62.4664,1.366971,1.353899,1.374807,1.373346,1.358883,1.382298,1.374263,1.361056,1.382442,1.370108,1.359874,1.376282,1.364985,1.357455,1.369397
62.6188,1.368692,1.357069,1.375687,1.369809,1.358825,1.376439,1.370769,1.361089,1.376617,1.369202,1.361549,1.37377,1.365247,1.359419,1.368649
62.7712,1.368333,1.357188,1.375021,1.368557,1.358254,1.374732,1.369614,1.360404,1.375143,1.366845,1.36111,1.370215,1.359945,1.359088,1.360428
62.9236,1.361526,1.349297,1.368668,1.363304,1.352174,1.369836,1.364351,1.355474,1.369554,1.363299,1.357497,1.366657,1.360591,1.357378,1.362418
63.0760,1.354346,1.33918,1.362987,1.35719,1.342785,1.365488,1.357239,1.345967,1.363682,1.354628,1.34927,1.357611,1.351479,1.352445,1.350956
63.2284,1.342149,1.325018,1.351433,1.348234,1.331498,1.357549,1.348929,1.334239,1.357088,1.348288,1.33621,1.354933,1.349851,1.340044,1.355255
63.3808,1.334014,1.313958,1.344558,1.340713,1.320894,1.351453,1.340404,1.323521,1.349474,1.338589,1.325896,1.345283,1.340107,1.331095,1.344851
63.5332,1.318776,1.295063,1.330481,1.328137,1.302927,1.341193,1.332178,1.307287,1.345306,1.332363,1.312185,1.342892,1.332016,1.319813,1.338253
63.6856,1.314353,1.285014,1.328721,1.324716,1.295702,1.339638,1.329611,1.302682,1.343714,1.328937,1.307581,1.339935,1.326276,1.312692,1.33306
63.8380,1.317238,1.285141,1.333284,1.325857,1.297785,1.34034,1.329078,1.304092,1.342069,1.328,1.304748,1.339977,1.326377,1.304583,1.337479
63.9904,1.318496,1.285241,1.335269,1.326621,1.297836,1.341553,1.331096,1.306964,1.343736,1.33054,1.310075,1.341135,1.327396,1.309341,1.336555
64.1428,1.324038,1.294514,1.339193,1.327408,1.303569,1.339671,1.331328,1.311242,1.341757,1.330281,1.313456,1.338906,1.324002,1.310723,1.330558
64.2952,1.338525,1.316339,1.350498,1.339199,1.317222,1.351089,1.34164,1.321604,1.35255,1.340569,1.323022,1.350019,1.334627,1.318034,1.343301
64.4476,1.334079,1.312427,1.345509,1.338184,1.316864,1.349646,1.34259,1.322596,1.353523,1.340936,1.324573,1.349736,1.333004,1.321119,1.339102
64.6000,1.358457,1.355446,1.360152,1.363336,1.365289,1.362226,1.363381,1.370705,1.359275,1.361448,1.373069,1.35505,1.361111,1.375567,1.353216
64.7524,1.345765,1.331148,1.353767,1.3518,1.346057,1.35496,1.35148,1.349104,1.352776,1.348361,1.34845,1.348314,1.347574,1.353788,1.344312
64.9048,1.343389,1.329075,1.351135,1.349634,1.336061,1.357176,1.349198,1.338269,1.35522,1.345321,1.338717,1.348859,1.343,1.341028,1.344034
65.0572,1.340956,1.321385,1.351568,1.346596,1.327064,1.357462,1.344934,1.327981,1.354234,1.340296,1.32809,1.346776,1.338199,1.331036,1.34192
65.2096,1.341669,1.319969,1.353536,1.344377,1.324369,1.355409,1.342658,1.325891,1.351756,1.33854,1.326832,1.344698,1.335555,1.329183,1.33882
65.3620,1.336215,1.31236,1.349004,1.338835,1.317648,1.350256,1.337912,1.322829,1.345887,1.336781,1.326307,1.34223,1.337771,1.327478,1.343148
65.5144,1.329553,1.310574,1.339299,1.335991,1.31616,1.346506,1.339305,1.321675,1.348746,1.338988,1.325328,1.346221,1.336843,1.326464,1.342243
65.6668,1.32832,1.308233,1.338603,1.334298,1.313844,1.345074,1.337001,1.319493,1.346276,1.335861,1.323266,1.34242,1.332942,1.324401,1.337289
65.8192,1.330008,1.307133,1.341891,1.333569,1.313413,1.344145,1.335797,1.31865,1.344821,1.336875,1.321887,1.344761,1.337307,1.323321,1.344663
65.9716,1.329401,1.311113,1.338771,1.333054,1.316636,1.341571,1.336354,1.320638,1.344618,1.336955,1.322845,1.344366,1.334853,1.323963,1.340475
66.1240,1.33231,1.314014,1.341811,1.335443,1.318325,1.344436,1.336046,1.321965,1.343411,1.335023,1.324838,1.340277,1.334014,1.326898,1.337641
66.2764,1.335483,1.313578,1.347131,1.332712,1.318922,1.33981,1.33422,1.324575,1.339171,1.335132,1.326635,1.339499,1.332343,1.324247,1.336449
66.4288,1.332859,1.316022,1.341594,1.335544,1.321964,1.342622,1.335461,1.325415,1.340652,1.332807,1.326915,1.335785,1.32977,1.328052,1.330619
66.5812,1.328777,1.31146,1.337604,1.334592,1.318325,1.343088,1.336667,1.322759,1.343959,1.334465,1.324849,1.339406,1.33067,1.326068,1.332967
66.7336,1.326955,1.309053,1.336014,1.333106,1.316083,1.341952,1.334335,1.320001,1.341778,1.332076,1.320873,1.337791,1.329788,1.320841,1.33428
66.8860,1.323104,1.309096,1.330003,1.329763,1.313115,1.338274,1.332096,1.316708,1.340025,1.329226,1.319483,1.334114,1.324137,1.32119,1.325559
67.0384,1.322411,1.30422,1.331428,1.328127,1.310501,1.33709,1.330056,1.314487,1.338005,1.329603,1.317022,1.335969,1.329148,1.319433,1.334021
67.1908,1.319796,1.304362,1.327305,1.32639,1.308327,1.33551,1.329764,1.312018,1.33886,1.328026,1.314558,1.334805,1.323238,1.31558,1.326959
67.3432,1.318351,1.302832,1.325853,1.324585,1.307529,1.333104,1.326351,1.311139,1.33398,1.323753,1.313454,1.328798,1.319881,1.314807,1.322294
67.4956,1.320806,1.30061,1.330789,1.323227,1.30524,1.332174,1.323526,1.309291,1.330554,1.321945,1.311498,1.327022,1.319947,1.311762,1.323868
67.6480,1.317647,1.297462,1.327475,1.32149,1.303263,1.330487,1.323778,1.30662,1.332319,1.324837,1.309255,1.332602,1.325385,1.312624,1.331719
67.8004,1.314005,1.295861,1.322648,1.32064,1.302145,1.329739,1.322388,1.306154,1.330399,1.322468,1.308399,1.329377,1.323791,1.310205,1.330497
67.9528,1.314616,1.292676,1.325189,1.319361,1.298882,1.329422,1.321421,1.303693,1.330159,1.321627,1.307615,1.328482,1.321526,1.311091,1.326586
68.1052,1.311699,1.294464,1.319802,1.321595,1.301747,1.331434,1.324342,1.304986,1.334051,1.322564,1.306592,1.330447,1.321003,1.309435,1.326614
68.2576,1.313663,1.293609,1.323242,1.32254,1.301235,1.333185,1.325785,1.305783,1.335902,1.325547,1.308691,1.334001,1.325336,1.311905,1.332011
68.4100,1.317183,1.297,1.32699,1.324357,1.302842,1.335206,1.327056,1.307064,1.337229,1.3274,1.309993,1.336216,1.327969,1.312349,1.335868
68.5624,1.319496,1.302936,1.327563,1.328132,1.308951,1.337922,1.332483,1.313125,1.34257,1.332781,1.316101,1.341429,1.331493,1.318787,1.337979
68.7148,1.327055,1.308471,1.336479,1.334348,1.314444,1.344823,1.337604,1.318075,1.348029,1.335911,1.31991,1.344314,1.331984,1.321377,1.337385
68.8672,1.331031,1.316137,1.338657,1.340684,1.323947,1.349684,1.343086,1.328356,1.351054,1.343231,1.330317,1.350191,1.345552,1.332134,1.352869
69.0196,1.343502,1.322475,1.35508,1.349393,1.330315,1.36013,1.350191,1.335334,1.358494,1.349626,1.337451,1.356367,1.350989,1.33847,1.35797
69.1720,1.344455,1.326482,1.354317,1.354048,1.33553,1.364678,1.35753,1.341157,1.367023,1.354969,1.343331,1.36156,1.350672,1.344351,1.354137
69.3244,1.358938,1.344162,1.367523,1.365566,1.350637,1.374505,1.365753,1.354276,1.372567,1.36138,1.35508,1.365002,1.357308,1.355004,1.358597
69.4768,1.367596,1.350997,1.377669,1.372615,1.357243,1.382121,1.37276,1.359455,1.380947,1.370093,1.359117,1.376727,1.368224,1.359308,1.37354
69.6292,1.367331,1.355895,1.374169,1.373024,1.360946,1.380441,1.378058,1.364845,1.386377,1.377588,1.366643,1.384424,1.371969,1.366816,1.375062
69.7816,1.379433,1.368431,1.38636,1.384138,1.373539,1.390941,1.384625,1.376284,1.389956,1.380753,1.377001,1.383084,1.375857,1.377304,1.374989
69.9340,1.381441,1.369928,1.388764,1.38565,1.375138,1.39244,1.386722,1.378066,1.39231,1.384756,1.379024,1.388396,1.382069,1.379541,1.383643
70.0864,1.385328,1.372733,1.3935,1.388379,1.377258,1.39566,1.389,1.380106,1.394802,1.385801,1.38143,1.388579,1.38084,1.382228,1.37999
70.2388,1.384787,1.372567,1.392688,1.388892,1.376678,1.396931,1.389382,1.378448,1.396568,1.386947,1.379,1.392072,1.384281,1.379965,1.387006
70.3912,1.380922,1.370815,1.387311,1.385908,1.375123,1.392887,1.386702,1.377728,1.392501,1.381263,1.379332,1.382459,1.37305,1.380935,1.36845
70.5436,1.377593,1.366546,1.384494,1.382735,1.371084,1.39019,1.385495,1.374003,1.392933,1.385399,1.375981,1.391457,1.383892,1.377908,1.387681
70.6960,1.376327,1.361655,1.385533,1.379706,1.365962,1.388435,1.380046,1.369586,1.38664,1.376856,1.373133,1.379129,1.37255,1.37658,1.370181
70.8484,1.372231,1.354942,1.382961,1.375733,1.360044,1.385578,1.376799,1.364083,1.384751,1.375106,1.367621,1.379687,1.372454,1.370936,1.373359
71.0008,1.371402,1.352758,1.382975,1.370779,1.356887,1.379267,1.369394,1.359675,1.375231,1.369833,1.361285,1.37496,1.372378,1.362382,1.378465
71.1532,1.356041,1.341587,1.364326,1.3618,1.348622,1.369524,1.367196,1.354974,1.374513,1.367943,1.358963,1.373291,1.364006,1.360445,1.366062
71.3056,1.35673,1.341136,1.365722,1.362318,1.346478,1.371688,1.364643,1.349963,1.373391,1.364219,1.351729,1.371606,1.363079,1.352836,1.36907
71.4580,1.356423,1.336872,1.367798,1.358456,1.343485,1.367142,1.360771,1.346907,1.368874,1.362281,1.347448,1.37103,1.362516,1.347378,1.371462
71.6104,1.348443,1.332271,1.357439,1.353372,1.336576,1.362941,1.356934,1.340388,1.366506,1.35622,1.342878,1.363851,1.352022,1.343889,1.356528
71.7628,1.345321,1.329247,1.354134,1.349478,1.333249,1.358549,1.351977,1.337527,1.360109,1.35256,1.341283,1.358872,1.35196,1.343609,1.356588
71.9152,1.343223,1.324869,1.353248,1.347634,1.331268,1.35671,1.350116,1.336425,1.357743,1.353668,1.340341,1.361204,1.358675,1.343357,1.367578
72.0676,1.338265,1.320688,1.347632,1.344575,1.327529,1.353913,1.348777,1.332123,1.358066,1.349241,1.335074,1.357111,1.347151,1.337646,1.352321
72.2200,1.33187,1.313333,1.341484,1.341497,1.322129,1.352019,1.343634,1.327192,1.352588,1.341713,1.330515,1.347682,1.340848,1.334578,1.344138
72.3724,1.329569,1.308632,1.340372,1.339399,1.319199,1.35029,1.34357,1.324224,1.35418,1.341992,1.326919,1.350112,1.338631,1.331338,1.342429
72.5248,1.330102,1.306262,1.342522,1.339236,1.315843,1.35194,1.343327,1.321845,1.355159,1.342525,1.324774,1.352175,1.34016,1.32698,1.347169
72.6772,1.334856,1.313315,1.346265,1.34115,1.320177,1.352571,1.344035,1.324986,1.354496,1.343471,1.327444,1.352185,1.341621,1.328672,1.348549
72.8296,1.343831,1.321206,1.356357,1.345526,1.32519,1.356807,1.346048,1.330533,1.354571,1.344085,1.335997,1.34841,1.340553,1.339611,1.341041
72.9820,1.340735,1.322423,1.350623,1.344896,1.327608,1.354386,1.348987,1.33286,1.357978,1.34889,1.335514,1.356294,1.34445,1.334886,1.349592
73.1344,1.346533,1.329383,1.356013,1.348952,1.334188,1.357154,1.351033,1.339422,1.357494,1.35072,1.342291,1.355366,1.348072,1.341803,1.35147
73.2868,1.34379,1.328313,1.352205,1.349497,1.334396,1.357915,1.351458,1.339179,1.358314,1.350546,1.342366,1.35505,1.349191,1.344406,1.351788
73.4392,1.348736,1.332914,1.357541,1.353136,1.336601,1.36254,1.351824,1.339749,1.358573,1.353432,1.340917,1.360487,1.36076,1.340098,1.373054
73.5916,1.344141,1.327392,1.353292,1.349721,1.333326,1.3589,1.349255,1.335396,1.356947,1.346113,1.33663,1.351248,1.344722,1.339826,1.347327
73.7440,1.339597,1.324023,1.347907,1.346082,1.329604,1.355157,1.348302,1.333148,1.356704,1.347808,1.335269,1.3547,1.34726,1.337135,1.352779
73.8964,1.333613,1.319839,1.340732,1.344134,1.326692,1.353679,1.348435,1.329946,1.35878,1.344939,1.331605,1.352188,1.33801,1.334186,1.33998
74.0488,1.328493,1.312959,1.336367,1.340388,1.320989,1.350874,1.344761,1.324993,1.355673,1.345012,1.327371,1.354709,1.34575,1.330933,1.353864
74.2012,1.333105,1.311775,1.344306,1.339777,1.318144,1.351503,1.341356,1.321618,1.352082,1.343056,1.323217,1.353925,1.347583,1.324857,1.360388
74.3536,1.331271,1.311139,1.341721,1.338633,1.316468,1.350599,1.342198,1.321331,1.353614,1.343305,1.325459,1.353044,1.343934,1.328517,1.352321
74.5060,1.333826,1.312725,1.344936,1.342652,1.319112,1.355644,1.345455,1.324371,1.357169,1.347084,1.328294,1.357542,1.350816,1.331106,1.361999
74.6584,1.334135,1.315457,1.343926,1.345887,1.32245,1.359014,1.350821,1.327653,1.364085,1.350123,1.331791,1.360455,1.348009,1.335646,1.354808
74.8108,1.34539,1.321808,1.358573,1.356203,1.331595,1.370699,1.359368,1.337058,1.372619,1.358798,1.340677,1.369413,1.359527,1.345421,1.367731
