#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.4396
#BOTTOM:,189.7204
DEPTH_LSF,GRMA
m,gAPI
84.9911,56.24916
85.0216,55.72796
85.0521,56.21896
85.0826,56.71072
85.1131,57.20172
85.1435,57.6925
85.1740,58.18343
85.2045,58.49936
85.2350,58.81577
85.2655,59.1317
85.2959,59.44748
85.3264,59.76339
85.3569,59.98088
85.3874,60.19873
85.4179,60.41623
85.4483,60.63364
85.4788,60.8511
85.5093,60.41861
85.5398,59.98544
85.5703,59.55294
85.6007,59.12064
85.6312,58.68814
85.6617,58.31614
85.6922,57.94506
85.7227,57.57381
85.7531,57.20272
85.7836,56.83148
85.8141,56.83989
85.8446,56.84838
85.8751,56.85686
85.9055,56.86535
85.9360,56.87418
85.9665,57.08225
85.9970,57.29024
86.0275,57.49831
86.0579,57.70671
86.0884,57.91534
86.1189,58.51088
86.1494,59.10615
86.1799,59.70168
86.2103,60.29815
86.2408,60.89302
86.2713,60.97118
86.3018,61.04932
86.3323,61.12748
86.3627,61.20577
86.3932,61.2836
86.4237,61.06231
86.4542,60.84111
86.4847,60.61982
86.5151,60.39819
86.5456,60.1768
86.5761,59.85505
86.6066,59.53345
86.6371,59.21171
86.6675,58.88946
86.6980,58.56791
86.7285,58.4889
86.7590,58.40991
86.7895,58.33073
86.8199,58.25175
86.8504,58.17284
86.8809,58.2579
86.9114,58.3431
86.9419,58.42816
86.9723,58.51318
87.0028,58.59833
87.0333,58.85661
87.0638,59.11529
87.0943,59.37357
87.1247,59.63174
87.1552,59.89002
87.1857,60.15331
87.2162,60.41701
87.2467,60.68029
87.2771,60.94347
87.3076,61.20672
87.3381,61.24579
87.3686,61.28493
87.3991,61.32401
87.4295,61.36306
87.4600,61.40214
87.4905,61.33222
87.5210,61.2622
87.5515,61.19228
87.5819,61.1224
87.6124,61.05249
87.6429,60.76712
87.6734,60.48243
87.7039,60.19761
87.7343,59.91291
87.7648,59.62806
87.7953,59.66224
87.8258,59.69641
87.8563,59.73059
87.8867,59.76476
87.9172,59.79912
87.9477,59.91065
87.9782,60.02213
88.0087,60.13365
88.0391,60.24535
88.0696,60.3568
88.1001,60.41718
88.1306,60.47755
88.1611,60.53793
88.1915,60.59841
88.2220,60.65909
88.2525,60.95996
88.2830,61.26069
88.3135,61.56156
88.3439,61.8629
88.3744,62.16346
88.4049,62.18865
88.4354,62.21383
88.4659,62.23902
88.4963,62.26424
88.5268,62.28981
88.5573,62.72582
88.5878,63.16165
88.6183,63.59853
88.6487,64.03436
88.6792,64.47003
88.7097,64.45021
88.7402,64.4304
88.7707,64.41055
88.8011,64.39073
88.8316,64.37104
88.8621,64.5598
88.8926,64.74886
88.9231,64.93761
88.9535,65.12629
88.9840,65.31494
89.0145,65.24923
89.0450,65.18341
89.0755,65.11771
89.1059,65.05202
89.1364,64.98632
89.1669,64.9987
89.1974,65.01109
89.2279,65.02348
89.2583,65.03584
89.2888,65.04819
89.3193,64.79108
89.3498,64.53358
89.3803,64.27647
89.4107,64.01948
89.4412,63.76237
89.4717,63.77964
89.5022,63.79687
89.5327,63.81411
89.5631,63.83134
89.5936,63.84858
89.6241,63.80702
89.6546,63.76554
89.6851,63.72405
89.7155,63.68257
89.7460,63.64137
89.7765,63.82901
89.8070,64.01656
89.8375,64.20419
89.8679,64.39174
89.8984,64.57917
89.9289,64.37905
89.9594,64.17902
89.9899,63.97891
90.0203,63.77848
90.0508,63.5782
90.0813,63.25399
90.1118,62.92992
90.1423,62.60572
90.1727,62.281
90.2032,61.95681
90.2337,61.65709
90.2642,61.35749
90.2947,61.05776
90.3251,60.75756
90.3556,60.45819
90.3861,60.51869
90.4166,60.57916
90.4471,60.63965
90.4775,60.70024
90.5080,60.76051
90.5385,60.56415
90.5690,60.36787
90.5995,60.17111
90.6299,59.97483
90.6604,59.77874
90.6909,59.95982
90.7214,60.14082
90.7519,60.32226
90.7823,60.50326
90.8128,60.68406
90.8433,60.34223
90.8738,59.99987
90.9043,59.65804
90.9347,59.31636
90.9652,58.97479
90.9957,59.28367
91.0262,59.59303
91.0567,59.90191
91.0871,60.21066
91.1176,60.51944
91.1481,60.4421
91.1786,60.36465
91.2091,60.28731
91.2395,60.21001
91.2700,60.1327
91.3005,60.3707
91.3310,60.60907
91.3615,60.84706
91.3919,61.08496
91.4224,61.32296
91.4529,61.38052
91.4834,61.43793
91.5139,61.49537
91.5443,61.55278
91.5748,61.61022
91.6053,61.58632
91.6358,61.56245
91.6663,61.53858
91.6967,61.51472
91.7272,61.48986
91.7577,60.88311
91.7882,60.27663
91.8187,59.66988
91.8491,59.06219
91.8796,58.45564
91.9101,57.98925
91.9406,57.52307
91.9711,57.05668
92.0015,56.58956
92.0320,56.12331
92.0625,55.76863
92.0930,55.4141
92.1235,55.05942
92.1539,54.70418
92.1844,54.35025
92.2149,54.66198
92.2454,54.97355
92.2759,55.28528
92.3063,55.59748
92.3368,55.9091
92.3673,56.11972
92.3978,56.33023
92.4283,56.54084
92.4587,56.75179
92.4892,56.9621
92.5197,56.80177
92.5502,56.6415
92.5807,56.48085
92.6111,56.32059
92.6416,56.16036
92.6721,56.15403
92.7026,56.14769
92.7331,56.14135
92.7635,56.13502
92.7940,56.12875
92.8245,56.24915
92.8550,56.36974
92.8855,56.49014
92.9159,56.61048
92.9464,56.73082
92.9769,56.68219
93.0074,56.63348
93.0379,56.58485
93.0683,56.53624
93.0988,56.48762
93.1293,56.5074
93.1598,56.5272
93.1903,56.54698
93.2207,56.56675
93.2512,56.58652
93.2817,56.72846
93.3122,56.87062
93.3427,57.01255
93.3731,57.15443
93.4036,57.29636
93.4341,57.63349
93.4646,57.96983
93.4951,58.3063
93.5255,58.64264
93.5560,58.97911
93.5865,58.64126
93.6170,58.30404
93.6475,57.96666
93.6779,57.62944
93.7084,57.29204
93.7389,57.37627
93.7694,57.46047
93.7999,57.5447
93.8303,57.62907
93.8608,57.71338
93.8913,57.85678
93.9218,58.00012
93.9523,58.14353
93.9827,58.28715
94.0132,58.431
94.0437,58.93778
94.0742,59.44433
94.1047,59.9511
94.1351,60.45866
94.1656,60.96459
94.1961,60.68137
94.2266,60.39827
94.2571,60.11506
94.2875,59.83139
94.3180,59.54821
94.3485,59.30433
94.3790,59.06056
94.4095,58.81669
94.4399,58.57243
94.4704,58.32821
94.5009,57.6409
94.5314,56.95388
94.5619,56.26519
94.5923,55.57818
94.6228,54.89092
94.6533,54.29762
94.6838,53.70339
94.7143,53.1101
94.7447,52.51706
94.7752,51.92369
94.8057,51.17568
94.8362,50.4265
94.8667,49.67849
94.8971,48.93082
94.9276,48.18278
94.9581,47.32442
94.9886,46.46472
95.0191,45.60637
95.0495,44.74839
95.0800,43.8901
95.1105,43.53139
95.1410,43.17213
95.1715,42.81342
95.2019,42.45487
95.2324,42.09617
95.2629,41.95284
95.2934,41.80929
95.3239,41.66596
95.3543,41.52271
95.3848,41.37938
95.4153,41.69576
95.4458,42.01144
95.4763,42.32727
95.5067,42.64296
95.5372,42.95926
95.5677,43.18063
95.5982,43.40191
95.6287,43.62328
95.6591,43.84456
95.6896,44.06696
95.7201,44.67731
95.7506,45.28739
95.7811,45.89774
95.8115,46.50905
95.8420,47.12024
95.8725,48.35548
95.9030,49.59017
95.9335,50.82541
95.9639,52.06258
95.9944,53.29762
96.0249,54.36636
96.0554,55.43464
96.0859,56.5034
96.1163,57.57381
96.1468,58.64221
96.1773,59.37494
96.2078,60.10734
96.2383,60.84007
96.2687,61.57394
96.2992,62.30605
96.3297,62.32818
96.3602,62.35031
96.3907,62.37249
96.4211,62.39462
96.4516,62.41667
96.4821,62.32399
96.5126,62.23135
96.5431,62.13848
96.5735,62.04585
96.6040,61.95313
96.6345,61.80363
96.6650,61.6539
96.6955,61.5044
96.7259,61.35497
96.7564,61.20547
96.7869,61.05856
96.8174,60.91142
96.8479,60.7645
96.8783,60.61766
96.9088,60.47061
96.9393,59.77428
96.9698,59.07685
97.0003,58.38052
97.0307,57.68449
97.0612,56.98812
97.0917,55.90519
97.1222,54.82056
97.1527,53.73764
97.1831,52.65519
97.2136,51.57225
97.2441,50.16033
97.2746,48.75182
97.3051,47.34269
97.3355,45.93418
97.3660,44.52505
97.3965,43.54944
97.4270,42.57631
97.4575,41.60276
97.4879,40.62962
97.5184,39.656
97.5489,39.84724
97.5794,40.03839
97.6099,40.22964
97.6403,40.42079
97.6708,40.61366
97.7013,41.6576
97.7318,42.70107
97.7623,43.74501
97.7927,44.79058
97.8232,45.83468
97.8537,47.00375
97.8842,48.17231
97.9147,49.34138
97.9451,50.51228
97.9756,51.67981
98.0061,51.50652
98.0366,51.33331
98.0671,51.16002
98.0975,50.98647
98.1280,50.81306
98.1585,50.52706
98.1890,50.24118
98.2195,49.95517
98.2499,49.66872
98.2804,49.38254
98.3109,48.88188
98.3414,48.38145
98.3719,47.87979
98.4023,47.37935
98.4328,46.87886
98.4633,46.62297
98.4938,46.36719
98.5243,46.11079
98.5547,45.85501
98.5852,45.59926
98.6157,45.6218
98.6462,45.64437
98.6767,45.6669
98.7071,45.68943
98.7376,45.71188
98.7681,45.49624
98.7986,45.28026
98.8291,45.06462
98.8595,44.84907
98.8900,44.63353
98.9205,44.96483
98.9510,45.29664
98.9815,45.62794
99.0119,45.95909
99.0424,46.29037
99.0729,46.26912
99.1034,46.24783
99.1339,46.22657
99.1643,46.20532
99.1948,46.18406
99.2253,46.37595
99.2558,46.56741
99.2863,46.75894
99.3167,46.95039
99.3472,47.14193
99.3777,47.2605
99.4082,47.37877
99.4387,47.49709
99.4691,47.61536
99.4996,47.73373
99.5301,47.73355
99.5606,47.73337
99.5911,47.73319
99.6215,47.73301
99.6520,47.73322
99.6825,48.01306
99.7130,48.29277
99.7435,48.57261
99.7739,48.85287
99.8044,49.13217
99.8349,48.98038
99.8654,48.82867
99.8959,48.67689
99.9263,48.52487
99.9568,48.37296
99.9873,48.10651
100.0178,47.84017
100.0483,47.57372
100.0787,47.30685
100.1092,47.04018
100.1397,46.54371
100.1702,46.04746
100.2007,45.551
100.2311,45.05375
100.2616,44.55708
100.2921,43.79707
100.3226,43.03739
100.3531,42.27586
100.3835,41.51619
100.4140,40.75636
100.4445,40.30122
100.4750,39.84627
100.5055,39.39021
100.5359,38.93527
100.5664,38.4802
100.5969,38.20082
100.6274,37.921
100.6579,37.64161
100.6883,37.36235
100.7188,37.08311
100.7493,37.27916
100.7798,37.47552
100.8103,37.67157
100.8407,37.86754
100.8712,38.06359
100.9017,38.28759
100.9322,38.51194
100.9627,38.73594
100.9931,38.95983
101.0236,39.18383
101.0541,39.52345
101.0846,39.8636
101.1151,40.20322
101.1455,40.54269
101.1760,40.88231
101.2065,41.35056
101.2370,41.8177
101.2675,42.28505
101.2979,42.75218
101.3284,43.21952
101.3589,43.32079
101.3894,43.42169
101.4199,43.52263
101.4503,43.62354
101.4808,43.72439
101.5113,43.63361
101.5418,43.54288
101.5723,43.4521
101.6027,43.36118
101.6332,43.27076
101.6637,43.43799
101.6942,43.60515
101.7247,43.77238
101.7551,43.93988
101.7856,44.10687
101.8161,44.07347
101.8466,44.0401
101.8771,44.00671
101.9075,43.97327
101.9380,43.94005
101.9685,44.07188
101.9990,44.20366
102.0295,44.33549
102.0599,44.46753
102.0904,44.59894
102.1209,44.25741
102.1514,43.91604
102.1819,43.57452
102.2123,43.23246
102.2428,42.89145
102.2733,43.25737
102.3038,43.62314
102.3343,43.9898
102.3647,44.35557
102.3952,44.72148
102.4257,45.05651
102.4562,45.39208
102.4867,45.72711
102.5171,46.062
102.5476,46.39697
102.5781,46.57413
102.6086,46.75156
102.6391,46.92872
102.6695,47.1058
102.7000,47.28278
102.7305,46.7434
102.7610,46.20318
102.7915,45.66381
102.8219,45.12467
102.8524,44.58526
102.8829,43.66237
102.9134,42.73805
102.9439,41.81517
102.9743,40.89269
103.0048,39.96981
103.0353,39.78033
103.0658,39.5906
103.0963,39.40117
103.1267,39.21183
103.1572,39.0224
103.1877,39.53521
103.2182,40.04694
103.2487,40.55889
103.2791,41.07062
103.3096,41.5854
103.3401,43.21041
103.3706,44.8347
103.4011,46.4597
103.4315,48.084
103.4620,49.71122
103.4925,50.62966
103.5230,51.5477
103.5535,52.46613
103.5839,53.38601
103.6144,54.30416
103.6449,55.0012
103.6754,55.69795
103.7059,56.395
103.7363,57.09314
103.7668,57.78923
103.7973,57.65293
103.8278,57.5167
103.8583,57.3804
103.8887,57.24389
103.9192,57.10772
103.9497,57.10527
103.9802,57.10282
104.0107,57.10036
104.0411,57.09791
104.0716,57.09539
104.1021,57.01963
104.1326,56.9439
104.1631,56.86799
104.1935,56.79227
104.2240,56.71652
104.2545,56.66345
104.2850,56.6104
104.3155,56.55721
104.3459,56.50417
104.3764,56.45134
104.4069,56.87133
104.4374,57.29198
104.4679,57.71198
104.4983,58.13178
104.5288,58.55168
104.5593,58.70599
104.5898,58.86055
104.6203,59.01485
104.6507,59.1691
104.6812,59.32344
104.7117,59.64987
104.7422,59.97681
104.7727,60.30323
104.8031,60.62951
104.8336,60.95591
104.8641,60.8097
104.8946,60.66326
104.9251,60.51705
104.9555,60.3709
104.9860,60.22469
105.0165,59.86537
105.0470,59.50691
105.0775,59.14828
105.1079,58.78982
105.1384,58.43119
105.1689,58.21886
105.1994,58.00709
105.2299,57.79522
105.2603,57.58344
105.2908,57.37166
105.3213,57.48261
105.3518,57.59351
105.3823,57.70446
105.4127,57.81536
105.4432,57.92703
105.4737,58.39743
105.5042,58.86763
105.5347,59.33804
105.5651,59.80918
105.5956,60.27851
105.6261,59.89978
105.6566,59.5212
105.6871,59.14247
105.7175,58.76314
105.7480,58.38461
105.7785,58.19334
105.8090,58.00215
105.8395,57.81087
105.8699,57.6193
105.9004,57.42817
105.9309,57.38536
105.9614,57.34257
105.9919,57.29976
106.0223,57.25688
106.0528,57.21439
106.0833,57.57895
106.1138,57.94334
106.1443,58.30863
106.1747,58.67302
106.2052,59.0375
106.2357,59.27908
106.2662,59.52054
106.2967,59.7626
106.3271,60.00407
106.3576,60.24556
106.3881,60.29753
106.4186,60.34957
106.4491,60.40154
106.4795,60.45348
106.5100,60.50552
106.5405,60.77076
106.5710,61.03642
106.6015,61.30166
106.6319,61.56679
106.6624,61.83195
106.6929,61.57004
106.7234,61.30771
106.7539,61.0458
106.7843,60.78399
106.8148,60.52208
106.8453,60.40131
106.8758,60.28035
106.9063,60.15958
106.9367,60.03886
106.9672,59.91809
106.9977,59.62273
107.0282,59.32805
107.0587,59.03324
107.0891,58.73857
107.1196,58.44376
107.1501,58.76502
107.1806,59.08569
107.2111,59.40651
107.2415,59.72718
107.2720,60.04841
107.3025,60.21879
107.3330,60.38909
107.3635,60.55946
107.3939,60.7301
107.4244,60.90107
107.4549,61.50754
107.4854,62.11374
107.5159,62.72021
107.5463,63.32763
107.5768,63.93361
107.6073,64.13257
107.6378,64.33145
107.6683,64.53042
107.6987,64.72971
107.7292,64.92841
107.7597,64.88843
107.7902,64.84846
107.8207,64.80847
107.8511,64.76843
107.8816,64.72794
107.9121,64.11933
107.9426,63.51101
107.9731,62.9024
108.0035,62.29285
108.0340,61.68434
108.0645,61.19022
108.0950,60.69631
108.1255,60.2012
108.1559,59.70729
108.1864,59.21334
108.2169,59.02275
108.2474,58.83224
108.2779,58.64127
108.3083,58.45076
108.3388,58.2604
108.3693,58.62745
108.3998,58.99506
108.4303,59.36211
108.4607,59.729
108.4912,60.09599
108.5217,60.27777
108.5522,60.45984
108.5827,60.64161
108.6131,60.82331
108.6436,61.00516
108.6741,61.86378
108.7046,62.72374
108.7351,63.58237
108.7655,64.44061
108.7960,65.29923
108.8265,65.34753
108.8570,65.39585
108.8875,65.44411
108.9179,65.49233
108.9484,65.54059
108.9789,65.3663
109.0094,65.19241
109.0399,65.01843
109.0703,64.84453
109.1008,64.67055
109.1313,64.02121
109.1618,63.37328
109.1923,62.72505
109.2227,62.07712
109.2532,61.42787
109.2837,60.96254
109.3142,60.49741
109.3447,60.03208
109.3751,59.56602
109.4056,59.10134
109.4361,59.1277
109.4666,59.15405
109.4971,59.1804
109.5275,59.20681
109.5580,59.23292
109.5885,59.05256
109.6190,58.87226
109.6495,58.69189
109.6799,58.51124
109.7104,58.33123
109.7409,58.50184
109.7714,58.67238
109.8019,58.84299
109.8323,59.01387
109.8628,59.1843
109.8933,59.12829
109.9238,59.07232
109.9543,59.01632
109.9847,58.96023
110.0152,58.90433
110.0457,59.00211
110.0762,59.09984
110.1067,59.19781
110.1371,59.29554
110.1676,59.3933
110.1981,59.46692
110.2286,59.54065
110.2591,59.61426
110.2895,59.68785
110.3200,59.76142
110.3505,59.73056
110.3810,59.69965
110.4115,59.66879
110.4419,59.63793
110.4724,59.60701
110.5029,59.32515
110.5334,59.04285
110.5639,58.76099
110.5943,58.47924
110.6248,58.19737
110.6553,57.76308
110.6858,57.32812
110.7163,56.89383
110.7467,56.45974
110.7772,56.02545
110.8077,56.23831
110.8382,56.45157
110.8687,56.6645
110.8991,56.87734
110.9296,57.09027
110.9601,57.85952
110.9906,58.62705
111.0211,59.39491
111.0515,60.16244
111.0820,60.93103
111.1125,61.19075
111.1430,61.45035
111.1735,61.71006
111.2039,61.96966
111.2344,62.2292
111.2649,62.00043
111.2954,61.77175
111.3259,61.54297
111.3563,61.31384
111.3868,61.08472
111.4173,60.58805
111.4478,60.09159
111.4783,59.59492
111.5087,59.09747
111.5392,58.60126
111.5697,58.5176
111.6002,58.43399
111.6307,58.35034
111.6611,58.26656
111.6916,58.18311
111.7221,58.30656
111.7526,58.42997
111.7831,58.55343
111.8135,58.67709
111.8440,58.80061
111.8745,59.0144
111.9050,59.22809
111.9355,59.44231
111.9659,59.65601
111.9964,59.86971
112.0269,59.9598
112.0574,60.04985
112.0879,60.14012
112.1183,60.23016
112.1488,60.32004
112.1793,59.97014
112.2098,59.61969
112.2403,59.26978
112.2707,58.92004
112.3012,58.5701
112.3317,58.12591
112.3622,57.68103
112.3927,57.23684
112.4231,56.79285
112.4536,56.34871
112.4841,56.1816
112.5146,56.01423
112.5451,55.84712
112.5755,55.68009
112.6060,55.51298
112.6365,56.05443
112.6670,56.59673
112.6975,57.13817
112.7279,57.67938
112.7584,58.22083
112.7889,58.32962
112.8194,58.43808
112.8499,58.54658
112.8803,58.65504
112.9108,58.76355
112.9413,59.08541
112.9718,59.40655
113.0023,59.72783
113.0327,60.04897
113.0632,60.37022
113.0937,60.24702
113.1242,60.12389
113.1547,60.00069
113.1851,59.87755
113.2156,59.75457
113.2461,59.9654
113.2766,60.17614
113.3071,60.38697
113.3375,60.59813
113.3680,60.80895
113.3985,61.00816
113.4290,61.20728
113.4595,61.40648
113.4899,61.606
113.5204,61.80495
113.5509,61.75975
113.5814,61.71458
113.6119,61.66938
113.6423,61.62412
113.6728,61.57929
113.7033,61.94572
113.7338,62.312
113.7643,62.67843
113.7947,63.04544
113.8252,63.41162
113.8557,63.43958
113.8862,63.46753
113.9167,63.49555
113.9471,63.52349
113.9776,63.55175
114.0081,64.07578
114.0386,64.59956
114.0691,65.12463
114.0995,65.64843
114.1300,66.1721
114.1605,65.87783
114.1910,65.58309
114.2215,65.28883
114.2519,64.99467
114.2824,64.70044
114.3129,64.52975
114.3434,64.35881
114.3739,64.18812
114.4043,64.01751
114.4348,63.84678
114.4653,63.30432
114.4958,62.76101
114.5263,62.21856
114.5567,61.67633
114.5872,61.13387
114.6177,61.05266
114.6482,60.97134
114.6787,60.89016
114.7091,60.809
114.7396,60.72781
114.7701,60.95567
114.8006,61.18303
114.8311,61.41048
114.8615,61.63784
114.8920,61.8653
114.9225,62.1727
114.9530,62.47937
114.9835,62.78618
115.0139,63.09285
115.0444,63.40033
115.0749,63.7419
115.1054,64.08333
115.1359,64.4249
115.1663,64.76701
115.1968,65.10801
115.2273,65.01845
115.2578,64.92892
115.2883,64.83934
115.3187,64.74963
115.3492,64.65991
115.3797,64.4389
115.4102,64.21799
115.4407,63.99698
115.4711,63.77562
115.5016,63.55428
115.5321,63.00201
115.5626,62.45
115.5931,61.89774
115.6235,61.34461
115.6540,60.7928
115.6845,60.77079
115.7150,60.74879
115.7455,60.72679
115.7759,60.70474
115.8064,60.6827
115.8369,60.60545
115.8674,60.52822
115.8979,60.45082
115.9283,60.3736
115.9588,60.29646
115.9893,60.42207
116.0198,60.54763
116.0503,60.67351
116.0807,60.79907
116.1112,60.92459
116.1417,60.79662
116.1722,60.66844
116.2027,60.54046
116.2331,60.41254
116.2636,60.28468
116.2941,60.67178
116.3246,61.05949
116.3551,61.44659
116.3855,61.83352
116.4160,62.22061
116.4465,62.41275
116.4770,62.60519
116.5075,62.79733
116.5379,62.98939
116.5684,63.18153
116.5989,63.37476
116.6294,63.56829
116.6599,63.76152
116.6903,63.95467
116.7208,64.1479
116.7513,63.86054
116.7818,63.57376
116.8123,63.28685
116.8427,63.00007
116.8732,62.71317
116.9037,62.40275
116.9342,62.09307
116.9647,61.78327
116.9951,61.4736
117.0256,61.16282
117.0561,60.60789
117.0866,60.05321
117.1171,59.49828
117.1475,58.94249
117.1780,58.38837
117.2085,58.46863
117.2390,58.54886
117.2695,58.62912
117.2999,58.7095
117.3304,58.78985
117.3609,58.9464
117.3914,59.10289
117.4219,59.25943
117.4523,59.41623
117.4828,59.5728
117.5133,59.75126
117.5438,59.92963
117.5743,60.10809
117.6047,60.28682
117.6352,60.46491
117.6657,60.19444
117.6962,59.92408
117.7267,59.6536
117.7571,59.38271
117.7876,59.1124
117.8181,59.09811
117.8486,59.08384
117.8791,59.06953
117.9095,59.05527
117.9400,59.04107
117.9705,59.19358
118.0010,59.34634
118.0315,59.49886
118.0619,59.6513
118.0924,59.80389
118.1229,60.16746
118.1534,60.5316
118.1839,60.89517
118.2143,61.25858
118.2448,61.6221
118.2753,61.6361
118.3058,61.65012
118.3363,61.66413
118.3667,61.67813
118.3972,61.69213
118.4277,61.79856
118.4582,61.90517
118.4887,62.01161
118.5191,62.118
118.5496,62.22444
118.5801,61.98516
118.6106,61.74547
118.6411,61.50615
118.6715,61.26693
118.7020,61.0276
118.7325,61.2384
118.7630,61.44882
118.7935,61.65933
118.8239,61.86975
118.8544,62.08023
118.8849,61.9964
118.9154,61.9126
118.9459,61.82876
118.9763,61.74496
119.0068,61.66133
119.0373,61.84426
119.0678,62.02712
119.0983,62.21005
119.1287,62.39328
119.1592,62.57561
119.1897,62.27482
119.2202,61.97416
119.2507,61.67337
119.2811,61.3721
119.3116,61.07109
119.3421,60.55815
119.3726,60.04544
119.4031,59.53251
119.4335,59.01877
119.4640,58.50592
119.4945,58.08308
119.5250,57.66043
119.5555,57.23759
119.5859,56.8141
119.6164,56.39141
119.6469,56.16248
119.6774,55.93365
119.7079,55.70426
119.7383,55.47543
119.7688,55.24669
119.7993,55.33044
119.8298,55.41416
119.8603,55.49809
119.8907,55.5818
119.9212,55.66562
119.9517,55.89044
119.9822,56.11562
120.0127,56.34045
120.0431,56.56517
120.0736,56.79
120.1041,57.00159
120.1346,57.21351
120.1651,57.42509
120.1955,57.63659
120.2260,57.84822
120.2565,58.38518
120.2870,58.92298
120.3175,59.45995
120.3479,59.99667
120.3784,60.53363
120.4089,60.32586
120.4394,60.11774
120.4699,59.90995
120.5003,59.70224
120.5308,59.49445
120.5613,59.16442
120.5918,58.83517
120.6223,58.50578
120.6527,58.17654
120.6832,57.84715
120.7137,57.57677
120.7442,57.30708
120.7747,57.03726
120.8051,56.76756
120.8356,56.498
120.8661,56.75702
120.8966,57.01591
120.9271,57.27493
120.9575,57.53382
120.9880,57.7937
121.0185,58.31124
121.0490,58.82856
121.0795,59.3461
121.1099,59.86446
121.1404,60.38176
121.1709,60.69435
121.2014,61.00681
121.2319,61.3194
121.2623,61.63249
121.2928,61.94511
121.3233,62.28113
121.3538,62.617
121.3843,62.95301
121.4147,63.28956
121.4452,63.62555
121.4757,63.92929
121.5062,64.23291
121.5367,64.53665
121.5671,64.84087
121.5976,65.14444
121.6281,65.20319
121.6586,65.26192
121.6891,65.32079
121.7195,65.37952
121.7500,65.43823
121.7805,65.42762
121.8110,65.41702
121.8415,65.40639
121.8719,65.39578
121.9024,65.38519
121.9329,65.42097
121.9634,65.45683
121.9939,65.49261
122.0243,65.5284
122.0548,65.56416
122.0853,65.45431
122.1158,65.3443
122.1463,65.23444
122.1767,65.12465
122.2072,65.01482
122.2377,65.01482
122.2682,65.01483
122.2987,65.01485
122.3291,65.01485
122.3596,65.01486
122.3901,64.7535
122.4206,64.49171
122.4511,64.23034
122.4815,63.96907
122.5120,63.7077
122.5425,64.07327
122.5730,64.4381
122.6035,64.80309
122.6339,65.16793
122.6644,65.53292
122.6949,65.40697
122.7254,65.28114
122.7559,65.15527
122.7863,65.02943
122.8168,64.90334
122.8473,64.80938
122.8778,64.71547
122.9083,64.62151
122.9387,64.5276
122.9692,64.43307
122.9997,64.04626
123.0302,63.65963
123.0607,63.27281
123.0911,62.8854
123.1216,62.49926
123.1521,62.71216
123.1826,62.92497
123.2131,63.13787
123.2435,63.3511
123.2740,63.56393
123.3045,63.70082
123.3350,63.83765
123.3655,63.97454
123.3959,64.11164
123.4264,64.24835
123.4569,64.16586
123.4874,64.08339
123.5179,64.00089
123.5483,63.91826
123.5788,63.83578
123.6093,63.7887
123.6398,63.74164
123.6703,63.69446
123.7007,63.6474
123.7312,63.60027
123.7617,63.45105
123.7922,63.30189
123.8227,63.15236
123.8531,63.0032
123.8836,62.85403
123.9141,62.86341
123.9446,62.8728
123.9751,62.88217
124.0055,62.89153
124.0360,62.90088
124.0665,62.72167
124.0970,62.54219
124.1275,62.363
124.1579,62.18388
124.1884,62.00468
124.2189,61.89516
124.2494,61.78547
124.2799,61.67595
124.3103,61.56647
124.3408,61.45696
124.3713,61.51256
124.4018,61.56827
124.4323,61.6239
124.4627,61.6795
124.4932,61.73513
124.5237,61.4926
124.5542,61.25057
124.5847,61.00843
124.6151,60.76641
124.6456,60.52428
124.6761,60.46822
124.7066,60.41239
124.7371,60.35654
124.7675,60.3007
124.7980,60.24502
124.8285,60.39024
124.8590,60.53539
124.8895,60.6806
124.9199,60.82605
124.9504,60.97095
124.9809,60.86581
125.0114,60.76071
125.0419,60.65556
125.0723,60.55025
125.1028,60.44515
125.1333,60.37721
125.1638,60.30931
125.1943,60.24137
125.2247,60.17334
125.2552,60.10511
125.2857,59.72518
125.3162,59.34541
125.3467,58.96548
125.3771,58.58496
125.4076,58.20582
125.4381,58.86841
125.4686,59.53072
125.4991,60.19331
125.5295,60.85693
125.5600,61.51938
125.5905,61.94151
125.6210,62.36345
125.6515,62.78642
125.6819,63.20837
125.7124,63.63037
125.7429,63.78465
125.7734,63.93917
125.8039,64.09344
125.8343,64.24767
125.8648,64.40175
125.8953,63.90451
125.9258,63.4065
125.9563,62.90926
125.9867,62.41224
126.0172,61.91505
126.0477,61.78182
126.0782,61.64839
126.1087,61.51516
126.1391,61.38199
126.1696,61.24876
126.2001,61.1385
126.2306,61.02807
126.2611,60.91782
126.2915,60.80761
126.3220,60.69735
126.3525,60.68038
126.3830,60.6634
126.4135,60.64645
126.4439,60.62951
126.4744,60.61256
126.5049,60.43239
126.5354,60.2526
126.5659,60.07273
126.5963,59.89294
126.6268,59.71216
126.6573,59.16562
126.6878,58.61933
126.7183,58.07279
126.7487,57.52649
126.7792,56.97901
126.8097,56.54605
126.8402,56.11328
126.8707,55.68032
126.9011,55.24667
126.9316,54.81409
126.9621,54.70311
126.9926,54.59217
127.0231,54.48118
127.0535,54.37002
127.0840,54.25947
127.1145,54.57986
127.1450,54.90011
127.1755,55.22051
127.2059,55.5414
127.2364,55.86208
127.2669,56.50977
127.2974,57.15717
127.3279,57.80486
127.3583,58.45355
127.3888,59.10099
127.4193,59.39708
127.4498,59.69303
