#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,0.1272
#BOTTOM:,104.3689
DEPTH_LSF,RES_BD,RES_BIT,RES_BM,RES_BS,RES_RING
64.8973,1.034927,0.793577,0.6116484,0.301241,0.7682236
65.0497,0.5431372,0.7746383,0.4897049,0.3047741,1.01226
65.2021,0.3497243,0.7266241,0.366886,0.5197931,0.4589611
65.3545,0.349677,0.6942106,0.7454564,0.3361789,0.3504212
65.5069,0.6688611,0.7777545,0.3938706,0.3569469,0.4304565
65.6593,0.57992,1.028594,0.3967185,0.3711995,0.6453446
65.8117,0.5155655,1.14808,0.5012643,0.5090511,0.6950699
65.9641,0.8886703,1.048731,0.9673021,0.6359661,0.913034
66.1165,0.9323321,0.9494354,1.043218,0.5937073,0.9640988
66.2689,1.138421,1.004914,0.8651398,0.6243958,1.057425
66.4213,1.014065,1.077517,0.9622934,0.9889613,1.225985
66.5737,1.016513,1.002916,1.26779,0.6809719,1.096689
66.7261,1.576177,1.10151,0.9740297,0.8499051,1.093708
66.8785,1.042869,1.198765,1.234039,0.7400171,1.538357
67.0309,1.218194,0.9448974,0.9632402,0.6456811,1.056636
67.1833,1.175928,0.8495072,0.8865109,0.7219442,0.9558202
67.3357,0.9437048,0.9340442,0.9235904,0.6523551,1.035981
67.4881,0.7580351,0.9162963,0.8205615,0.4435239,0.7537486
67.6405,0.781035,0.7609513,0.5384747,0.6850407,0.6802498
67.7929,0.600042,0.768681,0.5920874,0.473711,0.7674945
67.9453,0.6910907,1.047601,0.568651,0.6763502,0.7626915
68.0977,0.7080417,0.7579312,0.8535467,0.5841197,0.6935046
68.2501,0.7294781,0.9965888,0.8812773,0.5566397,0.80672
68.4025,0.7464386,0.9779118,0.7439553,0.528954,0.6864234
68.5549,0.9235444,0.9961885,0.7072361,0.5830962,0.8905451
68.7073,1.091416,1.033414,0.5696031,0.5368648,0.8197074
68.8597,0.9078538,0.8932701,0.709241,0.6202835,0.9071296
69.0121,0.9313022,0.961294,0.8269548,0.5655456,0.8544091
69.1645,0.80574,0.8722513,0.816092,0.5097455,0.8284144
69.3169,0.746025,0.8264597,0.6066955,0.2727978,0.8236215
69.4693,0.9263459,0.8186554,0.3975018,0.649797,0.7332397
69.6217,0.3433241,0.7868901,0.5322025,0.4150843,0.8334131
69.7741,0.8009099,0.7862723,0.5243565,0.3892802,0.3316036
69.9265,0.5186344,0.7702351,0.511249,0.297105,0.787206
70.0789,0.501817,0.7521874,0.3568426,0.3901103,0.4951191
70.2313,0.3746219,0.7574106,0.4393023,0.3527314,0.4997977
70.3837,0.4935778,0.7540261,0.3968176,0.3904544,0.6123127
70.5361,0.4398927,0.7495092,0.4424038,0.3683545,0.5152726
70.6885,0.4828588,0.7448175,0.4199511,0.3681418,0.4479819
70.8409,0.4505299,0.7328292,0.4607399,0.3580209,0.4790972
70.9933,0.5311137,0.7773681,0.4065118,0.3995729,0.4652615
71.1457,0.4833857,0.7883605,0.493462,0.5613987,0.569079
71.2981,0.5783026,0.8454954,0.4634538,0.4219556,0.5160222
71.4505,0.8349583,0.7424361,0.4854073,0.494808,0.5852126
71.6029,0.6085789,1.158997,0.6405924,0.4765421,0.7766041
71.7553,0.9727982,0.7672091,0.6848485,0.4646209,0.6966409
71.9077,0.7298613,0.80964,0.8480088,0.45608,0.8959776
72.0601,0.8055753,0.9755543,0.7127794,0.6832734,0.7960609
72.2125,0.8005537,0.8963572,1.151964,0.889791,0.8967096
72.3649,1.035523,0.9114025,0.8769514,1.02338,0.9921401
72.5173,1.084116,1.025017,0.7776498,0.9149345,1.041094
72.6697,1.267941,1.021546,1.170989,0.6765876,1.148333
72.8221,1.268193,0.9512507,1.100864,0.9037887,1.119401
72.9745,0.9916124,1.009727,1.335208,0.7025356,1.355603
73.1269,1.239809,0.9758778,1.078488,0.5981552,1.09446
73.2793,0.9841307,0.9781663,0.9386711,0.5944225,1.256237
73.4317,0.9889873,0.8755779,0.5586615,0.4421685,0.9404581
73.5841,0.8421661,0.8795993,0.9435437,0.4712226,0.996899
73.7365,0.9633896,0.9329759,0.7788259,0.5255742,1.146185
73.8889,0.9146038,0.9017409,0.5021554,0.4654441,0.6759786
74.0413,0.5198786,0.8223283,0.5825074,0.3488557,0.6785396
74.1937,0.6896773,0.9051453,0.3988265,0.4667602,0.5298185
74.3461,0.414924,0.8503566,0.466081,0.3834282,0.6380183
74.4985,0.608012,0.7632222,0.4796467,0.6035361,0.485558
74.6509,0.6194116,0.9769716,0.7873393,0.4890253,0.7031888
74.8033,0.7336441,1.107831,0.5226436,0.4680355,0.9223191
74.9557,0.5886936,1.128199,0.8550145,0.3595512,0.7783814
75.1081,1.242945,1.296496,0.454184,0.8809435,0.6710047
75.2605,0.7370856,1.151625,1.179808,0.9902676,1.241666
75.4129,0.9427614,1.06264,1.056102,0.6566198,1.252612
75.5653,0.777813,1.053795,0.8585954,0.8597752,1.126004
75.7177,0.8010411,1.041294,0.8590425,0.6679947,1.151799
75.8701,1.438128,0.9343039,0.8975804,0.6414332,1.019961
76.0225,0.9451621,0.9877646,0.8239645,0.7676085,0.8039092
76.1749,0.8087299,0.8809544,0.9950296,0.6510803,0.8789131
76.3273,1.05046,0.9510841,0.8344275,0.6781207,0.7085436
76.4797,0.8505762,1.008048,0.6818087,0.4011249,0.9498626
76.6321,1.111395,1.041185,0.9185092,0.7035682,0.7336214
76.7845,1.030941,1.135221,0.9248492,0.794665,1.138896
76.9369,1.128417,1.153999,0.8615484,0.7847646,1.097324
77.0893,1.227801,1.14239,1.014261,0.9378307,1.119323
77.2417,1.216539,1.083773,1.050844,0.9790764,1.281852
77.3941,0.8238619,0.8943535,1.29762,0.7906342,1.260448
77.5465,1.18451,0.957727,0.8655046,0.5866064,0.7392719
77.6989,0.812722,0.9658532,1.053248,0.3855926,1.173086
77.8513,0.8228232,0.8666218,0.4927973,0.7257675,0.7527561
78.0037,0.8315498,0.7417112,0.8448225,0.4482445,0.9269842
78.1561,0.6411378,0.7672264,0.3826501,0.576028,0.8382091
78.3085,0.67693,0.9130427,0.6636545,0.5297278,0.6530981
78.4609,0.7059866,0.8346127,0.5546181,0.4776351,1.00641
78.6133,0.6021651,1.064309,0.5384253,0.5151027,0.7813361
78.7657,0.628837,0.9530123,0.5852107,0.4565263,0.7191917
78.9181,0.6404478,1.030645,0.4965895,0.376679,0.7714301
79.0705,0.697539,1.023466,0.6772034,0.5362822,0.7650475
79.2229,0.8158603,0.9829834,0.8615118,0.5062786,0.8717242
79.3753,0.6905775,0.9886462,0.6536757,0.5080845,1.079027
79.5277,0.896308,1.133909,0.6966376,0.538935,0.6392038
79.6801,0.7701468,1.172715,0.70876,0.4222133,1.006257
79.8325,0.917562,0.9354496,0.5668966,0.5240539,0.8305972
79.9849,0.7006469,1.024366,0.7193273,0.6916451,0.9758982
80.1373,0.8456818,1.089417,0.9333992,0.648252,0.8908191
80.2897,1.07097,1.076029,0.9599697,0.5276011,1.006385
80.4421,1.055168,1.097468,0.942059,0.6585851,1.168035
80.5945,1.006311,1.098559,0.8505664,0.6149123,1.133012
80.7469,0.8265437,1.012288,0.8032249,0.7220822,1.170982
80.8993,1.032125,1.005101,0.9817514,0.7882146,1.251858
81.0517,1.042676,1.360897,0.6947539,0.6158723,0.7652505
81.2041,1.085701,1.070178,0.7085662,0.6600357,1.077908
81.3565,1.310968,1.07736,1.058937,0.7292869,1.384324
81.5089,1.139677,1.207466,1.163381,0.9776632,0.9616904
81.6613,1.246171,1.12797,1.270932,0.8225246,1.05995
81.8137,1.333615,1.128402,1.083067,0.7659586,0.9704108
81.9661,0.8252496,0.9784847,0.9110467,0.639577,1.048679
82.1185,1.037545,0.9338837,0.8047982,0.6926658,1.02849
82.2709,1.038634,1.095121,0.8067278,0.6246614,1.217068
82.4233,1.205955,0.9916238,0.7761649,0.8447386,1.110287
82.5757,0.7109458,1.051976,0.8640519,0.6866553,1.217708
82.7281,0.9932891,0.9728666,0.9867144,0.5768923,0.743711
82.8805,0.9258887,0.9079245,0.75962,0.6130719,0.8431768
83.0329,0.7060795,0.7392499,0.9077712,0.544528,0.8025339
83.1853,0.6954978,0.7450942,0.3923283,0.838613,0.584492
83.3377,0.545924,0.7266093,0.6154395,0.3740809,0.5233651
83.4901,0.602125,0.7062131,0.373502,0.3710093,0.5167367
83.6425,0.4430374,0.6802,0.4096989,0.3745654,0.4163295
83.7949,0.4400888,0.6531516,0.4070338,0.4512618,0.4901126
83.9473,0.4483438,0.6307712,0.531503,0.3599627,0.4840653
84.0997,0.7139657,0.9053597,0.452678,0.4078553,0.5130941
84.2521,0.4937998,0.9814693,0.5526854,0.4868126,0.9234336
84.4045,0.8147028,0.8786994,0.6932977,0.4230252,0.584928
84.5569,0.8514212,1.09213,0.4564356,0.5030625,0.8743889
84.7093,0.557144,1.001677,0.9286743,0.5354705,1.007962
84.8617,1.314343,1.022705,0.8095399,0.5436152,0.632466
85.0141,1.225706,1.09113,0.9861714,0.7061478,1.274482
85.1665,1.215401,1.055113,1.071608,0.5623584,1.201479
85.3189,1.208223,0.9817353,0.8978203,0.6852449,1.229659
85.4713,0.8867822,0.9089293,0.8598426,0.4176538,1.154043
85.6237,0.993786,0.8256637,0.6979511,0.4537399,0.8072875
85.7761,0.5867383,0.7894894,0.6505193,0.4411284,1.013629
85.9285,0.7370102,0.8367468,0.5404929,0.4442063,0.6040909
86.0809,0.7550711,1.012216,0.6291804,0.4372258,0.7303184
86.2333,0.6340962,0.8209031,0.5745057,0.3396004,0.8319302
86.3857,0.6729965,0.8608178,0.8047944,0.5049461,1.121059
86.5381,0.6448009,0.968416,0.7335346,0.5678349,0.7244349
86.6905,0.8637487,1.353311,0.7377619,0.6149527,0.7584835
86.8429,0.8762566,1.19163,0.8828289,0.5692976,0.9130334
86.9953,1.058267,0.9839343,1.153574,0.537744,0.9967592
87.1477,0.9125568,1.072126,0.6670552,0.702221,0.8359165
87.3001,0.8499511,0.9332669,1.017744,0.784494,1.2219
87.4525,1.159582,0.9912235,1.0157,0.8613988,1.051712
87.6049,1.00575,1.207573,1.028887,0.8972433,1.054971
87.7573,1.166904,1.128481,1.049311,0.7259011,1.206562
87.9097,1.121799,1.037098,1.063743,0.7739335,1.071604
88.0621,1.103668,1.107799,1.057626,0.7022306,1.341159
88.2145,1.100593,1.03891,1.012049,1.029619,1.141695
88.3669,1.277346,1.049704,1.327334,1.050518,1.095766
88.5193,0.959986,0.8067085,1.310162,0.6671038,1.255702
88.6717,0.9887555,0.7726697,0.6829202,0.5624183,0.6981053
88.8241,0.7290453,0.7200475,0.408959,0.6857304,0.7349972
88.9765,0.5451559,0.7477154,0.5264657,0.3107198,0.6193884
89.1289,0.5965092,0.7799898,0.5735803,0.9303647,0.5611265
89.2813,0.3601844,0.6944604,0.979996,0.3002947,0.6173525
89.4337,1.315233,0.7484022,0.4034484,0.3730209,0.3646623
89.5861,0.5220892,0.7193191,0.4628544,0.3441743,1.501189
89.7385,0.5128267,0.7807265,0.3767788,0.4106995,0.6078299
89.8909,0.4387765,1.02133,0.4930172,0.4372876,0.5623369
90.0433,0.5175244,0.8471746,0.4498976,0.4562026,0.7658973
90.1957,0.6331272,1.322372,0.3795743,0.4137818,0.5942627
90.3481,0.7494396,1.13219,0.3987318,0.6975316,0.8592268
90.5005,0.5277776,1.102841,1.078288,0.6823391,1.104592
90.6529,0.9446073,1.122081,1.1083,0.8365418,1.019982
90.8053,1.051296,1.071862,1.049336,0.8382378,1.172812
90.9577,1.154843,1.069345,0.9968741,0.7580433,1.110953
91.1101,1.017251,1.034866,1.041455,0.9189252,1.291662
91.2625,0.9123087,1.042371,1.275454,0.727655,0.9489573
91.4149,1.08028,0.9408258,0.8676826,0.5233329,0.9512787
91.5673,0.8208498,1.029962,0.7756108,0.5774856,1.083713
91.7197,1.116899,0.9981621,0.8055861,0.5275809,0.9967967
91.8721,1.09097,1.073986,0.9709943,0.6967865,1.138957
92.0245,0.9835986,1.108113,0.8776157,0.5981014,1.203879
92.1769,1.019578,1.171883,0.9694722,0.6557158,1.403145
92.3293,1.148393,1.074978,0.8918712,0.6849729,1.198695
92.4817,1.159725,1.2033,0.9671343,0.6521283,1.298771
92.6341,1.270642,1.263196,1.01801,0.6293748,1.17903
92.7865,1.408178,1.238293,1.140186,0.6778488,1.33808
92.9389,1.223082,1.056681,0.6382315,0.4754455,1.233316
93.0913,1.095042,1.117565,0.9178467,0.6457387,1.111093
93.2437,1.106157,1.040231,0.763765,0.6333514,1.398888
93.3961,1.146807,1.202652,0.9445385,0.7443359,1.10199
93.5485,1.193211,1.016381,1.071397,0.9286118,1.284672
93.7009,0.9424292,1.195296,1.160549,0.6700351,1.418769
93.8533,1.215496,1.398731,1.069123,0.7360569,1.00927
94.0057,1.106564,1.249076,1.10316,0.8535805,1.223081
94.1581,1.171424,1.221604,1.149577,0.8816826,1.232927
94.3105,1.168404,1.271898,0.8653128,0.9070629,1.273052
94.4629,1.053357,1.180691,1.182636,0.8436365,1.265778
94.6153,1.142882,1.114344,0.9754303,0.8964824,1.126487
94.7677,1.145162,1.300969,1.005025,0.9524324,1.139422
94.9201,1.22437,1.40351,1.045895,1.202018,1.234833
95.0725,1.193809,1.106469,1.17442,0.9120308,1.1287
95.2249,1.483808,1.070815,1.112418,0.8958789,1.336673
95.3773,1.226081,1.15491,1.13167,1.02644,1.198904
95.5297,1.242228,1.208559,1.17,0.9361212,1.251148
95.6821,1.141107,1.090571,1.308991,0.7205469,1.240276
95.8345,1.097229,1.101464,1.122423,0.9383462,1.333187
95.9869,0.9344627,1.137205,1.234448,0.8554195,1.266462
96.1393,1.286076,1.04317,1.15333,0.8029484,1.077803
96.2917,1.185309,1.109661,1.063715,0.9497526,1.293018
96.4441,1.17322,1.112389,0.9246618,0.8730875,1.247014
96.5965,1.447074,1.216456,1.207024,0.9278221,1.152242
96.7489,1.17226,1.149184,1.182177,0.8325202,1.253187
96.9013,1.286402,1.238324,1.150917,0.8699538,1.203565
97.0537,1.087348,1.198332,1.263221,0.8510558,1.38175
97.2061,1.282168,1.277557,1.124479,0.8443155,1.124696
97.3585,1.260239,1.233369,1.190499,0.8699242,0.8064942
97.5109,1.153672,1.095313,1.159453,0.9582116,1.173188
97.6633,1.121786,1.147963,1.144552,0.7751453,1.238611
97.8157,1.141775,1.122558,1.140313,0.7900916,1.081695
97.9681,1.018547,1.11791,1.145429,0.9555351,1.270385
98.1205,1.128369,1.119442,1.206079,0.8859043,1.066905
98.2729,1.269382,1.077117,1.143319,0.8196773,1.170454
98.4253,1.169514,1.078645,1.101094,0.8633397,1.273684
98.5777,1.113739,1.090045,1.131654,0.8555123,1.118879
98.7301,1.292824,1.099662,1.085369,0.8066089,1.169884
98.8825,1.220831,1.077134,1.193491,0.8176674,1.393061
99.0349,1.218958,1.203167,1.108259,0.8609347,1.307544
99.1873,1.240847,1.165632,1.149314,0.8330132,1.253358
99.3397,1.267569,1.380218,1.175405,0.8866383,1.264581
99.4921,1.175542,1.438525,1.312036,1.128729,1.381143
99.6445,1.232776,1.143448,1.188368,0.9653244,1.228489
99.7969,1.193852,1.347291,1.18741,0.9991587,1.253155
99.9493,1.220331,1.166513,1.261704,0.9572263,1.203392
100.1017,1.306828,1.312136,1.293843,0.9912232,1.22994
100.2541,1.346776,1.277603,1.137766,1.030341,1.370103
100.4065,1.270786,1.269808,1.272132,1.042601,1.242834
100.5589,1.108382,1.399562,1.12331,1.133962,1.106058
100.7113,1.320642,1.147605,1.261095,1.068067,1.278039
100.8637,1.405576,1.173526,1.190144,0.9559557,1.405066
101.0161,1.31706,1.127366,1.10763,1.021878,1.18175
101.1685,1.041973,1.189217,1.122145,1.112187,1.440573
101.3209,1.169446,1.243272,1.367704,0.9969268,1.028287
101.4733,1.328775,1.096869,1.100911,1.164702,1.068149
101.6257,1.231758,1.256449,1.2119,0.9912649,1.256007
101.7781,1.189362,1.21315,1.126041,1.204747,1.000554
101.9305,1.098669,1.23994,1.129835,1.167019,1.23171
102.0829,1.303436,1.148353,1.169201,1.044115,1.09188
102.2353,1.519864,1.175559,1.319454,1.150801,1.341507
102.3877,1.252523,1.14046,1.00271,1.111193,1.128882
102.5401,1.389843,1.144098,1.230708,0.9702759,1.251131
102.6925,1.28547,1.115697,1.144579,0.1,1.416107
102.8449,1.197376,1.163223,0.1,0.1,1.203151
102.9973,0.1,1.120942,0.1,0.1,1.352277
103.1497,0.1,1.117937,0.1,0.1,0.1
103.3021,0.1,1.218796,0.1,0.1,0.1
103.4545,0.1,1.083208,0.1,0.1,0.1
103.6069,0.1,1.091227,0.1,0.1,0.1
103.7593,0.1,1.39001,0.1,0.1,0.1
103.9117,0.1,1.161867,0.1,0.1,0.1
104.0641,0.1,1.185779,0.1,0.1,0.1
104.2165,0.1,1.036446,0.1,0.1,0.1
104.3689,0.1,1.126331,0.1,0.1,0.1

