#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,0.0229
#BOTTOM:,332.5597
DEPTH_WMSF,TENS,CS,ETIM
m,lbf,m/h,s
89.0245,2220.161,542.8433,1597.314
89.1769,2144.825,544.7043,1596.296
89.3293,2174.119,540.8271,1595.29
89.4817,2199.353,541.0412,1594.278
89.6341,2255.39,540.0299,1593.277
89.7865,2278.644,541.1355,1592.255
89.9389,2276.886,541.688,1591.233
90.0913,2348.193,541.9344,1590.211
90.2437,2333.007,541.9938,1589.196
90.3961,2222.783,542.8382,1588.202
90.5485,2103.086,543.4677,1587.18
90.7009,2376.843,536.5706,1586.164
90.8533,2415.177,538.955,1585.155
91.0057,2105.736,541.8163,1584.131
91.1581,2046.819,542.7324,1583.108
91.3105,2205.23,542.5733,1582.09
91.4629,2394.504,539.7022,1581.082
91.6153,2331.206,541.9526,1580.063
91.7677,2192.973,543.1536,1579.055
91.9201,2230.933,543.3505,1578.054
92.0725,2285.958,543.8693,1577.034
92.2249,2301.071,542.6862,1576.017
92.3773,2375.028,541.1545,1575.009
92.5297,2297.964,541.5616,1573.986
92.6821,2265.917,541.8035,1572.965
92.8345,2264.917,543.5273,1571.951
92.9869,2205.595,544.1102,1570.957
93.1393,2107.226,545.4976,1569.938
93.2917,2024.704,545.2844,1568.929
93.4441,2073.448,542.3104,1567.911
93.5965,2238.32,542.2562,1566.907
93.7489,2373.604,541.3972,1565.905
93.9013,2320.018,541.9212,1564.897
94.0537,2256.37,542.5553,1563.876
94.2061,2216.275,541.4073,1562.853
94.3585,2162.039,541.9821,1561.834
94.5109,2083.317,544.1689,1560.827
94.6633,2131.361,538.2048,1559.819
94.8157,2315.246,535.9907,1558.813
94.9681,2285.136,536.9151,1557.78
95.1205,2242.321,541.9497,1556.754
95.2729,2232,544.9892,1555.72
95.4253,2185.344,544.7194,1554.704
95.5777,2273.323,540.9293,1553.709
95.7301,2350.986,540.3586,1552.706
95.8825,2321.101,542.2553,1551.684
96.0349,2258.252,543.7994,1550.667
96.1873,2137.777,545.1848,1549.657
96.3397,2038.126,543.1675,1548.645
96.4921,2140.678,541.045,1547.649
96.6445,2236.259,541.436,1546.629
96.7969,2331.901,540.1892,1545.612
96.9493,2410.239,540.9986,1544.599
97.1017,2279.449,542.544,1543.569
97.2541,2246.408,542.9702,1542.564
97.4065,2184.692,544.1538,1541.554
97.5589,2028.27,544.7185,1540.537
97.7113,1957.988,544.9827,1539.528
97.8637,2088.154,542.6703,1538.512
98.0161,2282.67,540.3632,1537.503
98.1685,2274.035,539.496,1536.487
98.3209,2297.144,539.5851,1535.477
98.4733,2330.108,540.2495,1534.456
98.6257,2266.7,541.3248,1533.436
98.7781,2154.134,541.5976,1532.415
98.9305,2134.868,542.696,1531.394
99.0829,2227.939,543.1194,1530.38
99.2353,2270.725,541.537,1529.378
99.3877,2329.249,541.2317,1528.367
99.5401,2297.486,541.5822,1527.357
99.6925,2236.909,542.6604,1526.336
99.8449,2231.868,542.429,1525.314
99.9973,2222.239,542.9442,1524.304
100.1497,2225.362,542.1943,1523.306
100.3021,2303.701,540.5883,1522.284
100.4545,2274.604,541.8237,1521.263
100.6069,2219.585,541.9467,1520.246
100.7593,2300.977,541.8153,1519.239
100.9117,2271.162,542.8488,1518.226
101.0641,2200.482,541.3605,1517.216
101.2165,2308.031,538.2768,1516.207
101.3689,2349.643,538.7793,1515.18
101.5213,2288.354,539.8008,1514.153
101.6737,2283.665,539.5977,1513.148
101.8261,2284.64,539.9068,1512.131
101.9785,2263.2,541.8381,1511.106
102.1309,2249.849,542.1265,1510.097
102.2833,2306.685,540.4041,1509.077
102.4357,2343.574,539.4876,1508.056
102.5881,2272.147,539.725,1507.034
102.7405,2277.358,541.0085,1506.021
102.8929,2330.606,541.1526,1505.019
103.0453,2286.464,542.1178,1504.002
103.1977,2269.914,540.5759,1502.981
103.3501,2254.27,539.8373,1501.959
103.5025,2237.084,540.2615,1500.938
