#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.0129
#BOTTOM:,204.3508
DEPTH_LSF,GR_RAB
m,gAPI
41.1609,86.59425
41.1914,86.82613
41.2219,87.05812
41.2524,87.29001
41.2828,87.52194
41.3133,87.46531
41.3438,87.4087
41.3743,87.35207
41.4048,87.29536
41.4352,87.23942
41.4657,87.6123
41.4962,87.98502
41.5267,88.3579
41.5572,88.73137
41.5876,89.10304
41.6181,88.6505
41.6486,88.19816
41.6791,87.74561
41.7096,87.29236
41.7400,86.83928
41.7705,85.97871
41.8010,85.11853
41.8315,84.25797
41.8620,83.39605
41.8924,82.53645
41.9229,82.51411
41.9534,82.49178
41.9839,82.46938
42.0144,82.44704
42.0448,82.425
42.0753,82.69349
42.1058,82.96186
42.1363,83.23088
42.1668,83.49925
42.1972,83.76752
42.2277,83.76393
42.2582,83.76035
42.2887,83.75676
42.3192,83.75318
42.3496,83.74944
42.3801,83.49783
42.4106,83.24583
42.4411,82.99423
42.4716,82.74274
42.5020,82.49108
42.5325,82.14294
42.5630,81.79424
42.5935,81.44609
42.6239,81.0981
42.6544,80.75016
42.6849,80.97668
42.7154,81.20356
42.7459,81.4301
42.7763,81.65652
42.8068,81.88303
42.8373,82.04301
42.8678,82.2026
42.8983,82.36227
42.9287,82.52185
42.9592,82.6815
42.9897,82.50921
43.0202,82.33734
43.0507,82.1654
43.0811,81.99354
43.1116,81.82217
43.1421,82.13535
43.1726,82.44839
43.2031,82.76157
43.2335,83.07461
43.2640,83.38799
43.2945,83.45588
43.3250,83.52374
43.3555,83.59163
43.3859,83.65963
43.4164,83.72733
43.4469,83.67445
43.4774,83.6216
43.5079,83.56872
43.5383,83.51576
43.5688,83.46275
43.5993,83.31604
43.6298,83.16942
43.6603,83.02271
43.6907,82.87579
43.7212,82.7285
43.7517,82.10794
43.7822,81.48765
43.8127,80.86709
43.8431,80.24555
43.8736,79.62568
43.9041,79.62363
43.9346,79.62158
43.9651,79.61954
43.9955,79.61749
44.0260,79.61603
44.0565,80.24136
44.0870,80.86642
44.1175,81.49302
44.1479,82.11808
44.1784,82.74284
44.2089,82.63129
44.2394,82.51955
44.2699,82.40799
44.3003,82.29649
44.3308,82.18458
44.3613,81.5183
44.3918,80.85098
44.4223,80.18471
44.4527,79.51872
44.4832,78.85269
44.5137,78.70838
44.5442,78.56385
44.5747,78.41953
44.6051,78.27529
44.6356,78.13119
44.6661,78.63268
44.6966,79.13496
44.7271,79.63647
44.7575,80.13774
44.7880,80.63924
44.8185,81.18721
44.8490,81.73385
44.8795,82.28072
44.9099,82.82736
44.9404,83.37424
44.9709,83.11615
45.0014,82.85869
45.0319,82.60112
45.0623,82.34366
45.0928,82.08453
45.1233,81.25978
45.1538,80.43539
45.1843,79.61065
45.2147,78.78461
45.2452,77.96146
45.2757,78.08582
45.3062,78.21011
45.3367,78.33447
45.3671,78.45901
45.3976,78.58398
45.4281,79.11192
45.4586,79.63963
45.4891,80.16756
45.5195,80.69633
45.5500,81.2233
45.5805,81.04027
45.6110,80.85732
45.6415,80.67429
45.6719,80.49097
45.7024,80.30827
45.7329,80.40363
45.7634,80.49894
45.7939,80.59429
45.8243,80.6898
45.8548,80.78535
45.8853,81.07755
45.9158,81.36963
45.9463,81.66241
45.9767,81.95448
46.0072,82.24641
46.0377,82.23234
46.0682,82.21825
46.0987,82.20417
46.1291,82.1901
46.1596,82.17612
46.1901,82.27514
46.2206,82.37431
46.2511,82.47334
46.2815,82.57231
46.3120,82.6713
46.3425,82.71949
46.3730,82.76775
46.4035,82.81594
46.4339,82.86411
46.4644,82.9123
46.4949,82.96049
46.5254,83.00875
46.5559,83.05694
46.5863,83.1051
46.6168,83.15334
46.6473,83.36093
46.6778,83.56885
46.7083,83.77644
46.7387,83.98394
46.7692,84.19153
46.7997,84.36108
46.8302,84.53022
46.8607,84.69943
46.8911,84.86858
46.9216,85.03833
46.9521,85.31399
46.9826,85.58952
47.0131,85.86517
47.0435,86.14071
47.0740,86.41634
47.1045,86.37473
47.1350,86.33312
47.1655,86.29149
47.1959,86.2498
47.2264,86.20746
47.2569,85.72165
47.2874,85.23605
47.3179,84.75026
47.3483,84.26369
47.3788,83.77848
47.4093,83.69797
47.4398,83.61749
47.4703,83.53697
47.5007,83.45634
47.5312,83.37629
47.5617,83.64716
47.5922,83.91792
47.6227,84.1888
47.6531,84.46011
47.6836,84.73019
47.7141,84.31637
47.7446,83.90273
47.7751,83.48808
47.8055,83.07445
47.8360,82.66008
47.8665,81.70519
47.8970,80.75071
47.9275,79.7939
47.9579,78.83942
47.9884,77.88517
48.0189,77.68867
48.0494,77.49185
48.0799,77.29534
48.1103,77.09892
48.1408,76.90302
48.1713,77.57714
48.2018,78.25232
48.2323,78.92645
48.2627,79.60027
48.2932,80.27437
48.3237,80.8881
48.3542,81.5028
48.3847,82.11653
48.4151,82.73
48.4456,83.34361
48.4761,83.58241
48.5066,83.82159
48.5371,84.0604
48.5675,84.2991
48.5980,84.53787
48.6285,84.58018
48.6590,84.62255
48.6895,84.66486
48.7199,84.70714
48.7504,84.74944
48.7809,84.60484
48.8114,84.46059
48.8419,84.31628
48.8723,84.17204
48.9028,84.02742
48.9333,83.8739
48.9638,83.72044
48.9943,83.56693
49.0247,83.41347
49.0552,83.26018
49.0857,83.41267
49.1162,83.56511
49.1467,83.7176
49.1771,83.87033
49.2076,84.02326
49.2381,84.44903
49.2686,84.8746
49.2991,85.30037
49.3295,85.72679
49.3600,86.15208
49.3905,86.24316
49.4210,86.33421
49.4515,86.4253
49.4819,86.51653
49.5124,86.60687
49.5429,86.10742
49.5734,85.60818
49.6039,85.10874
49.6343,84.60851
49.6648,84.10938
49.6953,83.90366
49.7258,83.69804
49.7563,83.49191
49.7867,83.28628
49.8172,83.08089
49.8477,83.22247
49.8782,83.36399
49.9087,83.50586
49.9391,83.64738
49.9696,83.78871
50.0001,83.6178
50.0306,83.44661
50.0611,83.27568
50.0915,83.10484
50.1220,82.93394
50.1525,82.79236
50.1830,82.65056
50.2135,82.50897
50.2439,82.36745
50.2744,82.22612
50.3049,82.58774
50.3354,82.94994
50.3659,83.31156
50.3963,83.67303
50.4268,84.03468
50.4573,84.49661
50.4878,84.95926
50.5183,85.42119
50.5487,85.88291
50.5792,86.34474
50.6097,86.26886
50.6402,86.19315
50.6707,86.11741
50.7011,86.04171
50.7316,85.96597
50.7621,85.54277
50.7926,85.12061
50.8231,84.69826
50.8535,84.27609
50.8840,83.85294
50.9145,83.45415
50.9450,83.05552
50.9755,82.65672
51.0059,82.2581
51.0364,81.85909
51.0669,81.80726
51.0974,81.75545
51.1279,81.70361
51.1583,81.65169
51.1888,81.60036
51.2193,81.87872
51.2498,82.15697
51.2803,82.43534
51.3107,82.71414
51.3412,82.99229
51.3717,83.10757
51.4022,83.22282
51.4327,83.33811
51.4631,83.45359
51.4936,83.56866
51.5241,83.4994
51.5546,83.43018
51.5851,83.36092
51.6155,83.29156
51.6460,83.22224
51.6765,83.09465
51.7070,82.96712
51.7375,82.83926
51.7679,82.71173
51.7984,82.58434
51.8289,82.68465
51.8594,82.7849
51.8899,82.8854
51.9203,82.98565
51.9508,83.08616
51.9813,83.46177
52.0118,83.83797
52.0423,84.21358
52.0727,84.58904
52.1032,84.96433
52.1337,84.8132
52.1642,84.66183
52.1947,84.5107
52.2251,84.35963
52.2556,84.2084
52.2861,83.8229
52.3166,83.43678
52.3471,83.05128
52.3775,82.66594
52.4080,82.2806
52.4385,82.50031
52.4690,82.72035
52.4995,82.94006
52.5299,83.15967
52.5604,83.37936
52.5909,83.4802
52.6214,83.5808
52.6519,83.68144
52.6823,83.78204
52.7128,83.88268
52.7433,83.42601
52.7738,82.97043
52.8043,82.51463
52.8347,82.05905
52.8652,81.60303
52.8957,81.51842
52.9262,81.43385
52.9567,81.34924
52.9871,81.2645
53.0176,81.18101
53.0481,81.76984
53.0786,82.35842
53.1091,82.94725
53.1395,83.53701
53.1700,84.12517
53.2005,84.25719
53.2310,84.38916
53.2615,84.52119
53.2919,84.65342
53.3224,84.78441
53.3529,84.13417
53.3834,83.48421
53.4139,82.83397
53.4443,82.18271
53.4748,81.53333
53.5053,81.61035
53.5358,81.68736
53.5663,81.76439
53.5967,81.84155
53.6272,81.9192
53.6577,82.62124
53.6882,83.32296
53.7187,84.02638
53.7491,84.7281
53.7796,85.42934
53.8101,85.19981
53.8406,84.96992
53.8711,84.74039
53.9015,84.51096
53.9320,84.28135
53.9625,83.92559
53.9930,83.56927
54.0235,83.21352
54.0539,82.85791
54.0844,82.50269
54.1149,83.12905
54.1454,83.75639
54.1759,84.38275
54.2063,85.00884
54.2368,85.63508
54.2673,85.94417
54.2978,86.25375
54.3283,86.56283
54.3587,86.87178
54.3892,87.18071
54.4197,86.76927
54.4502,86.3572
54.4807,85.94576
54.5111,85.53451
54.5416,85.12308
54.5721,84.80846
54.6026,84.49459
54.6331,84.1806
54.6635,83.86673
54.6940,83.55224
54.7245,83.30681
54.7550,83.06149
54.7855,82.81606
54.8159,82.57073
54.8464,82.32539
54.8769,82.40829
54.9074,82.49116
54.9379,82.57407
54.9683,82.6571
54.9988,82.73971
55.0293,82.64555
55.0598,82.55143
55.0903,82.45728
55.1207,82.36297
55.1512,82.26846
55.1817,81.93359
55.2122,81.59885
55.2427,81.26398
55.2731,80.92858
55.3036,80.5946
55.3341,80.9567
55.3646,81.31864
55.3951,81.68073
55.4255,82.0434
55.4560,82.40513
55.4865,82.43277
55.5170,82.46038
55.5475,82.48802
55.5779,82.51569
55.6084,82.54275
55.6389,81.96551
55.6694,81.38853
55.6999,80.81014
55.7303,80.23316
55.7608,79.65668
55.7913,80.01797
55.8218,80.37981
55.8523,80.7411
55.8827,81.10222
55.9132,81.46384
55.9437,82.34982
55.9742,83.23719
56.0047,84.12318
56.0351,85.00877
56.0656,85.89429
56.0961,85.85711
56.1266,85.81986
56.1571,85.78268
56.1875,85.74551
56.2180,85.70812
56.2485,85.0746
56.2790,84.44009
56.3095,83.80655
56.3399,83.1733
56.3704,82.5398
56.4009,82.05775
56.4314,81.57494
56.4619,81.0929
56.4923,80.61105
56.5228,80.129
56.5533,79.75504
56.5838,79.38197
56.6143,79.00874
56.6447,78.63569
56.6752,78.26296
56.7057,78.55635
56.7362,78.84962
56.7667,79.14301
56.7971,79.43627
56.8276,79.73104
56.8581,80.48875
56.8886,81.24612
56.9191,82.00384
56.9495,82.76273
56.9800,83.5192
57.0105,83.47792
57.0410,83.43665
57.0715,83.39538
57.1019,83.35403
57.1324,83.31256
57.1629,83.13823
57.1934,82.96398
57.2239,82.78964
57.2543,82.61504
57.2848,82.44109
57.3153,82.56902
57.3458,82.69689
57.3763,82.82483
57.4067,82.95296
57.4372,83.08047
57.4677,82.80823
57.4982,82.5361
57.5287,82.26331
57.5591,81.99119
57.5896,81.71932
57.6201,81.85271
57.6506,81.98605
57.6811,82.11971
57.7115,82.25304
57.7420,82.38717
57.7725,83.4949
57.8030,84.60436
57.8335,85.7121
57.8639,86.81935
57.8944,87.9269
57.9249,88.7235
57.9554,89.52134
57.9859,90.31793
58.0163,91.11419
58.0468,91.91019
58.0773,91.37901
58.1078,90.84701
58.1383,90.31583
58.1687,89.78489
58.1992,89.25359
58.2297,88.31763
58.2602,87.38021
58.2907,86.44424
58.3211,85.50869
58.3516,84.5728
58.3821,84.15969
58.4126,83.74758
58.4431,83.33529
58.4735,82.92318
58.5040,82.51089
58.5345,82.321
58.5650,82.13157
58.5955,81.94205
58.6259,81.75262
58.6564,81.56238
58.6869,81.17295
58.7174,80.78369
58.7479,80.39426
58.7783,80.005
58.8088,79.61513
58.8393,79.42579
58.8698,79.23653
58.9003,79.04719
58.9307,78.85755
58.9612,78.66956
58.9917,79.38189
59.0222,80.09391
59.0527,80.80624
59.0831,81.51969
59.1136,82.23186
59.1441,82.81659
59.1746,83.40108
59.2051,83.98581
59.2355,84.57147
59.2660,85.15471
59.2965,84.47035
59.3270,83.7863
59.3575,83.10194
59.3879,82.41652
59.4184,81.73257
59.4489,81.45692
59.4794,81.18139
59.5099,80.90518
59.5403,80.62965
59.5708,80.35477
59.6013,80.97192
59.6318,81.58879
59.6623,82.20719
59.6927,82.82407
59.7232,83.44087
59.7537,83.57359
59.7842,83.7065
59.8147,83.83921
59.8451,83.97186
59.8756,84.10465
59.9061,84.40248
59.9366,84.70078
59.9671,84.99861
59.9975,85.29631
60.0280,85.59406
60.0585,85.6947
60.0890,85.79549
60.1195,85.89614
60.1499,85.99673
60.1804,86.09726
60.2109,85.70391
60.2414,85.30994
60.2719,84.91659
60.3023,84.52341
60.3328,84.13008
60.3633,84.05471
60.3938,83.97952
60.4243,83.90428
60.4547,83.82909
60.4852,83.75387
60.5157,83.14321
60.5462,82.53401
60.5767,81.92453
60.6071,81.31533
60.6376,80.70448
60.6681,80.00954
60.6986,79.31492
60.7291,78.61998
60.7595,77.92397
60.7900,77.23044
60.8205,77.41569
60.8510,77.60086
60.8815,77.7861
60.9119,77.97164
60.9424,78.15742
60.9729,78.70412
61.0034,79.25057
61.0339,79.79728
61.0643,80.34483
61.0948,80.8914
61.1253,81.33575
61.1558,81.77991
61.1863,82.22427
61.2167,82.66933
61.2472,83.11304
61.2777,82.98954
61.3082,82.8661
61.3387,82.74259
61.3691,82.6189
61.3996,82.49522
61.4301,82.18239
61.4606,81.86968
61.4911,81.55621
61.5215,81.24351
61.5520,80.93103
61.5825,81.05999
61.6130,81.18915
61.6435,81.31811
61.6739,81.44701
61.7044,81.57591
61.7349,81.62299
61.7654,81.67014
61.7959,81.71722
61.8263,81.76428
61.8568,81.81112
61.8873,81.37666
61.9178,80.94151
61.9483,80.50705
61.9787,80.07278
62.0092,79.63832
62.0397,79.21171
62.0702,78.78443
62.1007,78.35781
62.1311,77.93139
62.1616,77.50487
62.1921,77.57224
62.2226,77.63972
62.2531,77.7071
62.2835,77.77445
62.3140,77.84184
62.3445,78.0054
62.3750,78.16857
62.4055,78.33181
62.4359,78.49499
62.4664,78.65846
62.4969,78.77326
62.5274,78.88801
62.5579,79.00282
62.5883,79.11756
62.6188,79.23298
62.6493,79.5767
62.6798,79.92026
62.7103,80.26397
62.7407,80.60822
62.7712,80.95159
62.8017,81.07492
62.8322,81.1982
62.8627,81.32153
62.8931,81.44505
62.9236,81.56763
62.9541,81.16183
62.9846,80.7562
63.0151,80.3504
63.0455,79.94396
63.0760,79.53812
63.1065,79.10213
63.1370,78.66632
63.1675,78.23032
63.1979,77.79364
63.2284,77.35791
63.2589,77.16823
63.2894,76.97863
63.3199,76.78895
63.3503,76.59897
63.3808,76.40937
63.4113,76.30873
63.4418,76.20813
63.4723,76.10729
63.5027,76.00669
63.5332,75.90611
63.5637,75.8737
63.5942,75.84123
63.6247,75.80882
63.6551,75.77642
63.6856,75.74414
63.7161,75.91847
63.7466,76.09307
63.7771,76.26741
63.8075,76.44166
63.8380,76.61611
63.8685,77.05006
63.8990,77.48469
63.9295,77.91863
63.9599,78.35239
63.9904,78.78636
64.0209,79.29605
64.0514,79.80653
64.0819,80.31622
64.1123,80.82568
64.1428,81.33538
64.1733,81.89828
64.2038,82.46207
64.2343,83.02498
64.2647,83.58764
64.2952,84.15054
64.3257,84.65469
64.3562,85.15761
64.3867,85.66074
64.4171,86.16366
64.4476,86.66698
64.4781,86.71638
64.5086,86.76575
64.5391,86.81516
64.5695,86.86453
64.6000,86.91337
64.6305,86.56306
64.6610,86.21292
64.6915,85.86263
64.7219,85.51178
64.7524,85.16032
64.7829,84.04106
64.8134,82.92229
64.8439,81.80302
64.8743,80.68201
64.9048,79.56307
64.9353,78.68767
64.9658,77.81265
64.9963,76.93724
65.0267,76.06047
65.0572,75.18702
65.0877,75.95892
65.1182,76.73046
65.1487,77.50235
65.1791,78.27544
65.2096,79.04744
65.2401,79.91673
65.2706,80.78564
65.3011,81.65665
65.3315,82.52557
65.3620,83.39433
65.3925,83.66826
65.4230,83.94206
65.4535,84.21654
65.4839,84.49034
65.5144,84.76408
65.5449,84.77804
65.5754,84.79202
65.6059,84.80599
65.6363,84.81995
65.6668,84.8337
65.6973,84.476
65.7278,84.11774
65.7583,83.76004
65.7887,83.40249
65.8192,83.04485
65.8497,82.85654
65.8802,82.66792
65.9107,82.47961
65.9411,82.29137
65.9716,82.10313
66.0021,82.25051
66.0326,82.39812
66.0631,82.54551
66.0935,82.69282
66.1240,82.84019
66.1545,82.82378
66.1850,82.80741
66.2155,82.79103
66.2459,82.77467
66.2764,82.75829
66.3069,82.70701
66.3374,82.65586
66.3679,82.60468
66.3983,82.55354
66.4288,82.50254
66.4593,82.61137
66.4898,82.72015
66.5203,82.82899
66.5507,82.93777
66.5812,83.04704
66.6117,83.29916
66.6422,83.55116
66.6727,83.80327
66.7031,84.05578
66.7336,84.30792
66.7641,84.58154
66.7946,84.85503
66.8251,85.12862
66.8555,85.40266
66.8860,85.6753
66.9165,85.19836
66.9470,84.72164
66.9775,84.2447
67.0079,83.76702
67.0384,83.29014
67.0689,82.8596
67.0994,82.42925
67.1299,81.9987
67.1603,81.5675
67.1908,81.1375
67.2213,81.25964
67.2518,81.38171
67.2823,81.5041
67.3127,81.62617
67.3432,81.74808
67.3737,81.59439
67.4042,81.44077
67.4347,81.28677
67.4651,81.13314
67.4956,80.97952
67.5261,80.93739
67.5566,80.8952
67.5871,80.85307
67.6175,80.81095
67.6480,80.76895
67.6785,80.98098
67.7090,81.19334
67.7395,81.40537
67.7699,81.6173
67.8004,81.82923
67.8309,81.76424
67.8614,81.69915
67.8919,81.63416
67.9223,81.5692
67.9528,81.50417
67.9833,81.21657
68.0138,80.92853
68.0443,80.64093
68.0747,80.35346
68.1052,80.06588
68.1357,80.04537
68.1662,80.02491
68.1967,80.00443
68.2271,79.98397
68.2576,79.9635
68.2881,79.9635
68.3186,79.9635
68.3491,79.9635
68.3795,79.9635
68.4100,79.9634
68.4405,79.90609
68.4710,79.84881
68.5015,79.79149
68.5319,79.73409
68.5624,79.6776
68.5929,80.14976
68.6234,80.62171
68.6539,81.09387
68.6843,81.56676
68.7148,82.03892
68.7453,82.50357
68.7758,82.96802
68.8063,83.43267
68.8367,83.89806
68.8672,84.36211
68.8977,84.34402
68.9282,84.32595
68.9587,84.30787
68.9891,84.28976
69.0196,84.27113
69.0501,83.75633
69.0806,83.24176
69.1111,82.72695
69.1415,82.21135
69.1720,81.69654
69.2025,81.1831
69.2330,80.66988
69.2635,80.15543
69.2939,79.64221
69.3244,79.12907
69.3549,78.99704
69.3854,78.86481
69.4159,78.73277
69.4463,78.60081
69.4768,78.4689
69.5073,78.52484
69.5378,78.58089
69.5683,78.63683
69.5987,78.69276
69.6292,78.74892
69.6597,79.27567
69.6902,79.80324
69.7207,80.32998
69.7511,80.85649
69.7816,81.38324
69.8121,81.90965
69.8426,82.43687
69.8731,82.96326
69.9035,83.48943
69.9340,84.01575
69.9645,83.91784
69.9950,83.81977
70.0255,83.72186
70.0559,83.62399
70.0864,83.52608
70.1169,83.15587
70.1474,82.78656
70.1779,82.4171
70.2083,82.04779
70.2388,81.67858
70.2693,81.85769
70.2998,82.03672
70.3303,82.21582
70.3607,82.39485
70.3912,82.57532
70.4217,83.3511
70.4522,84.12655
70.4827,84.90234
70.5131,85.67934
70.5436,86.45464
70.5741,86.90769
70.6046,87.36054
70.6351,87.81361
70.6655,88.26737
70.6960,88.71966
70.7265,88.60776
70.7570,88.49591
70.7875,88.384
70.8179,88.27193
70.8484,88.15973
70.8789,87.80016
70.9094,87.44073
70.9399,87.08115
70.9703,86.72102
71.0008,86.36088
71.0313,85.45818
71.0618,84.55588
71.0923,83.65318
71.1227,82.74907
71.1532,81.84648
71.1837,81.07274
71.2142,80.29934
71.2447,79.52405
71.2751,78.75065
71.3056,77.97771
71.3361,78.31068
71.3666,78.64417
71.3971,78.97713
71.4275,79.30996
71.4580,79.64312
71.4885,80.32011
71.5190,80.99816
71.5495,81.67515
71.5799,82.35184
71.6104,83.02869
71.6409,83.34268
71.6714,83.65717
71.7019,83.97117
71.7323,84.28503
71.7628,84.59886
71.7933,84.23471
71.8238,83.87
71.8543,83.50584
71.8847,83.14186
71.9152,82.77766
71.9457,81.86902
71.9762,80.95897
72.0067,80.05032
72.0371,79.1421
72.0676,78.23346
72.0981,78.22828
72.1286,78.22316
72.1591,78.21804
72.1895,78.21292
72.2200,78.20916
72.2505,78.96652
72.2810,79.72356
72.3115,80.48092
72.3419,81.23796
72.3724,81.99493
72.4029,81.57428
72.4334,81.15382
72.4639,80.73318
72.4943,80.31187
72.5248,79.89104
72.5553,79.33939
72.5858,78.78799
72.6163,78.23634
72.6467,77.68382
72.6772,77.13346
72.7077,77.56331
72.7382,77.99298
72.7687,78.42284
72.7991,78.85336
72.8296,79.28255
72.8601,79.1362
72.8906,78.98991
72.9211,78.84355
72.9515,78.69697
72.9820,78.55035
73.0125,78.13892
73.0430,77.72766
73.0735,77.31541
73.1039,76.90416
73.1344,76.49322
73.1649,76.67607
73.1954,76.85886
73.2259,77.04208
73.2563,77.22486
73.2868,77.40778
73.3173,77.68275
73.3478,77.95815
73.3783,78.23312
73.4087,78.50797
73.4392,78.78288
73.4697,78.93163
73.5002,79.0806
73.5307,79.22935
73.5611,79.37802
73.5916,79.52675
73.6221,79.63558
73.6526,79.74458
73.6831,79.85342
73.7135,79.96219
73.7440,80.07101
73.7745,80.14095
73.8050,80.211
73.8355,80.28093
73.8659,80.35084
73.8964,80.42076
73.9269,80.33496
73.9574,80.24937
73.9879,80.16374
74.0183,80.07815
74.0488,79.99252
74.0793,79.93406
74.1098,79.87575
74.1403,79.81741
74.1707,79.7591
74.2012,79.7011
74.2317,79.9099
74.2622,80.11859
74.2927,80.32738
74.3231,80.53608
74.3536,80.74517
74.3841,80.88129
74.4146,81.01736
74.4451,81.15347
74.4755,81.2898
74.5060,81.42561
74.5365,81.33913
74.5670,81.25268
74.5975,81.1662
74.6279,81.07958
74.6584,80.99311
74.6889,80.91959
74.7194,80.84611
74.7499,80.77258
74.7803,80.69896
74.8108,80.62509
74.8413,80.2384
74.8718,79.85187
74.9023,79.46516
74.9327,79.07786
74.9632,78.69115
74.9937,78.30634
75.0242,77.92168
75.0547,77.53609
75.0851,77.15143
75.1156,76.76734
75.1461,77.31882
75.1766,77.87006
75.2071,78.42264
75.2375,78.97387
75.2680,79.52538
75.2985,80.1221
75.3290,80.71974
75.3595,81.31647
75.3899,81.91292
75.4204,82.50932
75.4509,82.44993
75.4814,82.39043
75.5119,82.33105
75.5423,82.27168
75.5728,82.21237
75.6033,82.45705
75.6338,82.70211
75.6643,82.94678
75.6947,83.19135
75.7252,83.43604
75.7557,83.71975
75.7862,84.00389
75.8167,84.2876
75.8471,84.57117
75.8776,84.85488
75.9081,84.76641
75.9386,84.67816
75.9691,84.58987
75.9995,84.50163
76.0300,84.41333
76.0605,84.08144
76.0910,83.75033
76.1215,83.41907
76.1519,83.08795
76.1824,82.75546
76.2129,82.08475
76.2434,81.41433
76.2739,80.74361
76.3043,80.07185
76.3348,79.40178
76.3653,79.14966
76.3958,78.89766
76.4263,78.64555
76.4567,78.39304
76.4872,78.14185
76.5177,78.57069
76.5482,78.99933
76.5787,79.42816
76.6091,79.85767
76.6396,80.28608
76.6701,80.36694
76.7006,80.44775
76.7311,80.5286
76.7615,80.60958
76.7920,80.69019
76.8225,80.53121
76.8530,80.37231
76.8835,80.21332
76.9139,80.0541
76.9444,79.89553
76.9749,80.19609
77.0054,80.49651
77.0359,80.79767
77.0663,81.0981
77.0968,81.39846
77.1273,81.43906
77.1578,81.47972
77.1883,81.52032
77.2187,81.56091
77.2492,81.60126
77.2797,81.2253
77.3102,80.84876
77.3407,80.47281
77.3711,80.09702
77.4016,79.72118
77.4321,79.6062
77.4626,79.49105
77.4931,79.37608
77.5235,79.26116
77.5540,79.1463
77.5845,79.42366
77.6150,79.70145
77.6455,79.97881
77.6759,80.25605
77.7064,80.53342
77.7369,80.97591
77.7674,81.41907
77.7979,81.86156
77.8283,82.30383
77.8588,82.74632
77.8893,83.14114
77.9198,83.53501
77.9503,83.92904
77.9807,84.32291
78.0112,84.71694
78.0417,84.58784
78.0722,84.45894
78.1027,84.32998
78.1331,84.20108
78.1636,84.07201
78.1941,84.03654
78.2246,84.00108
78.2551,83.96559
78.2855,83.93005
78.3160,83.89557
78.3465,84.53011
78.3770,85.16438
78.4075,85.79894
78.4379,86.43448
78.4684,87.06878
78.4989,87.51296
78.5294,87.95695
78.5599,88.40113
78.5903,88.84601
78.6208,89.28957
78.6513,89.19814
78.6818,89.10676
78.7123,89.01532
78.7427,88.92375
78.7732,88.83183
78.8037,88.24299
78.8342,87.6544
78.8647,87.06558
78.8951,86.47582
78.9256,85.8871
78.9561,85.43268
78.9866,84.97845
79.0171,84.52314
79.0475,84.06892
79.0780,83.61476
79.1085,83.54721
79.1390,83.47955
79.1695,83.41201
79.1999,83.34449
79.2304,83.27676
79.2609,82.87318
79.2914,82.46896
79.3219,82.06537
79.3523,81.66196
79.3828,81.25838
79.4133,80.86435
79.4438,80.46969
79.4743,80.07566
79.5047,79.68179
79.5352,79.28785
79.5657,79.29365
79.5962,79.29945
79.6267,79.30526
79.6571,79.31106
79.6876,79.31683
79.7181,78.90543
79.7486,78.49339
79.7791,78.08199
79.8095,77.67077
79.8400,77.25937
79.8705,77.19476
79.9010,77.13034
79.9315,77.0659
79.9619,77.00148
79.9924,76.93819
80.0229,77.60818
80.0534,78.27789
80.0839,78.94788
80.1143,79.61758
80.1448,80.28772
80.1753,80.19933
80.2058,80.11097
80.2363,80.02258
80.2667,79.93404
80.2972,79.84525
80.3277,79.47015
80.3582,79.09521
80.3887,78.72011
80.4191,78.34442
80.4496,77.97017
80.4801,78.26236
80.5106,78.55444
80.5411,78.84664
80.5715,79.1393
80.6020,79.43175
80.6325,79.95457
80.6630,80.47716
80.6935,80.99998
80.7239,81.52362
80.7544,82.04595
80.7849,82.05499
80.8154,82.06403
80.8459,82.07308
80.8763,82.08212
80.9068,82.09066
80.9373,81.46395
80.9678,80.83752
80.9983,80.20957
81.0287,79.58314
81.0592,78.95664
81.0897,78.65438
81.1202,78.35165
81.1507,78.04938
81.1811,77.74725
81.2116,77.44542
81.2421,78.05746
81.2726,78.67045
81.3031,79.28249
81.3335,79.89425
81.3640,80.50628
81.3945,81.10143
81.4250,81.6975
81.4555,82.29264
81.4859,82.88753
81.5164,83.48252
81.5469,83.14938
81.5774,82.81573
81.6079,82.48259
81.6383,82.1496
81.6688,81.81646
81.6993,81.21191
81.7298,80.60884
81.7603,80.00551
81.7907,79.40244
81.8212,78.7991
81.8517,78.33811
81.8822,77.87827
81.9127,77.41822
81.9431,76.95837
81.9736,76.49857
82.0041,76.72783
82.0346,76.95699
82.0651,77.18623
82.0955,77.41539
82.1260,77.64571
82.1565,78.26832
82.1870,78.89065
82.2175,79.51327
82.2479,80.13685
82.2784,80.75861
82.3089,80.76253
82.3394,80.76645
82.3699,80.77037
82.4003,80.7743
82.4308,80.77837
82.4613,80.90648
82.4918,81.03453
82.5223,81.16263
82.5527,81.29094
82.5832,81.4192
82.6137,81.70185
82.6442,81.98438
82.6747,82.26701
82.7051,82.55011
82.7356,82.8326
82.7661,82.94057
82.7966,83.0485
82.8271,83.1567
82.8575,83.26463
82.8880,83.37241
82.9185,83.22313
82.9490,83.07391
82.9795,82.92433
83.0099,82.77512
83.0404,82.62595
83.0709,82.64655
83.1014,82.66721
83.1319,82.68782
83.1623,82.70843
83.1928,82.72906
83.2233,82.78589
83.2538,82.8428
83.2843,82.89963
83.3147,82.95643
83.3452,83.01311
83.3757,82.54183
83.4062,82.06982
83.4367,81.59853
83.4671,81.12746
83.4976,80.65621
83.5281,80.52453
83.5586,80.39263
83.5891,80.26096
