#HOLE:,U1520A
#EXPEDITION:,372
#TOP:,0.0052
#BOTTOM:,103.4544
DEPTH_LSF,GR_RAB
42.2810,29.07011
42.3115,28.83526
42.3420,28.59895
42.3724,28.1255
42.4029,27.65437
42.4334,27.18031
42.4639,26.70919
42.4944,26.23513
42.5248,26.10887
42.5553,25.98163
42.5858,25.85562
42.6163,25.72839
42.6468,25.60141
42.6772,25.52087
42.7077,25.43954
42.7382,25.359
42.7687,25.27767
42.7992,25.19713
42.8296,25.45135
42.8601,25.70568
42.8906,25.9616
42.9211,26.21593
42.9516,26.47184
42.9820,28.42772
43.0125,30.3769
43.0430,32.33821
43.0735,34.28739
43.1040,36.24868
43.1344,39.09157
43.1649,41.96347
43.1954,44.83047
43.2259,47.67965
43.2564,50.54597
43.2868,52.19872
43.3173,53.86766
43.3478,55.52044
43.3783,57.18933
43.4088,58.84216
43.4392,58.81419
43.4697,58.77687
43.5002,58.73932
43.5307,58.70199
43.5612,58.66444
43.5916,57.67346
43.6221,56.68499
43.6526,55.69036
43.6831,54.70189
43.7136,53.70728
43.7440,53.32577
43.7745,52.94783
43.8050,52.56754
43.8355,52.1896
43.8660,51.80931
43.8964,53.02916
43.9269,54.26118
43.9574,55.48129
43.9879,56.71327
44.0184,57.93341
44.0488,59.6479
44.0793,61.35485
44.1098,63.07239
44.1403,64.79299
44.1708,66.49693
44.2012,67.3825
44.2317,68.25893
44.2622,69.1408
44.2927,70.01723
44.3232,70.89909
44.3536,71.21317
44.3841,71.5238
44.4146,71.83639
44.4451,72.14703
44.4756,72.45961
44.5060,73.13066
44.5365,73.80856
44.5670,74.4799
44.5975,75.15779
44.6280,75.83458
44.6584,76.5464
44.6889,77.2652
44.7194,77.97703
44.7499,78.69581
44.7804,79.40766
44.8108,80.23099
44.8413,81.04977
44.8718,81.87363
44.9023,82.69242
44.9328,83.51627
44.9632,83.91618
44.9937,84.31222
45.0242,84.71073
45.0547,85.10677
45.0852,85.50528
45.1156,84.71094
45.1461,83.90716
45.1766,83.10474
45.2071,82.30731
45.2376,81.50521
45.2680,81.35994
45.2985,81.21323
45.3290,81.06796
45.3595,80.92125
45.3900,80.77597
45.4204,82.08101
45.4509,83.38622
45.4814,84.69954
45.5119,86.00475
45.5424,87.31805
45.5728,88.5294
45.6033,89.73283
45.6338,90.94376
45.6643,92.1472
45.6948,93.35811
45.7252,93.44354
45.7557,93.52617
45.7862,93.60932
45.8167,93.69196
45.8472,93.7751
45.8776,93.04361
45.9081,92.30482
45.9386,91.57316
45.9691,90.83438
45.9996,90.10271
46.0300,89.30102
46.0605,88.49749
46.0910,87.70175
46.1215,86.89823
46.1520,86.10249
46.1824,85.76163
46.2129,85.42493
46.2434,85.08613
46.2739,84.74943
46.3044,84.41064
46.3348,84.20405
46.3653,83.99908
46.3958,83.79285
46.4263,83.58789
46.4568,83.38165
46.4872,82.95061
46.5177,82.51519
46.5482,82.08395
46.5787,81.64854
46.6092,81.2144
46.6396,81.31457
46.6701,81.41571
46.7006,81.51588
46.7311,81.61703
46.7616,81.7172
46.7920,81.9571
46.8225,82.19622
46.8530,82.43682
46.8835,82.67595
46.9140,82.91656
46.9444,82.51549
46.9749,82.11481
47.0054,81.71166
47.0359,81.31099
47.0664,80.90783
47.0968,80.35357
47.1273,79.79369
47.1578,79.23475
47.1883,78.67929
47.2188,78.12064
47.2492,78.21548
47.2797,78.31125
47.3102,78.40609
47.3407,78.50185
47.3712,78.5967
47.4016,79.16934
47.4321,79.74117
47.4626,80.31655
47.4931,80.88838
47.5236,81.46375
47.5540,81.54482
47.5845,81.62346
47.6150,81.70259
47.6455,81.78123
47.6760,81.86037
47.7064,81.94195
47.7369,82.02303
47.7674,82.10463
47.7979,82.18571
47.8284,82.2673
47.8588,82.65223
47.8893,83.04099
47.9198,83.42599
47.9503,83.81474
47.9808,84.19975
48.0112,84.30435
48.0417,84.40735
48.0722,84.50933
48.1027,84.61232
48.1332,84.71431
48.1636,84.07858
48.1941,83.44345
48.2246,82.80438
48.2551,82.16927
48.2856,81.5302
48.3160,80.77929
48.3465,80.03275
48.3770,79.28156
48.4075,78.53502
48.4380,77.78384
48.4684,77.385
48.4989,76.98257
48.5294,76.58402
48.5599,76.18159
48.5904,75.77971
48.6208,75.23945
48.6513,74.69389
48.6818,74.15363
48.7123,73.60809
48.7428,73.0678
48.7732,73.38668
48.8037,73.708
48.8342,74.03131
48.8647,74.35263
48.8952,74.67595
48.9256,75.83614
48.9561,76.99189
48.9866,78.15485
49.0171,79.31059
49.0476,80.47353
49.0780,80.74834
49.1085,81.02452
49.1390,81.30022
49.1695,81.57422
49.2000,81.84955
49.2304,81.15343
49.2609,80.45049
49.2914,79.75435
49.3219,79.05142
49.3524,78.35527
49.3828,77.7262
49.4133,77.10142
49.4438,76.47275
49.4743,75.84796
49.5048,75.21931
49.5352,74.9072
49.5657,74.59827
49.5962,74.28741
49.6267,73.97847
49.6572,73.66762
49.6876,73.73837
49.7181,73.80946
49.7486,73.881
49.7791,73.9521
49.8096,74.02364
49.8400,74.92152
49.8705,75.82841
49.9010,76.72652
49.9315,77.63338
49.9620,78.53151
49.9924,78.91168
50.0229,79.28915
50.0534,79.66297
50.0839,80.04044
50.1144,80.41426
50.1448,79.63284
50.1753,78.85099
50.2058,78.06429
50.2363,77.28245
50.2668,76.49576
50.2972,76.48034
50.3277,76.46711
50.3582,76.45379
50.3887,76.44056
50.4192,76.42725
50.4496,77.30578
50.4801,78.1937
50.5106,79.07305
50.5411,79.96095
50.5716,80.84736
50.6020,81.71602
50.6325,82.5932
50.6630,83.46189
50.6935,84.33905
50.7240,85.20775
50.7544,85.62304
50.7849,86.0334
50.8154,86.4463
50.8459,86.85667
50.8764,87.26958
50.9068,87.08083
50.9373,86.89125
50.9678,86.70049
50.9983,86.51091
51.0288,86.32015
51.0592,86.07939
51.0897,85.8362
51.1202,85.59343
51.1507,85.35217
51.1812,85.10938
51.2116,84.77903
51.2421,84.44546
51.2726,84.1151
51.3031,83.78154
51.3336,83.45118
51.3640,82.74976
51.3945,82.05055
51.4250,81.34699
51.4555,80.64219
51.4860,79.94421
51.5164,79.12037
51.5469,78.30114
51.5774,77.47683
51.6079,76.6576
51.6384,75.83329
51.6688,75.57671
51.6993,75.32294
51.7298,75.06758
51.7603,74.8138
51.7908,74.55844
51.8212,74.97717
51.8517,75.40018
51.8822,75.8191
51.9127,76.24211
51.9432,76.66104
51.9736,76.62173
52.0041,76.57938
52.0346,76.53745
52.0651,76.49509
52.0956,76.45315
52.1260,75.45238
52.1565,74.45343
52.1870,73.44826
52.2175,72.4493
52.2480,71.44415
52.2784,71.75105
52.3089,72.05965
52.3394,72.37018
52.3699,72.67878
52.4004,72.9893
52.4308,74.70053
52.4613,76.4298
52.4918,78.14237
52.5223,79.8716
52.5528,81.59617
52.5832,81.43313
52.6137,81.26849
52.6442,81.10546
52.6747,80.94083
52.7052,80.77779
52.7356,80.01932
52.7661,79.26245
52.7966,78.50089
52.8271,77.74402
52.8576,76.98247
52.8880,77.94765
52.9185,78.91268
52.9490,79.88371
52.9795,80.84873
53.0100,81.81976
53.0404,82.65114
53.0709,83.49044
53.1014,84.32831
53.1319,85.16096
53.1624,85.99857
53.1928,86.08169
53.2233,86.16562
53.2538,86.24873
53.2843,86.33266
53.3148,86.41579
53.3452,86.84557
53.3757,87.2747
53.4062,87.70651
53.4367,88.13908
53.4672,88.56746
53.4976,89.03136
53.5281,89.49252
53.5586,89.95656
53.5891,90.41772
53.6196,90.88174
53.6500,91.45083
53.6805,92.01661
53.7110,92.5859
53.7415,93.15168
53.7720,93.72098
53.8024,93.9154
53.8329,94.11159
53.8634,94.30589
53.8939,94.50208
53.9244,94.69639
53.9548,93.825
53.9853,92.94515
54.0158,92.07384
54.0463,91.19402
54.0768,90.32268
54.1072,89.23411
54.1377,88.1513
54.1682,87.06175
54.1987,85.97894
54.2292,84.88942
54.2596,84.05479
54.2901,83.22605
54.3206,82.39216
54.3511,81.56342
54.3816,80.72952
54.4120,80.90865
54.4425,81.0905
54.4730,81.27059
54.5035,81.45244
54.5340,81.63438
54.5644,82.26415
54.5949,82.90009
54.6254,83.52988
54.6559,84.1658
54.6864,84.7956
54.7168,84.33945
54.7473,83.88042
54.7778,83.41853
54.8083,82.9595
54.8388,82.49763
54.8692,81.13081
54.8997,79.76938
54.9302,78.39948
54.9607,77.03805
54.9912,75.66816
55.0216,74.30968
55.0521,72.93793
55.0826,71.56852
55.1131,70.20763
55.1436,68.83834
55.1740,67.74911
55.2045,66.64923
55.2350,65.55998
55.2655,64.46012
55.2960,63.37085
55.3264,62.37968
55.3569,61.39526
55.3874,60.40473
55.4179,59.41244
55.4484,58.42975
55.4788,58.11499
55.5093,57.80487
55.5398,57.49284
55.5703,57.18273
55.6008,56.87069
55.6312,57.40483
55.6617,57.93752
55.6922,58.47352
55.7227,59.0062
55.7532,59.5422
55.7836,59.60666
55.8141,59.67158
55.8446,59.73588
55.8751,59.8008
55.9056,59.86509
55.9360,59.17432
55.9665,58.4774
55.9970,57.78724
56.0275,57.09033
56.0580,56.40015
56.0884,56.25972
56.1189,56.12272
56.1494,55.98487
56.1799,55.84788
56.2104,55.71003
56.2408,56.14416
56.2713,56.57721
56.3018,57.01297
56.3323,57.44601
56.3628,57.88176
56.3932,58.35592
56.4237,58.83474
56.4542,59.30896
56.4847,59.78778
56.5152,60.26673
56.5456,61.82358
56.5761,63.39568
56.6066,64.95255
56.6371,66.52461
56.6676,68.08152
56.6980,70.35925
56.7285,72.62663
56.7590,74.90811
56.7895,77.17551
56.8200,79.45695
56.8504,80.394
56.8809,81.32059
56.9114,82.25295
56.9419,83.17955
56.9724,84.1119
57.0028,84.03468
57.0333,83.95506
57.0638,83.87556
57.0943,83.79657
57.1248,83.71711
57.1552,83.74354
57.1857,83.77022
57.2162,83.79665
57.2467,83.82333
57.2772,83.84975
57.3076,84.43166
57.3381,85.01324
57.3686,85.59843
57.3991,86.18466
57.4296,86.76521
57.4600,87.38507
57.4905,88.00124
57.5210,88.62124
57.5515,89.2374
57.5820,89.85739
57.6124,89.70027
57.6429,89.54239
57.6734,89.38352
57.7039,89.22564
57.7344,89.06678
57.7648,88.1715
57.7953,87.26717
57.8258,86.37158
57.8563,85.46728
57.8868,84.57166
57.9172,82.95307
57.9477,81.3269
57.9782,79.71651
58.0087,78.09039
58.0392,76.47996
58.0696,75.41547
58.1001,74.36016
58.1306,73.29829
58.1611,72.24298
58.1916,71.18113
58.2220,71.39053
58.2525,71.60225
58.2830,71.81528
58.3135,72.02702
58.3440,72.24005
58.3744,72.93185
58.4049,73.63091
58.4354,74.32322
58.4659,75.02226
58.4964,75.71989
58.5268,76.11273
58.5573,76.50944
58.5878,76.9023
58.6183,77.299
58.6488,77.69186
58.6792,78.07788
58.7097,78.46148
58.7402,78.84745
58.7707,79.23105
58.8012,79.61701
58.8316,80.5061
58.8621,81.39142
58.8926,82.28224
58.9231,83.16756
58.9536,84.05838
58.9840,84.41305
59.0145,84.77029
59.0450,85.12691
59.0755,85.48132
59.1060,85.83779
59.1364,85.44565
59.1669,85.04966
59.1974,84.65752
59.2279,84.26154
59.2584,83.86938
59.2888,83.22637
59.3193,82.58587
59.3498,81.94138
59.3803,81.29576
59.4108,80.65638
59.4412,79.39144
59.4717,78.13178
59.5022,76.86429
59.5327,75.60463
59.5632,74.33715
59.5936,73.3633
59.6241,72.39613
59.6546,71.42296
59.6851,70.4558
59.7156,69.48263
59.7460,69.96581
59.7765,70.45433
59.8070,70.93813
59.8375,71.42664
59.8680,71.91046
59.8984,72.7447
59.9289,73.58269
59.9594,74.41256
59.9899,75.25053
60.0204,76.08043
60.0508,76.72343
60.0813,77.36156
60.1118,78.00366
60.1423,78.64179
60.1728,79.28387
60.2032,80.47056
60.2337,81.65147
60.2642,82.83971
60.2947,84.02061
60.3252,85.20885
60.3556,86.15559
60.3861,87.11134
60.4166,88.05786
60.4471,89.01358
60.4776,89.96768
60.5080,90.88517
60.5385,91.81165
60.5690,92.72914
60.5995,93.65559
60.6300,94.57311
60.6604,95.60012
60.6909,96.62133
60.7214,97.64888
60.7519,98.6701
60.7824,99.69764
60.8128,98.92484
60.8433,98.1505
60.8738,97.37135
60.9043,96.59701
60.9348,95.81786
60.9652,93.97356
60.9957,92.13892
61.0262,90.29285
61.0567,88.4582
61.0872,86.61221
61.1176,85.25396
61.1481,83.88241
61.1786,82.52414
61.2091,81.15263
61.2396,79.79431
61.2700,79.24375
61.3005,78.70145
61.3310,78.15579
61.3615,77.60915
61.3920,77.06782
61.4224,76.79814
61.4529,76.53127
61.4834,76.26273
61.5139,75.99585
61.5444,75.72732
61.5748,75.21229
61.6053,74.69989
61.6358,74.18429
61.6663,73.67189
61.6968,73.1563
61.7272,72.92067
61.7577,72.68287
61.7882,72.44736
61.8187,72.20956
61.8492,71.97405
61.8796,71.72493
61.9101,71.47529
61.9406,71.22807
61.9711,70.97843
62.0016,70.7312
62.0320,70.32806
62.0625,69.92667
62.0930,69.5228
62.1235,69.12141
62.1540,68.71754
62.1844,68.12194
62.2149,67.52947
62.2454,66.93332
62.2759,66.34086
62.3064,65.74471
62.3368,64.99256
62.3673,64.23289
62.3978,63.48055
62.4283,62.72089
62.4588,61.96357
62.4892,62.61679
62.5197,63.2764
62.5502,63.92962
62.5807,64.58922
62.6112,65.24246
62.6416,67.25846
62.6721,69.26929
62.7026,71.29262
62.7331,73.30346
62.7636,75.32676
62.7940,75.82062
62.8245,76.30598
62.8550,76.79436
62.8855,77.27972
62.9160,77.76809
62.9464,77.21918
62.9769,76.67191
63.0074,76.12123
63.0379,75.57396
63.0684,75.02343
63.0988,75.67274
63.1293,76.3284
63.1598,76.97772
63.1903,77.63337
63.2208,78.28271
63.2512,79.19525
63.2817,80.1037
63.3122,81.01778
63.3427,81.93349
63.3732,82.84035
63.4036,82.48473
63.4341,82.12605
63.4646,81.76514
63.4951,81.40646
63.5256,81.04556
63.5560,79.37936
63.5865,77.72045
63.6170,76.05123
63.6475,74.39233
63.6780,72.7231
63.7084,71.71471
63.7389,70.69678
63.7694,69.68869
63.7999,68.67079
63.8304,67.66268
63.8608,67.89285
63.8913,68.13173
63.9218,68.3683
63.9523,68.60718
63.9828,68.84375
64.0132,68.46432
64.0437,68.08429
64.0742,67.70189
64.1047,67.32185
64.1352,66.93947
64.1656,65.44324
64.1961,63.953
64.2266,62.45349
64.2571,60.96325
64.2876,59.46375
64.3180,58.10601
64.3485,56.73516
64.3790,55.37753
64.4095,54.00671
64.4400,52.63921
64.4704,52.71274
64.5009,52.78699
64.5314,52.86052
64.5619,52.93476
64.5924,53.00829
64.6228,53.42748
64.6533,53.84594
64.6838,54.26701
64.7143,54.68547
64.7448,55.10653
64.7752,54.92395
64.8057,54.74034
64.8362,54.55559
64.8667,54.37197
64.8972,54.18722
64.9276,54.43352
64.9581,54.67905
64.9886,54.92611
65.0191,55.17163
65.0496,55.4187
65.0800,55.86839
65.1105,56.32248
65.1410,56.77217
65.1715,57.22625
65.2020,57.67595
65.2324,57.81968
65.2629,57.96066
65.2934,58.10252
65.3239,58.24462
65.3544,58.38535
65.3848,58.6684
65.4153,58.95029
65.4458,59.23392
65.4763,59.51582
65.5068,59.79945
65.5372,59.99938
65.5677,60.19787
65.5982,60.39759
65.6287,60.59608
65.6592,60.79581
65.6896,60.81176
65.7201,60.82778
65.7506,60.84364
65.7811,60.85965
65.8116,60.87551
65.8420,61.90202
65.8725,62.93711
65.9030,63.96217
65.9335,64.99725
65.9640,66.02233
65.9944,67.55279
66.0249,69.07618
66.0554,70.60905
66.0859,72.13245
66.1164,73.66528
66.1468,73.31332
66.1773,72.95791
66.2078,72.60027
66.2383,72.24486
66.2688,71.88722
66.2992,70.47334
66.3297,69.04437
66.3602,67.61786
66.3907,66.20021
66.4212,64.77468
66.4516,64.731
66.4821,64.68687
66.5126,64.64319
66.5431,64.59908
66.5736,64.55538
66.6040,65.23672
66.6345,65.91779
66.6650,66.60309
66.6955,67.28416
66.7260,67.96946
66.7564,68.26199
66.7869,68.55128
66.8174,68.84238
66.8479,69.13168
66.8784,69.42277
66.9088,69.31821
66.9393,69.21358
66.9698,69.10832
67.0003,69.00371
67.0308,68.89841
67.0612,68.42319
67.0917,67.9433
67.1222,67.46806
67.1527,66.98818
67.1832,66.51293
67.2136,65.99119
67.2441,65.4724
67.2746,64.9504
67.3051,64.42747
67.3356,63.9096
67.3660,63.87112
67.3965,63.83493
67.4270,63.79852
67.4575,63.76232
67.4880,63.7259
67.5184,64.11704
67.5489,64.50679
67.5794,64.89895
67.6099,65.2887
67.6404,65.68086
67.6708,65.76935
67.7013,65.85854
67.7318,65.94685
67.7623,66.03603
67.7928,66.12434
67.8232,66.5644
67.8537,67.0076
67.8842,67.44651
67.9147,67.8897
67.9452,68.32861
67.9756,69.24897
68.0061,70.16596
68.0366,71.08865
68.0671,72.00565
68.0976,72.92832
68.1280,72.87651
68.1585,72.82207
68.1890,72.76729
68.2195,72.71284
68.2500,72.65807
68.2804,72.15456
68.3109,71.64561
68.3414,71.13753
68.3719,70.63259
68.4024,70.12469
68.4328,69.87853
68.4633,69.62997
68.4938,69.38381
68.5243,69.13525
68.5548,68.88909
68.5852,68.55763
68.6157,68.22778
68.6462,67.89587
68.6767,67.56601
68.7072,67.2341
68.7376,66.65174
68.7681,66.07208
68.7986,65.48882
68.8291,64.90916
68.8596,64.3259
68.8900,63.80697
68.9205,63.29137
68.9510,62.77256
68.9815,62.25695
69.0120,61.73813
69.0424,61.13394
69.0729,60.52383
69.1034,59.91961
69.1339,59.30952
69.1644,58.70529
69.1948,57.73541
69.2253,56.76931
69.2558,55.79722
69.2863,54.8234
69.3168,53.859
69.3472,53.81528
69.3777,53.77579
69.4082,53.73605
69.4387,53.69655
69.4692,53.65681
69.4996,54.16997
69.5301,54.6813
69.5606,55.19583
69.5911,55.70716
69.6216,56.22168
69.6520,55.97065
69.6825,55.71671
69.7130,55.46523
69.7435,55.21129
69.7740,54.95979
69.8044,55.09252
69.8349,55.2281
69.8654,55.36237
69.8959,55.49795
69.9264,55.63222
69.9568,56.1397
69.9873,56.64587
70.0178,57.15517
70.0483,57.66134
70.0788,58.17064
70.1092,57.63266
70.1397,57.0948
70.1702,56.55359
70.2007,56.01573
70.2312,55.47453
70.2616,54.54883
70.2921,53.6136
70.3226,52.67998
70.3531,51.75215
70.3836,50.81902
70.4140,50.66861
70.4445,50.51672
70.4750,50.36631
70.5055,50.21442
70.5360,50.064
70.5664,50.12833
70.5969,50.19345
70.6274,50.25897
70.6579,50.32409
70.6884,50.38961
70.7188,50.05838
70.7493,49.72773
70.7798,49.39502
70.8103,49.06437
70.8408,48.73167
70.8712,48.88037
70.9017,49.02903
70.9322,49.17862
70.9627,49.32728
70.9932,49.47688
71.0236,50.87358
71.0541,52.28398
71.0846,53.68074
71.1151,55.0911
71.1456,56.48789
71.1760,58.20184
71.2065,59.90709
71.2370,61.62291
71.2675,63.34179
71.2980,65.04404
71.3284,65.80721
71.3589,66.56158
71.3894,67.32065
71.4199,68.07502
71.4504,68.83408
71.4808,69.70673
71.5113,70.57426
71.5418,71.44719
71.5723,72.31471
71.6028,73.18764
71.6332,74.07491
71.6637,74.97089
71.6942,75.85821
71.7247,76.75417
71.7552,77.647
71.7856,77.19802
71.8161,76.74464
71.8466,76.29567
71.8771,75.8423
71.9076,75.39331
71.9380,75.18551
71.9685,74.98019
71.9990,74.7736
72.0295,74.56828
72.0600,74.36169
72.0904,76.04332
72.1209,77.72038
72.1514,79.40786
72.1819,81.08492
72.2124,82.77239
72.2428,84.36346
72.2733,85.96996
72.3038,87.57372
72.3343,89.1675
72.3648,90.77003
72.3952,90.3342
72.4257,89.8941
72.4562,89.45826
72.4867,89.01817
72.5172,88.58231
72.5476,87.47538
72.5781,86.37157
72.6086,85.2609
72.6391,84.1571
72.6696,83.04645
72.7000,82.26536
72.7305,81.49035
72.7610,80.71053
72.7915,79.93552
72.8220,79.15569
72.8524,78.66247
72.8829,78.17284
72.9134,77.68015
72.9439,77.19052
72.9744,76.69785
73.0048,76.04215
73.0353,75.38004
73.0658,74.72433
73.0963,74.06223
73.1268,73.40649
73.1572,72.90069
73.1877,72.39896
73.2182,71.89411
73.2487,71.38837
73.2792,70.88752
73.3096,71.11777
73.3401,71.34977
73.3706,71.58322
73.4011,71.81522
73.4316,72.04868
73.4620,71.49174
73.4925,70.93629
73.5230,70.37737
73.5535,69.82191
73.5840,69.26299
73.6144,67.96665
73.6449,66.65713
73.6754,65.36025
73.7059,64.05076
73.7364,62.74491
73.7668,62.68417
73.7973,62.62284
73.8278,62.56209
73.8583,62.50076
73.8888,62.44002
73.9192,63.72337
73.9497,65.00544
73.9802,66.29549
74.0107,67.57758
74.0412,68.86761
74.0716,69.62122
74.1021,70.36848
74.1326,71.12038
74.1631,71.86764
74.1936,72.61954
74.2240,72.37521
74.2545,72.12719
74.2850,71.87959
74.3155,71.63353
74.3460,71.38602
74.3764,71.30877
74.4069,71.23076
74.4374,71.1535
74.4679,71.07549
74.4984,70.99823
74.5288,71.45549
74.5593,71.91292
74.5898,72.37319
74.6203,72.83062
74.6508,73.29088
74.6812,73.96947
74.7117,74.64468
74.7422,75.32407
74.7727,75.99927
74.8032,76.67867
74.8336,77.32484
74.8641,77.96694
74.8946,78.61304
74.9251,79.25516
74.9556,79.90125
74.9860,79.70686
75.0165,79.51048
75.0470,79.31599
75.0775,79.11962
75.1080,78.92514
75.1384,78.06834
75.1689,77.21273
75.1994,76.35181
75.2299,75.48936
75.2604,74.63525
75.2908,74.93362
75.3213,75.23519
75.3518,75.53863
75.3823,75.8402
75.4128,76.14365
75.4432,77.15227
75.4737,78.15644
75.5042,79.16685
75.5347,80.17102
75.5652,81.18143
75.5956,81.69186
75.6261,82.20692
75.6566,82.717
75.6871,83.23206
75.7176,83.74651
75.7480,84.49384
75.7785,85.24851
75.8090,85.99587
75.8395,86.75052
75.8700,87.49789
75.9004,88.46391
75.9309,89.42502
75.9614,90.39211
75.9919,91.35323
76.0224,92.3203
76.0528,92.24628
76.0833,92.16943
76.1138,92.09209
76.1443,92.01523
76.1748,91.93789
76.2052,91.03323
76.2357,90.11861
76.2662,89.20556
76.2967,88.29818
76.3272,87.38536
76.3576,86.89234
76.3881,86.39449
76.4186,85.90147
76.4491,85.40363
76.4796,84.91059
76.5100,84.71973
76.5405,84.53178
76.5710,84.34267
76.6015,84.15472
76.6320,83.96559
76.6624,83.40015
76.6929,82.83679
76.7234,82.26994
76.7539,81.70658
76.7844,81.13972
76.8148,79.67747
76.8453,78.22253
76.8758,76.75854
76.9063,75.30359
76.9368,73.8396
76.9672,73.00026
76.9977,72.15277
77.0282,71.31348
77.0587,70.46602
77.0892,69.62671
77.1196,70.41135
77.1501,71.20763
77.1806,71.99617
77.2111,72.79243
77.2416,73.581
77.2720,73.79411
77.3025,74.00334
77.3330,74.21386
77.3635,74.4231
77.3940,74.63362
77.4244,73.6435
77.4549,72.65641
77.4854,71.66319
77.5159,70.67609
77.5464,69.68287
77.5768,68.42424
77.6073,67.15309
77.6378,65.89422
77.6683,64.62311
77.6988,63.35514
77.7292,63.02481
77.7597,62.69123
77.7902,62.36089
77.8207,62.02732
77.8512,61.69698
77.8816,62.79112
77.9121,63.88567
77.9426,64.98702
77.9731,66.08159
78.0036,67.18292
78.0340,67.81034
78.0645,68.43233
78.0950,69.05821
78.1255,69.68021
78.1560,70.30608
78.1864,69.57056
78.2169,68.82595
78.2474,68.08262
78.2779,67.3439
78.3084,66.60074
78.3388,66.17556
78.3693,65.74622
78.3998,65.32104
78.4303,64.89171
78.4608,64.46651
78.4912,65.44779
78.5217,66.43097
78.5522,67.42025
78.5827,68.40343
78.6132,69.3927
78.6436,69.88979
78.6741,70.38192
78.7046,70.8771
78.7351,71.36922
78.7656,71.8644
78.7960,71.93078
78.8265,71.9959
78.8570,72.06142
78.8875,72.12654
78.9180,72.19206
78.9484,73.52988
78.9789,74.881
79.0094,76.21906
79.0399,77.57014
79.0704,78.90823
79.1008,79.34745
79.1313,79.78171
79.1618,80.21175
79.1923,80.646
79.2228,81.07604
79.2532,79.95541
79.2837,78.83481
79.3142,77.70724
79.3447,76.58664
79.3752,75.45908
79.4056,74.98573
79.4361,74.51701
79.4666,74.04539
79.4971,73.57667
79.5276,73.10504
79.5580,73.97627
79.5885,74.85708
79.6190,75.72938
79.6495,76.61016
79.6800,77.49013
79.7104,78.97292
79.7409,80.47025
79.7714,81.95306
79.8019,83.45036
79.8324,84.93321
79.8628,86.2569
79.8933,87.57154
79.9238,88.89436
79.9543,90.20901
79.9848,91.53181
80.0152,92.03005
80.0457,92.52253
80.0762,93.01807
80.1067,93.51054
80.1372,94.00607
80.1676,93.26545
80.1981,92.51582
80.2286,91.76747
80.2591,91.02377
80.2896,90.27534
80.3200,89.27131
80.3505,88.25744
80.3810,87.25339
80.4115,86.23954
80.4420,85.23547
80.4724,85.11777
80.5029,85.00587
80.5334,84.89328
80.5639,84.78138
80.5944,84.66879
80.6248,85.21189
80.6553,85.75416
80.6858,86.29979
80.7163,86.84206
80.7468,87.3877
80.7772,87.67736
80.8077,87.9647
80.8382,88.25385
80.8687,88.54119
80.8992,88.83032
80.9296,88.61188
80.9601,88.3912
80.9906,88.17265
81.0211,87.95198
81.0516,87.73343
81.0820,87.33958
81.1125,86.94393
81.1430,86.55212
81.1735,86.15648
81.2040,85.76466
81.2344,85.60535
81.2649,85.44807
81.2954,85.28981
81.3259,85.13253
81.3564,84.97427
81.3868,85.30721
81.4173,85.63938
81.4478,85.97363
81.4783,86.30579
81.5088,86.64003
81.5392,87.15261
81.5697,87.67036
81.6002,88.1831
81.6307,88.70084
81.6612,89.21764
81.6916,89.66749
81.7221,90.12175
81.7526,90.57162
81.7831,91.02588
81.8136,91.47575
81.8440,90.91665
81.8745,90.35587
81.9050,89.79158
81.9355,89.23079
81.9660,88.66651
81.9964,86.7741
82.0269,84.88906
82.0574,82.99229
82.0879,81.10726
82.1184,79.21051
82.1488,77.8644
82.1793,76.50591
82.2098,75.14977
82.2403,73.80202
82.2708,72.44628
82.3012,72.00512
82.3317,71.55965
82.3622,71.11848
82.3927,70.67301
82.4232,70.23183
82.4536,69.78027
82.4841,69.33146
82.5146,68.87987
82.5451,68.42747
82.5756,67.97945
82.6060,67.32348
82.6365,66.67078
82.6670,66.01402
82.6975,65.36131
82.7280,64.70455
82.7584,63.87676
82.7889,63.05374
82.8194,62.2256
82.8499,61.40258
82.8804,60.57444
82.9108,59.96117
82.9413,59.34194
82.9718,58.72869
83.0023,58.10948
83.0328,57.49623
83.0632,57.28568
83.0937,57.07735
83.1242,56.87105
83.1547,56.66273
83.1852,56.45642
83.2156,56.34578
83.2461,56.23625
83.2766,56.12605
83.3071,56.01652
83.3376,55.90631
83.3680,55.73461
83.3985,55.56381
83.4290,55.39194
83.4595,55.22115
83.4900,55.04928
83.5204,54.65413
83.5509,54.25492
83.5814,53.85958
83.6119,53.46038
83.6424,53.06195
83.6728,52.76358
83.7033,52.46228
83.7338,52.16391
83.7643,51.86263
83.7948,51.56425
83.8252,52.56009
83.8557,53.55643
83.8862,54.55896
83.9167,55.55531
83.9472,56.55783
83.9776,58.94254
84.0081,61.31702
84.0386,63.7063
84.0691,66.08079
84.0996,68.47003
84.1300,70.6832
84.1605,72.91772
84.1910,75.14845
84.2215,77.3653
84.2520,79.59548
84.2824,80.51794
84.3129,81.44942
84.3434,82.37191
84.3739,83.30338
84.4044,84.22588
84.4348,83.72395
84.4653,83.21687
84.4958,82.70667
84.5263,82.19553
84.5568,81.68936
84.5872,80.55688
84.6177,79.42896
84.6482,78.29403
84.6787,77.16611
84.7092,76.03119
84.7396,75.47988
84.7701,74.93322
