#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.1348
#BOTTOM:,186.8248
DEPTH_LSF,P16B,P16H,P16L,P22B,P22H,P22L,P28B,P28H,P28L,P34B,P34H,P34L,P40B,P40H,P40L
25.4332,0.9411554,0.7967234,0.9411553,0.9432452,0.8630032,0.9432452,0.9751754,0.9432746,0.9751754,0.9982567,0.9943568,0.9982563,0.980774,1.002313,0.980774
25.5856,1.050623,1.011647,1.052796,0.9970134,1.049142,0.9970126,0.9806522,1.106231,0.9806516,1.013763,1.115705,1.012475,1.058899,1.058482,1.058927
25.7380,0.9431203,1.024982,0.9431069,0.917322,1.075397,0.9173134,0.9126322,1.154413,0.9126251,0.9848897,1.141056,0.984884,1.11686,1.018183,1.13184
25.8904,0.6380201,0.7354211,0.6380067,0.6707507,0.7877067,0.6707379,0.6881177,0.8575589,0.6881047,0.7717307,0.8472226,0.7717151,0.992429,0.7509807,0.992429
26.0428,0.3777489,0.4035712,0.3777468,0.4078806,0.4039223,0.4078781,0.4190498,0.4141105,0.4190472,0.4616793,0.4079737,0.4616757,0.5839884,0.3774612,0.5839884
26.1952,0.2839333,0.3054386,0.2839332,0.302789,0.2900765,0.3027889,0.3086847,0.2831214,0.3086846,0.3280208,0.2768404,0.3280206,0.3839317,0.2640722,0.3839317
26.3476,0.260667,0.2839017,0.260667,0.2771008,0.2773556,0.2771008,0.2838023,0.2735532,0.2838023,0.2960469,0.2710387,0.2960469,0.327569,0.2673265,0.327569
26.5000,0.2494992,0.2582196,0.2494992,0.2643025,0.2690545,0.2643024,0.2792983,0.2732681,0.2792982,0.2913825,0.2758392,0.2913825,0.3011171,0.2841381,0.3011171
26.6524,0.2641107,0.2616637,0.2641104,0.2771597,0.272388,0.2771595,0.2981124,0.2720241,0.2981121,0.315844,0.2698562,0.3158436,0.3220342,0.2773268,0.3220342
26.8048,0.3391316,0.3083842,0.3391315,0.3496569,0.3186016,0.3496569,0.3867417,0.3060472,0.3867416,0.4243597,0.292154,0.4243596,0.4266658,0.2983228,0.4266658
26.9572,0.4435518,0.4455312,0.4435512,0.4622445,0.4778717,0.4622438,0.50796,0.4691829,0.5079593,0.5505249,0.4523835,0.5505242,0.5571899,0.4681691,0.5571899
27.1096,0.6508167,0.6073822,0.6508137,0.6839672,0.655082,0.6839639,0.7402309,0.6921933,0.7402276,0.7867765,0.7136229,0.7867734,0.7943074,0.7351964,0.7943074
27.2620,0.7758119,0.7296013,0.7758107,0.8234637,0.8078266,0.8234624,0.8781685,0.8748364,0.8781672,0.9122063,0.9076228,0.9122053,0.9168975,0.9267403,0.9168975
27.4144,0.9182194,0.8439552,0.9182178,0.9812694,0.9211403,0.9812675,1.027923,0.9948322,1.028907,1.05201,1.039288,1.052717,1.067909,1.065866,1.068058
27.5668,1.064978,0.9420334,1.074935,1.120601,1.013008,1.137795,1.158529,1.080371,1.175121,1.179478,1.131664,1.190747,1.202797,1.17408,1.210453
27.7192,1.186955,1.082293,1.215744,1.227228,1.128581,1.262301,1.260508,1.185534,1.291326,1.282424,1.231679,1.304654,1.298639,1.256312,1.318411
27.8716,1.314019,1.239718,1.354882,1.349781,1.284445,1.391874,1.392278,1.351894,1.421719,1.424106,1.406134,1.438109,1.435308,1.421504,1.446435
28.0240,1.536444,1.534201,1.539065,1.555967,1.560069,1.550933,1.594303,1.613035,1.569521,1.640339,1.673612,1.592051,1.673212,1.712834,1.610982
28.1764,1.460971,1.425817,1.495498,1.492396,1.458291,1.531012,1.534439,1.513115,1.561776,1.592615,1.587535,1.600242,1.657871,1.662246,1.649754
28.3288,1.434631,1.404946,1.459909,1.516635,1.497585,1.5389,1.582175,1.572401,1.596632,1.651933,1.653744,1.648591,1.754455,1.770611,1.714102
28.4812,1.392037,1.358339,1.416044,1.509736,1.491962,1.529759,1.58715,1.583786,1.592029,1.652128,1.662785,1.633692,1.766155,1.791408,1.705622
28.6336,1.27484,1.189348,1.313964,1.398216,1.337249,1.447621,1.477069,1.43135,1.528267,1.5337,1.502046,1.57685,1.641042,1.634818,1.65274
28.7860,1.140666,0.9786708,1.175037,1.2494,1.098009,1.320955,1.318518,1.186929,1.409936,1.362326,1.247556,1.460153,1.428528,1.333045,1.541124
28.9384,1.146016,0.995166,1.178878,1.240131,1.086552,1.308717,1.303837,1.168606,1.390466,1.349007,1.239664,1.432256,1.408485,1.322905,1.491057
29.0908,1.13465,1.007724,1.158569,1.188076,1.092408,1.214146,1.25079,1.159222,1.287792,1.303358,1.203236,1.359573,1.344517,1.252573,1.407841
29.2432,1.125567,0.9843036,1.150617,1.173261,0.9912394,1.226588,1.221503,1.038323,1.300015,1.266338,1.097804,1.361937,1.294274,1.124134,1.414944
29.3956,1.242435,1.117783,1.294457,1.25141,1.11261,1.315335,1.304245,1.181778,1.378978,1.368828,1.268419,1.451465,1.386671,1.282738,1.484256
29.5480,1.336639,1.274034,1.374043,1.363262,1.293274,1.412372,1.423752,1.365187,1.477204,1.504133,1.470829,1.543828,1.565195,1.552058,1.583601
29.7004,1.461037,1.462929,1.45943,1.475948,1.467455,1.48391,1.548146,1.548549,1.547653,1.656329,1.674933,1.625281,1.73402,1.763312,1.673572
29.8528,1.435074,1.433303,1.436443,1.547462,1.557793,1.53555,1.65306,1.676783,1.615143,1.762992,1.800422,1.682523,1.904155,1.952321,1.755402
30.0052,1.3127,1.28713,1.325007,1.50554,1.522122,1.489624,1.631787,1.671459,1.577541,1.706716,1.756599,1.623939,1.862069,1.922017,1.713074
30.1576,1.137862,1.048142,1.154215,1.312739,1.269404,1.334505,1.415619,1.403104,1.424841,1.466412,1.469277,1.46391,1.601043,1.629351,1.564345
30.3100,0.9963936,0.7124208,0.9963939,1.082355,0.8118041,1.118846,1.139645,0.8979585,1.200106,1.184044,0.9630775,1.262824,1.247178,1.041518,1.3658
30.4624,1.006167,0.6869965,1.009097,1.063996,0.7181451,1.104244,1.105854,0.7916947,1.170367,1.15027,0.882706,1.230348,1.199454,0.9394518,1.324163
30.6148,1.021047,0.8619806,1.025151,1.093976,0.9208281,1.116895,1.15773,0.985877,1.200948,1.224294,1.074401,1.283645,1.310991,1.197606,1.380689
30.7672,0.9727527,0.7601537,0.9727528,1.074557,0.8449664,1.100094,1.159814,0.9507104,1.218162,1.231589,1.05478,1.311633,1.298523,1.145713,1.400689
30.9196,0.9956596,0.8265467,0.9956596,1.114187,0.9716668,1.136768,1.231443,1.131792,1.26791,1.3288,1.269988,1.362196,1.421535,1.394809,1.44277
31.0720,0.8863515,0.6557986,0.886351,1.009364,0.7596849,1.012531,1.091977,0.855767,1.12604,1.14703,0.9287366,1.202429,1.194649,1.008482,1.260084
31.2244,0.894065,0.6424179,0.894065,0.9874083,0.6922299,0.9874086,1.053231,0.7451099,1.080038,1.092673,0.7857713,1.144518,1.114071,0.8130656,1.180261
31.3768,1.087282,0.9119977,1.108641,1.114419,0.9186537,1.148572,1.172086,0.9854971,1.226808,1.22165,1.047004,1.294555,1.22157,1.031682,1.304819
31.5292,1.24688,1.120381,1.301475,1.284916,1.170813,1.34502,1.365525,1.282868,1.427159,1.440212,1.383256,1.496338,1.448675,1.39285,1.505813
31.6816,1.328615,1.229065,1.393086,1.359606,1.269217,1.426944,1.439885,1.377169,1.503475,1.516672,1.479184,1.565448,1.523488,1.489599,1.568051
31.8340,1.476015,1.4373,1.517546,1.488699,1.453473,1.528123,1.5569,1.535535,1.587304,1.635959,1.629345,1.648144,1.659114,1.659863,1.657674
31.9864,1.540625,1.52768,1.556893,1.55521,1.541011,1.574368,1.611348,1.60576,1.620481,1.668243,1.672476,1.660025,1.675652,1.68255,1.662133
32.1388,1.616144,1.609838,1.626731,1.670672,1.674582,1.66298,1.709825,1.718037,1.691425,1.723941,1.731463,1.705888,1.730857,1.738509,1.711944
32.2912,1.632059,1.6258,1.64335,1.703011,1.7087,1.690329,1.746453,1.759577,1.71373,1.770511,1.786318,1.728168,1.808452,1.826199,1.754043
32.4436,1.615187,1.606626,1.629743,1.67242,1.67127,1.674798,1.704372,1.70806,1.695925,1.770357,1.782393,1.736678,1.91833,1.93973,1.820502
32.5960,1.312785,1.204765,1.378597,1.3928,1.293096,1.487727,1.440802,1.350664,1.551756,1.49463,1.422604,1.604904,1.600822,1.559881,1.693423
32.7484,1.366365,1.285121,1.426878,1.52251,1.481274,1.579288,1.622969,1.604351,1.658937,1.688269,1.684201,1.697651,1.822823,1.837601,1.772608
32.9008,1.356825,1.281036,1.409351,1.577381,1.553547,1.615538,1.74092,1.746734,1.725547,1.810214,1.830543,1.749416,1.920661,1.952277,1.796733
33.0532,1.182153,0.9843113,1.247068,1.299272,1.145613,1.402976,1.383506,1.265401,1.503033,1.429306,1.330884,1.549179,1.495154,1.421466,1.610765
33.2056,1.118192,0.9760962,1.141641,1.25304,1.127723,1.30911,1.325057,1.210949,1.401657,1.353068,1.241192,1.441511,1.417497,1.321158,1.523218
33.3580,1.241527,1.16253,1.27089,1.273793,1.164102,1.327134,1.318325,1.212285,1.384597,1.361138,1.262807,1.437651,1.37666,1.262498,1.483511
33.5104,1.302022,1.111802,1.472097,1.378924,1.235178,1.567584,1.483857,1.396116,1.639466,1.600576,1.559956,1.691704,1.710619,1.698505,1.746253
33.6628,1.611067,1.627047,1.588233,1.627611,1.649703,1.595133,1.707154,1.743411,1.6421,1.793509,1.839406,1.690908,1.807139,1.853508,1.699299
33.8152,1.485565,1.470508,1.500663,1.511712,1.503012,1.521181,1.582363,1.590461,1.571559,1.65104,1.672372,1.616716,1.66022,1.682153,1.623846
33.9676,1.490719,1.45441,1.531992,1.519902,1.496061,1.548913,1.573671,1.566037,1.584402,1.62286,1.628707,1.61357,1.637513,1.650633,1.616423
34.1200,1.408139,1.381325,1.42822,1.427502,1.399214,1.450713,1.445714,1.41797,1.470353,1.456451,1.426806,1.484289,1.459785,1.42474,1.493997
34.2724,1.42335,1.409629,1.433865,1.43655,1.416571,1.453103,1.452449,1.434006,1.46872,1.463487,1.444676,1.480914,1.465264,1.437627,1.492033
34.4248,1.437744,1.425131,1.44798,1.451862,1.439707,1.462312,1.46572,1.453159,1.477185,1.47698,1.460401,1.493109,1.484994,1.462505,1.508236
34.5772,1.439676,1.418823,1.457244,1.455631,1.440117,1.469354,1.468538,1.45646,1.479674,1.474627,1.46348,1.485132,1.476766,1.466237,1.486752
34.7296,1.459102,1.447556,1.469313,1.473109,1.464239,1.48134,1.484856,1.477917,1.491565,1.491464,1.484714,1.498166,1.494817,1.487642,1.502051
34.8820,1.466378,1.457357,1.474525,1.479641,1.472698,1.486211,1.493405,1.489384,1.497385,1.502923,1.500079,1.505834,1.507303,1.503254,1.511544
35.0344,1.475647,1.467903,1.482878,1.48913,1.483949,1.494193,1.499614,1.496335,1.502932,1.505093,1.503498,1.506731,1.508353,1.509201,1.50748
35.1868,1.478031,1.470961,1.484681,1.489329,1.483885,1.494658,1.49981,1.496366,1.5033,1.507938,1.503611,1.512486,1.514111,1.506142,1.522844
35.3392,1.480992,1.473649,1.487991,1.493863,1.488742,1.498963,1.503703,1.499871,1.507654,1.510317,1.505232,1.515733,1.516291,1.509008,1.524319
35.4916,1.478333,1.471079,1.48517,1.49343,1.486748,1.500116,1.503537,1.497558,1.509754,1.508665,1.502349,1.515382,1.513059,1.506059,1.520663
35.6440,1.471891,1.470059,1.473539,1.490176,1.484013,1.496246,1.503464,1.495015,1.512341,1.5071,1.499296,1.515399,1.504938,1.499787,1.510306
35.7964,1.475184,1.462887,1.486851,1.490124,1.47962,1.500656,1.499895,1.490691,1.509453,1.505815,1.496183,1.516086,1.512362,1.501788,1.524004
35.9488,1.47128,1.457547,1.484171,1.48648,1.473256,1.499689,1.496654,1.484455,1.509317,1.502419,1.489639,1.516047,1.507954,1.493346,1.524038
36.1012,1.475389,1.46232,1.487836,1.489622,1.477419,1.501919,1.500525,1.488871,1.512791,1.506546,1.493994,1.520153,1.51035,1.496436,1.525778
36.2536,1.48222,1.471784,1.492341,1.495979,1.486566,1.505606,1.508102,1.498259,1.51871,1.517014,1.504745,1.5309,1.523896,1.509281,1.54113
36.4060,1.501598,1.489881,1.51399,1.514132,1.503618,1.52579,1.524498,1.515083,1.535346,1.532538,1.522512,1.544525,1.539786,1.527861,1.554637
36.5584,1.508329,1.497972,1.519528,1.521389,1.51185,1.532242,1.531714,1.523743,1.541114,1.539125,1.530894,1.54915,1.545789,1.535259,1.559144
36.7108,1.523329,1.514821,1.53304,1.536525,1.527699,1.547191,1.546234,1.538228,1.55627,1.552644,1.544829,1.5627,1.558703,1.549899,1.570392
36.8632,1.531731,1.52343,1.541537,1.544634,1.537277,1.553763,1.555779,1.548836,1.564789,1.562629,1.555455,1.572225,1.566634,1.559451,1.576407
37.0156,1.546722,1.538455,1.557122,1.559996,1.552861,1.569432,1.569787,1.563616,1.578248,1.576072,1.569261,1.585701,1.581917,1.573501,1.594241
37.1680,1.557751,1.550816,1.566827,1.569676,1.562278,1.579887,1.578988,1.57215,1.588779,1.583955,1.577117,1.593956,1.586684,1.578736,1.598532
37.3204,1.58377,1.580766,1.588059,1.591982,1.588045,1.597834,1.599593,1.595265,1.606257,1.603402,1.599204,1.609966,1.603668,1.59984,1.609647
37.4728,1.594882,1.591864,1.599397,1.600995,1.598147,1.605365,1.606392,1.604554,1.609258,1.610278,1.60837,1.613305,1.613033,1.609393,1.618946
37.6252,1.597491,1.593917,1.602918,1.603537,1.601071,1.60735,1.610227,1.60944,1.611466,1.61631,1.61602,1.616776,1.620872,1.61951,1.623125
37.7776,1.607758,1.60634,1.609976,1.615929,1.616217,1.615469,1.622015,1.623393,1.619769,1.62633,1.626932,1.625326,1.630684,1.629495,1.632732
37.9300,1.600613,1.598874,1.603257,1.611378,1.609449,1.614452,1.62038,1.620076,1.620878,1.624828,1.626058,1.622797,1.626029,1.627239,1.624022
38.0824,1.592412,1.587583,1.599645,1.609248,1.606281,1.613965,1.61853,1.617732,1.619831,1.623664,1.624081,1.622974,1.631889,1.632751,1.63042
38.2348,1.573535,1.564072,1.586983,1.591554,1.583447,1.603915,1.601487,1.595477,1.610923,1.607327,1.601746,1.616291,1.616673,1.609801,1.628287
38.3872,1.556463,1.544621,1.572308,1.57347,1.562478,1.589239,1.584161,1.574124,1.599165,1.590201,1.580196,1.60556,1.597463,1.58707,1.613996
38.5396,1.558216,1.546238,1.574379,1.570772,1.560372,1.585459,1.579348,1.570354,1.592422,1.586056,1.575405,1.602179,1.594268,1.579731,1.617762
38.6920,1.562682,1.552883,1.575994,1.574729,1.564886,1.588825,1.583658,1.575019,1.596424,1.589008,1.580644,1.60164,1.593377,1.583611,1.608559
38.8444,1.563097,1.553675,1.57589,1.577211,1.568556,1.589647,1.589392,1.582097,1.600351,1.597757,1.590918,1.608382,1.603791,1.596363,1.615692
38.9968,1.570941,1.562076,1.583354,1.584185,1.577332,1.59422,1.595699,1.590367,1.603826,1.603351,1.598308,1.61128,1.6086,1.603395,1.616986
39.1492,1.572015,1.565221,1.581453,1.586548,1.581335,1.594181,1.599064,1.594725,1.60573,1.605615,1.601227,1.612553,1.607946,1.603564,1.614946
39.3016,1.571047,1.564341,1.580321,1.585545,1.579773,1.593988,1.598049,1.592975,1.605849,1.607105,1.600285,1.618144,1.61411,1.60393,1.631561
39.4540,1.576963,1.5699,1.587001,1.589056,1.582628,1.598644,1.598636,1.592938,1.607453,1.60488,1.598834,1.614518,1.609897,1.602725,1.621683
39.6064,1.577356,1.569525,1.588556,1.591237,1.58416,1.601938,1.602813,1.597078,1.611852,1.610661,1.604822,1.620195,1.616583,1.609091,1.6293
39.7588,1.586344,1.581815,1.59294,1.600623,1.596543,1.606922,1.610718,1.607369,1.616093,1.616688,1.612185,1.624165,1.622134,1.614902,1.634699
39.9112,1.588108,1.584544,1.593307,1.60519,1.602956,1.608665,1.614009,1.612773,1.615991,1.618626,1.617468,1.62052,1.626939,1.62582,1.628834
40.0636,1.575212,1.568059,1.585308,1.590684,1.58368,1.601244,1.601645,1.594769,1.612514,1.608292,1.60031,1.621392,1.614604,1.604892,1.631229
40.2160,1.586242,1.580344,1.594903,1.598447,1.59174,1.608887,1.608301,1.602086,1.618372,1.613926,1.60795,1.623835,1.617122,1.610324,1.628629
40.3684,1.591537,1.585732,1.600253,1.603446,1.597723,1.612493,1.614341,1.608899,1.623347,1.623202,1.6175,1.63304,1.630639,1.624326,1.641958
40.5208,1.59372,1.586802,1.604285,1.607851,1.60283,1.615903,1.619027,1.615896,1.624228,1.628413,1.625561,1.63334,1.638619,1.63487,1.645442
40.6732,1.593179,1.588178,1.600704,1.610765,1.60635,1.617904,1.623547,1.620903,1.628012,1.631532,1.629863,1.634429,1.63901,1.636925,1.642762
40.8256,1.590469,1.585427,1.597968,1.615366,1.613114,1.619025,1.629431,1.62866,1.630747,1.633869,1.633133,1.635151,1.639358,1.639057,1.639893
40.9780,1.591359,1.585072,1.600821,1.616577,1.61638,1.616894,1.631738,1.632568,1.630322,1.637913,1.636753,1.639976,1.645548,1.644608,1.647273
41.1304,1.583449,1.575041,1.595844,1.609765,1.604498,1.618296,1.626535,1.623745,1.631312,1.634393,1.632258,1.638157,1.642742,1.640703,1.646469
41.2828,1.547392,1.531048,1.568966,1.567431,1.552675,1.588539,1.585681,1.5724,1.606119,1.592708,1.57747,1.617285,1.589764,1.569802,1.622709
41.4352,1.565091,1.544333,1.595672,1.595742,1.582969,1.616254,1.608869,1.599346,1.624721,1.618138,1.610921,1.63045,1.642368,1.641676,1.643619
41.5876,1.595386,1.589057,1.605081,1.601279,1.589654,1.620268,1.612726,1.602911,1.629396,1.621971,1.61252,1.638677,1.621831,1.605381,1.652754
41.7400,1.619169,1.618567,1.620151,1.626178,1.626047,1.626398,1.634039,1.634514,1.633219,1.639407,1.638368,1.641265,1.641015,1.636497,1.649384
41.8924,1.616383,1.616254,1.61659,1.62785,1.626214,1.630644,1.640398,1.639382,1.642222,1.648871,1.647377,1.651667,1.651375,1.646782,1.660303
42.0448,1.621196,1.619778,1.623545,1.631527,1.630088,1.634019,1.643627,1.642548,1.645592,1.653403,1.651341,1.657361,1.658558,1.65416,1.667381
42.1972,1.615503,1.612227,1.620867,1.628893,1.626144,1.63365,1.641033,1.638886,1.644933,1.649761,1.646958,1.655085,1.655859,1.651475,1.664543
42.3496,1.615788,1.610754,1.624147,1.630107,1.625762,1.637756,1.642962,1.639806,1.648793,1.651482,1.648476,1.657245,1.656662,1.652673,1.664564
42.5020,1.62073,1.616986,1.627024,1.634488,1.630747,1.641175,1.644767,1.64086,1.65209,1.651803,1.646384,1.662438,1.658537,1.650961,1.674214
42.6544,1.623891,1.619015,1.632274,1.636794,1.631407,1.646653,1.64688,1.641975,1.656243,1.653827,1.649485,1.662345,1.65997,1.655739,1.668504
42.8068,1.62941,1.623992,1.639,1.642519,1.638171,1.650616,1.652906,1.64891,1.660687,1.660178,1.655503,1.669656,1.666763,1.661395,1.678069
42.9592,1.632205,1.62681,1.641874,1.646347,1.641156,1.656257,1.656636,1.651607,1.666697,1.663716,1.658058,1.675495,1.670999,1.664422,1.685322
43.1116,1.634174,1.628235,1.644963,1.647131,1.641149,1.658674,1.65642,1.651519,1.666202,1.662593,1.658765,1.67038,1.668883,1.665425,1.676103
43.2640,1.647191,1.642292,1.656556,1.659053,1.654403,1.668428,1.667924,1.664084,1.675933,1.673591,1.669143,1.683182,1.678514,1.67195,1.693354
43.4164,1.649125,1.6433,1.660455,1.661064,1.656373,1.670614,1.670787,1.667491,1.67772,1.679243,1.675634,1.68717,1.688182,1.682736,1.700946
43.5688,1.657134,1.652073,1.667284,1.667002,1.663196,1.674903,1.676418,1.674188,1.681183,1.685625,1.683631,1.690067,1.694721,1.691606,1.702061
43.7212,1.655695,1.651392,1.664207,1.673234,1.671251,1.677397,1.685957,1.685506,1.686948,1.694551,1.693867,1.69612,1.703575,1.702027,1.707315
43.8736,1.65566,1.651833,1.663197,1.677134,1.675674,1.680241,1.69131,1.69172,1.690395,1.699102,1.700115,1.696774,1.707631,1.708844,1.704735
44.0260,1.651747,1.650783,1.653566,1.689948,1.694259,1.680757,1.712556,1.719913,1.695735,1.718564,1.72604,1.701035,1.724145,1.731369,1.706736
44.1784,1.612235,1.596205,1.640837,1.661164,1.656638,1.670368,1.684452,1.684629,1.684068,1.693084,1.695062,1.688708,1.715499,1.72322,1.69768
44.3308,1.513529,1.484106,1.549403,1.562544,1.545527,1.586701,1.592104,1.578511,1.613698,1.601461,1.585847,1.627797,1.612345,1.598246,1.637097
44.4832,1.458428,1.3944,1.530887,1.505674,1.456534,1.571108,1.542298,1.502323,1.60302,1.561671,1.525461,1.621003,1.577199,1.545672,1.631144
44.6356,1.52329,1.505718,1.544276,1.581054,1.574442,1.59059,1.604176,1.602145,1.607316,1.610845,1.610488,1.611407,1.639015,1.644785,1.629223
44.7880,1.559672,1.539312,1.588829,1.602821,1.594917,1.615473,1.630406,1.629036,1.632767,1.638674,1.638389,1.639178,1.64497,1.646495,1.642232
44.9404,1.510476,1.490059,1.533858,1.55448,1.537861,1.577163,1.582023,1.56792,1.603488,1.592987,1.576884,1.619166,1.603556,1.583681,1.638686
45.0928,1.499207,1.45923,1.547598,1.531548,1.499497,1.574893,1.564764,1.542709,1.597507,1.584936,1.568138,1.611361,1.589548,1.571209,1.619394
45.2452,1.502106,1.484214,1.521614,1.542746,1.531498,1.556881,1.566858,1.556599,1.581089,1.579684,1.569243,1.595025,1.598811,1.593123,1.607618
45.3976,1.504354,1.484082,1.526935,1.541377,1.52613,1.560849,1.567804,1.555102,1.585765,1.581342,1.567994,1.601489,1.592512,1.578463,1.61495
45.5500,1.526852,1.507857,1.550075,1.561556,1.546687,1.582282,1.588571,1.579226,1.602751,1.601896,1.594454,1.61372,1.608862,1.599293,1.624795
45.7024,1.470397,1.420475,1.525737,1.512289,1.473764,1.561649,1.546707,1.518073,1.587485,1.565877,1.540737,1.604265,1.57778,1.551946,1.619914
45.8548,1.539095,1.51884,1.565451,1.575484,1.561815,1.595616,1.604659,1.59643,1.61797,1.619903,1.616328,1.625883,1.628853,1.630919,1.625403
46.0072,1.567104,1.569714,1.563732,1.592801,1.586919,1.601686,1.614908,1.61685,1.611845,1.630915,1.642692,1.612314,1.642228,1.65088,1.627643
46.1596,1.520649,1.492816,1.555423,1.556456,1.532817,1.590551,1.582884,1.56211,1.616242,1.596626,1.576788,1.630474,1.607085,1.588314,1.640533
46.3120,1.544493,1.530198,1.562903,1.565112,1.547262,1.590894,1.586886,1.574432,1.606045,1.606063,1.601804,1.612804,1.620032,1.618878,1.621931
46.4644,1.554627,1.543292,1.56963,1.57392,1.560357,1.593742,1.594698,1.584524,1.610656,1.606081,1.59692,1.621098,1.604951,1.58996,1.630533
46.6168,1.563968,1.551009,1.582011,1.583643,1.572744,1.59999,1.603419,1.595716,1.615764,1.617908,1.61134,1.629047,1.626351,1.618305,1.6407
46.7692,1.57311,1.563886,1.586175,1.590191,1.582611,1.601638,1.606289,1.600703,1.615219,1.616241,1.611882,1.623456,1.620625,1.61675,1.627143
46.9216,1.578224,1.572801,1.585897,1.59458,1.589456,1.602341,1.60859,1.60448,1.615161,1.618675,1.614468,1.625708,1.626606,1.621068,1.636294
47.0740,1.576337,1.571208,1.583522,1.590872,1.585299,1.599204,1.605162,1.600908,1.611867,1.614777,1.61061,1.621621,1.619219,1.612742,1.630261
47.2264,1.588416,1.584637,1.593944,1.599638,1.595415,1.606135,1.611713,1.60744,1.618645,1.621307,1.617426,1.627855,1.627189,1.624056,1.632584
47.3788,1.590785,1.587067,1.596276,1.603842,1.600774,1.608613,1.615348,1.613667,1.618067,1.620613,1.619664,1.622175,1.620782,1.619488,1.622919
47.5312,1.574719,1.567567,1.584792,1.594782,1.58944,1.602892,1.610331,1.607298,1.615181,1.618801,1.61561,1.624098,1.624154,1.618475,1.63399
47.6836,1.555114,1.543031,1.571212,1.575571,1.566097,1.589158,1.589271,1.58157,1.600865,1.597382,1.590443,1.608152,1.606481,1.600648,1.615831
47.8360,1.54817,1.530243,1.572144,1.57205,1.554649,1.597929,1.58856,1.57313,1.613002,1.599964,1.586229,1.622625,1.613141,1.600298,1.635536
47.9884,1.56823,1.556713,1.584425,1.588866,1.578905,1.604064,1.606515,1.598336,1.61985,1.612703,1.601729,1.631509,1.609652,1.591887,1.641431
48.1408,1.583451,1.57648,1.593633,1.602411,1.596651,1.611475,1.620812,1.616684,1.627775,1.631925,1.626948,1.640804,1.63562,1.627481,1.650787
48.2932,1.603925,1.602299,1.60643,1.630052,1.633376,1.624523,1.6474,1.652441,1.638498,1.654393,1.657248,1.649111,1.65983,1.660232,1.659053
48.4456,1.528632,1.497847,1.569326,1.551874,1.519524,1.6005,1.574683,1.547904,1.618006,1.591897,1.569855,1.629317,1.602162,1.578214,1.645831
48.5980,1.523802,1.509877,1.540159,1.544505,1.518096,1.581147,1.563719,1.538944,1.601045,1.58066,1.557672,1.617823,1.592156,1.560989,1.65005
48.7504,1.534826,1.501777,1.580574,1.566184,1.540441,1.605734,1.587024,1.565789,1.621962,1.600222,1.580896,1.633647,1.617078,1.600366,1.647819
48.9028,1.596377,1.579105,1.625185,1.62297,1.610453,1.645792,1.637525,1.628053,1.655552,1.652492,1.651239,1.65487,1.680946,1.695807,1.652981
49.0552,1.623247,1.619025,1.63045,1.633145,1.630466,1.637864,1.643938,1.644231,1.64341,1.647889,1.649064,1.645747,1.643752,1.642443,1.646141
49.2076,1.599735,1.593863,1.608877,1.614942,1.610375,1.622471,1.629407,1.626692,1.634112,1.639359,1.637163,1.64332,1.645071,1.641912,1.650961
49.3600,1.599207,1.59195,1.610586,1.613267,1.606982,1.623683,1.625988,1.621249,1.634204,1.632679,1.62834,1.640405,1.634249,1.628933,1.64386
49.5124,1.605057,1.598277,1.615931,1.617063,1.611973,1.625566,1.628585,1.624712,1.635332,1.635931,1.632127,1.642775,1.639319,1.635107,1.64704
49.6648,1.602636,1.596879,1.611704,1.61437,1.609661,1.622123,1.625972,1.622374,1.632156,1.633686,1.628816,1.642438,1.637118,1.628942,1.652469
49.8172,1.610728,1.60718,1.616429,1.622424,1.620337,1.625916,1.630991,1.629803,1.633041,1.635338,1.634506,1.636796,1.638358,1.638124,1.638769
49.9696,1.601114,1.595611,1.609711,1.611955,1.608616,1.617341,1.621672,1.619632,1.625072,1.627713,1.625158,1.632104,1.630963,1.627132,1.637706
50.1220,1.587865,1.583511,1.594243,1.5988,1.594344,1.605643,1.60723,1.603355,1.613377,1.610351,1.607195,1.6154,1.61029,1.607628,1.614534
50.2744,1.578647,1.573355,1.586144,1.588943,1.584299,1.595787,1.596268,1.592582,1.60184,1.600846,1.597287,1.606327,1.605289,1.60107,1.611943
50.4268,1.56793,1.563242,1.574252,1.57968,1.575993,1.584874,1.587583,1.584617,1.591883,1.591973,1.589068,1.596262,1.596383,1.593507,1.600708
50.5792,1.542087,1.536052,1.549446,1.551324,1.545782,1.558329,1.558463,1.552884,1.56573,1.563726,1.557804,1.571629,1.568953,1.563205,1.576787
50.7316,1.541135,1.533168,1.550908,1.554802,1.549066,1.562167,1.562681,1.558398,1.568321,1.56644,1.561872,1.572559,1.571555,1.566175,1.578953
50.8840,1.490132,1.477775,1.502619,1.499979,1.487611,1.513008,1.508109,1.495747,1.521587,1.515142,1.501109,1.531033,1.522262,1.505337,1.542317
51.0364,1.4786,1.468493,1.488241,1.49429,1.485963,1.502707,1.505535,1.498516,1.512926,1.510309,1.502809,1.518381,1.512509,1.503924,1.52188
51.1888,1.468829,1.459172,1.477659,1.485834,1.47911,1.492355,1.497672,1.492489,1.502915,1.502199,1.497167,1.507381,1.504314,1.499803,1.50899
