#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,749.0018
DEPTH_LSF,A16B,A16H,A16L,A22B,A22H,A22L,A28B,A28H,A28L,A34B,A34H,A34L,A40B,A40H,A40L
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
455.6317,1.062873,1.161305,1.05693,1.046236,1.137598,1.042209,1.028183,1.11576,1.025858,1.020167,1.108247,1.018506,1.024466,1.114434,1.022405
455.7841,1.021749,1.103506,1.020068,1.036392,1.109085,1.033843,1.027355,1.097467,1.025519,1.02524,1.094975,1.023558,1.044288,1.115808,1.041215
455.9365,0.9688531,0.9601563,0.9688531,1.011059,0.9986566,1.011199,1.019782,1.009731,1.019986,1.025461,1.014609,1.025747,1.054925,1.043016,1.055625
456.0889,0.9623351,0.9170387,0.962335,0.9998923,0.9520952,0.9998923,1.011615,0.9625866,1.012222,1.01829,0.9639626,1.019363,1.04156,0.9785747,1.044493
456.2413,0.9702911,0.9144182,0.970291,0.9956886,0.9229213,0.9956887,1.009033,0.9259905,1.00986,1.019065,0.9262247,1.021062,1.033638,0.9282404,1.037776
456.3937,0.9899576,0.951458,0.9899575,1.004726,0.9426451,1.005039,1.018867,0.9430051,1.02045,1.029035,0.9439505,1.031831,1.034938,0.937328,1.038886
456.5461,1.01527,0.997507,1.015545,1.030007,0.9962411,1.031087,1.04647,1.00583,1.048539,1.057774,1.011543,1.060761,1.059909,1.002404,1.063828
456.6985,1.091925,1.088099,1.092314,1.086624,1.075067,1.087735,1.102509,1.08496,1.104558,1.114434,1.095355,1.116961,1.106517,1.086047,1.109022
456.8509,1.11113,1.111913,1.111032,1.101948,1.10275,1.101857,1.11359,1.10762,1.11436,1.123391,1.111315,1.125117,1.116504,1.101751,1.118487
457.0033,1.140128,1.157583,1.137346,1.143821,1.166123,1.140183,1.153562,1.171971,1.150303,1.156676,1.17106,1.154055,1.148875,1.165313,1.146063
457.1557,1.199647,1.233034,1.191726,1.209822,1.248671,1.200104,1.211866,1.247483,1.202806,1.209023,1.240436,1.201116,1.207112,1.241698,1.198544
457.3081,1.233007,1.261594,1.224721,1.241398,1.267239,1.233525,1.235814,1.257185,1.22945,1.22825,1.245718,1.22323,1.22864,1.246354,1.22354
457.4605,1.245966,1.26123,1.241116,1.256828,1.276708,1.250194,1.251448,1.273592,1.24429,1.24474,1.266598,1.237915,1.248312,1.271384,1.240987
457.6129,1.300297,1.305152,1.298233,1.317539,1.325648,1.31383,1.313377,1.329791,1.306135,1.309142,1.329874,1.300246,1.319809,1.339351,1.310988
457.7653,1.276073,1.268466,1.279017,1.283326,1.277151,1.285798,1.280001,1.277872,1.280833,1.277513,1.278617,1.277091,1.283051,1.28564,1.282035
457.9177,1.307429,1.285563,1.317607,1.304727,1.278186,1.317047,1.30165,1.278006,1.312391,1.298857,1.279037,1.307665,1.2965,1.274923,1.306015
458.0701,1.306041,1.287085,1.314747,1.304965,1.27961,1.316717,1.302986,1.277271,1.314801,1.301373,1.277627,1.31215,1.300394,1.276138,1.31136
458.2225,1.324709,1.317833,1.328066,1.326399,1.319382,1.329852,1.327613,1.323684,1.329545,1.325458,1.324329,1.326004,1.320212,1.318561,1.320993
458.3749,1.314771,1.298302,1.322615,1.318956,1.305162,1.325616,1.325044,1.315318,1.32983,1.328023,1.320858,1.331577,1.325699,1.318008,1.329478
458.5273,1.32017,1.310881,1.324634,1.31901,1.310329,1.323155,1.324024,1.313791,1.329043,1.326491,1.317166,1.331107,1.321684,1.316437,1.324201
458.6797,1.321343,1.305841,1.328942,1.319497,1.304036,1.327009,1.319884,1.30367,1.32779,1.321725,1.305113,1.329903,1.322954,1.306743,1.330974
458.8321,1.343564,1.343279,1.343712,1.345454,1.350417,1.342864,1.345874,1.355191,1.341052,1.347026,1.358536,1.341068,1.349588,1.361812,1.3432
458.9845,1.314678,1.299649,1.321809,1.320245,1.307413,1.326464,1.322366,1.30897,1.328932,1.324238,1.307901,1.332371,1.327656,1.309112,1.337085
459.1369,1.307806,1.284639,1.31864,1.311969,1.290428,1.322209,1.31432,1.292508,1.324813,1.315772,1.293818,1.326411,1.317157,1.296983,1.326958
459.2893,1.305975,1.278903,1.318635,1.307615,1.283564,1.318875,1.308511,1.285728,1.319193,1.309644,1.28799,1.319826,1.311197,1.291887,1.320296
459.4417,1.299272,1.278341,1.308615,1.304202,1.282801,1.313998,1.309393,1.28785,1.319508,1.313935,1.290819,1.325068,1.31642,1.290535,1.329119
459.5941,1.299814,1.277541,1.309811,1.30446,1.285048,1.313317,1.312098,1.294158,1.320562,1.317548,1.299342,1.326368,1.317569,1.298306,1.326926
459.7465,1.304943,1.291198,1.311152,1.307645,1.296486,1.312723,1.313172,1.303133,1.31785,1.318652,1.308179,1.323665,1.320969,1.309617,1.326471
459.8989,1.301298,1.288318,1.307048,1.30548,1.29308,1.311079,1.310623,1.297601,1.316657,1.317176,1.302442,1.324245,1.32306,1.307022,1.330995
460.0513,1.290924,1.268744,1.30045,1.293818,1.268742,1.304812,1.300011,1.272426,1.312553,1.306699,1.278189,1.320124,1.310138,1.2821,1.323549
460.2037,1.301933,1.298772,1.303308,1.305061,1.296976,1.30867,1.309948,1.298923,1.315019,1.313883,1.301279,1.319808,1.314458,1.30037,1.321122
460.3561,1.290385,1.272571,1.297944,1.295215,1.275343,1.303891,1.299212,1.276765,1.309262,1.30044,1.277141,1.310955,1.298959,1.277192,1.308677
460.5085,1.29693,1.280519,1.304102,1.304626,1.288974,1.311714,1.308315,1.295233,1.314312,1.311062,1.298981,1.316661,1.314678,1.301309,1.320999
460.6609,1.289622,1.264004,1.300635,1.298008,1.272748,1.309321,1.303726,1.279114,1.315046,1.306343,1.283253,1.317063,1.306939,1.286372,1.31646
460.8133,1.298569,1.27769,1.307855,1.306102,1.285599,1.315554,1.313563,1.292942,1.32342,1.317882,1.296061,1.32856,1.318023,1.294694,1.329486
460.9657,1.307391,1.286722,1.316983,1.310527,1.288928,1.320726,1.313429,1.29049,1.324446,1.315937,1.292496,1.327345,1.317502,1.294965,1.328528
461.1181,1.317168,1.29634,1.327301,1.318123,1.297136,1.328384,1.318296,1.29959,1.327402,1.318821,1.301744,1.327123,1.319718,1.301664,1.328552
461.2705,1.317637,1.298854,1.326754,1.318603,1.300693,1.327317,1.322352,1.305253,1.330805,1.325835,1.309309,1.334128,1.326267,1.309838,1.334525
461.4229,1.31782,1.29957,1.326675,1.32233,1.306623,1.330069,1.32634,1.312315,1.333353,1.330282,1.316194,1.337457,1.333567,1.318663,1.341289
461.5753,1.320431,1.302251,1.32936,1.326918,1.308628,1.336181,1.330233,1.312062,1.339576,1.333292,1.315892,1.342349,1.337488,1.321926,1.345711
461.7277,1.322299,1.29767,1.334689,1.328917,1.306743,1.340358,1.332862,1.312042,1.343768,1.333937,1.314949,1.343889,1.333662,1.317983,1.341805
461.8801,1.332343,1.312873,1.342484,1.337231,1.319858,1.346439,1.34212,1.326619,1.350485,1.34369,1.329446,1.351407,1.341429,1.327847,1.348701
462.0325,1.339538,1.315763,1.35248,1.33958,1.320422,1.349891,1.340719,1.321966,1.350855,1.336523,1.318897,1.345841,1.326995,1.313714,1.333644
462.1849,1.354306,1.339565,1.362695,1.355893,1.348774,1.359895,1.358589,1.354792,1.360732,1.357505,1.356012,1.358338,1.35216,1.354616,1.350832
462.3373,1.351549,1.336228,1.360174,1.346094,1.333835,1.352776,1.348448,1.33699,1.354748,1.349343,1.338253,1.355459,1.343179,1.332525,1.348887
462.4897,1.353095,1.336415,1.362584,1.340697,1.326637,1.348209,1.336598,1.324531,1.342895,1.333919,1.322133,1.33999,1.327311,1.313068,1.334469
462.6421,1.356793,1.351889,1.359545,1.345269,1.342985,1.34648,1.343953,1.34122,1.345396,1.344866,1.343182,1.345756,1.340909,1.342549,1.340065
462.7945,1.332562,1.331246,1.333219,1.32658,1.322809,1.328424,1.324298,1.319739,1.326509,1.32445,1.320725,1.326253,1.324172,1.321018,1.325695
462.9469,1.304793,1.29674,1.308383,1.311727,1.307386,1.313711,1.316096,1.312372,1.31783,1.320502,1.314688,1.323278,1.325769,1.318498,1.329339
463.0993,1.27516,1.25722,1.282211,1.282926,1.265478,1.290052,1.284774,1.266145,1.292474,1.288552,1.267003,1.297684,1.297236,1.273977,1.307567
463.2517,1.239746,1.197334,1.254202,1.25183,1.2086,1.267628,1.256727,1.211554,1.273755,1.262938,1.215487,1.281531,1.273876,1.226691,1.293475
463.4041,1.248081,1.219458,1.258035,1.265771,1.242296,1.27466,1.27711,1.255026,1.285954,1.286283,1.263055,1.296052,1.296029,1.273853,1.305797
463.5565,1.229063,1.179741,1.245074,1.240171,1.188163,1.258282,1.249143,1.19594,1.26869,1.253369,1.199916,1.273491,1.25307,1.199823,1.273073
463.7089,1.236932,1.196175,1.250558,1.243536,1.20234,1.257848,1.251344,1.209456,1.266568,1.255905,1.211717,1.272452,1.255207,1.207675,1.273061
463.8613,1.251798,1.217326,1.264172,1.258574,1.225138,1.271003,1.267917,1.233778,1.281277,1.274425,1.239069,1.28878,1.27498,1.239368,1.28949
464.0137,1.274391,1.262786,1.27888,1.277032,1.262619,1.282713,1.285461,1.271877,1.291037,1.291234,1.279875,1.296011,1.28883,1.277491,1.293541
464.1661,1.282585,1.26627,1.289224,1.283181,1.264721,1.290748,1.291787,1.270592,1.300909,1.295521,1.274734,1.304627,1.288083,1.270149,1.295609
464.3185,1.314526,1.316184,1.313767,1.315155,1.31521,1.315129,1.318422,1.316511,1.319319,1.321941,1.319341,1.323183,1.323034,1.321245,1.323891
464.4709,1.327716,1.332645,1.325339,1.328247,1.333516,1.325702,1.326702,1.330611,1.324821,1.324985,1.329269,1.322941,1.324638,1.33249,1.320928
464.6233,1.322958,1.30737,1.330659,1.326025,1.316799,1.330581,1.325702,1.319289,1.328844,1.325059,1.318964,1.328034,1.326479,1.32129,1.329023
464.7757,1.323285,1.312428,1.328599,1.328404,1.319622,1.332784,1.330401,1.322226,1.33451,1.331903,1.323072,1.336379,1.334575,1.325571,1.339197
464.9281,1.328386,1.316942,1.334129,1.330539,1.317762,1.337034,1.329494,1.316227,1.336213,1.32677,1.315109,1.332581,1.324708,1.316165,1.328895
465.0805,1.330227,1.318826,1.335997,1.335025,1.324517,1.340449,1.335297,1.326268,1.339947,1.332899,1.325768,1.336516,1.331073,1.326002,1.333612
465.2329,1.329919,1.318508,1.335686,1.334294,1.328404,1.337292,1.338754,1.33576,1.340299,1.339496,1.338323,1.3401,1.336294,1.337578,1.335645
465.3853,1.318483,1.298353,1.328323,1.318618,1.298954,1.328225,1.320407,1.302927,1.328977,1.322394,1.306774,1.33009,1.322738,1.306961,1.330528
465.5377,1.316874,1.302678,1.323667,1.313614,1.29913,1.320445,1.315202,1.299688,1.32259,1.318681,1.302948,1.326301,1.319942,1.304912,1.327254
465.6901,1.315923,1.305599,1.320799,1.318028,1.309594,1.322034,1.321973,1.31534,1.325169,1.324182,1.318076,1.32715,1.322715,1.315672,1.326123
465.8425,1.300782,1.285602,1.307524,1.302593,1.286914,1.309624,1.306673,1.289815,1.314404,1.312371,1.294242,1.320938,1.316863,1.298145,1.325913
465.9949,1.290913,1.274958,1.297676,1.294818,1.278417,1.301911,1.299653,1.282054,1.307467,1.305035,1.285854,1.313807,1.30908,1.288966,1.318479
466.1473,1.287471,1.274248,1.29295,1.292203,1.277661,1.298388,1.297652,1.280283,1.305285,1.303283,1.283936,1.312059,1.307397,1.288621,1.316074
466.2997,1.287527,1.2756,1.292458,1.294052,1.279286,1.300392,1.299266,1.283051,1.30643,1.303324,1.287424,1.310484,1.305997,1.291594,1.312545
466.4521,1.275339,1.267189,1.278485,1.288999,1.279935,1.292751,1.300942,1.291678,1.305006,1.30473,1.29877,1.307373,1.300527,1.300926,1.300356
466.6045,1.270223,1.249052,1.278391,1.273079,1.250333,1.282013,1.278238,1.251874,1.288952,1.283926,1.252044,1.297423,1.287203,1.250243,1.303293
466.7569,1.263432,1.236221,1.273685,1.266642,1.240223,1.276752,1.274943,1.243236,1.287753,1.282145,1.244389,1.298187,1.283617,1.244006,1.300646
466.9093,1.269779,1.252736,1.276286,1.2779,1.255662,1.286844,1.28486,1.258071,1.296131,1.288338,1.26133,1.299907,1.288142,1.265233,1.29786
467.0617,1.272556,1.24876,1.281897,1.275949,1.250696,1.286067,1.283595,1.256895,1.294754,1.291417,1.263967,1.303371,1.294824,1.267313,1.307013
467.2141,1.282052,1.264378,1.289244,1.285168,1.265248,1.293442,1.291059,1.271825,1.299274,1.294222,1.277603,1.301392,1.291749,1.276854,1.298074
467.3665,1.280877,1.263733,1.287805,1.288694,1.273983,1.294845,1.295079,1.28278,1.300359,1.298137,1.285759,1.303532,1.297948,1.283392,1.304315
467.5189,1.285079,1.264711,1.293542,1.290716,1.272802,1.298333,1.294789,1.276748,1.302618,1.29782,1.27813,1.306523,1.300151,1.279892,1.309219
467.6713,1.286196,1.265261,1.294954,1.292859,1.26937,1.303074,1.298713,1.272763,1.310393,1.304433,1.277588,1.316885,1.309252,1.283686,1.321359
467.8237,1.298885,1.283666,1.305583,1.305705,1.286568,1.314485,1.310565,1.290289,1.320112,1.316668,1.296879,1.32625,1.323799,1.304781,1.333308
467.9761,1.299977,1.282965,1.307532,1.307975,1.288936,1.316803,1.314203,1.293739,1.324011,1.318869,1.296908,1.329669,1.321937,1.298743,1.333545
468.1285,1.301968,1.282126,1.31092,1.311252,1.288216,1.322203,1.316602,1.293869,1.327682,1.31751,1.296813,1.327594,1.315962,1.296732,1.32523
468.2809,1.310812,1.290573,1.320352,1.319806,1.299888,1.329599,1.325372,1.304222,1.336078,1.328376,1.305631,1.340099,1.330428,1.307771,1.342216
468.4333,1.317411,1.292293,1.32977,1.326732,1.300919,1.340031,1.335837,1.310184,1.349628,1.343172,1.319033,1.356549,1.347345,1.325756,1.35946
468.5857,1.333942,1.316908,1.342828,1.338158,1.318038,1.348942,1.345209,1.324506,1.356689,1.351935,1.332075,1.363266,1.354743,1.335223,1.366013
468.7381,1.34234,1.328991,1.349512,1.348285,1.33221,1.357218,1.353477,1.338107,1.362206,1.356843,1.341326,1.365792,1.357675,1.338929,1.36862
468.8905,1.367798,1.350597,1.378263,1.372701,1.363646,1.378209,1.376036,1.370456,1.379449,1.379876,1.371967,1.384824,1.384643,1.372942,1.392193
469.0429,1.369735,1.354739,1.378884,1.379114,1.368893,1.385527,1.383582,1.376565,1.388031,1.385561,1.379378,1.389505,1.38812,1.382212,1.391929
469.1953,1.37255,1.349234,1.387289,1.377771,1.359057,1.389721,1.38144,1.366414,1.391091,1.384532,1.370057,1.393941,1.387456,1.371371,1.398094
469.3477,1.387675,1.37794,1.394005,1.387917,1.373967,1.397105,1.390151,1.374426,1.400663,1.392834,1.376659,1.403789,1.39366,1.376528,1.405338
469.5001,1.391818,1.383775,1.397117,1.392144,1.38385,1.397619,1.39394,1.386336,1.398988,1.39713,1.389518,1.402252,1.399841,1.390841,1.405993
469.6525,1.396582,1.387864,1.402455,1.403686,1.396763,1.408467,1.407679,1.40249,1.411305,1.410877,1.407429,1.413307,1.414882,1.4136,1.415794
469.8049,1.398184,1.380763,1.410306,1.404834,1.391644,1.41416,1.410631,1.399276,1.418813,1.415602,1.405903,1.422703,1.419725,1.413459,1.424345
469.9573,1.393694,1.377131,1.404967,1.403063,1.391105,1.411421,1.408998,1.39912,1.416035,1.411107,1.404828,1.415571,1.411688,1.412539,1.411094
470.1097,1.390832,1.373685,1.402378,1.402911,1.386862,1.414261,1.409209,1.39207,1.421707,1.410497,1.393642,1.422846,1.410712,1.39788,1.420004
470.2621,1.402228,1.376715,1.420761,1.403391,1.383125,1.417943,1.405759,1.386728,1.419513,1.40692,1.386477,1.421836,1.405924,1.384431,1.42159
470.4145,1.408269,1.391678,1.420298,1.407112,1.390428,1.419151,1.41189,1.395314,1.424096,1.412983,1.396656,1.425053,1.405808,1.388854,1.417984
470.5669,1.416748,1.403195,1.426841,1.412093,1.399717,1.421096,1.415232,1.405218,1.42256,1.418032,1.410737,1.423388,1.414302,1.407933,1.418893
470.7193,1.417739,1.407287,1.42548,1.412445,1.403371,1.418988,1.415602,1.408126,1.421039,1.418617,1.41336,1.422463,1.414883,1.411049,1.417633
470.8717,1.416129,1.406242,1.423388,1.412519,1.409069,1.414966,1.415377,1.414901,1.415716,1.419489,1.418707,1.420055,1.41965,1.417326,1.421342
471.0241,1.400477,1.390131,1.407595,1.404293,1.399924,1.407295,1.408655,1.405777,1.410659,1.410588,1.407413,1.41282,1.409593,1.407704,1.410911
471.1765,1.396739,1.395083,1.397833,1.395537,1.392839,1.397316,1.395533,1.390973,1.398555,1.396993,1.390607,1.401273,1.398636,1.391267,1.403623
471.3289,1.377937,1.360089,1.389315,1.38187,1.36801,1.39076,1.383754,1.37179,1.391449,1.388514,1.375185,1.397301,1.396668,1.381118,1.407357
471.4813,1.387754,1.385485,1.389198,1.393968,1.395693,1.39285,1.397444,1.403572,1.393466,1.402824,1.41174,1.396953,1.411107,1.421267,1.404212
471.6337,1.347149,1.325928,1.359036,1.352574,1.331948,1.3644,1.356235,1.336198,1.367897,1.358885,1.340992,1.369364,1.361148,1.347094,1.36938
471.7861,1.335618,1.314655,1.346746,1.338321,1.319819,1.348206,1.344401,1.32441,1.355425,1.348176,1.325706,1.360863,1.346678,1.323676,1.359593
471.9385,1.318901,1.300753,1.327748,1.327,1.306292,1.337553,1.335848,1.312256,1.348466,1.340805,1.315769,1.354559,1.340207,1.315747,1.353586
472.0909,1.320633,1.298406,1.331663,1.326413,1.304159,1.337763,1.334847,1.312731,1.346578,1.339765,1.319328,1.350809,1.338224,1.320546,1.347644
472.2433,1.324693,1.3088,1.332614,1.326769,1.310859,1.334775,1.332909,1.317217,1.34103,1.340678,1.32612,1.348465,1.345716,1.332846,1.35273
472.3957,1.321093,1.301493,1.330781,1.328787,1.313143,1.33673,1.334935,1.320239,1.342594,1.337934,1.324755,1.344871,1.338368,1.329745,1.342868
472.5481,1.322133,1.307292,1.329424,1.327655,1.314539,1.33424,1.33224,1.318675,1.339204,1.337037,1.322459,1.344706,1.341746,1.327833,1.349212
472.7005,1.316142,1.304365,1.321728,1.332006,1.321359,1.337429,1.341178,1.330252,1.346984,1.345415,1.335308,1.350879,1.348553,1.342571,1.3518
472.8529,1.316581,1.289468,1.329931,1.327617,1.30348,1.340055,1.335063,1.310274,1.348313,1.339631,1.314629,1.353289,1.343121,1.321882,1.3548
473.0053,1.325989,1.302145,1.338172,1.333489,1.309855,1.345992,1.341289,1.317115,1.354569,1.346066,1.322327,1.359384,1.346606,1.324998,1.358691
473.1577,1.340094,1.31873,1.351683,1.342893,1.32401,1.353205,1.348915,1.330182,1.359426,1.352379,1.333416,1.363194,1.350382,1.332262,1.360601
473.3101,1.351861,1.336639,1.360439,1.352104,1.338122,1.359967,1.356509,1.343708,1.36383,1.358855,1.345849,1.366375,1.355567,1.340514,1.364189
473.4625,1.370316,1.364902,1.373543,1.367703,1.363094,1.370415,1.371021,1.365192,1.37451,1.3722,1.367139,1.37524,1.366892,1.365194,1.367881
473.6149,1.375274,1.365153,1.381517,1.371596,1.363559,1.376449,1.37242,1.367502,1.375376,1.372974,1.371094,1.374098,1.369812,1.369049,1.37026
473.7673,1.374316,1.372142,1.375624,1.374139,1.371583,1.375678,1.376031,1.372814,1.377986,1.378008,1.375358,1.37963,1.378127,1.377244,1.378664
473.9197,1.365124,1.350917,1.373597,1.3666,1.356615,1.372528,1.367688,1.360722,1.37181,1.368055,1.363853,1.370528,1.367859,1.366755,1.368504
474.0721,1.35321,1.350446,1.35473,1.362513,1.356777,1.365821,1.3678,1.357368,1.374033,1.370443,1.359748,1.376912,1.372729,1.368314,1.375383
474.2245,1.346591,1.326218,1.35795,1.357876,1.341761,1.367228,1.363257,1.350568,1.370733,1.367114,1.357022,1.373121,1.372933,1.365955,1.377159
474.3769,1.346927,1.32655,1.358305,1.35467,1.335634,1.365643,1.359656,1.343058,1.369377,1.36227,1.347992,1.370681,1.363722,1.351015,1.371224
474.5293,1.341142,1.306436,1.360726,1.340322,1.312853,1.355471,1.344375,1.320942,1.357408,1.349846,1.325164,1.363971,1.352224,1.323282,1.36916
474.6817,1.326468,1.301465,1.339308,1.333825,1.304906,1.349353,1.343071,1.310822,1.361316,1.346237,1.313938,1.364786,1.34113,1.311477,1.357639
474.8341,1.34083,1.330443,1.346334,1.336681,1.325064,1.342738,1.339303,1.327516,1.345525,1.345884,1.33467,1.351975,1.350346,1.339095,1.356582
474.9865,1.319666,1.309954,1.324329,1.326418,1.313929,1.332644,1.334722,1.312586,1.346457,1.341684,1.31219,1.35814,1.345399,1.316919,1.361525
475.1389,1.322953,1.303373,1.332717,1.330383,1.315202,1.338139,1.335102,1.323303,1.341213,1.339971,1.325756,1.347542,1.345564,1.325036,1.35696
475.2913,1.321409,1.306039,1.328943,1.330997,1.316367,1.338483,1.335204,1.320715,1.342761,1.336851,1.322107,1.344604,1.339103,1.325062,1.346549
475.4437,1.3239,1.301134,1.335389,1.331057,1.308616,1.342761,1.336251,1.314718,1.34773,1.33905,1.319037,1.349817,1.340047,1.321959,1.349777
475.5961,1.323963,1.300949,1.335587,1.333764,1.313137,1.344608,1.339393,1.320895,1.349322,1.343579,1.32513,1.353672,1.348214,1.328795,1.359092
475.7485,1.341473,1.33451,1.345142,1.357294,1.356653,1.357651,1.371888,1.373855,1.370728,1.382292,1.386487,1.379723,1.387937,1.397339,1.382121
475.9009,1.331851,1.312522,1.341892,1.343471,1.328915,1.351355,1.354939,1.345393,1.360315,1.36301,1.355266,1.367509,1.366106,1.357047,1.37146
476.0533,1.322564,1.288745,1.339985,1.326633,1.294114,1.34366,1.331335,1.302092,1.346865,1.334007,1.306948,1.34848,1.333351,1.305596,1.348177
476.2057,1.33578,1.318956,1.344626,1.339593,1.323611,1.348127,1.343598,1.32768,1.352254,1.344411,1.329657,1.35244,1.341575,1.32948,1.348032
476.3581,1.350569,1.345271,1.353465,1.350336,1.344839,1.35334,1.353919,1.346573,1.358016,1.355728,1.347772,1.360207,1.352698,1.346201,1.356294
476.5105,1.349931,1.337961,1.356564,1.351146,1.338742,1.358065,1.354617,1.342605,1.361415,1.356085,1.346326,1.361613,1.353475,1.346651,1.357268
476.6629,1.347276,1.335994,1.353443,1.350399,1.339359,1.356516,1.352441,1.343256,1.357552,1.35407,1.346913,1.358062,1.355434,1.349228,1.358907
476.8153,1.344859,1.333769,1.350853,1.348496,1.338681,1.353872,1.353294,1.342675,1.359247,1.355871,1.344863,1.36212,1.35489,1.345463,1.360197
476.9677,1.352588,1.338974,1.360254,1.351307,1.341946,1.356494,1.355099,1.345431,1.36055,1.360418,1.34947,1.366759,1.362962,1.352971,1.3688
477.1201,1.349774,1.337323,1.356677,1.350793,1.337327,1.358312,1.351548,1.337995,1.359143,1.351594,1.340173,1.357962,1.350848,1.342837,1.355262
477.2725,1.338339,1.328403,1.343539,1.343475,1.332947,1.349122,1.349631,1.335752,1.357349,1.35425,1.339256,1.362787,1.355849,1.344312,1.362406
477.4249,1.344141,1.324839,1.354754,1.346322,1.328244,1.35633,1.351045,1.332738,1.361406,1.354851,1.337313,1.364929,1.355237,1.340311,1.36377
477.5773,1.336898,1.32552,1.342834,1.343337,1.333508,1.348597,1.349271,1.340348,1.354163,1.355527,1.346706,1.360499,1.36119,1.35265,1.366122
477.7297,1.318806,1.291707,1.332293,1.32311,1.299643,1.334929,1.328325,1.304854,1.34044,1.331479,1.306136,1.344816,1.331347,1.30524,1.345104
477.8821,1.313459,1.291325,1.324072,1.320932,1.298882,1.331884,1.326092,1.305102,1.336748,1.33089,1.307811,1.342936,1.335514,1.307462,1.350663
478.0345,1.322662,1.303358,1.332268,1.322266,1.304409,1.331105,1.326007,1.308744,1.334691,1.332242,1.314139,1.341635,1.336784,1.317014,1.347304
478.1869,1.319405,1.29821,1.329837,1.321784,1.300346,1.332461,1.327192,1.305471,1.338298,1.330197,1.310151,1.340549,1.327965,1.31108,1.33653
478.3393,1.321374,1.314553,1.324653,1.326075,1.317721,1.330193,1.332059,1.321934,1.337211,1.338551,1.326327,1.34499,1.343189,1.329287,1.350697
478.4917,1.326663,1.329034,1.325519,1.331625,1.326273,1.334312,1.337031,1.329604,1.340872,1.33856,1.332095,1.341919,1.334871,1.328079,1.338344
478.6441,1.320419,1.305909,1.327485,1.325192,1.313185,1.331136,1.331063,1.318052,1.337697,1.33349,1.319022,1.340976,1.331264,1.317618,1.338239
478.7965,1.321076,1.303741,1.329598,1.320521,1.307706,1.32674,1.323858,1.31117,1.330111,1.325364,1.312714,1.331641,1.322163,1.312239,1.326985
478.9489,1.325089,1.31215,1.331506,1.316936,1.304188,1.323018,1.317369,1.305025,1.323265,1.318802,1.305746,1.325091,1.314868,1.298675,1.322579
479.1013,1.324743,1.305713,1.334299,1.327406,1.319275,1.331437,1.330033,1.324394,1.332847,1.328825,1.322477,1.33198,1.3243,1.320359,1.326208
479.2537,1.297354,1.308648,1.292681,1.286238,1.298748,1.28134,1.284667,1.293821,1.281087,1.282387,1.292975,1.278304,1.273501,1.291979,1.266779
479.4061,1.294257,1.284361,1.298468,1.28802,1.282052,1.290462,1.287274,1.281274,1.289721,1.292272,1.285297,1.295193,1.298399,1.292264,1.301042
479.5585,1.27925,1.275371,1.280764,1.274874,1.271144,1.276298,1.274866,1.272122,1.275912,1.277865,1.278028,1.277802,1.28018,1.283754,1.278799
479.7109,1.248291,1.260106,1.244468,1.252057,1.255466,1.250914,1.255827,1.252752,1.25689,1.262576,1.258237,1.264133,1.270708,1.26973,1.271071
479.8633,1.228619,1.227903,1.228832,1.239165,1.238129,1.239492,1.244841,1.243466,1.245288,1.255032,1.253537,1.255545,1.270969,1.27143,1.270798
480.0157,1.196911,1.189813,1.198669,1.219816,1.211811,1.222099,1.228011,1.220824,1.230159,1.235526,1.22762,1.237993,1.25037,1.242265,1.253115
480.1681,1.147904,1.108325,1.155174,1.172412,1.128607,1.18217,1.182163,1.133847,1.193776,1.187745,1.135409,1.200903,1.197328,1.145373,1.211242
480.3205,1.147528,1.093575,1.157622,1.165863,1.109362,1.178107,1.175478,1.115472,1.189508,1.183171,1.117595,1.199516,1.192705,1.123255,1.211312
480.4729,1.175196,1.140785,1.182899,1.175112,1.130017,1.185374,1.1901,1.13702,1.203676,1.202482,1.143969,1.218878,1.199675,1.135221,1.217602
480.6253,1.177766,1.150509,1.183909,1.18097,1.14358,1.189725,1.193768,1.153058,1.204215,1.20402,1.16197,1.215576,1.20272,1.155431,1.215727
480.7777,1.192962,1.173792,1.197684,1.191338,1.165729,1.197645,1.201396,1.172311,1.209084,1.209804,1.178279,1.218624,1.206863,1.170583,1.216912
480.9301,1.224467,1.220886,1.225509,1.225499,1.220419,1.22699,1.233371,1.227167,1.235279,1.239215,1.233535,1.241018,1.237102,1.232496,1.238544
481.0825,1.251878,1.251741,1.251923,1.255347,1.260801,1.253495,1.264845,1.270374,1.262874,1.268481,1.277897,1.265085,1.261613,1.281809,1.254711
481.2349,1.271621,1.273814,1.270807,1.272327,1.283098,1.268376,1.2715,1.282726,1.267402,1.267035,1.278974,1.262779,1.260867,1.279823,1.254398
481.3873,1.290647,1.280334,1.294962,1.28348,1.283198,1.283591,1.278285,1.279159,1.277948,1.264234,1.26988,1.262227,1.242556,1.261566,1.236663
481.5397,1.287902,1.280716,1.29085,1.277907,1.281025,1.276715,1.27116,1.277931,1.268673,1.258643,1.270425,1.254619,1.240505,1.261681,1.234036
481.6921,1.277032,1.281329,1.275398,1.247336,1.266079,1.241373,1.234772,1.259563,1.227473,1.225616,1.255355,1.217357,1.21053,1.246543,1.201445
