#HOLE:,U1528D
#EXPEDITION:,376
#TOP:,84.3753
#BOTTOM:,332.3301
DEPTH_WMSF,RHOM,DRH,PEFL,NRHB
m,g/cm3,g/cm3,barns/e-,g/cm3
245.7669,2.373558,0.2079447,1.929674,2.373558
245.9193,2.498319,0.2039363,2.007657,2.498319
246.0717,2.429696,0.1201684,2.22176,2.429696
246.2241,2.404963,0.1041115,2.689446,2.404963
246.3765,2.421546,0.1694638,2.761314,2.421546
246.5289,2.432314,0.2637567,2.654965,2.432314
246.6813,2.420308,0.3395126,2.604499,2.420308
246.8337,2.436039,0.3847118,2.576123,2.436039
246.9861,2.472862,0.4068964,2.697359,2.472862
247.1385,2.514627,0.3917765,2.862792,2.514627
247.2909,2.466091,0.3091979,3.096345,2.466091
247.4433,2.437021,0.2681698,3.23955,2.437021
247.5957,2.502019,0.3755865,3.429295,2.502019
247.7481,2.507709,0.4401502,3.488858,2.507709
247.9005,2.450344,0.4443112,3.341374,2.450344
248.0529,2.450658,0.4929301,3.16481,2.450658
248.2053,2.485137,0.5536451,3.036225,2.485137
248.3577,2.383725,0.4881283,2.955877,2.383725
248.5101,2.267265,0.3971831,2.818413,2.267265
248.6625,2.270401,0.3512311,2.867373,2.270401
248.8149,2.395003,0.3698823,3.156733,2.395003
248.9673,2.557196,0.4116291,3.567243,2.557196
249.1197,2.574338,0.4185286,3.763071,2.574338
249.2721,2.576781,0.4643595,3.805158,2.576781
249.4245,2.578813,0.5255387,3.35224,2.578813
249.5769,2.48944,0.480571,2.883052,2.48944
249.7293,2.428999,0.3988436,2.615476,2.428999
249.8817,2.406283,0.3158255,2.808623,2.406283
250.0341,2.366927,0.2228371,3.229578,2.366927
250.1865,2.268053,0.1405659,3.108936,2.268053
250.3389,2.218232,0.1128029,2.761349,2.218232
250.4913,2.201701,0.09863237,2.396583,2.201701
250.6437,2.233816,0.113775,2.314631,2.233816
250.7961,2.257578,0.1139536,2.367713,2.257578
250.9485,2.239297,0.08021244,2.398983,2.239297
251.1009,2.233977,0.05680303,2.476939,2.233977
251.2533,2.239407,0.0507967,2.765445,2.239407
251.4057,2.238257,0.03378383,2.929489,2.238257
251.5581,2.239594,0.02651695,2.902184,2.239594
251.7105,2.235161,0.03402948,2.719682,2.235161
251.8629,2.215204,0.03460772,2.719209,2.215204
252.0153,2.195625,0.02712093,2.743681,2.195625
252.1677,2.197143,0.03257713,2.728476,2.197143
252.3201,2.200057,0.05871436,2.783821,2.200057
252.4725,2.195259,0.08944877,2.759378,2.195259
252.6249,2.181231,0.1002053,2.647851,2.181231
252.7773,2.211139,0.1169134,2.519302,2.211139
252.9297,2.268269,0.1362141,2.510236,2.268269
253.0821,2.267975,0.1100012,2.64613,2.267975
253.2345,2.237516,0.05623508,2.638625,2.237516
253.3869,2.221868,0.03027769,2.687888,2.221868
253.5393,2.241395,0.0265845,2.660646,2.241395
253.6917,2.239139,0.0190909,2.672745,2.239139
253.8441,2.24248,0.02007189,2.612683,2.24248
253.9965,2.244458,0.02726407,2.494119,2.244458
254.1489,2.245517,0.03038959,2.507568,2.245517
254.3013,2.259757,0.0299979,2.583103,2.259757
254.4537,2.261241,0.03317638,2.764907,2.261241
254.6061,2.223755,0.03272979,2.68075,2.223755
254.7585,2.163062,0.009295172,2.541401,2.010449
254.9109,2.138379,-0.007387972,2.404611,1.847442
255.0633,2.153619,-0.008299787,2.351635,2.197322
255.2157,2.144037,-0.02410959,2.283897,2.278589
255.3681,2.121507,-0.05024401,2.261095,2.121507
255.5205,2.14854,-0.0462459,2.445556,2.14854
255.6729,2.198605,-0.02169815,2.825833,2.233487
255.8253,2.209927,-0.007823926,3.100031,2.258559
255.9777,2.199599,0.008586415,3.106569,2.182668
256.1301,2.195375,0.03423543,3.028991,2.195375
256.2825,2.21075,0.0530061,2.960074,2.21075
256.4349,2.219047,0.05968507,2.947106,2.219047
256.5873,2.20946,0.06059067,3.016405,2.20946
256.7397,2.184871,0.05400131,3.114546,2.184871
256.8921,2.162237,0.04167812,3.258682,2.162237
257.0445,2.156281,0.04025396,3.347999,2.156281
257.1969,2.162347,0.05231872,3.537912,2.162347
257.3493,2.150141,0.06226151,3.718432,2.150141
257.5017,2.111418,0.05364933,3.639786,2.111418
257.6541,2.06584,0.04210499,3.363477,2.06584
257.8065,2.034137,0.03807478,3.13661,2.034137
257.9589,2.05126,0.04022671,3.134485,2.05126
258.1113,2.118228,0.04320119,3.188421,2.118228
258.2637,2.224088,0.05225411,3.148629,2.224088
258.4161,2.29131,0.04610134,3.025013,2.29131
258.5685,2.304626,0.02426529,2.979517,2.304626
258.7209,2.30666,0.005733459,3.081103,2.322507
258.8733,2.316845,-0.0005949974,3.149972,2.331386
259.0257,2.333107,-0.0056236,3.201133,2.315446
259.1781,2.360898,-0.006300756,3.063817,2.336448
259.3305,2.383922,-0.008707442,2.899408,2.371249
259.4829,2.387281,-0.01244142,2.726469,2.442833
259.6353,2.365178,-0.02709077,2.687186,2.425391
259.7877,2.339085,-0.04441879,2.91637,2.339085
259.9401,2.314487,-0.05010408,3.107961,2.314487
260.0925,2.288708,-0.05181734,3.226558,2.288708
260.2449,2.264582,-0.05387922,3.189581,2.264582
260.3973,2.266929,-0.04504836,3.162981,2.266929
260.5497,2.290334,-0.03179021,3.172015,2.257447
260.7021,2.307908,-0.02603291,3.199813,2.296905
260.8545,2.309053,-0.03190753,3.325891,2.347647
261.0069,2.289905,-0.03727002,3.324744,2.289905
261.1593,2.259709,-0.04175188,3.123583,2.259709
261.3117,2.238345,-0.05847517,2.9451,2.238345
261.4641,2.23843,-0.07545859,2.934323,2.23843
261.6165,2.264621,-0.07878886,3.130976,2.264621
261.7689,2.257987,-0.08711461,3.145689,2.257987
261.9213,2.209601,-0.09211847,2.967979,2.209601
262.0737,2.167048,-0.06555714,2.769882,2.167048
262.2261,2.142228,-0.02825126,2.646758,2.142228
262.3785,2.139286,0.004240527,2.644307,2.139286
262.5309,2.138655,0.02030103,2.560887,2.138655
262.6833,2.11901,0.01780662,2.432486,2.11901
262.8357,2.095265,0.005884143,2.395466,2.095265
262.9881,2.103526,-0.009303067,2.542332,2.099133
263.1405,2.15174,-0.02394294,2.832828,2.05676
263.2929,2.212325,-0.032635,2.9861,2.209042
263.4453,2.236566,-0.04736895,2.953988,2.339845
263.5977,2.198642,-0.07639953,2.98577,2.198642
263.7501,2.152755,-0.09372752,3.059879,2.152755
263.9025,2.126898,-0.09404143,3.097087,2.126898
264.0549,2.118536,-0.09172071,3.101711,2.118536
264.2073,2.12952,-0.0841603,3.054574,2.12952
264.3597,2.122134,-0.07763441,2.89395,2.122134
264.5121,2.036659,-0.08586244,2.635296,2.036659
264.6645,1.931901,-0.09895127,2.456705,1.931901
264.8169,1.881896,-0.105195,2.382261,1.881896
264.9693,1.913788,-0.09378233,2.391095,1.913788
265.1217,2.000421,-0.08608852,2.521451,2.000421
265.2741,2.101365,-0.07991334,2.792643,2.101365
265.4265,2.206861,-0.06312057,3.058335,2.206861
265.5789,2.239399,-0.05578667,3.189054,2.239399
265.7313,2.232691,-0.05533702,3.322244,2.232691
265.8837,2.230338,-0.03691171,3.296856,2.250585
266.0361,2.194262,-0.04387475,3.194717,2.18121
266.1885,2.156956,-0.06822368,3.283314,2.148208
266.3409,2.111473,-0.07777274,3.230085,2.111473
266.4933,1.985071,-0.1238646,3.114332,1.985071
266.6457,1.871477,-0.1566329,2.757167,1.871477
266.7981,1.781888,-0.1680917,2.37924,1.781888
266.9505,1.786045,-0.1558669,2.110515,1.786045
267.1029,1.768082,-0.1724755,1.928155,1.768082
267.2553,1.833697,-0.1533451,1.895625,1.833697
267.4077,1.84391,-0.1701295,1.768997,1.84391
267.5601,1.880595,-0.1978225,1.741283,1.880595
267.7125,1.961341,-0.2134892,2.072032,1.961341
267.8649,2.047025,-0.2044874,2.662986,2.047025
268.0173,2.041715,-0.2074853,2.750105,2.041715
268.1697,1.979614,-0.2300004,2.652328,1.979614
268.3221,1.896749,-0.1980998,3.041847,1.896749
268.4745,1.646415,-0.1999052,3.329151,1.646415
268.6269,1.467661,-0.2024332,3.444794,1.467661
268.7793,1.335504,-0.1991348,3.176949,1.335504
268.9317,1.241796,-0.1826122,2.676082,1.241796
269.0841,1.144172,-0.1906925,2.277205,1.144172
269.2365,1.138181,-0.1871378,2.047691,1.138181
269.3889,1.260338,-0.1870691,2.144103,1.260338
269.5413,1.517399,-0.1652822,2.582803,1.517399
269.6937,1.821988,-0.1398909,2.766623,1.821988
269.8461,1.993761,-0.1418448,2.319168,1.993761
269.9985,2.036813,-0.163813,2.41311,2.036813
270.1509,2.073761,-0.1520695,2.816842,2.073761
270.3033,2.075633,-0.1207444,3.020908,2.075633
270.4557,2.041307,-0.09178931,2.972224,2.041307
270.6081,1.998384,-0.08090323,2.909173,1.998384
270.7605,1.96779,-0.08453865,2.770453,1.96779
270.9129,1.979439,-0.09523807,2.534395,1.979439
271.0653,1.980035,-0.1272419,2.270896,1.980035
271.2177,1.973534,-0.1538114,2.164576,1.973534
271.3701,1.92696,-0.1609956,2.047205,1.92696
271.5225,1.856061,-0.174456,1.885412,1.856061
271.6749,1.804029,-0.1998689,1.719563,1.804029
271.8273,1.826792,-0.2035916,1.737536,1.826792
271.9797,1.886077,-0.196794,1.976997,1.886077
272.1321,1.913769,-0.2055033,2.19442,1.913769
272.2845,1.910968,-0.2166754,2.188593,1.910968
272.4369,1.899109,-0.2199742,2.019747,1.899109
272.5893,1.895963,-0.2258583,1.981094,1.895963
272.7417,1.909884,-0.2437265,2.126121,1.909884
272.8941,1.93181,-0.2773186,2.364429,1.93181
273.0465,1.940781,-0.2964734,2.494483,1.940781
273.1989,1.906856,-0.2950505,2.529692,1.906856
273.3513,1.865013,-0.2730801,2.61859,1.865013
273.5037,1.855932,-0.2549626,2.72365,1.855932
273.6561,1.900138,-0.2412881,2.787848,1.900138
273.8085,1.977095,-0.2313347,2.723624,1.977095
273.9609,2.041434,-0.2441952,2.824939,2.041434
274.1133,2.067014,-0.2865193,3.014866,2.067014
274.2657,2.091355,-0.3190508,3.369807,2.091355
274.4181,2.110978,-0.324557,3.579442,2.110978
274.5705,2.103035,-0.3248615,3.641123,2.103035
274.7229,2.081515,-0.3293684,3.621682,2.081515
274.8753,2.065257,-0.3359243,3.486615,2.065257
275.0277,2.059755,-0.3404414,3.379713,2.059755
275.1801,2.048204,-0.3399596,3.321207,2.048204
275.3325,2.027339,-0.3378412,3.285331,2.027339
275.4849,2.013572,-0.3353387,3.243368,2.013572
275.6373,2.018269,-0.3288543,3.238894,2.018269
275.7897,2.040829,-0.3215026,3.332385,2.040829
275.9421,2.044528,-0.3286927,3.36918,2.044528
276.0945,2.041094,-0.341897,3.357598,2.041094
276.2469,2.030943,-0.3465056,3.352153,2.030943
276.3993,2.021377,-0.3500336,3.537958,2.021377
276.5517,2.016079,-0.3493204,3.865273,2.016079
276.7041,2.020171,-0.3328034,3.925763,2.020171
276.8565,2.025905,-0.3030799,3.88364,2.025905
277.0089,2.034739,-0.273085,3.659856,2.034739
277.1613,2.038275,-0.2685958,3.597889,2.038275
277.3137,2.06458,-0.2602026,3.363852,2.06458
277.4661,2.077403,-0.272755,3.433667,2.077403
277.6185,2.060149,-0.3080322,3.234105,2.060149
277.7709,2.008756,-0.371476,3.239549,2.008756
277.9233,1.986434,-0.3924264,3.117248,1.986434
278.0757,1.970964,-0.399564,3.26189,1.970964
278.2281,1.95718,-0.3873157,3.440511,1.95718
278.3805,1.935623,-0.3823431,3.540457,1.935623
278.5329,1.933788,-0.3715607,3.457223,1.933788
278.6853,1.951003,-0.3612429,3.1942,1.951003
278.8377,1.965107,-0.3570856,3.116735,1.965107
278.9901,1.956551,-0.3663598,3.37308,1.956551
279.1425,1.946393,-0.3744808,3.703644,1.946393
279.2949,1.934071,-0.3830186,3.665339,1.934071
279.4473,1.935237,-0.3883597,3.514858,1.935237
279.5997,1.92643,-0.3937373,3.433189,1.92643
279.7521,1.908504,-0.4056628,3.542342,1.908504
279.9045,1.922829,-0.4070083,3.57507,1.922829
280.0569,1.956672,-0.4038626,3.447495,1.956672
280.2093,1.999804,-0.3934751,3.415277,1.999804
280.3617,1.989293,-0.4003676,3.404072,1.989293
280.5141,1.963707,-0.409435,3.455495,1.963707
280.6665,1.968555,-0.4061079,3.415318,1.968555
280.8189,1.997157,-0.397195,3.280644,1.997157
280.9713,2.006436,-0.3951972,3.176571,2.006436
281.1237,1.965583,-0.4043528,3.180604,1.965583
281.2761,1.903664,-0.4192269,3.305805,1.903664
281.4285,1.847065,-0.4276889,3.320018,1.847065
281.5809,1.797971,-0.4306028,3.124829,1.797971
281.7333,1.763984,-0.4335445,2.863078,1.763984
281.8857,1.756996,-0.4301922,2.712845,1.756996
282.0381,1.775886,-0.419933,2.688998,1.775886
282.1905,1.786608,-0.4155492,2.675942,1.786608
282.3429,1.783479,-0.4223691,2.810733,1.783479
282.4953,1.799856,-0.4197938,3.032601,1.799856
282.6477,1.829061,-0.4168646,3.33374,1.829061
282.8001,1.84837,-0.4151665,3.339938,1.84837
282.9525,1.856699,-0.4007039,3.231215,1.856699
283.1049,1.834427,-0.4038722,3.254849,1.834427
283.2573,1.806554,-0.4065142,3.370892,1.806554
283.4097,1.800136,-0.3972408,3.442436,1.800136
283.5621,1.791763,-0.3915494,3.470704,1.791763
283.7145,1.764155,-0.4127834,3.540901,1.764155
283.8669,1.762611,-0.4134072,3.630409,1.762611
284.0193,1.776275,-0.4090351,3.578217,1.776275
284.1717,1.785203,-0.4166625,3.341367,1.785203
284.3241,1.817691,-0.4128044,3.375572,1.817691
284.4765,1.836731,-0.4175735,3.258937,1.836731
284.6289,1.83928,-0.4370293,3.358484,1.83928
284.7813,1.854333,-0.439397,3.14387,1.854333
284.9337,1.863137,-0.4380971,3.11828,1.863137
285.0861,1.853688,-0.4420639,2.947462,1.853688
285.2385,1.851453,-0.4334916,2.823024,1.851453
285.3909,1.864704,-0.4182633,2.813239,1.864704
285.5433,1.870234,-0.4134568,2.847924,1.870234
285.6957,1.86977,-0.4134973,2.892273,1.86977
285.8481,1.877097,-0.4048442,3.024343,1.877097
286.0005,1.8691,-0.4048059,3.071943,1.8691
286.1529,1.863292,-0.4082502,3.145431,1.863292
286.3053,1.857882,-0.4086763,3.215721,1.857882
286.4577,1.858723,-0.4051689,3.242783,1.858723
286.6101,1.85859,-0.4204466,3.221506,1.85859
286.7625,1.863537,-0.4413211,2.964057,1.863537
286.9149,1.887967,-0.4503998,2.859412,1.887967
287.0673,1.900867,-0.451617,2.941613,1.900867
287.2197,1.89838,-0.4572144,3.189039,1.89838
287.3721,1.893553,-0.4531599,3.30739,1.893553
287.5245,1.874521,-0.4415906,3.246372,1.874521
287.6769,1.843469,-0.4346396,3.176254,1.843469
287.8293,1.803854,-0.4255569,3.062788,1.803854
287.9817,1.751695,-0.4076921,2.865379,1.751695
288.1341,1.689288,-0.3996412,2.578606,1.689288
288.2865,1.653959,-0.4024456,2.277751,1.653959
288.4389,1.675769,-0.3924644,2.066055,1.675769
288.5913,1.693319,-0.3924467,1.933556,1.693319
288.7437,1.657984,-0.4283201,1.881037,1.657984
288.8961,1.623909,-0.4576291,1.925629,1.623909
289.0485,1.627256,-0.4451285,2.092873,1.627256
289.2009,1.625273,-0.4142573,2.334373,1.625273
289.3533,1.617888,-0.3712138,2.55747,1.617888
289.5057,1.632068,-0.3200747,2.668425,1.632068
289.6581,1.670545,-0.2739655,2.777699,1.670545
289.8105,1.714812,-0.2424403,2.889637,1.714812
289.9629,1.692931,-0.2356862,2.936023,1.692931
290.1153,1.599548,-0.2486147,2.850533,1.599548
290.2677,1.507877,-0.2569759,2.817385,1.507877
290.4201,1.468738,-0.2423249,2.876607,1.468738
290.5725,1.460171,-0.2227905,2.832967,1.460171
290.7249,1.461916,-0.2222131,2.763025,1.461916
290.8773,1.53285,-0.2246899,2.581499,1.53285
291.0297,1.656227,-0.2149669,2.615695,1.656227
291.1821,1.777783,-0.2061745,2.599418,1.777783
291.3345,1.80394,-0.2111049,2.818912,1.80394
291.4869,1.835274,-0.1962617,3.234555,1.835274
291.6393,1.853943,-0.1709638,3.70526,1.853943
291.7917,1.816221,-0.1637911,3.683413,1.816221
291.9441,1.740751,-0.1764333,3.112206,1.740751
292.0965,1.68101,-0.2020899,2.558495,1.68101
292.2489,1.691164,-0.2347974,2.439034,1.691164
292.4013,1.777894,-0.2486313,2.924306,1.777894
292.5537,1.860427,-0.2491637,3.260622,1.860427
292.7061,1.848759,-0.2720035,2.873932,1.848759
292.8585,1.781877,-0.2826293,2.494121,1.781877
293.0109,1.774631,-0.2493643,2.441002,1.774631
293.1633,1.765365,-0.2324362,2.640732,1.765365
293.3157,1.766651,-0.2490693,2.625383,1.766651
293.4681,1.809822,-0.2582223,2.552663,1.809822
293.6205,1.842761,-0.2739658,2.535293,1.842761
293.7729,1.882766,-0.3003361,3.048881,1.882766
293.9253,1.918935,-0.3402437,3.482691,1.918935
294.0777,1.989895,-0.3466735,3.718412,1.989895
294.2301,2.035161,-0.3458983,3.568184,2.035161
294.3825,2.003968,-0.3733343,3.489167,2.003968
294.5349,1.98242,-0.3901543,3.491302,1.98242
294.6873,1.996299,-0.3794516,3.664395,1.996299
294.8397,1.990974,-0.3767672,3.504719,1.990974
294.9921,1.981932,-0.3722813,3.398139,1.981932
295.1445,1.961803,-0.3653393,3.377295,1.961803
295.2969,1.929842,-0.3490447,3.308757,1.929842
295.4493,1.892306,-0.3436503,3.157342,1.892306
295.6017,1.873203,-0.3278584,3.001149,1.873203
295.7541,1.877886,-0.3005801,3.013478,1.877886
295.9065,1.864353,-0.2741476,2.928101,1.864353
296.0589,1.82044,-0.2607198,2.618661,1.82044
296.2113,1.796012,-0.2487176,2.40842,1.796012
296.3637,1.807956,-0.2438988,2.413654,1.807956
296.5161,1.850823,-0.2424509,2.612843,1.850823
296.6685,1.867386,-0.23565,2.693994,1.867386
296.8209,1.802199,-0.2405225,2.659045,1.802199
296.9733,1.705918,-0.2588269,2.502456,1.705918
297.1257,1.661847,-0.262733,2.367065,1.661847
297.2781,1.667534,-0.2561128,2.258195,1.667534
297.4305,1.653162,-0.2789204,2.343688,1.653162
297.5829,1.649614,-0.3028249,2.537228,1.649614
297.7353,1.67365,-0.2887855,2.548604,1.67365
297.8877,1.612859,-0.2634197,2.197504,1.612859
298.0401,1.496032,-0.2732627,1.959472,1.496032
298.1925,1.487174,-0.2886187,1.870559,1.487174
298.3449,1.662029,-0.2654345,2.166867,1.662029
298.4973,1.906846,-0.2343936,2.005722,1.906846
298.6497,1.845231,-0.3130945,1.635102,1.845231
298.8021,1.750501,-0.3740291,1.641934,1.750501
298.9545,1.754972,-0.3741914,1.95698,1.754972
299.1069,1.807329,-0.3338204,2.504243,1.807329
299.2593,1.600253,-0.3365498,2.130586,1.600253
299.4117,1.089343,-0.3801496,2.010137,1.089343
299.5641,0.8556063,-0.3525167,1.93486,0.8556063
299.7165,0.7795431,-0.3011478,1.956622,0.7795431
299.8689,0.8029851,-0.2722342,1.934963,0.8029851
300.0213,0.8140057,-0.2675668,1.825445,0.8140057
300.1737,0.8849216,-0.2929488,1.593125,0.8849216
300.3261,1.06883,-0.2926501,1.386028,1.06883
300.4785,1.320028,-0.2402749,1.814792,1.320028
300.6309,1.164881,-0.2685497,2.030529,1.164881
300.7833,0.9567671,-0.295997,2.015844,0.9567671
300.9357,0.8788544,-0.269635,1.917768,0.8788544
301.0881,0.9602184,-0.2730801,1.830458,0.9602184
301.2405,1.15168,-0.2899731,1.971388,1.15168
301.3929,1.613094,-0.2151113,2.120985,1.613094
301.5453,1.694535,-0.2010052,2.126635,1.694535
301.6977,1.618246,-0.2535698,1.978903,1.618246
301.8501,1.653138,-0.2490543,2.08341,1.653138
302.0025,1.743683,-0.2276748,2.048027,1.743683
302.1549,1.586024,-0.2622925,1.990835,1.586024
302.3073,1.504201,-0.289414,1.95247,1.504201
302.4597,1.515124,-0.2897537,1.979255,1.515124
302.6121,1.720934,-0.2493052,2.251772,1.720934
302.7645,1.912519,-0.2056113,2.705854,1.912519
302.9169,1.928169,-0.2209217,2.730728,1.928169
303.0693,1.852906,-0.2602461,2.488277,1.852906
303.2217,1.806562,-0.2716896,2.130626,1.806562
303.3741,1.779324,-0.2717462,1.994578,1.779324
303.5265,1.798889,-0.2748372,2.245674,1.798889
303.6789,1.836152,-0.2817309,2.86514,1.836152
303.8313,1.867437,-0.2864815,3.430796,1.867437
303.9837,1.861154,-0.296988,3.565531,1.861154
304.1361,1.837006,-0.3119363,3.286895,1.837006
304.2885,1.861789,-0.2976116,3.204275,1.861789
304.4409,1.889474,-0.286715,3.072888,1.889474
304.5933,1.903795,-0.3004306,3.116945,1.903795
304.7457,1.932787,-0.3049889,2.988091,1.932787
304.8981,1.920877,-0.3074738,2.84142,1.920877
305.0505,1.869777,-0.3081188,2.774302,1.869777
305.2029,1.832335,-0.3087271,2.746441,1.832335
305.3553,1.840723,-0.300312,2.838305,1.840723
305.5077,1.879431,-0.2735246,3.017546,1.879431
305.6601,1.875954,-0.2545422,3.091788,1.875954
305.8125,1.86595,-0.2280834,3.274038,1.86595
305.9649,1.861909,-0.1795772,3.380544,1.861909
306.1173,1.806608,-0.1551874,2.9892,1.806608
306.2697,1.749819,-0.162168,2.789772,1.749819
306.4221,1.752122,-0.1566678,2.501981,1.752122
306.5745,1.765596,-0.1649875,2.679064,1.765596
306.7269,1.731046,-0.2039534,2.556689,1.731046
306.8793,1.683066,-0.2371212,2.502589,1.683066
307.0317,1.736638,-0.222681,2.470695,1.736638
307.1841,1.791773,-0.2193129,2.459727,1.791773
307.3365,1.840518,-0.2300602,2.40648,1.840518
307.4889,1.806376,-0.2697859,2.345888,1.806376
307.6413,1.784124,-0.2954923,2.461685,1.784124
307.7937,1.75768,-0.3061818,2.535206,1.75768
307.9461,1.716607,-0.3057736,2.819631,1.716607
308.0985,1.668945,-0.2578716,2.951287,1.668945
308.2509,1.647645,-0.1990471,3.088384,1.647645
308.4033,1.65005,-0.1394944,2.663898,1.65005
308.5557,1.575779,-0.1257826,2.256856,1.575779
308.7081,1.545238,-0.1367291,1.931957,1.545238
308.8605,1.509678,-0.1944109,1.817441,1.509678
309.0129,1.649587,-0.2239906,2.06005,1.649587
309.1653,1.760089,-0.261218,2.653107,1.760089
309.3177,1.838661,-0.2976289,2.890936,1.838661
309.4701,1.819211,-0.3235781,2.760945,1.819211
309.6225,1.807459,-0.3157386,2.625052,1.807459
309.7749,1.757217,-0.2793562,2.620337,1.757217
309.9273,1.619254,-0.2625378,2.717496,1.619254
310.0797,1.519134,-0.2287486,2.681029,1.519134
310.2321,1.481196,-0.1835901,2.527002,1.481196
310.3845,1.455352,-0.1460515,2.244046,1.455352
310.5369,1.43571,-0.1272254,2.005529,1.43571
310.6893,1.387222,-0.1303454,2.055205,1.387222
310.8417,1.324558,-0.1429013,2.36468,1.324558
310.9941,1.180508,-0.1631819,2.636833,1.180508
311.1465,1.067657,-0.1739705,2.744034,1.067657
311.2989,0.9908604,-0.1847816,2.600106,0.9908604
311.4513,0.9736825,-0.1830081,2.280966,0.9736825
311.6037,1.009362,-0.1834628,1.922879,1.009362
311.7561,1.090075,-0.1874139,1.585892,1.090075
311.9085,1.230689,-0.1877254,1.477724,1.230689
312.0609,1.416532,-0.1815178,1.41912,1.416532
312.2133,1.607966,-0.1643577,1.349177,1.607966
312.3657,1.861976,-0.1208871,1.348474,1.861976
312.5181,1.905207,-0.1269808,1.37552,1.905207
312.6705,1.905471,-0.1547311,1.559578,1.905471
312.8229,1.952854,-0.1564151,2.066223,1.952854
312.9753,1.997236,-0.1493591,2.60911,1.997236
313.1277,1.989844,-0.1559637,3.01504,1.989844
313.2801,1.95207,-0.1674185,3.066615,1.95207
313.4325,1.958832,-0.1509801,2.756651,1.958832
313.5849,1.954987,-0.1562461,2.388112,1.954987
313.7373,1.957963,-0.1496333,2.327384,1.957963
313.8897,1.890973,-0.1424945,2.222514,1.890973
314.0421,1.751273,-0.184578,2.080826,1.751273
314.1945,1.67177,-0.189222,1.967711,1.67177
314.3469,1.724196,-0.1590395,2.023003,1.724196
314.4993,1.817623,-0.1430207,2.269873,1.817623
314.6517,1.879547,-0.1388232,2.232228,1.879547
314.8041,1.89223,-0.1075696,2.19802,1.89223
314.9565,1.851647,-0.1068739,2.215204,1.851647
315.1089,1.856702,-0.08907598,2.336631,1.856702
315.2613,1.845185,-0.06024724,2.672146,1.86214
315.4137,1.707489,-0.07249806,2.69198,1.826714
315.5661,1.554526,-0.1084186,2.665901,1.590186
315.7185,1.548384,-0.1324124,2.588727,1.548384
315.8709,1.581314,-0.1391476,2.401692,1.581314
316.0233,1.638568,-0.1771113,2.12859,1.638568
316.1757,1.567027,-0.2644431,1.561638,1.567027
316.3281,1.648536,-0.3095224,1.31194,1.648536
316.4805,1.766652,-0.3211579,1.623193,1.766652
316.6329,1.828389,-0.3401533,2.418679,1.828389
316.7853,1.869976,-0.3212211,3.07627,1.869976
316.9377,1.874014,-0.3097206,3.130746,1.874014
317.0901,1.859737,-0.3040399,2.910581,1.859737
317.2425,1.869795,-0.2924286,2.738667,1.869795
317.3949,1.850431,-0.3127008,2.4215,1.850431
317.5473,1.827164,-0.3451153,2.386204,1.827164
317.6997,1.854765,-0.3469194,2.956026,1.854765
317.8521,1.821238,-0.3362666,4.049094,1.821238
318.0045,1.742864,-0.3311346,4.783273,1.742864
318.1569,1.672383,-0.3292818,5.218595,1.672383
318.3093,1.672968,-0.3141846,5.311073,1.672968
318.4617,1.717465,-0.2928368,5.252252,1.717465
318.6141,1.740073,-0.3002897,5.104949,1.740073
318.7665,1.776237,-0.3126723,4.92235,1.776237
318.9189,1.816608,-0.2954488,5.018068,1.816608
319.0713,1.782274,-0.285982,5.185848,1.782274
319.2237,1.710318,-0.2872139,5.408824,1.710318
319.3761,1.655056,-0.2826726,5.677891,1.655056
319.5285,1.610509,-0.2706269,6.010998,1.610509
319.6809,1.553974,-0.2788187,6.207947,1.553974
319.8333,1.529808,-0.288296,6.327288,1.529808
319.9857,1.56143,-0.2820253,6.387774,1.56143
320.1381,1.60454,-0.2700713,6.51269,1.60454
320.2905,1.611168,-0.2707575,6.366318,1.611168
320.4429,1.602213,-0.2741764,5.927886,1.602213
320.5953,1.610038,-0.2728164,5.238233,1.610038
320.7477,1.663169,-0.2666142,4.567455,1.663169
320.9001,1.755576,-0.2591026,3.942076,1.755576
321.0525,1.865465,-0.2488785,3.719464,1.865465
321.2049,1.914267,-0.2561226,3.745811,1.914267
321.3573,1.912324,-0.2782828,3.869426,1.912324
321.5097,1.898216,-0.3000859,4.076548,1.898216
321.6621,1.907335,-0.3064729,3.95928,1.907335
321.8145,1.940668,-0.2932547,3.581107,1.940668
321.9669,1.97599,-0.2653771,3.608907,1.97599
322.1193,1.971559,-0.2478949,3.874309,1.971559
322.2717,1.949998,-0.2295025,4.506379,1.949998
322.4241,1.915036,-0.2182452,4.951645,1.915036
322.5765,1.887121,-0.2265122,5.148587,1.887121
322.7289,1.885596,-0.2399299,5.134159,1.885596
322.8813,1.915781,-0.2472662,5.096697,1.915781
323.0337,1.912904,-0.2611874,5.14072,1.912904
323.1861,1.89022,-0.2764401,5.038043,1.89022
323.3385,1.886624,-0.2678711,4.771651,1.886624
323.4909,1.889122,-0.2519791,4.736267,1.889122
323.6433,1.880168,-0.2387653,4.986709,1.880168
323.7957,1.859106,-0.2416921,4.924361,1.859106
323.9481,1.878071,-0.2420989,4.812345,1.878071
324.1005,1.917498,-0.2420425,4.549205,1.917498
324.2529,1.967649,-0.245161,4.38993,1.967649
324.4053,2.008032,-0.2555662,4.362403,2.008032
324.5577,2.043675,-0.265378,4.078087,2.043675
