#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.0165
#BOTTOM:,752.1717
DEPTH_LSF,GRMA_FILT
m,gAPI
408.8753,73.91839
408.9058,74.43021
408.9363,74.93707
408.9668,75.4489
408.9973,75.95576
409.0277,75.82146
409.0582,75.6859
409.0887,75.55165
409.1192,75.41609
409.1497,75.28198
409.1801,75.65796
409.2106,76.03161
409.2411,76.40758
409.2716,76.78123
409.3021,77.15705
409.3325,77.45801
409.3630,77.75711
409.3935,78.05807
409.4240,78.35717
409.4545,78.65715
409.4849,78.70688
409.5154,78.7571
409.5459,78.80683
409.5764,78.85706
409.6069,78.90781
409.6373,79.0657
409.6678,79.22513
409.6983,79.38301
409.7288,79.54244
409.7593,79.70033
409.7897,79.24893
409.8202,78.8001
409.8507,78.34849
409.8812,77.89966
409.9117,77.44874
409.9421,77.46987
409.9726,77.49086
410.0031,77.51199
410.0336,77.53299
410.0641,77.55245
410.0945,77.07283
410.1250,76.58852
410.1555,76.10507
410.1860,75.6246
410.2165,75.14487
410.2469,75.38387
410.2774,75.62521
410.3079,75.86421
410.3384,76.10555
410.3689,76.34454
410.3993,76.09438
410.4298,75.84528
410.4603,75.59462
410.4908,75.34354
410.5213,75.09536
410.5517,75.39831
410.5822,75.69939
410.6127,76.00233
410.6432,76.30341
410.6737,76.60439
410.7041,76.17545
410.7346,75.74917
410.7651,75.32023
410.7956,74.89394
410.8261,74.46541
410.8565,74.12759
410.8870,73.78649
410.9175,73.4487
410.9480,73.10759
410.9785,72.76978
411.0089,72.59657
411.0394,72.42332
411.0699,72.25175
411.1004,72.07851
411.1309,71.90704
411.1613,72.19507
411.1918,72.48132
411.2223,72.76933
411.2528,73.05557
411.2833,73.34346
411.3137,73.56361
411.3442,73.78241
411.3747,74.00258
411.4052,74.22137
411.4357,74.44083
411.4661,74.48438
411.4966,74.52833
411.5271,74.57187
411.5576,74.61583
411.5881,74.66136
411.6185,74.98965
411.6490,75.32114
411.6795,75.64944
411.7100,75.98093
411.7405,76.30921
411.7709,76.69165
411.8014,77.07174
411.8319,77.4542
411.8624,77.83429
411.8929,78.216
411.9233,78.08823
411.9538,77.96124
411.9843,77.83346
412.0148,77.70647
412.0453,77.57735
412.0757,77.04636
412.1062,76.51865
412.1367,75.98766
412.1672,75.45996
412.1977,74.93111
412.2281,74.81918
412.2586,74.70617
412.2891,74.59425
412.3196,74.48124
412.3501,74.36932
412.3805,74.47188
412.4110,74.57403
412.4415,74.67682
412.4720,74.77978
412.5025,74.88169
412.5329,74.92911
412.5634,74.97623
412.5939,75.02365
412.6244,75.07078
412.6549,75.11701
412.6853,74.72678
412.7158,74.33894
412.7463,73.94868
412.7768,73.56085
412.8073,73.17057
412.8377,72.77521
412.8682,72.37598
412.8987,71.98064
412.9292,71.58141
412.9597,71.18607
412.9901,70.95052
413.0206,70.71483
413.0511,70.48141
413.0816,70.24572
413.1121,70.01225
413.1425,69.48582
413.1730,68.96263
413.2035,68.4362
413.2340,67.91301
413.2645,67.38713
413.2949,67.13445
413.3254,66.88332
413.3559,66.63064
413.3864,66.37951
413.4169,66.12527
413.4473,65.47732
413.4778,64.82304
413.5083,64.17511
413.5388,63.52082
413.5693,62.87352
413.5997,63.23592
413.6302,63.60183
413.6607,63.96421
413.6912,64.33014
413.7217,64.69251
413.7521,64.40754
413.7826,64.12407
413.8131,63.83884
413.8436,63.55538
413.8741,63.27069
413.9045,63.36089
413.9350,63.45053
413.9655,63.54074
413.9960,63.63038
414.0265,63.71829
414.0569,63.11126
414.0874,62.50797
414.1179,61.90093
414.1484,61.29764
414.1789,60.693
414.2093,60.55685
414.2398,60.41936
414.2703,60.2832
414.3008,60.14571
414.3313,60.00956
414.3617,60.26587
414.3922,60.52099
414.4227,60.77771
414.4532,61.03487
414.4837,61.28967
414.5141,61.69664
414.5446,62.1011
414.5751,62.50807
414.6056,62.91253
414.6361,63.31805
414.6665,63.17894
414.6970,63.0407
414.7275,62.90159
414.7580,62.76334
414.7885,62.62691
414.8189,63.08095
414.8494,63.53941
414.8799,63.99343
414.9104,64.4519
414.9409,64.90593
414.9713,64.70599
415.0018,64.50466
415.0323,64.30526
415.0628,64.10392
415.0933,63.90466
415.1237,64.34541
415.1542,64.78344
415.1847,65.22419
415.2152,65.66221
415.2457,66.10191
415.2761,66.02713
415.3066,65.95282
415.3371,65.87805
415.3676,65.80374
415.3981,65.73125
415.4285,66.244
415.4590,66.76175
415.4895,67.27448
415.5200,67.79224
415.5505,68.30756
415.5809,68.55669
415.6114,68.80824
415.6419,69.05737
415.6724,69.30892
415.7029,69.55804
415.7333,69.77645
415.7638,69.99351
415.7943,70.21191
415.8248,70.42896
415.8553,70.64724
415.8857,70.78207
415.9162,70.91608
415.9467,71.05092
415.9772,71.18492
416.0077,71.32008
416.0381,71.55541
416.0686,71.78929
416.0991,72.02463
416.1296,72.25851
416.1601,72.48846
416.1905,71.67578
416.2210,70.85517
416.2515,70.04251
416.2820,69.22189
416.3125,68.40923
416.3429,67.91624
416.3734,67.42663
416.4039,66.93397
416.4344,66.44045
416.4649,65.95186
416.4953,65.63071
416.5258,65.31156
416.5563,64.99042
416.5868,64.67126
416.6173,64.35238
416.6477,64.88087
416.6782,65.4061
416.7087,65.93458
416.7392,66.45981
416.7697,66.98827
416.8001,67.50689
416.8306,68.03056
416.8611,68.54917
416.8916,69.07285
416.9221,69.59146
416.9525,69.70542
416.9830,69.81891
417.0135,69.9313
417.0440,70.04479
417.0745,70.1571
417.1049,69.88409
417.1354,69.61275
417.1659,69.33973
417.1964,69.06839
417.2269,68.79523
417.2573,68.45455
417.2878,68.11597
417.3183,67.77528
417.3488,67.43669
417.3793,67.09903
417.4097,67.53873
417.4402,67.98272
417.4707,68.42593
417.5012,68.86639
417.5317,69.30904
417.5621,69.65227
417.5926,69.99883
417.6231,70.34204
417.6536,70.68861
417.6841,71.03181
417.7145,72.21489
417.7450,73.391
417.7755,74.57444
417.8060,75.75055
417.8365,76.9323
417.8669,76.92527
417.8974,76.91828
417.9279,76.91125
417.9584,76.90426
417.9889,76.89742
418.0193,76.94739
418.0498,76.99706
418.0803,77.04702
418.1108,77.09669
418.1413,77.14328
418.1717,76.53141
418.2022,75.91357
418.2327,75.30171
418.2632,74.68387
418.2937,74.07202
418.3241,74.25858
418.3546,74.44482
418.3851,74.63223
418.4156,74.81996
418.4461,75.00551
418.4765,74.745
418.5070,74.48608
418.5375,74.22558
418.5680,73.96667
418.5985,73.70615
418.6289,73.44002
418.6594,73.17554
418.6899,72.90941
418.7204,72.64492
418.7509,72.37734
418.7813,71.7907
418.8118,71.19834
418.8423,70.61171
418.8728,70.01934
418.9033,69.43271
418.9337,69.70364
418.9642,69.97646
418.9947,70.24665
419.0252,70.51947
419.0557,70.78967
419.0861,71.11468
419.1166,71.43768
419.1471,71.7627
419.1776,72.0857
419.2081,72.41057
419.2385,72.66441
419.2690,72.91668
419.2995,73.17051
419.3300,73.42278
419.3605,73.67696
419.3909,74.0177
419.4214,74.36177
419.4519,74.70524
419.4824,75.04659
419.5129,75.38631
419.5433,75.07327
419.5738,74.75718
419.6043,74.44415
419.6348,74.12806
419.6653,73.81503
419.6957,73.31101
419.7262,72.81003
419.7567,72.30593
419.7872,71.80495
419.8177,71.30153
419.8481,71.28701
419.8786,71.27257
419.9091,71.25804
419.9396,71.24361
419.9701,71.22939
420.0005,71.31019
420.0310,71.39049
420.0615,71.47129
420.0920,71.55159
420.1225,71.63396
420.1529,72.02145
420.1834,72.41271
420.2139,72.80019
420.2444,73.19146
420.2749,73.57893
420.3053,73.32079
420.3358,73.06356
420.3663,72.80473
420.3968,72.54545
420.4273,72.28867
420.4578,72.02794
420.4882,71.76881
420.5187,71.50808
420.5492,71.24895
420.5797,70.98827
420.6102,70.74844
420.6406,70.51011
420.6711,70.27028
420.7016,70.03194
420.7321,69.79514
420.7626,70.23212
420.7930,70.67335
420.8235,71.11032
420.8540,71.55157
420.8845,71.98853
420.9150,72.52142
420.9454,73.05537
420.9759,73.58416
421.0064,74.11812
421.0369,74.64697
421.0674,75.56447
421.0978,76.4763
421.1283,77.39381
421.1588,78.30563
421.1893,79.22137
421.2198,79.25145
421.2502,79.28135
421.2807,79.31144
421.3112,79.34134
421.3417,79.37054
421.3722,79.17061
421.4026,78.96871
421.4331,78.76718
421.4636,78.56689
421.4941,78.36149
421.5246,77.48173
421.5550,76.59341
421.5855,75.71366
421.6160,74.82533
421.6465,73.9456
421.6770,73.7347
421.7074,73.5254
421.7379,73.3148
421.7684,73.10551
421.7989,72.89523
421.8294,72.91044
421.8598,72.92557
421.8903,72.94078
421.9208,72.95591
421.9513,72.97331
421.9818,73.66365
422.0122,74.34973
422.0427,75.04008
422.0732,75.72616
422.1037,76.41241
422.1342,76.29302
422.1646,76.17247
422.1951,76.05308
422.2256,75.93253
422.2561,75.81314
422.2866,75.81306
422.3170,75.8131
422.3475,75.81315
422.3780,75.81319
422.4085,75.81322
422.4390,75.7832
422.4694,75.75337
422.4999,75.72334
422.5304,75.69351
422.5609,75.66369
422.5914,75.70808
422.6218,75.75221
422.6523,75.7966
422.6828,75.84073
422.7133,75.88606
422.7438,76.1405
422.7742,76.39741
422.8047,76.65184
422.8352,76.90875
422.8657,77.16399
422.8962,77.22364
422.9266,77.28387
422.9571,77.34352
422.9876,77.40375
423.0181,77.46332
423.0486,76.99702
423.0790,76.53361
423.1095,76.06731
423.1400,75.6039
423.1705,75.13914
423.2010,75.44707
423.2314,75.75311
423.2619,76.06105
423.2924,76.36708
423.3229,76.66891
423.3534,75.38708
423.3838,74.09273
423.4143,72.80065
423.4448,71.51656
423.4753,70.23018
423.5058,69.94664
423.5362,69.66034
423.5667,69.37681
423.5972,69.09051
423.6277,68.80698
423.6582,67.79739
423.6886,66.79369
423.7191,65.78377
423.7496,64.78008
423.7801,63.77314
423.8106,64.94646
423.8410,66.11253
423.8715,67.28587
423.9020,68.45195
423.9325,69.62247
423.9630,69.91901
423.9934,70.21371
424.0239,70.51025
424.0544,70.80495
424.0849,71.10332
424.1154,71.75983
424.1458,72.42274
424.1763,73.07923
424.2068,73.74216
424.2373,74.39864
424.2678,74.51957
424.2982,74.63917
424.3287,74.75951
424.3592,74.88006
424.3897,74.99921
424.4202,74.81826
424.4506,74.63843
424.4811,74.45747
424.5116,74.27763
424.5421,74.09546
424.5726,73.44375
424.6030,72.79605
424.6335,72.14433
424.6640,71.49664
424.6945,70.84694
424.7250,70.65293
424.7554,70.45704
424.7859,70.26303
424.8164,70.06712
424.8469,69.87611
424.8774,70.40386
424.9078,70.93673
424.9383,71.46446
424.9688,71.99734
424.9993,72.5251
425.0298,73.33686
425.0602,74.1436
425.0907,74.95536
425.1212,75.76211
425.1517,76.57378
425.1822,77.34003
425.2126,78.10157
425.2431,78.86783
425.2736,79.62936
425.3041,80.39332
425.3346,80.55251
425.3650,80.71324
425.3955,80.8737
425.4260,81.03316
425.4565,81.19021
425.4870,80.74975
425.5174,80.305
425.5479,79.86456
425.5784,79.41979
425.6089,78.97935
425.6394,78.48388
425.6698,77.99146
425.7003,77.49595
425.7308,77.00352
425.7613,76.50918
425.7918,76.86017
425.8222,77.20899
425.8527,77.55998
425.8832,77.90881
425.9137,78.2578
425.9442,77.98028
425.9746,77.70447
426.0051,77.42693
426.0356,77.15112
426.0661,76.86994
426.0966,75.87006
426.1270,74.86044
426.1575,73.8606
426.1880,72.85095
426.2185,71.8511
426.2490,71.1582
426.2794,70.46992
426.3099,69.77735
426.3404,69.08358
426.3709,68.3968
426.4014,68.06586
426.4318,67.73696
426.4623,67.40602
426.4928,67.07713
426.5233,66.74665
426.5538,66.59623
426.5842,66.44673
426.6147,66.29631
426.6452,66.14681
426.6757,65.99638
426.7062,65.84629
426.7366,65.69474
426.7671,65.54465
426.7976,65.3931
426.8281,65.24238
426.8586,65.18127
426.8890,65.11958
426.9195,65.05849
426.9500,64.9968
426.9805,64.93568
427.0110,64.6943
427.0414,64.45441
427.0719,64.21303
427.1024,63.97313
427.1329,63.73108
427.1634,63.15304
427.1938,62.57857
427.2243,62.00052
427.2548,61.42604
427.2853,60.8517
427.3158,61.24956
427.3462,61.6513
427.3767,62.05234
427.4072,62.45089
427.4377,62.8517
427.4682,63.21057
427.4986,63.57292
427.5291,63.93177
427.5596,64.29414
427.5901,64.65298
427.6206,65.53284
427.6510,66.40752
427.6815,67.28765
427.7120,68.16232
427.7425,69.04224
427.7730,69.76501
427.8034,70.48332
427.8339,71.20611
427.8644,71.92442
427.8949,72.64788
427.9254,73.58051
427.9558,74.5074
427.9863,75.44006
428.0168,76.36694
428.0473,77.29807
428.0778,77.92348
428.1082,78.55499
428.1387,79.18037
428.1692,79.8119
428.1997,80.43729
428.2302,79.70609
428.2606,78.97214
428.2911,78.24525
428.3216,77.51129
428.3521,76.78474
428.3826,76.48241
428.4130,76.18195
428.4435,75.87961
428.4740,75.57915
428.5045,75.27702
428.5350,75.05801
428.5654,74.84036
428.5959,74.62137
428.6264,74.40371
428.6569,74.1869
428.6874,74.46634
428.7178,74.7485
428.7483,75.02792
428.7788,75.31009
428.8093,75.59042
428.8398,75.65797
428.8702,75.72619
428.9007,75.79373
428.9312,75.86195
428.9617,75.92949
428.9922,75.97674
429.0226,76.0237
429.0531,76.07097
429.0836,76.11794
429.1141,76.16434
429.1446,75.77735
429.1750,75.39275
429.2055,75.00574
429.2360,74.62114
429.2665,74.23482
429.2970,74.02796
429.3274,73.81908
429.3579,73.61057
429.3884,73.40334
429.4189,73.19163
429.4494,72.41795
429.4798,71.63674
429.5103,70.86308
429.5408,70.08185
429.5713,69.3082
429.6018,70.27066
429.6322,71.22807
429.6627,72.19143
429.6932,73.14883
429.7237,74.10991
429.7542,73.34794
429.7846,72.59068
429.8151,71.8287
429.8456,71.07143
429.8761,70.31432
429.9066,71.08537
429.9370,71.85168
429.9675,72.62274
429.9980,73.38905
430.0285,74.15574
430.0590,74.05044
430.0894,73.94412
430.1199,73.83882
430.1504,73.7325
430.1809,73.6272
430.2114,75.07008
430.2418,76.51714
430.2723,77.95027
430.3028,79.39736
430.3333,80.8291
430.3638,80.36658
430.3942,79.90691
430.4247,79.44438
430.4552,78.9847
430.4857,78.52132
430.5162,77.72788
430.5466,76.93934
430.5771,76.14587
430.6076,75.35732
430.6381,74.56163
430.6686,73.26331
430.6990,71.95232
430.7295,70.65403
430.7600,69.34302
430.7905,68.03931
430.8210,67.5378
430.8514,67.03141
430.8819,66.52991
430.9124,66.02351
430.9429,65.52202
430.9734,64.87301
431.0038,64.22801
431.0343,63.57901
431.0648,62.93401
431.0953,62.28588
431.1258,62.09082
431.1562,61.89697
431.1867,61.70191
431.2172,61.50806
431.2477,61.31088
431.2782,60.55609
431.3086,59.79391
431.3391,59.03309
431.3696,58.27697
431.4001,57.51586
431.4306,56.70998
431.4610,55.89627
431.4915,55.0904
431.5220,54.27666
431.5525,53.47083
431.5830,52.11646
431.6134,50.77017
431.6439,49.41552
431.6744,48.06923
431.7049,46.71567
431.7354,46.20481
431.7658,45.69711
431.7963,45.18625
431.8268,44.67855
431.8573,44.17085
431.8878,44.66136
431.9182,45.14886
431.9487,45.63938
431.9792,46.12688
432.0097,46.6212
432.0402,47.86845
432.0706,49.12786
432.1011,50.37508
432.1316,51.63451
432.1621,52.88172
432.1926,53.51926
432.2230,54.15717
432.2535,54.78893
432.2840,55.42685
432.3145,56.05906
432.3450,57.35824
432.3754,58.6494
432.4059,59.9486
432.4364,61.23976
432.4669,62.53725
432.4974,63.1565
432.5278,63.77193
432.5583,64.39119
432.5888,65.00661
432.6193,65.62669
432.6498,66.42758
432.6802,67.23629
432.7107,68.03716
432.7412,68.84587
432.7717,69.64928
432.8022,69.8272
432.8326,70.00685
432.8631,70.18477
432.8936,70.36442
432.9241,70.54232
432.9546,70.51223
432.9850,70.48233
433.0155,70.45226
433.0460,70.42236
433.0765,70.39243
433.1070,70.44759
433.1374,70.5024
433.1679,70.55756
433.1984,70.61237
433.2289,70.66677
433.2594,70.51906
433.2898,70.36991
433.3203,70.22102
433.3508,70.07306
433.3813,69.92486
433.4118,69.89999
433.4422,69.87487
433.4727,69.85
433.5032,69.82488
433.5337,69.80001
433.5642,69.12846
433.5946,68.4607
433.6251,67.78877
433.6556,67.11569
433.6861,66.44961
433.7166,66.14876
433.7470,65.84976
433.7775,65.5489
433.8080,65.2499
433.8385,64.95065
433.8690,65.16125
433.8994,65.37054
433.9299,65.58115
433.9604,65.79044
433.9909,66.00049
434.0214,66.09998
434.0518,66.20044
434.0823,66.29993
434.1128,66.40039
434.1433,66.49988
434.1738,65.98842
434.2042,65.47539
434.2347,64.96729
434.2652,64.45425
434.2957,63.94611
434.3262,63.33843
434.3566,62.73451
434.3871,62.12683
434.4176,61.52291
434.4481,60.91668
434.4786,60.88408
434.5090,60.85169
434.5395,60.8191
434.5700,60.78671
434.6005,60.75325
434.6310,60.52199
434.6614,60.28847
434.6919,60.05722
434.7224,59.8237
434.7529,59.59352
434.7834,59.83325
434.8138,60.07531
434.8443,60.31503
434.8748,60.55709
434.9053,60.79684
434.9358,61.59001
434.9662,62.37828
434.9967,63.17146
435.0272,63.95973
435.0577,64.7517
435.0882,64.9099
435.1186,65.06713
435.1491,65.22533
435.1796,65.38257
435.2101,65.5379
435.2406,64.92951
435.2710,64.31519
435.3015,63.70195
435.3320,63.0925
435.3625,62.47462
435.3930,61.0379
435.4234,59.5872
435.4539,58.15052
435.4844,56.69978
435.5149,55.26312
435.5454,54.20278
435.5758,53.14921
435.6063,52.08905
435.6368,51.02708
435.6673,49.97609
435.6978,49.46614
435.7282,48.95935
435.7587,48.44941
435.7892,47.94261
435.8197,47.4334
435.8502,47.16329
435.8806,46.89484
435.9111,46.62473
435.9416,46.35628
435.9721,46.09072
436.0026,46.7399
436.0330,47.3954
436.0635,48.04456
436.0940,48.70007
436.1245,49.34922
436.1550,49.89092
436.1854,50.43339
436.2159,50.97064
436.2464,51.51313
436.2769,52.05049
436.3074,52.78757
436.3378,53.52011
436.3683,54.2572
436.3988,54.98974
436.4293,55.72688
436.4598,56.47843
436.4902,57.22535
436.5207,57.97692
436.5512,58.72384
436.5817,59.47572
436.6122,60.29652
436.6426,61.12531
436.6731,61.94608
436.7036,62.77489
436.7341,63.60131
436.7646,64.27288
436.7950,64.95097
436.8255,65.62253
436.8560,66.30064
436.8865,66.97215
436.9170,67.0028
436.9474,67.03327
436.9779,67.06393
437.0084,67.0944
437.0389,67.12518
437.0694,67.22224
437.0998,67.3187
437.1303,67.41574
437.1608,67.51221
437.1913,67.60895
437.2218,67.62388
437.2522,67.63895
437.2827,67.65399
437.3132,67.66894
437.3437,67.68397
437.3742,67.69646
437.4046,67.70908
437.4351,67.72158
437.4656,67.7342
437.4961,67.7467
437.5266,67.22802
437.5570,66.71225
437.5875,66.19326
437.6180,65.67337
437.6485,65.15968
437.6790,65.56081
437.7094,65.95947
437.7399,66.36062
437.7704,66.75928
437.8009,67.15896
437.8314,67.09121
437.8618,67.02387
437.8923,66.95611
437.9228,66.88878
437.9533,66.82533
437.9838,67.62696
438.0142,68.43639
438.0447,69.23798
438.0752,70.04743
438.1057,70.84903
438.1362,70.59908
438.1666,70.34745
438.1971,70.09824
438.2276,69.84661
438.2581,69.59817
438.2886,70.52496
438.3190,71.44602
438.3495,72.37282
438.3800,73.29388
438.4105,74.21638
438.4410,73.41411
438.4714,72.61679
438.5019,71.81451
438.5324,71.0172
438.5629,70.21622
438.5934,69.71884
438.6238,69.21663
438.6543,68.71927
438.6848,68.21704
438.7153,67.71092
438.7458,66.44244
438.7762,65.16162
438.8067,63.89316
438.8372,62.61232
438.8677,61.34392
438.8982,61.18303
438.9286,61.02313
438.9591,60.86224
438.9896,60.70235
439.0201,60.54347
439.0506,61.45897
439.0810,62.36882
439.1115,63.28432
439.1420,64.19416
439.1725,65.10884
439.2030,65.79612
439.2334,66.49012
439.2639,67.1829
439.2944,67.87139
439.3249,68.56543
439.3554,69.48081
439.3858,70.40511
439.4163,71.32047
439.4468,72.24479
439.4773,73.16013
439.5078,72.58083
439.5382,72.00422
439.5687,71.42402
439.5992,70.84281
439.6297,70.26773
439.6602,70.08956
439.6906,69.91249
439.7211,69.73433
439.7516,69.55726
439.7821,69.37754
439.8126,68.701
439.8430,68.02862
439.8735,67.35206
439.9040,66.67968
439.9345,66.00601
439.9650,65.91751
439.9954,65.82814
440.0259,65.73965
440.0564,65.65028
440.0869,65.56178
440.1174,64.7029
440.1478,63.84164
440.1783,62.98868
440.2088,62.1274
440.2393,61.27483
440.2698,61.01388
440.3002,60.75455
440.3307,60.4936
440.3612,60.23426
440.3917,59.97302
440.4222,59.59695
440.4526,59.22321
440.4831,58.84714
440.5136,58.47339
440.5441,58.09952
440.5746,58.23338
440.6050,58.36855
440.6355,58.50241
440.6660,58.63758
440.6965,58.77254
440.7270,58.91204
440.7574,59.05289
440.7879,59.19239
440.8184,59.33324
440.8489,59.47273
440.8794,59.55296
440.9098,59.63269
440.9403,59.71292
440.9708,59.79265
441.0013,59.87349
441.0318,60.28511
441.0622,60.69419
441.0927,61.10581
441.1232,61.51488
441.1537,61.92496
441.1842,61.91546
441.2146,61.90588
441.2451,61.8963
441.2756,61.88679
441.3061,61.87462
441.3366,61.39661
441.3670,60.91395
441.3975,60.43595
441.4280,59.95328
441.4585,59.4753
441.4890,58.76341
441.5194,58.05579
441.5499,57.34375
441.5804,56.63049
441.6109,55.92482
441.6414,55.77795
441.6718,55.63198
441.7023,55.48511
441.7328,55.33915
441.7633,55.19399
441.7938,55.60561
441.8242,56.01469
441.8547,56.42631
441.8852,56.83539
441.9157,57.24973
441.9462,58.20995
441.9766,59.17953
442.0071,60.13973
442.0376,61.10934
442.0681,62.06953
442.0986,63.1544
442.1290,64.24125
442.1595,65.31762
442.1900,66.4045
442.2205,67.48042
442.2510,67.87522
442.2814,68.2676
442.3119,68.66241
442.3424,69.05479
442.3729,69.44837
442.4034,69.3425
442.4338,69.23727
442.4643,69.1314
442.4948,69.02618
442.5253,68.91717
442.5558,68.08491
442.5862,67.24453
442.6167,66.4123
442.6472,65.5719
442.6777,64.73883
442.7082,64.85411
442.7386,64.97051
442.7691,65.0858
442.7996,65.2022
442.8301,65.31747
442.8606,65.22263
442.8910,65.1284
442.9215,65.03355
442.9520,64.93931
442.9825,64.84478
443.0130,64.92013
443.0434,64.995
443.0739,65.07035
443.1044,65.14523
443.1349,65.21861
443.1654,64.76139
443.1958,64.30698
443.2263,63.84975
443.2568,63.39535
443.2873,62.94071
443.3178,62.95526
443.3482,62.96995
443.3787,62.9845
443.4092,62.99919
443.4397,63.01374
443.4702,63.85612
443.5006,64.6938
443.5311,65.53673
443.5616,66.3811
443.5921,67.21638
443.6226,67.30984
443.6530,67.40273
443.6835,67.49619
443.7140,67.58907
443.7445,67.68229
443.7750,67.69772
443.8054,67.71304
443.8359,67.72845
443.8664,67.74377
443.8969,67.75683
443.9274,67.28922
443.9578,66.81706
443.9883,66.34947
444.0188,65.8773
444.0493,65.40971
444.0798,65.61263
444.1102,65.81674
444.1407,66.01888
444.1712,66.22299
444.2017,66.42496
444.2322,66.37939
444.2626,66.33408
444.2931,66.28851
444.3236,66.2432
444.3541,66.19754
444.3846,66.11945
444.4150,66.04185
444.4455,65.96377
444.4760,65.88617
444.5065,65.80695
444.5370,65.46371
444.5674,65.11712
444.5979,64.7739
444.6284,64.4273
444.6589,64.08398
444.6894,64.17397
444.7198,64.26483
444.7503,64.35483
444.7808,64.44569
444.8113,64.53568
444.8418,64.00922
444.8722,63.48599
444.9027,62.9595
444.9332,62.43628
444.9637,61.91138
444.9942,62.25663
445.0246,62.59975
445.0551,62.945
445.0856,63.28812
445.1161,63.63196
445.1466,63.59185
445.1770,63.55198
445.2075,63.51188
445.2380,63.47201
445.2685,63.43364
445.2990,63.71008
445.3294,63.9892
445.3599,64.26563
445.3904,64.54475
445.4209,64.82118
445.4514,64.41118
445.4818,64.00328
445.5123,63.59283
445.5428,63.18167
445.5733,62.77481
445.6038,62.62754
445.6342,62.48116
445.6647,62.33388
445.6952,62.1875
445.7257,62.04031
445.7562,61.92424
445.7866,61.80888
445.8171,61.69281
445.8476,61.57745
445.8781,61.4643
445.9086,61.9461
445.9390,62.43259
445.9695,62.91437
446.0000,63.40087
446.0305,63.88265
446.0610,64.16058
446.0914,64.43871
446.1219,64.71416
446.1524,64.9923
446.1829,65.2677
446.2134,65.45898
446.2438,65.64909
446.2743,65.84039
446.3048,66.03049
446.3353,66.22205
446.3658,66.52364
446.3962,66.82337
446.4267,67.12496
446.4572,67.42469
446.4877,67.72525
446.5182,67.78352
446.5486,67.84238
446.5791,67.90066
446.6096,67.95952
446.6401,68.01498
446.6706,67.53742
446.7010,67.05522
446.7315,66.57768
446.7620,66.09547
446.7925,65.61793
446.8230,64.73759
446.8534,63.86269
446.8839,62.98235
446.9144,62.10744
446.9449,61.22754
446.9754,60.59717
447.0058,59.9707
447.0363,59.34032
447.0668,58.71385
447.0973,58.08649
447.1278,58.28573
447.1582,58.48374
447.1887,58.68298
447.2192,58.88099
447.2497,59.08221
447.2802,59.64141
447.3106,60.20606
447.3411,60.76525
447.3716,61.32991
447.4021,61.88909
447.4326,62.15939
447.4630,62.42784
447.4935,62.69796
447.5240,62.96854
447.5545,63.23635
447.5850,63.36805
447.6154,63.49893
447.6459,63.63063
447.6764,63.76152
447.7069,63.89131
447.7374,63.39437
447.7678,62.90051
447.7983,62.40356
447.8288,61.90969
447.8593,61.41509
447.8898,61.40081
447.9202,61.3864
447.9507,61.37213
447.9812,61.35771
448.0117,61.34344
448.0422,61.31337
448.0726,61.28323
448.1031,61.25339
448.1336,61.22325
448.1641,61.19363
448.1946,61.56958
448.2250,61.9432
448.2555,62.31914
448.2860,62.69276
448.3165,63.06776
448.3470,63.05133
448.3774,63.03501
448.4079,63.01858
448.4384,63.00225
448.4689,62.98653
448.4994,63.13577
448.5298,63.28646
448.5603,63.43689
448.5908,63.58638
448.6213,63.73737
448.6518,63.97758
448.6822,64.22012
448.7127,64.46033
448.7432,64.70288
448.7737,64.94308
448.8042,64.7038
448.8346,64.46598
448.8651,64.22668
448.8956,63.98887
448.9261,63.74908
448.9566,63.23763
448.9870,62.72934
449.0175,62.21788
449.0480,61.70959
449.0785,61.19878
449.1090,60.86721
449.1394,60.53767
449.1699,60.20608
449.2004,59.87654
449.2309,59.54979
449.2614,60.10126
449.2918,60.65809
449.3223,61.20955
449.3528,61.76639
449.3833,62.31784
449.4138,62.6631
449.4442,63.00609
449.4747,63.35123
449.5052,63.69696
449.5357,64.0387
449.5662,63.84254
449.5966,63.64759
449.6271,63.45144
449.6576,63.25649
449.6881,63.06059
449.7186,62.95338
449.7490,62.84682
449.7795,62.73961
449.8100,62.63305
449.8405,62.52699
449.8710,62.65642
449.9014,62.78711
449.9319,62.91654
449.9624,63.04724
449.9929,63.17666
450.0234,63.93406
450.0538,64.69354
450.0843,65.4457
450.1148,66.20521
450.1453,66.95699
450.1758,67.05256
450.2062,67.14754
450.2367,67.24312
450.2672,67.3381
450.2977,67.43443
450.3282,67.8457
450.3586,68.25443
450.3891,68.6657
450.4196,69.07443
450.4501,69.48186
450.4806,68.98569
450.5110,68.48466
450.5415,67.98452
450.5720,67.48746
450.6025,66.98979
450.6330,66.89759
450.6634,66.80448
450.6939,66.71227
450.7244,66.61916
450.7549,66.52696
450.7854,66.0914
450.8158,65.65852
450.8463,65.22294
450.8768,64.79006
450.9073,64.35385
450.9378,63.57059
450.9682,62.79216
450.9987,62.00888
451.0292,61.23045
451.0597,60.44981
451.0902,60.39928
451.1206,60.34907
451.1511,60.29853
451.1816,60.24832
451.2121,60.19586
451.2426,59.79292
451.2730,59.38606
451.3035,58.98313
