#HOLE:,U1520B
#EXPEDITION:,372
#TOP:,0.1079
#BOTTOM:,757.3838
DEPTH_LSF,RES_BD,RES_BIT,RES_BM,RES_BS,RES_RING
m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m
364.3441,1.583983,1.487807,1.794678,1.547204,1.534703
364.4965,1.588235,1.592286,1.390875,1.29276,1.250397
364.6489,1.576026,1.586012,1.418192,1.410377,1.301595
364.8013,1.466436,1.605674,1.550433,1.50987,1.534778
364.9537,1.481067,1.591944,1.525938,1.473481,1.391367
365.1061,1.473638,1.567813,1.632533,1.529682,1.270467
365.2585,1.640855,1.536958,1.770793,1.450439,1.498956
365.4109,1.732161,1.471357,1.447196,1.38837,0.9273567
365.5633,0.8126209,1.344755,1.0799,0.7572953,0.8592783
365.7157,1.459605,1.323391,1.497657,1.167336,1.557938
365.8681,1.537302,1.566902,1.406062,1.460458,1.206838
366.0205,1.645754,1.278936,1.627561,1.331755,1.475504
366.1729,1.433058,1.495018,1.658537,1.30301,1.363446
366.3253,1.680924,1.493877,1.728974,1.417946,1.18255
366.4777,1.269048,1.467423,1.418331,1.52027,1.573452
366.6301,1.284757,1.526948,1.285618,1.328339,1.195433
366.7825,1.409931,1.592258,1.444414,1.575191,1.39032
366.9349,1.372748,1.482156,1.925997,1.656178,1.642057
367.0873,1.660109,1.628121,1.396911,1.377975,1.434393
367.2397,1.641635,1.574927,1.424324,1.259012,1.239493
367.3921,1.245734,1.565,1.31094,1.315572,1.48361
367.5445,1.863617,1.545569,1.530889,1.542214,1.395654
367.6969,1.442907,1.562269,1.802612,1.584589,1.504558
367.8493,1.913504,1.561376,1.572271,1.559642,1.162715
368.0017,1.583578,1.339546,1.472343,1.388232,1.456011
368.1541,1.853693,1.501897,1.487618,1.656117,1.557634
368.3065,1.337031,1.495844,1.482556,1.041343,1.315093
368.4589,1.659176,1.545915,1.503502,1.427644,1.4019
368.6113,1.43702,1.434709,1.397299,1.280155,1.347108
368.7637,1.65695,1.537792,1.539761,1.304825,1.460584
368.9161,1.300895,1.569051,1.298141,1.267284,1.423724
369.0685,1.263268,1.593031,1.275705,1.377218,1.39651
369.2209,1.401894,1.529074,1.261926,1.427296,1.349613
369.3733,1.459576,1.63381,1.320903,1.571761,1.361284
369.5257,1.455327,1.438652,1.607077,1.254516,1.438522
369.6781,1.187369,1.581898,1.325244,1.402403,1.383096
369.8305,1.768947,1.547604,1.658229,1.446932,1.395811
369.9829,1.622236,1.597969,1.369034,1.012171,1.345
370.1353,1.483729,1.539899,1.823793,1.399886,1.480608
370.2877,1.396889,1.527615,1.568922,1.379534,1.399214
370.4401,1.613197,1.61154,1.430998,1.582012,1.417059
370.5925,1.515493,1.606057,1.799703,1.517387,1.516728
370.7449,1.54,1.583359,1.453105,1.459734,1.400846
370.8973,1.662683,1.564265,1.710574,1.456836,1.395198
371.0497,1.565475,1.411979,1.684881,1.393462,1.546345
371.2021,1.520539,1.385668,1.728026,1.476358,1.492512
371.3545,1.308144,1.634868,1.306452,1.406037,1.539076
371.5069,1.594564,1.488744,1.594774,1.560603,1.563745
371.6593,1.689666,1.591235,1.726701,1.592875,1.471172
371.8117,1.644044,1.351192,1.414901,1.663988,1.213547
371.9641,1.668113,1.44786,1.34475,1.480436,1.543804
372.1165,1.508461,1.631953,1.359495,1.368439,1.523394
372.2689,1.592222,1.570808,1.394451,1.332172,1.439343
372.4213,2.012769,1.547551,1.586303,1.536739,1.591985
372.5737,1.199865,1.554794,1.408024,1.014203,1.452157
372.7261,1.467637,1.526286,1.35543,1.003507,1.510095
372.8785,1.634319,1.419249,1.494088,1.363904,1.396146
373.0309,1.565586,1.496951,1.273261,1.337579,1.512181
373.1833,1.485055,1.531983,1.164448,1.618986,1.456894
373.3357,1.299503,1.597298,1.626608,1.574945,1.518891
373.4881,1.766567,1.565008,1.650383,1.384211,1.529797
373.6405,1.690379,1.500574,1.456736,1.395696,1.538141
373.7929,1.552699,1.513398,1.082067,1.523936,1.255675
373.9453,1.239426,1.34356,1.638569,1.422366,1.205269
374.0977,2.132051,1.295692,1.913112,1.30681,1.695308
374.2501,1.097814,1.371888,1.294039,1.711688,1.433017
374.4025,0.9608471,1.364506,1.704699,0.8502053,0.859082
374.5549,1.067828,1.377352,1.379556,0.9886284,1.245911
374.7073,1.361392,1.353118,1.502459,1.231765,1.868124
374.8597,1.219906,1.211816,1.464349,1.678008,1.25278
375.0121,1.681264,1.44492,1.54741,1.668881,1.071429
375.1645,1.886522,1.618157,1.553926,1.462763,1.633483
375.3169,1.599345,1.619397,1.733141,1.361867,1.94175
375.4693,1.440569,1.616768,1.602679,1.36123,1.342944
375.6217,1.579144,1.622048,1.795877,1.312903,1.569641
375.7741,1.508722,1.572156,1.515552,1.592932,1.324725
375.9265,1.62841,1.487919,1.61114,1.583611,1.496493
376.0789,1.72125,1.247146,1.637426,1.702682,1.706593
376.2313,1.257313,1.275042,0.8497238,1.024064,1.266461
376.3837,1.715856,1.54821,0.688022,1.165744,1.422877
376.5361,1.664094,1.094713,1.711232,1.351845,1.33396
376.6885,1.811704,1.541834,1.82927,1.604906,1.462556
376.8409,1.586785,1.738701,1.622666,1.543971,1.747892
376.9933,1.168161,1.71092,1.451389,1.588727,1.657783
377.1457,1.832554,1.583697,1.601154,1.635543,1.631358
377.2981,1.528977,1.521459,1.801804,1.318104,1.475116
377.4505,1.59816,1.399269,1.453573,1.351958,1.545179
377.6029,2.109874,1.464739,2.00132,1.61104,1.326582
377.7553,1.521025,1.40875,1.451178,1.098287,1.895543
377.9077,1.216793,1.402055,1.451576,1.382603,0.9969756
378.0601,0.7523642,1.599205,0.9484118,0.900836,1.027279
378.2125,1.635455,1.689844,1.103865,1.467689,1.584557
378.3649,1.748052,1.671452,1.420719,1.493993,1.456551
378.5173,1.674555,1.56967,1.656557,1.612569,1.539715
378.6697,1.48301,1.639557,1.441169,1.524689,1.365179
378.8221,1.705672,1.629974,1.623344,1.626458,1.511733
378.9745,1.590697,1.598762,1.667349,1.652243,1.414153
379.1269,1.216855,1.593375,1.528237,1.589709,1.309769
379.2793,1.654899,1.57397,1.674892,1.573285,1.542969
379.4317,1.631387,1.614974,1.516466,1.509136,1.493853
379.5841,1.295965,1.619787,1.382281,1.512363,1.393877
379.7365,1.364964,1.640559,1.954131,1.391403,1.402612
379.8889,2.064214,1.638783,1.376001,1.295665,1.431983
380.0413,1.596807,1.645298,1.524242,1.573543,1.450836
380.1937,1.550748,1.591623,1.563922,1.488011,1.520436
380.3461,1.320639,1.577945,1.157185,1.615207,1.69389
380.4985,1.648818,1.542616,1.699903,1.380589,1.289033
380.6509,1.581765,1.571798,1.543745,1.454705,1.369365
380.8033,1.452879,1.561675,1.452166,1.408259,1.302119
380.9557,1.461801,1.543553,1.423689,1.412318,1.431932
381.1081,1.612846,1.507124,1.536495,1.455899,1.36509
381.2605,1.537978,1.511962,1.165477,1.258063,1.399664
381.4129,1.657411,1.53188,1.41889,1.43173,1.432097
381.5653,1.532782,1.568816,1.550493,1.515216,1.486581
381.7177,1.479814,1.527393,1.473708,1.369056,1.39955
381.8701,1.450671,1.512988,1.439521,1.452335,1.286908
382.0225,1.663495,1.553385,1.540328,1.466853,1.495365
382.1749,1.709989,1.590088,1.527919,1.496446,1.444362
382.3273,1.734789,1.58825,1.505044,1.633369,1.562338
382.4797,1.802707,1.581391,1.488426,1.461327,1.356762
382.6321,1.426027,1.540337,1.538226,1.434771,1.326012
382.7845,1.330014,1.542389,1.483173,1.412606,1.45158
382.9369,1.659462,1.535105,1.426401,1.384893,1.503356
383.0893,1.627255,1.525181,1.50671,1.5769,1.338928
383.2417,1.373212,1.523598,1.461098,1.358733,1.339439
383.3941,1.553954,1.530774,1.454801,1.422247,1.415295
383.5465,1.551573,1.520318,1.376454,1.586735,1.393326
383.6989,1.480195,1.494185,1.480853,1.405553,1.315428
383.8513,1.479352,1.524169,1.460135,1.227557,1.369658
384.0037,1.462149,1.545444,1.575881,1.479332,1.445012
384.1561,1.550748,1.580022,1.500293,1.358714,1.241215
384.3085,1.597632,1.537085,1.440029,0.9150651,1.371465
384.4609,1.290007,1.52219,1.472322,1.255432,1.428093
384.6133,1.012219,1.490083,1.575339,1.44557,1.248648
384.7657,1.227668,1.467306,1.305896,1.524141,1.273544
384.9181,1.549664,1.485125,1.537447,1.653066,1.334983
385.0705,1.506318,1.501528,1.481809,1.35789,1.344458
385.2229,1.080923,1.53601,1.39887,1.393609,1.161862
385.3753,1.663885,1.422938,1.401701,1.324744,1.583856
385.5277,1.565234,1.527512,1.518069,1.653219,1.444768
385.6801,1.396497,1.327599,1.366921,1.072007,1.504519
385.8325,1.878841,1.453288,1.456523,1.282884,1.438848
385.9849,1.336815,1.495689,1.232794,1.246053,1.395457
386.1373,1.459386,1.489883,1.213703,1.168539,1.122741
386.2897,1.261421,1.503859,1.377488,1.249209,1.456412
386.4421,1.696105,1.472515,1.547307,1.482076,1.271489
386.5945,1.928897,1.576561,1.833488,1.597931,1.690431
386.7469,1.5811,1.574553,1.630513,1.694168,1.622308
386.8993,1.264071,1.38236,1.61371,1.567518,1.155173
387.0517,1.395747,1.339464,1.060251,0.7034018,1.009205
387.2041,1.665882,1.247414,1.280492,1.151628,1.308628
387.3565,1.424875,1.38504,1.662974,1.412517,1.469018
387.5089,1.471138,1.316223,1.565457,1.500254,1.43071
387.6613,1.369232,1.419561,1.302576,1.485826,1.176682
387.8137,1.466463,1.534355,1.479796,1.358817,1.379339
387.9661,1.49989,1.555614,1.346672,1.249173,1.301462
388.1185,1.740544,1.569439,1.633003,1.55049,1.538718
388.2709,1.474924,1.534484,1.612221,1.522148,1.463962
388.4233,1.542133,1.494642,1.521138,1.527916,1.332551
388.5757,1.622554,1.393528,1.515253,1.492353,1.48737
388.7281,1.384749,1.528238,1.381872,1.35084,1.357248
388.8805,1.58861,1.569914,1.54619,1.370802,1.423653
389.0329,1.485613,1.558517,1.438537,1.521087,1.415012
389.1853,1.589364,1.572977,1.643078,1.503249,1.554326
389.3377,1.439599,1.530557,1.516301,1.491814,1.436583
389.4901,1.500415,1.402011,1.634161,1.47363,1.486038
389.6425,1.521936,1.503818,1.374794,1.345809,1.327024
389.7949,1.403113,1.54543,1.477484,1.464657,1.419422
389.9473,1.600214,1.548609,1.419289,1.371535,1.369069
390.0997,1.57361,1.553158,1.534434,1.810086,1.4568
390.2521,1.563892,1.573401,1.830898,1.559556,1.470686
390.4045,1.440904,1.55188,1.564138,1.4472,1.378498
390.5569,1.592279,1.542528,1.561524,1.434886,1.574645
390.7093,1.451354,1.527415,1.644667,1.310553,1.363194
390.8617,1.576612,1.572407,1.641614,1.423199,1.400386
391.0141,1.570364,1.552375,1.679978,1.24499,1.398608
391.1665,1.701893,1.526143,1.223437,1.212679,1.30077
391.3189,1.791437,1.539117,1.730318,1.336588,1.670172
391.4713,1.638265,1.607848,1.48505,1.452529,1.461562
391.6237,1.50739,1.590503,1.572944,1.440434,1.447348
391.7761,1.863187,1.566529,1.714981,1.325929,1.468539
391.9285,1.690768,1.544333,1.558672,1.575537,1.476419
392.0809,1.48871,1.534979,1.447365,1.465408,1.419827
392.2333,1.573672,1.53004,1.348619,1.400119,1.356942
392.3857,1.504425,1.522073,1.421683,1.446876,1.512925
392.5381,1.516967,1.516902,1.541768,1.375604,1.480349
392.6905,1.536075,1.504598,1.39349,1.213827,1.441706
392.8429,1.422367,1.478774,1.412035,1.542048,1.456472
392.9953,1.497842,1.508307,1.404727,1.325354,1.333552
393.1477,1.516151,1.551953,1.475538,1.642493,1.487824
393.3001,1.437272,1.571357,1.479328,1.447898,1.439384
393.4525,1.378898,1.593991,1.629926,1.551598,1.44352
393.6049,1.380994,1.545832,1.623055,1.533227,1.344205
393.7573,1.351888,1.525204,1.309362,1.371704,1.379765
393.9097,1.530255,1.359882,1.46826,1.287704,1.420791
394.0621,1.384601,1.463078,1.324544,1.296049,1.370063
394.2145,1.284239,1.508714,1.143047,1.378529,1.515383
394.3669,1.345815,1.528023,1.394974,1.389396,1.367411
394.5193,1.504524,1.522276,1.507051,1.42709,1.400986
394.6717,1.2397,1.494738,1.490773,1.459028,1.407402
394.8241,1.332503,1.466212,1.362157,1.239747,1.337259
394.9765,1.521569,1.465486,1.416719,1.302189,1.418117
395.1289,1.391955,1.475249,1.442374,1.425549,1.404346
395.2813,1.342172,1.448507,1.421401,1.538665,1.188725
395.4337,1.302336,1.494829,1.531796,1.523855,1.182655
395.5861,1.481788,1.425774,1.572805,1.417314,1.297711
395.7385,1.376349,1.468921,1.405169,1.579933,1.441692
395.8909,1.270876,1.472134,1.625662,1.501949,1.451538
396.0433,1.656996,1.483303,1.630677,1.473447,1.348053
396.1957,1.408242,1.473806,1.376168,1.251512,1.601397
396.3481,1.393261,1.41932,1.581997,1.510584,1.470573
396.5005,1.414705,1.41945,1.350708,1.332334,1.309754
396.6529,1.571588,1.346402,1.560885,1.455425,1.455053
396.8053,1.447611,1.230003,1.605396,0.9995369,1.414581
396.9577,1.022253,1.52041,1.15962,0.7592319,1.187571
397.1101,1.252284,1.572908,1.368659,0.8438771,1.103193
397.2625,1.59823,1.50939,1.666877,1.4403,1.199195
397.4149,1.641127,1.491333,1.51519,1.143249,1.448805
397.5673,1.411453,1.519917,1.600165,1.507748,1.390901
397.7197,1.559471,1.527553,1.433864,1.435465,1.343677
397.8721,1.323998,1.514817,1.278416,1.35726,1.324402
398.0245,1.475565,1.423423,1.436452,1.413447,1.387372
398.1769,1.611124,1.460893,1.600261,1.468621,1.523329
398.3293,1.61941,1.503626,1.605494,1.411356,1.333973
398.4817,1.440104,1.459832,1.468717,1.338597,1.438336
398.6341,1.616028,1.337203,1.500155,1.454389,1.514655
398.7865,1.520524,1.518704,1.322079,1.123412,1.360598
398.9389,1.540245,1.53151,1.502071,1.475332,1.425027
399.0913,1.724695,1.548145,1.432939,1.452753,1.576508
399.2437,1.540461,1.542875,1.309079,1.60946,1.384064
399.3961,1.544794,1.488242,1.118387,1.610333,1.455701
399.5485,1.457726,1.498474,1.27007,0.8092811,1.322024
399.7009,1.515013,1.500844,1.744953,1.623605,1.055767
399.8533,1.486436,1.484998,1.511232,1.39479,1.486199
400.0057,1.611576,1.573661,1.570521,1.546452,1.508037
400.1581,1.562298,1.556433,1.594399,1.451825,1.50565
400.3105,1.519675,1.510098,1.486682,1.333863,1.371284
400.4629,1.462064,1.51215,1.276682,1.400372,1.306151
400.6153,1.475807,1.46646,1.464266,1.492929,1.431
400.7677,1.427744,1.498561,1.375363,1.538024,1.290292
400.9201,1.672117,1.460965,0.8968646,1.489105,1.682788
401.0725,1.197074,1.445274,1.4696,1.759671,1.24452
401.2249,1.47305,1.454352,1.463062,1.307875,1.377371
401.3773,2.08266,1.47111,1.334675,1.329664,1.290626
401.5297,1.323069,1.453819,1.328065,1.341608,1.493003
401.6821,1.425656,1.35888,1.400955,1.363747,1.333003
401.8345,1.384811,1.428637,1.485322,1.395739,1.389073
401.9869,0.8296056,1.345102,0.7581245,1.072646,0.8988554
402.1393,1.448604,1.336855,1.561618,1.060871,1.422889
402.2917,1.483724,1.526972,1.436793,1.285117,1.410274
402.4441,1.669452,1.355986,1.310758,1.502465,1.405336
402.5965,1.489463,1.429651,1.488698,1.481468,1.364719
402.7489,1.481135,1.508786,1.405143,1.510433,1.34767
402.9013,1.370196,1.486472,1.477936,1.564851,1.26964
403.0537,1.489447,1.328087,1.51519,1.614681,1.477501
403.2061,1.421861,1.473516,1.40809,1.404903,1.341006
403.3585,1.401071,1.424833,1.341615,1.408666,1.34028
403.5109,1.461123,1.423388,1.456601,1.395776,1.394835
403.6633,1.284245,1.432945,1.475366,1.415121,1.293799
403.8157,1.381226,1.408947,1.373735,1.276507,1.228315
403.9681,1.369869,1.29193,1.302137,1.346475,1.30898
404.1205,1.014143,1.441973,1.421085,1.400927,1.30723
404.2729,1.229746,1.403944,1.460759,1.420491,1.140126
404.4253,1.412725,1.368686,1.380578,1.194777,1.269134
404.5777,1.404727,1.373634,1.220209,1.30878,1.380238
404.7301,0.8401969,1.275051,1.415346,1.401161,1.273581
404.8825,1.210088,1.153387,1.348549,0.5260999,0.880056
405.0349,1.34017,1.113464,0.7413827,0.7338838,1.170807
405.1873,0.7210533,0.9878436,0.8158761,0.4687146,1.18099
405.3397,0.8349181,0.7852023,0.6352956,0.6960875,0.6882419
405.4921,0.6373992,0.7938701,0.8109157,0.5299108,0.8437939
405.6445,0.8151776,0.8000032,0.7105143,0.5269135,0.6809217
405.7969,0.7150236,0.793451,0.7536718,0.4760663,0.8202738
405.9493,0.7466057,0.7710998,0.7618625,0.5110674,0.7214952
406.1017,0.6865998,0.7243871,0.7038394,0.3437453,0.7446719
406.2541,0.7096792,0.7262612,0.5064191,0.4006712,0.7261895
406.4065,0.579625,0.8008915,0.4228183,0.4573292,0.7260647
406.5589,0.6583006,0.8075099,0.8510793,0.412913,0.677361
406.7113,0.7096868,0.8155674,0.64338,0.4292296,0.7644764
406.8637,0.697043,0.7955681,0.6285335,0.431596,0.5804479
407.0161,0.700376,0.781983,0.5944829,0.4154864,0.741918
407.1685,0.6826432,0.8023816,0.5976009,0.3750551,0.7954829
407.3209,0.7327421,0.8288344,0.6202006,0.4454391,0.8006698
407.4733,0.692579,0.7928752,0.6894083,0.4666323,0.7622768
407.6257,0.7546569,0.8205574,0.7123717,0.4680191,0.7346953
407.7781,0.7640824,0.996841,0.6368113,0.4697029,0.7629612
407.9305,0.6932042,0.8309605,0.6225792,0.4485228,0.7640662
408.0829,0.992405,1.487087,0.7115868,0.4870514,0.7051692
408.2353,1.431457,1.601452,1.267374,1.029733,1.518032
408.3877,1.402189,1.615703,1.328699,1.112889,1.256773
408.5401,1.651441,1.508739,1.669437,1.282031,1.417443
408.6925,1.459434,1.432657,1.474911,1.376734,1.32958
408.8449,1.413164,1.466144,1.376138,1.430663,1.368585
408.9973,1.56007,1.385201,1.499287,1.402931,1.377372
409.1497,1.440402,1.400418,1.355356,1.409408,1.357555
409.3021,1.3954,1.420752,1.370806,1.359504,1.290919
409.4545,1.45282,1.431845,1.421307,1.358823,1.349317
409.6069,1.430716,1.433221,1.418819,1.357657,1.310146
409.7593,1.504922,1.456455,1.511245,1.268845,1.289236
409.9117,1.635329,1.460429,1.48592,1.604806,1.358426
410.0641,1.517842,1.483494,1.472349,1.432931,1.41988
410.2165,1.442983,1.400138,0.8356633,0.921273,1.613095
410.3689,1.2694,1.386344,1.2249,0.9380343,1.539255
410.5213,1.583162,1.377681,1.555751,1.506742,1.533233
410.6737,1.16032,1.423645,1.023348,1.098564,1.238282
410.8261,1.558392,1.349246,1.603974,1.373278,1.401605
410.9785,1.171638,1.410061,0.9353992,1.48434,1.185596
411.1309,1.589057,1.408399,1.731884,1.460622,1.432668
411.2833,1.586497,1.414077,1.477965,1.406722,1.314587
411.4357,1.439106,1.30489,1.511973,1.60723,1.36195
411.5881,1.101661,1.318181,0.8364997,0.6738158,1.511668
411.7405,1.692846,1.377078,1.522797,1.279829,1.213182
411.8929,1.645173,1.402712,1.342146,1.354092,1.373234
412.0453,1.316606,1.432676,1.448654,1.377901,1.247363
412.1977,1.46207,1.403857,1.569049,1.298321,1.086327
412.3501,1.354254,1.429048,1.429754,1.471204,1.385999
412.5025,1.431706,1.407776,1.371954,1.142283,1.381298
412.6549,1.423859,1.392333,1.627951,1.660694,1.136079
412.8073,0.9501382,1.391113,1.390782,1.43406,1.441874
412.9597,1.508299,1.401868,1.371723,1.239824,1.264094
413.1121,1.421584,1.249925,1.598696,1.411734,1.244568
413.2645,1.265539,1.214158,1.443917,1.66485,1.456616
413.4169,1.551711,1.236939,1.54822,1.38011,1.477686
413.5693,1.324702,1.229998,1.498523,1.309706,1.304036
413.7217,1.184,1.136069,1.300063,1.243803,0.9678701
413.8741,1.052595,1.357164,1.91122,1.075874,1.04969
414.0265,1.26018,1.255356,1.114831,0.9398609,1.217273
414.1789,1.479819,1.430265,1.359304,1.190075,1.427696
414.3313,1.421468,1.367321,1.329091,1.30963,1.393275
414.4837,1.058549,1.448191,1.196285,1.310239,1.02149
414.6361,1.095217,1.415817,1.391444,1.094935,0.9345317
414.7885,1.384965,1.463733,1.307333,0.8812202,1.398614
414.9409,1.442605,1.368211,1.295102,1.247672,1.328249
415.0933,1.285548,1.369645,0.8698297,1.039751,1.033856
415.2457,1.520219,1.3759,1.910124,1.321189,1.215832
415.3981,1.12804,1.421398,1.468172,1.270462,1.385762
415.5505,1.398393,1.476356,1.546353,1.332891,1.564376
415.7029,1.301563,1.477575,1.527296,1.471804,1.125972
415.8553,1.275347,1.394488,2.082233,1.590065,1.337513
416.0077,1.391242,1.232071,1.508528,1.377266,1.420536
416.1601,1.414292,1.274837,1.812503,1.580545,1.298408
416.3125,0.6855798,1.200047,0.6391273,0.9213898,0.8316145
416.4649,1.903267,1.577939,1.323589,1.030245,1.737166
416.6173,1.265678,1.517262,1.420501,1.486441,1.485009
416.7697,1.316001,1.499012,1.45984,1.500351,1.358011
416.9221,1.548771,1.388466,1.463163,1.454107,1.536302
417.0745,1.400275,1.604495,1.387221,1.394531,1.487023
417.2269,2.051036,1.558422,1.74137,1.601908,1.309608
417.3793,1.620423,1.517021,1.371476,1.336821,1.564854
417.5317,1.493464,1.507753,1.680438,1.475633,1.410304
417.6841,1.34222,1.521961,1.631993,1.542258,1.312897
417.8365,1.603726,1.444606,1.561128,1.448471,1.455178
417.9889,1.913033,1.375048,1.362983,1.548786,1.335341
418.1413,1.474994,1.537686,1.658639,1.674579,1.590181
418.2937,1.567838,1.551512,1.365977,1.413029,1.347255
418.4461,1.474723,1.524854,1.483343,1.704476,1.451175
418.5985,1.439026,1.525133,1.259557,1.642739,1.318132
418.7509,1.657707,1.507685,1.617319,1.635231,1.427415
418.9033,1.541339,1.514517,1.531709,1.387427,1.622177
419.0557,0.8264835,1.281688,1.002155,1.426668,1.459479
419.2081,1.229304,1.497698,2.019091,1.364098,1.527165
419.3605,1.587579,1.5007,1.625903,1.167104,1.402998
419.5129,1.396731,1.490582,1.804102,1.290416,1.313717
419.6653,1.51281,1.502836,1.719186,1.530271,1.495516
419.8177,1.573038,1.503746,1.798149,1.438231,1.14758
419.9701,1.567177,1.450788,1.281989,1.429699,1.345001
420.1225,1.561943,1.429686,1.536488,1.260594,1.475092
420.2749,1.501925,1.43499,0.8975657,0.765779,1.364965
420.4273,1.762782,1.464558,1.785965,1.010412,1.029569
420.5797,1.449156,1.474073,1.463341,1.411336,1.430385
420.7321,1.627756,1.513463,1.489849,1.187865,1.478464
420.8845,1.447577,1.550012,1.387381,1.273116,1.494187
421.0369,1.252767,1.380909,1.313857,1.393373,1.38578
421.1893,1.365418,1.553741,1.44781,1.387107,1.117283
421.3417,1.561878,1.510568,1.563903,1.335149,1.437994
421.4941,1.656589,1.326392,1.616416,1.574514,1.432051
421.6465,1.575818,1.440475,1.393876,1.626751,1.472111
421.7989,1.090614,1.457989,1.673621,0.71228,1.217365
421.9513,1.506318,1.529689,1.984589,1.339164,1.028074
422.1037,1.67904,1.541301,1.518906,1.282969,1.436587
422.2561,1.57864,1.649877,1.522075,1.332594,1.617475
422.4085,1.770341,1.411012,1.578509,1.601713,1.569692
422.5609,1.562137,1.607208,1.529447,1.519073,1.420884
422.7133,1.599154,1.608451,1.581103,1.519773,1.338541
422.8657,1.629453,1.617411,1.651737,1.624146,1.529388
423.0181,1.821846,1.594533,1.415589,1.478316,1.289535
423.1705,1.860171,1.544528,1.568088,1.755317,1.3836
423.3229,1.500026,1.534465,1.586499,1.636525,1.453773
423.4753,1.611271,1.559503,1.599134,1.474025,1.542958
423.6277,1.748783,1.614184,1.500862,1.863406,1.314884
423.7801,1.66981,1.53991,1.653522,1.464739,1.5464
423.9325,1.790645,1.469665,1.432991,1.501286,1.461333
424.0849,1.55134,1.627742,1.632983,1.634634,1.55268
424.2373,1.426404,1.600453,1.579027,1.465081,1.415047
424.3897,1.685225,1.590601,1.467757,1.418452,1.556649
424.5421,1.547698,1.481297,1.470372,1.583657,1.590373
424.6945,1.577592,1.573325,1.567361,1.325107,1.467424
424.8469,1.674774,1.539015,1.659829,1.403099,1.393539
424.9993,1.529474,1.554625,1.532097,1.327468,1.435552
425.1517,1.561291,1.605845,1.488264,1.553932,1.516329
425.3041,1.82162,1.553724,1.623566,1.485728,1.506512
425.4565,1.559765,1.378004,1.64978,1.513612,1.420558
425.6089,1.605396,1.565664,1.578058,1.530765,1.53441
425.7613,1.900514,1.414511,1.849599,1.724921,1.380235
425.9137,1.723218,1.557915,1.716383,1.628297,1.261623
426.0661,1.552845,1.541793,1.333857,1.218451,1.231958
426.2185,1.671553,1.510454,1.407916,1.471973,1.447593
426.3709,1.644,1.527195,1.664626,1.335703,1.46694
426.5233,1.685317,1.538583,1.428296,1.398167,1.442156
426.6757,1.592853,1.463301,1.452388,1.411558,1.480621
426.8281,1.624208,1.321593,1.491243,1.515745,1.018979
426.9805,1.373344,1.319056,1.348074,1.448091,1.458004
427.1329,1.164928,1.375784,0.9135802,0.8013772,0.964021
427.2853,1.518126,1.509441,1.170981,1.019422,1.169086
427.4377,1.67135,1.483691,1.518057,1.306269,1.409163
427.5901,1.64805,1.452742,1.381892,1.407098,1.454311
427.7425,1.567402,1.448783,1.527639,0.9724491,1.443508
427.8949,1.462178,1.345226,1.328869,1.249345,1.295078
428.0473,1.473482,1.437955,1.31829,1.330387,1.311783
428.1997,1.448182,1.310336,1.384845,1.31292,1.317803
428.3521,1.333306,1.369475,1.436083,1.466397,1.31386
428.5045,1.404746,1.4224,1.544695,1.374767,1.362934
428.6569,1.397347,1.413637,1.477929,1.293711,1.293382
428.8093,1.551641,1.330095,1.002316,1.170133,1.322014
428.9617,1.401509,1.242111,1.644488,1.0691,1.091187
429.1141,0.8963689,1.358549,1.450295,1.113182,1.177458
429.2665,1.73938,1.439001,1.451234,1.606572,1.38224
429.4189,1.451908,1.334515,1.724234,1.550135,1.459074
429.5713,1.626215,1.406171,1.597182,1.379033,1.399349
429.7237,1.588167,1.329766,1.445238,1.291819,1.578866
429.8761,1.596781,1.416648,1.281233,1.361547,1.554916
430.0285,1.376661,1.37632,1.276981,1.406097,1.464244
430.1809,1.367068,1.390694,1.519027,1.325767,1.273694
430.3333,1.377274,1.35977,1.442501,1.318414,1.593162
430.4857,1.329783,1.381646,1.558535,1.470694,0.9855107
430.6381,0.8693643,1.136676,1.526066,1.261695,0.8685859
430.7905,0.9768234,0.9194666,1.20979,1.060352,0.7402218
430.9429,0.8956556,1.065483,0.8596741,0.8818054,0.8474466
431.0953,0.8960113,1.11472,0.9112904,1.030635,0.7874187
431.2477,0.882345,0.960183,1.341301,0.6346791,0.9594468
431.4001,0.9911848,0.9842186,0.8717691,0.615322,0.9541621
431.5525,0.7115821,1.11247,0.8235049,1.139461,0.8803523
431.7049,1.79126,1.103836,0.8601171,0.8298343,1.336953
431.8573,0.8734119,1.083432,0.9168846,0.7913245,0.8748111
432.0097,0.8511503,1.173909,0.8876842,0.8428895,0.865595
432.1621,1.099344,1.111998,0.9645352,0.7950996,1.467584
432.3145,1.132608,1.135823,0.9847149,0.8688601,1.338703
432.4669,1.554116,1.486775,1.209468,1.197763,1.41333
432.6193,1.431283,1.370957,1.375747,1.406447,1.376813
432.7717,1.363543,1.348452,1.420062,1.333622,1.546237
432.9241,1.436515,1.468306,1.421213,1.371128,1.495628
433.0765,1.312773,1.214382,1.344455,1.068978,1.480371
433.2289,1.095063,1.231206,1.055022,0.7700428,1.133697
433.3813,1.346724,1.288175,1.182776,0.8581778,1.20553
433.5337,1.017581,1.317816,0.9159223,0.965872,1.211909
433.6861,1.203108,1.435603,0.932045,0.69896,1.203246
433.8385,1.289193,1.134023,1.227652,1.033325,1.158815
