#HOLE:,U1517A
#EXPEDITION:,372
#TOP:,0.4396
#BOTTOM:,185.9104
DEPTH_LSF,BPHI,TNPH
141.1048,60.8178,64.7303
141.2572,53.2402,51.1150
141.4096,57.9193,59.2032
141.5620,53.2216,52.7210
141.7144,54.8286,56.2438
141.8668,48.0688,46.3547
142.0192,47.2486,45.2159
142.1716,52.6003,53.7195
142.3240,50.6720,50.7797
142.4764,52.1711,52.9265
142.6288,48.6505,46.6521
142.7812,55.3843,57.0468
142.9336,54.8952,55.0574
143.0860,58.4374,59.2053
143.2384,56.0172,54.1005
143.3908,61.6842,63.1013
143.5432,59.2209,57.8201
143.6956,61.2233,61.4718
143.8480,54.3831,50.7061
144.0004,54.0314,51.0358
144.1528,53.7856,51.8628
144.3052,56.8095,57.4808
144.4576,57.5162,58.9761
144.6100,54.1387,53.5131
144.7624,54.6805,54.6875
144.9148,54.7781,54.8809
145.0672,53.2504,51.9619
145.2196,56.1943,56.7999
145.3720,58.8696,61.4633
145.5244,52.6587,51.2613
145.6768,53.7113,54.1430
145.8292,54.9325,56.1138
145.9816,48.8194,46.9612
146.1340,51.4151,51.4598
146.2864,48.8184,47.5387
146.4388,49.0418,47.9079
146.5912,51.2207,50.7585
146.7436,53.3443,53.9406
146.8960,53.8547,55.3160
147.0484,53.5918,54.4039
147.2008,52.4388,52.9775
147.3532,53.0091,54.0265
147.5056,53.3057,54.4859
147.6580,54.3261,56.1758
147.8104,50.6901,49.8512
147.9628,52.3985,52.4531
148.1152,53.1826,53.6272
148.2676,57.6008,60.5008
148.4200,54.0135,53.8937
148.5724,54.4786,54.8847
148.7248,57.5291,60.5834
148.8772,54.6006,55.2528
149.0296,50.0087,47.6219
149.1820,52.0328,51.0459
149.3344,53.8677,54.2585
149.4868,55.8032,56.9022
149.6392,54.0215,53.1818
149.7916,56.7031,57.1308
149.9440,53.7602,51.5429
150.0964,56.3032,55.0112
150.2488,61.8524,65.8585
150.4012,57.2148,56.4570
150.5536,46.1181,39.3526
150.7060,56.1376,53.9500
150.8584,60.7218,61.8676
151.0108,59.2912,57.7458
151.1632,59.3933,58.5109
151.3156,58.9160,58.2885
151.4680,52.8182,49.1094
151.6204,55.2595,53.8194
151.7728,54.9405,53.5332
151.9252,54.3419,53.0767
152.0776,57.3538,59.3188
152.2300,56.7127,58.1142
152.3824,52.5622,51.3991
152.5348,56.7760,57.9961
152.6872,55.6197,55.8408
152.8396,52.1710,50.1768
152.9920,54.7483,54.1180
153.1444,55.8674,56.0174
153.2968,56.2105,56.2252
153.4492,53.5576,51.8281
153.6016,54.8723,54.6259
153.7540,52.6194,50.8546
153.9064,57.3873,58.7157
154.0588,56.3062,56.4748
154.2112,54.1843,52.0770
154.3636,58.4037,59.1150
154.5160,63.9396,69.8344
154.6684,55.5966,53.8243
154.8208,59.9797,62.1150
154.9732,52.8376,50.9707
155.1256,54.7460,54.0832
155.2780,54.6035,53.5988
155.4304,58.5300,59.3464
155.5828,55.9300,53.4431
155.7352,62.1426,61.9153
155.8876,50.6803,42.8336
156.0400,63.9439,61.5091
156.1924,60.9381,55.5519
156.3448,60.4171,54.8101
156.4972,60.8051,55.6242
156.6496,62.3808,57.5140
156.8020,63.2367,60.3931
156.9544,63.6996,61.7711
157.1068,60.7607,57.8783
157.2592,55.3958,51.3644
157.4116,56.8676,53.0783
157.5640,55.2662,50.3508
157.7164,60.0412,58.9153
157.8688,55.9771,53.1883
158.0212,56.4221,52.3603
158.1736,57.0560,53.2585
158.3260,64.2151,65.5894
158.4784,60.0441,58.4981
158.6308,60.8707,60.0800
158.7832,61.3664,60.5467
158.9356,60.3661,57.4356
159.0880,62.3297,60.6458
159.2404,62.9634,61.0610
159.3928,64.7851,63.9780
159.5452,62.3396,59.1427
159.6976,60.4158,55.3956
159.8500,65.3812,63.7888
160.0024,66.5175,65.4901
160.1548,68.0593,68.0824
160.3072,66.6677,64.9231
160.4596,63.5055,58.5210
160.6120,65.5270,63.0702
160.7644,63.4490,60.8667
160.9168,59.9513,56.8541
161.0692,55.0477,50.7853
161.2216,58.3067,56.6707
161.3740,57.1685,54.7443
161.5264,57.9161,55.5074
161.6788,59.9042,57.7374
161.8312,61.5370,60.9752
161.9836,59.8373,57.6464
162.1360,58.4175,54.0098
162.2884,58.1243,52.8627
162.4408,65.1855,64.0388
162.5932,66.4417,64.8134
162.7456,65.0577,61.2321
162.8980,65.8381,61.6149
163.0504,65.1822,60.7948
163.2028,68.9743,67.7186
163.3552,66.1554,63.1910
163.5076,65.1969,62.5828
163.6600,64.3976,61.5250
163.8124,65.2778,63.8820
163.9648,61.9838,58.5155
164.1172,62.9632,60.0299
164.2696,63.6692,60.6603
164.4220,62.7059,58.5563
164.5744,69.4212,70.3832
164.7268,66.2172,64.3498
164.8792,54.3401,46.2171
165.0316,63.2027,60.4069
165.1840,56.6031,51.0598
165.3364,59.9076,54.9054
165.4888,60.7345,54.6566
165.6412,69.0837,70.2137
165.7936,61.6904,58.0881
165.9460,59.5754,55.4265
166.0984,56.4367,51.6417
166.2508,58.8384,56.8523
166.4032,57.3099,55.4366
166.5556,53.2949,49.2126
166.7080,57.7871,55.8074
166.8604,60.3497,58.5722
167.0128,59.1044,55.2966
167.1652,67.5383,70.0375
167.3176,62.5030,60.3984
167.4700,64.9710,65.1022
167.6224,64.7527,67.2657
167.7748,56.6535,54.0786
167.9272,54.3332,51.8420
168.0796,54.7107,53.3800
168.2320,54.1121,52.8940
168.3844,54.6871,53.2031
168.5368,55.3649,53.1516
168.6892,61.6789,63.1076
168.8416,58.4024,57.3317
168.9940,60.5705,60.9797
169.1464,54.3480,51.2833
169.2988,55.6903,53.9343
169.4512,52.2899,49.4904
169.6036,55.3469,55.4092
169.7560,50.4944,48.5073
169.9084,56.1062,58.1699
170.0608,51.3066,49.8607
170.2132,52.9349,51.7294
170.3656,57.1074,56.6968
170.5180,57.1866,55.8656
170.6704,59.3123,59.6548
170.8228,51.9533,47.9935
170.9752,46.2908,40.0440
171.1276,52.6011,50.5678
171.2800,49.6397,46.3334
171.4324,52.8765,52.1487
171.5848,53.1419,53.3181
171.7372,52.3613,53.0262
171.8896,52.5422,53.1532
172.0420,51.4152,50.9178
172.1944,54.9736,56.1406
172.3468,52.3879,51.5115
172.4992,56.3554,58.1648
172.6516,55.5248,56.7127
172.8040,54.8340,54.4361
172.9564,54.1468,53.5146
173.1088,53.8403,52.9809
173.2612,56.2562,57.0418
173.4136,54.6041,55.0783
173.5660,55.3860,56.3533
173.7184,53.1430,52.4902
173.8708,52.7045,52.0422
174.0232,55.2848,56.5190
174.1756,49.1257,46.7476
174.3280,51.8338,51.1139
174.4804,52.4152,52.2161
174.6328,55.2325,57.8324
174.7852,51.6421,51.9916
174.9376,50.9351,50.9445
175.0900,50.1161,49.7457
175.2424,52.3787,53.1642
175.3948,53.0970,53.4263
175.5472,54.5656,55.0675
175.6996,56.3709,57.8380
175.8520,56.4823,57.2919
176.0044,53.9896,52.9023
176.1568,56.5173,57.0099
176.3092,57.4318,58.7670
176.4616,57.0353,58.0671
176.6140,53.3242,51.8081
176.7664,53.7926,52.3331
176.9188,57.0171,57.7621
177.0712,57.5211,57.6740
177.2236,57.0399,56.6516
177.3760,57.5629,57.2533
177.5284,54.5721,50.7355
177.6808,58.9862,56.1270
177.8332,63.9530,64.8650
177.9856,66.2003,67.5325
178.1380,56.6309,51.2498
178.2904,65.6390,68.3518
178.4428,57.3137,54.7265
178.5952,54.4600,51.5479
178.7476,54.9801,54.0220
178.9000,59.1691,60.9096
179.0524,53.4735,51.2105
179.2048,56.1120,55.6987
179.3572,55.0262,54.4163
179.5096,56.0465,55.9186
179.6620,53.6845,52.0454
179.8144,54.3091,53.3440
179.9668,54.1334,53.0828
180.1192,56.4253,56.7289
180.2716,55.6575,55.0470
180.4240,58.7326,59.2604
180.5764,56.5149,54.2096
180.7288,57.3156,53.6694
180.8812,60.5674,58.0917
181.0336,62.9862,61.9094
181.1860,60.3953,56.6215
181.3384,60.7465,57.8317
181.4908,59.0216,54.8901
181.6432,61.2037,58.5631
181.7956,61.7314,60.1555
181.9480,57.9626,54.1265
182.1004,60.6105,57.9237
182.2528,55.8890,51.2532
182.4052,58.0461,54.1022
182.5576,56.9080,52.3668
182.7100,63.1301,63.1451
182.8624,58.5237,55.2812
183.0148,57.0904,53.1607
183.1672,58.0415,55.6198
183.3196,49.2769,45.3850
183.4720,44.4915,38.7469
183.6244,45.8797,41.3080
183.7768,50.2111,45.9798
183.9292,48.9216,44.8437
184.0816,57.8630,60.5077
184.2340,49.3141,46.5754
184.3864,52.9281,51.7636
184.5388,52.1090,50.6992
184.6912,55.3638,56.3486
184.8436,59.1524,62.7737
184.9960,53.4871,52.6725
185.1484,55.0632,55.5507
185.3008,52.3443,50.3661
185.4532,57.5394,57.8986
185.6056,56.2685,54.8528
185.7580,55.8732,53.0793
185.9104,59.5806,58.0933

